
[00:00:00.000 --> 00:00:04.000]   [music]
[01:12:41.500 --> 01:12:43.300]   But it's just a great way to get a pano.
[01:12:43.300 --> 01:12:45.860]   And I just can't believe that I can do it on my iPhone.
[01:12:45.860 --> 01:12:47.100]   That's all I have to say.
[01:12:47.100 --> 01:12:49.820]   So anyway, it's pretty slick.
[01:12:49.820 --> 01:12:54.980]   And once again, it's by Cloudburst Research and it's called Auto Stitch, $1.99.
[01:12:54.980 --> 01:12:56.980]   $99.
[01:12:56.980 --> 01:12:57.980]   Thank you, Alex Lindsey.
[01:12:57.980 --> 01:12:58.980]   Mr. Scotty Borne.
[01:12:58.980 --> 01:13:02.340]   Have you a pick for us today?
[01:13:02.340 --> 01:13:03.340]   I do.
[01:13:03.340 --> 01:13:07.460]   And it's a non-characteristically inexpensive pick.
[01:13:07.460 --> 01:13:09.020]   That's $1.99 as well.
[01:13:09.020 --> 01:13:10.020]   Wow.
[01:13:10.020 --> 01:13:11.460]   We got cheap programs.
[01:13:11.460 --> 01:13:12.460]   So fun.
[01:13:12.460 --> 01:13:13.460]   I think that's what it is.
[01:13:13.460 --> 01:13:14.460]   Anyway, and I did pay.
[01:13:14.460 --> 01:13:16.500]   So far we spent five bucks if you bought everything.
[01:13:16.500 --> 01:13:17.900]   I paid for this.
[01:13:17.900 --> 01:13:19.540]   No one sent it to me.
[01:13:19.540 --> 01:13:21.100]   It's from TM Soft.
[01:13:21.100 --> 01:13:23.100]   It's called White Noise.
[01:13:23.100 --> 01:13:25.940]   It's an iPhone app.
[01:13:25.940 --> 01:13:34.500]   And I cannot really, I just can't even dread to think about another airplane conversation
[01:13:34.500 --> 01:13:37.020]   where I'm sitting in front of four valley girls.
[01:13:37.020 --> 01:13:38.020]   Oh, I hate it.
[01:13:38.020 --> 01:13:41.300]   Who have not seen each other in seven years.
[01:13:41.300 --> 01:13:44.940]   And so this goes into my noise canceling headphones.
[01:13:44.940 --> 01:13:45.940]   And then I'm safe.
[01:13:45.940 --> 01:13:47.900]   And you can pick all these different cool sounds.
[01:13:47.900 --> 01:13:49.580]   And it even has cool pictures.
[01:13:49.580 --> 01:13:53.060]   Oh, for somebody who's had four liters of water, the running water sound.
[01:13:53.060 --> 01:13:54.060]   That's really good.
[01:13:54.060 --> 01:13:55.900]   Might be really appropriate.
[01:13:55.900 --> 01:13:56.900]   Yeah.
[01:13:56.900 --> 01:13:59.620]   There's the oscillating fan one is one of my favorites.
[01:13:59.620 --> 01:14:00.620]   You're kidding.
[01:14:00.620 --> 01:14:02.020]   No, I love that one.
[01:14:02.020 --> 01:14:04.020]   It's got a little picture of a fan that comes on.
[01:14:04.020 --> 01:14:06.140]   So you just select the sound that you want.
[01:14:06.140 --> 01:14:07.340]   You can control the volume.
[01:14:07.340 --> 01:14:08.900]   You can set a timer.
[01:14:08.900 --> 01:14:11.060]   There's a catalog of a bunch of different sounds.
[01:14:11.060 --> 01:14:12.740]   I've got to get this for the plane too.
[01:14:12.740 --> 01:14:13.740]   Look at that.
[01:14:13.740 --> 01:14:14.740]   There's like 40 of them.
[01:14:14.740 --> 01:14:17.900]   Now, if you set the timer, what happens at the end of the timer?
[01:14:17.900 --> 01:14:18.900]   It goes off.
[01:14:18.900 --> 01:14:21.020]   You mean the sound stops?
[01:14:21.020 --> 01:14:22.020]   Yeah.
[01:14:22.020 --> 01:14:24.180]   It doesn't like pizziz you or something.
[01:14:24.180 --> 01:14:25.180]   It's not a pizziz.
[01:14:25.180 --> 01:14:26.180]   No.
[01:14:26.180 --> 01:14:30.180]   And you'll need to reference Mac break weekly number seven if you want to know what we're
[01:14:30.180 --> 01:14:32.340]   talking about folks in any event.
[01:14:32.340 --> 01:14:34.220]   It is not a pizziz device.
[01:14:34.220 --> 01:14:36.380]   It is simply a noise generator.
[01:14:36.380 --> 01:14:38.820]   But here's something I want to point out.
[01:14:38.820 --> 01:14:43.060]   You've probably been to one of those mall stores where they sell these little cheap gadgets
[01:14:43.060 --> 01:14:45.300]   that allegedly make white noise.
[01:14:45.300 --> 01:14:49.580]   The thing I like about this is it's extremely well recorded sound.
[01:14:49.580 --> 01:14:52.460]   And those of us on this show are kind of into that.
[01:14:52.460 --> 01:14:55.140]   The audio here is superb.
[01:14:55.140 --> 01:14:58.900]   That's important because I don't want to hear eight bit sound of a, you know, it's
[01:14:58.900 --> 01:14:59.900]   just a story.
[01:14:59.900 --> 01:15:00.900]   No, no, no.
[01:15:00.900 --> 01:15:01.900]   This is high quality sound.
[01:15:01.900 --> 01:15:03.540]   It's two bucks worth.
[01:15:03.540 --> 01:15:08.100]   If you have something like the Bose QuietComfort twos or QuietComfort threes and you add this
[01:15:08.100 --> 01:15:11.980]   to it, you're not going to hear the Valley girls behind you.
[01:15:11.980 --> 01:15:13.460]   That was the worst plane flight I ever had.
[01:15:13.460 --> 01:15:16.900]   I forgot my animotics headphones and I had to listen to the person sitting behind me.
[01:15:16.900 --> 01:15:17.900]   It was awful.
[01:15:17.900 --> 01:15:22.500]   See, I have, I have, I have, I use this really high quality sound when I, when I want to
[01:15:22.500 --> 01:15:24.500]   block stuff out, it's called music.
[01:15:24.500 --> 01:15:28.100]   Well, I understand, but here's my problem, Alex.
[01:15:28.100 --> 01:15:31.180]   I, I got this weird kind of like brain dyslexia.
[01:15:31.180 --> 01:15:33.900]   I can't read and listen to music at the same time.
[01:15:33.900 --> 01:15:36.100]   No, I actually, I, I can't either.
[01:15:36.100 --> 01:15:37.100]   You're right.
[01:15:37.100 --> 01:15:38.100]   I was giving you a hard time.
[01:15:38.100 --> 01:15:40.660]   I actually listened to my, my answer to this is mostly African music because I don't know
[01:15:40.660 --> 01:15:41.660]   what they're saying.
[01:15:41.660 --> 01:15:42.660]   Right.
[01:15:42.660 --> 01:15:43.660]   So I, so you know what?
[01:15:43.660 --> 01:15:47.300]   The best music and then this research, uh, proves this is Baroque classical Baroque music
[01:15:47.300 --> 01:15:51.540]   is the best for getting work done for effectiveness, uh, writing, whatever you're doing.
[01:15:51.540 --> 01:15:55.700]   Just Baroque, Little Bach, Corelli, just in the background, Little, Little, Little
[01:15:55.700 --> 01:15:56.700]   Paco Bell's, man, Paco Bell's.
[01:15:56.700 --> 01:15:58.820]   Yeah, I can't read anything if I'm listening to music.
[01:15:58.820 --> 01:16:02.180]   So if I want to be on the plane and read, I use this for white noise.
[01:16:02.180 --> 01:16:06.860]   And if I'm not reading, then sure, I just grab my iPhone and pick some music, uh, and,
[01:16:06.860 --> 01:16:07.860]   and go.
[01:16:07.860 --> 01:16:08.860]   But, uh, I don't know.
[01:16:08.860 --> 01:16:10.780]   I just thought it was really clever how they did it.
[01:16:10.780 --> 01:16:13.420]   They could have, you know, for a couple of bucks, they could have gotten away with a
[01:16:13.420 --> 01:16:18.700]   lot less, but they really, I mean, this is somebody who, yeah, this is somebody who had
[01:16:18.700 --> 01:16:21.340]   a real passion for this.
[01:16:21.340 --> 01:16:26.660]   And I can't, I gotta say, the whole notion of iPhone apps is really starting to intrigue
[01:16:26.660 --> 01:16:29.740]   me how cool they are and what, what kind of things they can do.
[01:16:29.740 --> 01:16:32.180]   But this also works, by the way, on the iPod touch.
[01:16:32.180 --> 01:16:35.380]   Well, and also with a little speaker system, this is great for when you have babies and
[01:16:35.380 --> 01:16:39.180]   kids and that you want to block out the outside sound just a little bit so they don't wake
[01:16:39.180 --> 01:16:40.180]   up so easily.
[01:16:40.180 --> 01:16:41.260]   It's, uh, it's also a good thing.
[01:16:41.260 --> 01:16:42.260]   So how do I play it?
[01:16:42.260 --> 01:16:43.260]   I've got it on my screen.
[01:16:43.260 --> 01:16:44.260]   How do I make it play?
[01:16:44.260 --> 01:16:45.260]   Do I have to set a timer to make it play?
[01:16:45.260 --> 01:16:46.660]   You have to go to the catalog.
[01:16:46.660 --> 01:16:47.660]   Yeah.
[01:16:47.660 --> 01:16:50.260]   And then you select one of the sounds and then you touch it.
[01:16:50.260 --> 01:16:51.260]   And that's it.
[01:16:51.260 --> 01:16:52.260]   Well, I see.
[01:16:52.260 --> 01:16:53.260]   It's not turned up.
[01:16:53.260 --> 01:16:54.260]   Maybe it turned up.
[01:16:54.260 --> 01:16:55.260]   There we go.
[01:16:55.260 --> 01:16:57.260]   Shoot me after go to the bathroom.
[01:16:57.260 --> 01:17:00.940]   How many liters of water have you had today?
[01:17:00.940 --> 01:17:02.300]   Oh, that's good.
[01:17:02.300 --> 01:17:03.300]   That's running water.
[01:17:03.300 --> 01:17:06.220]   Let me, there's a sprinkler.
[01:17:06.220 --> 01:17:07.220]   That's cool.
[01:17:07.220 --> 01:17:08.580]   Oh, the off leg fan.
[01:17:08.580 --> 01:17:10.620]   I'm gonna, I'm gonna look at it.
[01:17:10.620 --> 01:17:12.140]   Oh, yeah, that's what I want to hear.
[01:17:12.140 --> 01:17:15.500]   It sounds like a Mac truck back about it.
[01:17:15.500 --> 01:17:18.940]   Really, you find that soothing.
[01:17:18.940 --> 01:17:19.940]   I do.
[01:17:19.940 --> 01:17:20.940]   I don't know why.
[01:17:20.940 --> 01:17:23.660]   Rain on the car roof.
[01:17:23.660 --> 01:17:24.660]   This is great.
[01:17:24.660 --> 01:17:25.660]   I love this.
[01:17:25.660 --> 01:17:27.260]   That one kind of bugs me for some reason.
[01:17:27.260 --> 01:17:29.260]   Well, this kid, what's got something for everybody?
[01:17:29.260 --> 01:17:32.100]   Yeah, there's 40 different sounds.
[01:17:32.100 --> 01:17:33.100]   Wow.
[01:17:33.100 --> 01:17:34.820]   Light rain with birds.
[01:17:34.820 --> 01:17:36.260]   Heavy rain pouring.
[01:17:36.260 --> 01:17:37.900]   Extreme rain pouring.
[01:17:37.900 --> 01:17:39.140]   City streets.
[01:17:39.140 --> 01:17:40.140]   Dishwasher.
[01:17:40.140 --> 01:17:42.340]   Hair dryer blowing.
[01:17:42.340 --> 01:17:43.500]   That's so funny.
[01:17:43.500 --> 01:17:44.500]   I love it.
[01:17:44.500 --> 01:17:45.700]   Oh, now it's not gonna stop.
[01:17:45.700 --> 01:17:47.900]   Oh, good.
[01:17:47.900 --> 01:17:51.060]   So I've now purchased auto stitch and white noise.
[01:17:51.060 --> 01:17:52.660]   And that's an expensive show for you.
[01:17:52.660 --> 01:17:53.980]   Yeah, I spent $5.
[01:17:53.980 --> 01:17:54.980]   I bought a...
[01:17:54.980 --> 01:17:55.980]   I guess what?
[01:17:55.980 --> 01:17:58.900]   I just got an EVV developer saying we just updated white noise.
[01:17:58.900 --> 01:18:00.620]   Well, look at that.
[01:18:00.620 --> 01:18:04.140]   Oh, yeah, that would be the way it would work, wouldn't it?
[01:18:04.140 --> 01:18:05.380]   So this is something I'm bringing to China.
[01:18:05.380 --> 01:18:08.580]   And I just found out about this from Chris Markhart.
[01:18:08.580 --> 01:18:11.340]   He of course does tips from the top floor, the photo podcast.
[01:18:11.340 --> 01:18:20.540]   And he's just started doing a podcast, a daily tip podcast, which is Chris photo...
[01:18:20.540 --> 01:18:21.540]   Oh, boy.
[01:18:21.540 --> 01:18:23.500]   Now I forgot the name.
[01:18:23.500 --> 01:18:24.500]   So I just got tips with Chris.
[01:18:24.500 --> 01:18:25.500]   I got something like that.
[01:18:25.500 --> 01:18:27.340]   Anyway, if you go to Chrismarkhart.com.
[01:18:27.340 --> 01:18:28.500]   But you could find it.
[01:18:28.500 --> 01:18:32.580]   But the way he's doing this is with a program for the iPhone called Audio Boo.
[01:18:32.580 --> 01:18:34.980]   Have any of you heard of that?
[01:18:34.980 --> 01:18:36.780]   Audio Boo.
[01:18:36.780 --> 01:18:44.580]   So I've been looking along with you, Don, at ways that we can kind of live blog this whole
[01:18:44.580 --> 01:18:45.580]   thing.
[01:18:45.580 --> 01:18:48.140]   And I've got the pictures and I've got the blogging and I've got the video.
[01:18:48.140 --> 01:18:51.180]   But I hadn't really thought about just doing a plain audio one as well.
[01:18:51.180 --> 01:18:54.100]   And this will allow you to go to an iPhone app, goes on your iPhone.
[01:18:54.100 --> 01:18:58.100]   You start it, you have to set up a free account at audioboo.com.
[01:18:58.100 --> 01:19:01.220]   And then you just press record.
[01:19:01.220 --> 01:19:02.500]   And then the start button.
[01:19:02.500 --> 01:19:03.660]   And now I'm record...
[01:19:03.660 --> 01:19:05.900]   Three, two, one.
[01:19:05.900 --> 01:19:06.980]   Hello.
[01:19:06.980 --> 01:19:14.740]   This is Leo Le Porte broadcasting from the Tiananmen Square in beautiful Beijing, California.
[01:19:14.740 --> 01:19:15.740]   And then...
[01:19:15.740 --> 01:19:17.420]   And then I press stop.
[01:19:17.420 --> 01:19:18.420]   And then I press publish.
[01:19:18.420 --> 01:19:22.300]   Now this publishes it up to the audioboo server automatically.
[01:19:22.300 --> 01:19:25.300]   Are you sure that's not audioboo.fm?
[01:19:25.300 --> 01:19:26.300]   I'm sorry.fm.
[01:19:26.300 --> 01:19:27.300]   Did I say .com?
[01:19:27.300 --> 01:19:28.300]   Yes, it's not .com.
[01:19:28.300 --> 01:19:29.300]   It's .fm.
[01:19:29.300 --> 01:19:37.660]   And then I'm going to type a title for this, which is another stupid test.
[01:19:37.660 --> 01:19:40.580]   It uploads very fast.
[01:19:40.580 --> 01:19:42.980]   And you can attach a picture to it if you want.
[01:19:42.980 --> 01:19:43.980]   Tag.
[01:19:43.980 --> 01:19:44.980]   And now I'm going to upload it.
[01:19:44.980 --> 01:19:45.980]   All right.
[01:19:45.980 --> 01:19:46.980]   Now you...
[01:19:46.980 --> 01:19:47.980]   And then I'm going to type a second thing.
[01:19:47.980 --> 01:19:48.980]   And it is...
[01:19:48.980 --> 01:19:52.060]   And three, two, one.
[01:19:52.060 --> 01:19:55.820]   It is now published audioboo.com.
[01:19:55.820 --> 01:19:57.020]   And people can subscribe to it.
[01:19:57.020 --> 01:19:58.580]   There's an RSS feed.
[01:19:58.580 --> 01:20:01.660]   I'm going to pump it into friend feed or my post-risk blog.
[01:20:01.660 --> 01:20:05.180]   So it'll automatically go there and then go from there to my other stuff.
[01:20:05.180 --> 01:20:09.020]   This is part of the fun of setting all this up is figuring out how to get everything all
[01:20:09.020 --> 01:20:10.020]   talking to one another.
[01:20:10.020 --> 01:20:12.300]   Now let me go to audioboo.fm.
[01:20:12.300 --> 01:20:18.100]   Is there a way to subscribe just to your boos?
[01:20:18.100 --> 01:20:19.100]   Yeah.
[01:20:19.100 --> 01:20:20.100]   It basically turns into a podcast.
[01:20:20.100 --> 01:20:24.380]   There's an RSS feed you could subscribe to that would just be my boos.
[01:20:24.380 --> 01:20:25.780]   That sounds bad, doesn't it?
[01:20:25.780 --> 01:20:26.780]   It does.
[01:20:26.780 --> 01:20:28.780]   And we brought this site.
[01:20:28.780 --> 01:20:30.940]   But it's pretty much compared to everything else on this show.
[01:20:30.940 --> 01:20:31.940]   It's pretty...
[01:20:31.940 --> 01:20:32.940]   I think there is a site.
[01:20:32.940 --> 01:20:33.940]   All right.
[01:20:33.940 --> 01:20:35.780]   Now let me go see my boos.
[01:20:35.780 --> 01:20:38.620]   B-O-O-S.
[01:20:38.620 --> 01:20:44.820]   And you can also see a list of other people's boos, popular boos, featured boos, recent
[01:20:44.820 --> 01:20:45.820]   boos.
[01:20:45.820 --> 01:20:51.100]   I just love the idea that I can do this right from the iPhone and that they do the hosting.
[01:20:51.100 --> 01:20:53.100]   The file size is fairly small.
[01:20:53.100 --> 01:20:54.100]   Okay.
[01:20:54.100 --> 01:20:57.100]   The new one that I just posted isn't up yet, but I'll play one that I did right before
[01:20:57.100 --> 01:20:58.100]   the show.
[01:20:58.100 --> 01:20:59.700]   And this is what's kind of surprising.
[01:20:59.700 --> 01:21:02.980]   The quality is pretty good.
[01:21:02.980 --> 01:21:06.540]   Better than I would have thought.
[01:21:06.540 --> 01:21:08.180]   Let's see, playing.
[01:21:08.180 --> 01:21:09.820]   Is the boos playing?
[01:21:09.820 --> 01:21:13.740]   No, I had such trouble with my audio on this machine.
[01:21:13.740 --> 01:21:18.380]   I guess my audio is not coming out of the machine.
[01:21:18.380 --> 01:21:19.380]   Oh, well.
[01:21:19.380 --> 01:21:20.380]   Hello, everybody.
[01:21:20.380 --> 01:21:21.380]   This is Leo.
[01:21:21.380 --> 01:21:26.700]   And I'm just recording a little bit of a sample recording from audio boo because I want to
[01:21:26.700 --> 01:21:30.980]   use this a little bit later on in Macbreak Weekly just to see how good it actually sounds.
[01:21:30.980 --> 01:21:31.980]   Does that sound good?
[01:21:31.980 --> 01:21:32.980]   Yeah.
[01:21:32.980 --> 01:21:35.060]   Does it sound like you want a phone?
[01:21:35.060 --> 01:21:36.740]   It compresses it as an MP3.
[01:21:36.740 --> 01:21:41.180]   People can download it, comment on it, subscribe to your boos.
[01:21:41.180 --> 01:21:42.820]   And I think this is very cool.
[01:21:42.820 --> 01:21:44.140]   I didn't get the press.
[01:21:44.140 --> 01:21:46.140]   Think of buck 99, maybe 499.
[01:21:46.140 --> 01:21:47.700]   It's not expensive as with all.
[01:21:47.700 --> 01:21:49.580]   I just come through on the main site, Leo.
[01:21:49.580 --> 01:21:51.820]   It's just your last one is just appeared.
[01:21:51.820 --> 01:21:52.820]   It just appeared.
[01:21:52.820 --> 01:21:53.820]   All right.
[01:21:53.820 --> 01:21:54.820]   Yeah, it just takes a little while to get through.
[01:21:54.820 --> 01:21:55.820]   So let me go back to my boos.
[01:21:55.820 --> 01:21:57.300]   But that's pretty cool.
[01:21:57.300 --> 01:22:00.540]   So I can be, you know, I was trying to think, how can I do, for instance, I want to do on
[01:22:00.540 --> 01:22:05.020]   the radio show, I want to do some reports from China and Japan and Korea.
[01:22:05.020 --> 01:22:07.020]   So now I can, I think it quality.
[01:22:07.020 --> 01:22:08.020]   Yeah.
[01:22:08.020 --> 01:22:09.020]   Yeah.
[01:22:09.020 --> 01:22:10.020]   Not born.
[01:22:10.020 --> 01:22:11.020]   Send somebody.
[01:22:11.020 --> 01:22:12.020]   All right.
[01:22:12.020 --> 01:22:13.020]   Here's the test I just did.
[01:22:13.020 --> 01:22:14.020]   Let's play this one.
[01:22:14.020 --> 01:22:15.500]   See how this sounds.
[01:22:15.500 --> 01:22:17.740]   I was a little careful to not over modulate it.
[01:22:17.740 --> 01:22:20.940]   It tells you when it was uploaded two minutes ago.
[01:22:20.940 --> 01:22:23.260]   It also puts your location on there, which is kind of cool.
[01:22:23.260 --> 01:22:25.140]   You'll be able to see my exact location.
[01:22:25.140 --> 01:22:26.140]   Takes a second to play.
[01:22:26.140 --> 01:22:27.140]   I guess that's what was going on.
[01:22:27.140 --> 01:22:30.900]   It's just a slight delay.
[01:22:30.900 --> 01:22:34.980]   I mean, I could do this with this is Leo Leport broadcasting from the book.
[01:22:34.980 --> 01:22:39.700]   From the Tiananmen Square in beautiful Beijing, California.
[01:22:39.700 --> 01:22:40.700]   Pretty surprising.
[01:22:40.700 --> 01:22:41.700]   And that's awesome.
[01:22:41.700 --> 01:22:44.620]   But that's just the mic in your, that's the phones.
[01:22:44.620 --> 01:22:47.700]   The phones, the phone's mic is better than I would have thought.
[01:22:47.700 --> 01:22:52.340]   So they compress it on the phone and then upload it.
[01:22:52.340 --> 01:22:54.060]   So there are sites down those.
[01:22:54.060 --> 01:22:59.140]   Yeah, it's a little slow, unfortunately, because, well, we're sending a lot of people
[01:22:59.140 --> 01:23:01.060]   there right now.
[01:23:01.060 --> 01:23:05.700]   But audioboo.com, it'll just be one more little piece in my toolkit.
[01:23:05.700 --> 01:23:07.540]   I mean, after all, I can't shoot video.
[01:23:07.540 --> 01:23:09.300]   It's a little harder to shoot the video.
[01:23:09.300 --> 01:23:12.540]   And the thing is you can be more surreptitious if you're talking to your phone as you walk.
[01:23:12.540 --> 01:23:13.540]   Right.
[01:23:13.540 --> 01:23:14.540]   It just looks like you're talking to your phone.
[01:23:14.540 --> 01:23:18.540]   You're not being followed by a man in a very large black suit.
[01:23:18.540 --> 01:23:22.140]   Scott, send the Texas Rangers.
[01:23:22.140 --> 01:23:25.940]   Except for that lousy left handed picture, he's not going to be any help.
[01:23:25.940 --> 01:23:26.940]   All right.
[01:23:26.940 --> 01:23:30.980]   So, finally, ladies and gentlemen.
[01:23:30.980 --> 01:23:34.260]   Andy and not who?
[01:23:34.260 --> 01:23:38.100]   I feel sort of encouraged now to actually choose something that costs a lot of money,
[01:23:38.100 --> 01:23:39.820]   because this is like the only five dollar.
[01:23:39.820 --> 01:23:41.420]   It's a cheap sketch.
[01:23:41.420 --> 01:23:42.900]   It's a rare occasion when Andy not goes.
[01:23:42.900 --> 01:23:44.900]   The guy who has like the most expensive thing.
[01:23:44.900 --> 01:23:47.340]   Let me, I have to correct myself.
[01:23:47.340 --> 01:23:49.180]   Audioboo is free.
[01:23:49.180 --> 01:23:50.180]   Wow.
[01:23:50.180 --> 01:23:54.100]   There's not even like a monthly charge for hosting your files.
[01:23:54.100 --> 01:23:55.100]   Apparently not.
[01:23:55.100 --> 01:23:56.100]   Wow.
[01:23:56.100 --> 01:23:57.100]   Okay.
[01:23:57.100 --> 01:23:59.100]   Okay, go lower than that and I'll go.
[01:23:59.100 --> 01:24:03.180]   Oh, no, I just know, every time I hear about a service like that, I'm like, that sounds
[01:24:03.180 --> 01:24:06.780]   like a really great service for the eight months that's going to be an operation before
[01:24:06.780 --> 01:24:07.780]   they realize.
[01:24:07.780 --> 01:24:08.780]   Well, I know.
[01:24:08.780 --> 01:24:10.340]   I almost would prefer that they charge exactly right.
[01:24:10.340 --> 01:24:11.340]   Yeah.
[01:24:11.340 --> 01:24:13.620]   They'll do premium services at some point, right?
[01:24:13.620 --> 01:24:14.620]   That's idea.
[01:24:14.620 --> 01:24:17.660]   As a matter of fact, I did have a free thing lined up, actually more of a web service.
[01:24:17.660 --> 01:24:21.140]   But I'll hold that for next week, since I will definitely be here next week.
[01:24:21.140 --> 01:24:24.460]   It will still be very, very appropriate because it's China related.
[01:24:24.460 --> 01:24:29.380]   But I have to send this back tomorrow and this is the Amazon Kindle DX.
[01:24:29.380 --> 01:24:30.380]   Glint Glint.
[01:24:30.380 --> 01:24:31.380]   Oh, the big one.
[01:24:31.380 --> 01:24:32.380]   The big one.
[01:24:32.380 --> 01:24:33.380]   Yeah.
[01:24:33.380 --> 01:24:37.740]   I mean, I was talking to a, another Mac journalist in publishing and he was saying, well, what
[01:24:37.740 --> 01:24:42.700]   an odd way to like come up with the next edition of something with a tagline is now it's even
[01:24:42.700 --> 01:24:45.460]   bigger and more expensive.
[01:24:45.460 --> 01:24:51.180]   And honestly, I wasn't like, when I first heard about it and first, you know, got the,
[01:24:51.180 --> 01:24:52.900]   got the, got the briefing on it.
[01:24:52.900 --> 01:24:56.500]   And I was like, okay, well, I mean, it's bigger and it's faster and there's more storage.
[01:24:56.500 --> 01:25:02.780]   Now it has four gigabytes of storage of which maybe three gigs are available to the user.
[01:25:02.780 --> 01:25:04.220]   And of course, has a bigger screen.
[01:25:04.220 --> 01:25:08.180]   But kind of like with the, as with the original Kindle, when I didn't really get it until I
[01:25:08.180 --> 01:25:13.020]   used it on a daily basis, I really got what the Kindle DX is all about.
[01:25:13.020 --> 01:25:17.260]   Forget about all of the other features and just focus on the fact that it has built in
[01:25:17.260 --> 01:25:19.900]   native support for Adobe PDF.
[01:25:19.900 --> 01:25:24.460]   And that really changes everything about how you can use this device on the original, on
[01:25:24.460 --> 01:25:28.300]   the other two, the first generation and second generation kindles, which in the second generation,
[01:25:28.300 --> 01:25:35.980]   of course, is still available for 359, about 120, 130 bucks less than the $489 Kindle DX.
[01:25:35.980 --> 01:25:38.180]   You can email documents to the device.
[01:25:38.180 --> 01:25:42.940]   You can copy documents over by docking it via USB.
[01:25:42.940 --> 01:25:48.220]   And matter of fact, applications like stanza will convert documents that you have into
[01:25:48.220 --> 01:25:50.220]   native Kindle book format.
[01:25:50.220 --> 01:25:54.660]   But you were talking about your basic dumb ebook format formatting, one single column
[01:25:54.660 --> 01:26:02.260]   of text with occasional breaks for a picture to you can email a PDF to a Kindle and software
[01:26:02.260 --> 01:26:09.020]   at Kindle.com will transmogrified into a format that is sufficiently dumb down for this device.
[01:26:09.020 --> 01:26:13.020]   But it never comes out anywhere near what it looked like when it left your desktop.
[01:26:13.020 --> 01:26:16.140]   But this is like real absolute actual PDF.
[01:26:16.140 --> 01:26:17.780]   This is a comic book.
[01:26:17.780 --> 01:26:24.100]   Issue number one of why the last man, which you can download from DC Comics.com.
[01:26:24.100 --> 01:26:27.980]   And it just displays it without any problems whatsoever.
[01:26:27.980 --> 01:26:29.260]   Page by page turned by turn.
[01:26:29.260 --> 01:26:31.460]   Once again, it's not transmogrifying it at all.
[01:26:31.460 --> 01:26:35.460]   This is just how fast it can do a PDF.
[01:26:35.460 --> 01:26:40.580]   And even just as one single page, it's big enough that you can read the entire page nicely.
[01:26:40.580 --> 01:26:43.740]   If you turn it on its side, it does auto rotate.
[01:26:43.740 --> 01:26:47.820]   And now it will have the entire width of a standard size sheet of paper.
[01:26:47.820 --> 01:26:51.380]   So obviously a comic book is just individual static pages.
[01:26:51.380 --> 01:26:56.580]   But when you're talking about documents like tech reports, I have a from the Cambridge
[01:26:56.580 --> 01:26:58.300]   Polymer group, I believe locally.
[01:26:58.300 --> 01:27:04.820]   When you have a document like this that has really complicated formatting, it's absolutely
[01:27:04.820 --> 01:27:07.420]   no, it's exactly the way that it was on your screen.
[01:27:07.420 --> 01:27:08.420]   And you can read that.
[01:27:08.420 --> 01:27:10.220]   Can you make it bigger?
[01:27:10.220 --> 01:27:14.060]   You can make the text, excuse me, with PDFs, you can zoom in and zoom out, but you don't
[01:27:14.060 --> 01:27:16.100]   really need to.
[01:27:16.100 --> 01:27:18.420]   This is like 10 12 point text in print.
[01:27:18.420 --> 01:27:21.060]   And you can actually read that text.
[01:27:21.060 --> 01:27:27.100]   But when you turn it on its side, it really is looking at all the good sacks of an eight
[01:27:27.100 --> 01:27:31.700]   and a half by 11 sheet of paper, because that is the full width of the sheet of paper.
[01:27:31.700 --> 01:27:36.420]   It's especially relevant for Mac users, because again, we have that ability where we can anything
[01:27:36.420 --> 01:27:42.020]   that we have on our screen, in a window anywhere, we can simply print it straight to a PDF.
[01:27:42.020 --> 01:27:46.580]   So whatever you're looking at right now can be an electronic document with, that's reproduced
[01:27:46.580 --> 01:27:49.660]   with absolute faith and absolute fidelity on the Kindle.
[01:27:49.660 --> 01:27:54.980]   I mean, what I've been doing for the past week or two is just keeping it docked to a micro
[01:27:54.980 --> 01:27:58.060]   USB cable connected to your host machine.
[01:27:58.060 --> 01:27:59.900]   And that simply appears as a mass storage device.
[01:27:59.900 --> 01:28:03.380]   So anytime there's a document that I'm going to need with me when I travel or something,
[01:28:03.380 --> 01:28:05.500]   a piece of reference material that I'm going to need.
[01:28:05.500 --> 01:28:11.380]   It's very, very easy to simply print it a PDF and then just simply have that file saved
[01:28:11.380 --> 01:28:14.500]   from preview directly onto the Kindle and then it's there.
[01:28:14.500 --> 01:28:19.220]   And with more than three gigs of user storage, you could conceivably have every document that
[01:28:19.220 --> 01:28:24.300]   you ever touch, create, read, or have any interest in available to you on this device.
[01:28:24.300 --> 01:28:28.980]   So it could be just that clipboard that contains every piece of information that you ever had
[01:28:28.980 --> 01:28:30.740]   any interest in whatsoever.
[01:28:30.740 --> 01:28:34.500]   And on that basis, again, I had that, unfortunately, it has to go back tomorrow.
[01:28:34.500 --> 01:28:37.060]   And I was looking, I was thinking about again, that 17 hour flight.
[01:28:37.060 --> 01:28:38.060]   I was also thinking about all that.
[01:28:38.060 --> 01:28:39.460]   Would you take that on a big flight though?
[01:28:39.460 --> 01:28:40.860]   I mean, it's kind of large.
[01:28:40.860 --> 01:28:43.620]   Well, no, not necessarily on a big flag.
[01:28:43.620 --> 01:28:47.100]   And remember that we do have the Kindle app for the iPhone so that if we want to get access
