
[00:00:00.000 --> 00:00:04.000]   [music]
[01:01:29.560 --> 01:01:35.080]   Wally, you know, all, all the smooth curves. So is the whole cast back?
[01:01:35.080 --> 01:01:40.360]   Yeah, it's the main cast exactly the same. I mean, these ones, we're basically making
[01:01:40.920 --> 01:01:47.080]   effectively, I think, tryouts to say we're doing four episodes and really only,
[01:01:47.080 --> 01:01:51.640]   it's a very confusing setup. But we're doing two episodes like we always used to, like proper
[01:01:51.640 --> 01:01:56.120]   half-hour sitcoms, lots of gags. Very, they're very, very funny. The scripts are historically
[01:01:56.120 --> 01:02:01.000]   funny. And then there's a behind the scenes making of and how Red Dwarf came to be typed,
[01:02:01.000 --> 01:02:06.440]   like a comedy documentary. And then there's a kind of a hybrid clip show of some sort,
[01:02:06.440 --> 01:02:10.280]   which we haven't quite heard the details of yet. I don't quite know what that is.
[01:02:10.280 --> 01:02:14.840]   So there's really four half hours we're doing. That seems to be just a bit, but we've shot some of
[01:02:14.840 --> 01:02:20.520]   it already, which was amazing. And we, because I heard about this on, on, on, on
[01:02:20.520 --> 01:02:24.520]   twin this week in media, the red camera, we're shooting Red Dwarf on Red Camera.
[01:02:24.520 --> 01:02:25.960]   Oh, you're kidding. Oh, cool.
[01:02:25.960 --> 01:02:30.920]   No, it's amazing. And I mean, they are, when I saw the footage played back on that, and they had a big
[01:02:30.920 --> 01:02:36.360]   monitor on this, on the set. It's quite scary. I mean, I'm very glad I'm covered in rubber,
[01:02:36.360 --> 01:02:39.960]   because it's a cruel camera to a man of a certain age.
[01:02:39.960 --> 01:02:46.840]   Now, who is our Rob Grant and Doug Naylor back writing or?
[01:02:46.840 --> 01:02:50.680]   No, no, it's just Doug Naylor who's done it for the, you know, he's done the last.
[01:02:50.680 --> 01:02:51.160]   Right.
[01:02:51.160 --> 01:02:51.640]   Okay.
[01:02:51.640 --> 01:02:55.560]   We did all of them effectively, but mostly with Rob. But Rob is very supportive of it,
[01:02:55.560 --> 01:02:59.800]   but he's not involved anymore. He now writes books, so he doesn't, I mean, he left because he was
[01:02:59.800 --> 01:03:03.800]   sick of writing sitcoms, which I can imagine you could get. You know, he did quite a few of them.
[01:03:03.800 --> 01:03:04.120]   Right.
[01:03:04.120 --> 01:03:08.760]   Right. So Doug is amazing. So Doug has written the scripts, which are just brilliant. They are
[01:03:08.760 --> 01:03:13.240]   so clever. And is the plan to just do these four or do more down the road?
[01:03:13.240 --> 01:03:18.760]   I think, I think it's sort of up for grabs. I mean, we were all really surprised by it. And it's
[01:03:18.760 --> 01:03:24.040]   been a real battle to find the gap in our schedules, so that we, which match up, because we're all
[01:03:24.040 --> 01:03:28.440]   doing other things, you know, so, but we finally managed to do it. And we're all, and once we,
[01:03:28.440 --> 01:03:31.800]   you know, we've had one day on set together and it was like we'd never been away.
[01:03:31.800 --> 01:03:37.480]   That's the same, the same old jokes, the same tricks I fell for the same practical jokes immediately.
[01:03:37.480 --> 01:03:42.440]   Great fun. I mean, it's easy to trick a guy in a rubber face. It's not that hard to
[01:03:42.440 --> 01:03:47.000]   robot suits. Or the sets a lot are the sets similar to what they were in the originals show.
[01:03:47.000 --> 01:03:50.760]   Because I've got to be really careful because I've signed an NDA.
[01:03:50.760 --> 01:03:56.680]   Oh, but I think, well, I have to say that. Yes, I think I'm allowed to say that the way it's
[01:03:56.680 --> 01:04:01.400]   green screen. It's really interesting. Oh, interesting. Fantastic. Really cutting edge stuff. I've seen.
[01:04:01.400 --> 01:04:05.000]   With the red camera, you can do, I'm sure Alex could weigh in on this, but
[01:04:05.000 --> 01:04:08.200]   we've done a lot of green screen. The higher quality of the camera, the better the green screen.
[01:04:08.200 --> 01:04:12.760]   Is that right? Yeah, I mean, you could definitely do it all. I mean, that's the way I would do it
[01:04:12.760 --> 01:04:18.840]   nowadays is to do it all green screen. So it's, that's fantastic. And what channel is it on in the UK?
[01:04:18.840 --> 01:04:23.960]   It's on Channel Dave, which is a cable channel, which has become amazingly popular and has shown
[01:04:23.960 --> 01:04:29.720]   repeats of Red Dwarf a lot. In fact, shows just about every TV show I've ever worked on
[01:04:29.720 --> 01:04:33.240]   is on Dave. It's the kind of boys channel, I suppose. Right, you could call it.
[01:04:33.240 --> 01:04:37.880]   And it's becoming this amazingly popular channel. It's extraordinary because I think
[01:04:37.880 --> 01:04:42.520]   I'm trying to be very diplomatic here, but I've talked to people in the TV industry and they
[01:04:42.520 --> 01:04:46.440]   said channel day is very important when you don't want to watch a program. When, when there's, if
[01:04:46.440 --> 01:04:50.120]   there's someone watching TV who doesn't want to watch a program about what you should wear or how
[01:04:50.120 --> 01:04:55.000]   big your bum looks in something, you need. And there's, we've got a lot of those programs, how
[01:04:55.000 --> 01:05:00.040]   you cook what you cook. There's about 5000 celebrity chefs in England. We're just the whole every
[01:05:00.040 --> 01:05:05.720]   time you go out shopping has 10 celebrity chefs in the store, you know. So there is a kind of
[01:05:05.720 --> 01:05:10.280]   quite a thirst for something other than cookery and clothes and interior decorating.
[01:05:10.280 --> 01:05:13.080]   But you know, I've gone too far really.
[01:05:13.080 --> 01:05:22.760]   And I'm seeing on, if you go to Dave.uktv.co.uk, you can see the first image of the Red Dwarf cast
[01:05:22.760 --> 01:05:26.760]   back together again. And there you are in your suit. You look exactly the same.
[01:05:26.760 --> 01:05:29.000]   It doesn't look much different, does it? No.
[01:05:29.000 --> 01:05:36.680]   It's quite shocking. Is it the same suit? No, it is a new suit. I think the, because I've
[01:05:36.680 --> 01:05:43.160]   actually slightly lost about an inch around my waist in 10 years. Oh, I hate you. Oh, I know.
[01:05:43.160 --> 01:05:49.000]   And I've been, I have to admit, I've been trying recently. I've been trying to lose it. So,
[01:05:49.000 --> 01:05:53.080]   but only an inch, not that much. So, but yes, it's a pretty much the same.
[01:05:53.080 --> 01:05:57.880]   A new slimmed down suit. Well, very, yeah, you wouldn't really notice. But there are some very
[01:05:57.880 --> 01:06:04.680]   cruel pictures of Creighton in his slightly porky mid around the mid 1990s when I was having a lot
[01:06:04.680 --> 01:06:10.440]   of lunch. And two shows, there's a slightly more porky Creighton, though, tended not,
[01:06:10.440 --> 01:06:12.840]   I never wanted to stand sideways in front of the camera.
[01:06:14.520 --> 01:06:19.320]   All right. I love it. So let's do the audible and, and since you've prepared a pick,
[01:06:19.320 --> 01:06:22.840]   Robert will, we'll, we'll let you do a pick.
[01:06:22.840 --> 01:06:31.240]   Yeah. And lutube, by the way, is L L E W T U B E comments, another place to see carpool,
[01:06:31.240 --> 01:06:39.560]   right? That's right. So audible brings us this fine show, this interlude with Bob Llewellyn and
[01:06:39.560 --> 01:06:45.000]   the entire cast and crew of Mac Break Weekly. Audible is a great place to get audio books.
[01:06:45.000 --> 01:06:50.680]   It's available in the UK, but usually the books we talk about are US only or the US versions,
[01:06:50.680 --> 01:06:56.600]   audible.com/macbreak. But I know there's a big contingent of audible fans in the UK.
[01:06:56.600 --> 01:06:59.880]   Did you, have you read any books up for Audible?
[01:06:59.880 --> 01:07:02.920]   Yes, I have. There's quite a few of mine on there that I've done.
[01:07:02.920 --> 01:07:08.520]   Some reason I'm only allowed to do children's ones. I've not been allowed to do a grownup
[01:07:08.520 --> 01:07:12.760]   books yet. Oh, is, I'm, because when I record them, I record them with, through the BBC,
[01:07:12.760 --> 01:07:18.600]   that the BBC has a sort of audio book section. And then when I, you're all in these little
[01:07:18.600 --> 01:07:24.680]   studios, a big row of them. And Stephen Fry recorded Harry Potter there, you know, so they do all
[01:07:24.680 --> 01:07:30.440]   those books, all the big, rich. And there's these wonderful old Thesps who are reading, you know,
[01:07:30.440 --> 01:07:34.360]   Jane Austen and things like that. And we all have lunch together.
[01:07:35.000 --> 01:07:41.320]   What is fun. And they say, what are you reading? Well, I'm reading Jane Austen. What are you reading?
[01:07:41.320 --> 01:07:43.480]   Oh, I'm reading Harry Potter. What are you reading, Bobby?
[01:07:43.480 --> 01:07:48.600]   I'm reading, I tell you what I'm reading. I'm reading the, the, the, the, the dummies of
[01:07:48.600 --> 01:07:55.240]   Alistair Fury, which are very funny, which are aimed at sort of 11 to 14 year olds about a snotty
[01:07:55.240 --> 01:07:59.640]   English school boy who hates his brother and sister and his mum's a TV chef and he can't
[01:07:59.640 --> 01:08:03.400]   stand the food she cooks. And they're very fine. Wonderful writer called Jamie Ricks,
[01:08:03.400 --> 01:08:07.800]   who I've been friends as many years. So I've done, oh, 10, 10 of his books. I think, and then
[01:08:07.800 --> 01:08:12.600]   loads of other different children books. I think I've done 25, 30 books altogether over the years.
[01:08:12.600 --> 01:08:17.240]   Wow, I really do. Oh, that's. They're not, they're not all on audio, but they're audible. But I know
[01:08:17.240 --> 01:08:21.000]   these are all on a book.co.uk. So they may not be available. No, I'm looking on the USA and all
[01:08:21.000 --> 01:08:27.320]   the Alistair Fury books are. Yeah. Alfonso Bonzo is on there. Alfonso is fantastic. Yeah. The
[01:08:27.320 --> 01:08:34.520]   Ratistroft catastrophe or the, the Ritasophy catastrophe, the ill more chronicles book one.
[01:08:34.520 --> 01:08:40.520]   Very funny book. Yeah. Well, that's cool. Well, so, so we have six of your books on Audible US.
[01:08:40.520 --> 01:08:45.160]   We unfortunately do not have Stephen Fry's version of Harry Potter. We have Jim Dale,
[01:08:45.160 --> 01:08:50.520]   who's quite wonderful. But he's very good. You know what I did? I have to confess on the last book.
[01:08:50.520 --> 01:08:54.920]   I'd been listening to Jim Dale all along. I, I went somewhere to download and managed to
[01:08:54.920 --> 01:08:58.920]   download Stephen Fry's version. Is it, is it a, oh, it's marvelous. No, why can't we have that?
[01:08:58.920 --> 01:09:04.200]   Because, and this is, this is what we talk about a lot on Audible. Every country has different
[01:09:04.200 --> 01:09:09.560]   publishing rights. So Scholastic publishes Harry Potter in the US. They contract with Jim Dale.
[01:09:09.560 --> 01:09:13.640]   And if you're in the US, you have to have the Jim Dale version. It's Penguin in, I think it's
[01:09:13.640 --> 01:09:17.480]   Penguin in the UK. And so you, and they contracted with Stephen Fry and you have to get the Stephen
[01:09:17.480 --> 01:09:22.440]   Fry version. Have to. It's not the right word. The Stephen Fry version is as good as Jim Dale is.
[01:09:22.440 --> 01:09:27.320]   You can't beat Stephen Fry. Can you help him get, can you help us get Stephen Fry in one of our shows?
[01:09:27.320 --> 01:09:32.120]   Bob. I mean, I can, I can certainly try. I'm doing, I'm carpooling him in April. He's all out.
[01:09:32.120 --> 01:09:36.440]   He's going to be out of the country here soon. Yeah. He's doing a movie, I think. Yeah. Yeah.
[01:09:36.440 --> 01:09:42.040]   Pabble so much. So, but he's agreed to do a couple. So if not before then, certainly then,
[01:09:42.040 --> 01:09:45.960]   I'll go goodness sake. Tell him, tell him about Twit. Because I don't think he knows what Twit is.
[01:09:45.960 --> 01:09:49.960]   And if he may not know, because I think he's getting a lot of Twitter saying you should be on
[01:09:49.960 --> 01:09:52.360]   Twit. And I think he's taking it in the wrong way, frankly.
[01:09:52.360 --> 01:09:57.800]   But it was also when he, because I don't know him at all, I met him a few times and we in fact,
[01:09:57.800 --> 01:10:03.080]   Red Dwarf used to rehearse next to Blackadder. Oh, how far? When they rehearsing the last series
[01:10:03.080 --> 01:10:06.840]   of Blackadder, you were in the next room. Oh, to be a fly on the wall and that's to do.
[01:10:06.840 --> 01:10:12.760]   Yeah. Oh, I never did go in, but I mean, I did used to look through the window and sneak a look in.
[01:10:12.760 --> 01:10:18.280]   Because I mean, I was very, I've been friends with Ben Elton, one of the writers of Blackadder for
[01:10:18.280 --> 01:10:22.280]   years before we used to do stand-up comedy together. So there's a lot of people in that show I knew.
[01:10:22.280 --> 01:10:27.320]   I didn't know Stephen, but I met him at that time. And I met him a few times. He's such a
[01:10:27.320 --> 01:10:31.640]   fantastic leader. I love him. Wonderful man. I'll tell you what I was listening to while I was
[01:10:31.640 --> 01:10:35.640]   plowing through the snow was his, he just recorded this recently, which I think is going to,
[01:10:35.640 --> 01:10:40.840]   he's certainly on iTunes, is him, I think that they do the Apple Store in London called Meet the
[01:10:40.840 --> 01:10:44.920]   Author. And that's, I've just done only that. And it's just him telling the history of
[01:10:46.040 --> 01:10:49.960]   computing. He bought the very, one of the very first Apple wax in England.
[01:10:49.960 --> 01:10:54.360]   Yeah. He got the number one with Doug. He got number two, Doug's Adam's got number one.
[01:10:54.360 --> 01:10:59.000]   And he bought it, the one, the first laser printer he did buy. We had to have just
[01:10:59.000 --> 01:11:01.720]   heard this just for a K-men, just seven and a half thousand pounds.
[01:11:01.720 --> 01:11:08.520]   The first laser printer. I had one of those and it was, you know, it was good fun to lift that thing.
[01:11:08.520 --> 01:11:13.720]   Yes, it was huge. Anyway, so I've just been hearing that. So that's all actually very funny and very
[01:11:14.200 --> 01:11:20.280]   knowledgeable. Even if he talks rubbish, you believe it because he's just got that accent.
[01:11:20.280 --> 01:11:25.320]   It's that accent that does it. Well, I want to recommend the Robert Llewellyn readings of
[01:11:25.320 --> 01:11:32.920]   Alistair Fury or Alfonso Bonzo or the Ritastrophe Catastrophe. Those are unaudible and those
[01:11:32.920 --> 01:11:38.520]   could be our audible picks. We'll make those our audible picks for the week since Bob is on with us
[01:11:38.520 --> 01:11:45.320]   right now. Audible.com/MacBreak. Get your free book when you sign up. And don't forget,
[01:11:45.320 --> 01:11:48.840]   this is the last few days to get the seven habits of highly effective people, the Stephen
[01:11:48.840 --> 01:11:54.280]   Covey book. That is free, absolutely free to Audible members past and new, but all you have
[01:11:54.280 --> 01:11:59.000]   to do is go to audible.com/twithabits. And that's only good through the 15th. So you have
[01:11:59.000 --> 01:12:06.520]   just a few more days to get that audible.com/twithabits. Good through February 15th, absolutely free.
[01:12:07.720 --> 01:12:11.960]   So let us get our picks and I'll tell you what, Bob, you probably have stuff to do. We'll let
[01:12:11.960 --> 01:12:17.480]   you do yours first and then we'll let you go. Okay. I mean, I'm fine now. Oh, are you?
[01:12:17.480 --> 01:12:21.640]   No, no, no, no. You could be with us. Well, I'll still let you, a pride of place. I'll let you go first.
[01:12:21.640 --> 01:12:26.920]   I'm concerned now that this is a previous pick, but I've not heard you talk about it because I'm a
[01:12:26.920 --> 01:12:31.160]   regular listener. A thing I've just come across and I've just been playing with it today. So it's
[01:12:31.160 --> 01:12:36.760]   very appasite. It's called pathfinder. Do you know about pathfinder? Yes, I love pathfinder.
[01:12:36.760 --> 01:12:41.000]   I mean, I've just started using it. I just think this is brilliant. I love this thing.
[01:12:41.000 --> 01:12:45.320]   Version five just came out a couple of months ago. Tell us about pathfinder. Why don't you like
[01:12:45.320 --> 01:12:49.800]   pathfinder? Well, what it is is basically a finder. It's the same as the finder because I was quite
[01:12:49.800 --> 01:12:53.960]   nervous about opening. I thought, well, it moved all my files somewhere because I am not a tidy
[01:12:53.960 --> 01:13:02.280]   fileer on my Macs. Because I'd run two computers and sort of sync them in a sort of really bad way.
[01:13:02.280 --> 01:13:06.840]   This has really helped because for one thing, in one window, you can have more than one
[01:13:06.840 --> 01:13:14.200]   column of files in your computer and you can move them and compare them. And that's what's been
[01:13:14.200 --> 01:13:20.200]   really brilliant for me is to go, hang on, I've got this, all the duplicates I've got of things.
[01:13:20.200 --> 01:13:24.120]   I open the copy and the backup copy and the other backup copy and I can see them all
[01:13:24.120 --> 01:13:27.320]   in a round and go, I can delete that and that and I move that one then. That hasn't got the copy.
[01:13:27.320 --> 01:13:35.000]   That it just makes using the finder 10 times easier. And I mean, I would imagine it's going to be
[01:13:35.000 --> 01:13:42.200]   one of those programs that in a future iteration of the Mac software, you'll be able to do this.
[01:13:42.200 --> 01:13:46.200]   It's a very, very simple thing and it seems to be very light on the computer. It doesn't slow it
[01:13:46.200 --> 01:13:50.440]   down, it doesn't mess things up, it doesn't, you know, there's a lot of programs you can run that,
[01:13:50.440 --> 01:13:55.000]   I just ditch because I think that's grinding everything to a halt. But this seems to just float very
[01:13:55.000 --> 01:14:00.520]   easily on the surface of it and all it does is help you move files around. It's like exactly the
[01:14:00.520 --> 01:14:04.120]   same as the finder but it gives you hundreds of more options and things to do and I've just
[01:14:04.120 --> 01:14:08.440]   started digging into it and I'm really impressed with what it does and it seems stable. It hasn't
[01:14:08.440 --> 01:14:13.800]   crashed anything, you know, it does seem very good. So that's my knowledge. My knowledge of what it
[01:14:13.800 --> 01:14:17.880]   does is still fanning them. It's I've been literally using it in between editing today.
[01:14:17.880 --> 01:14:24.200]   No, it's fantastic. I've used it for us for some time and I don't use it all that I don't use it
[01:14:24.200 --> 01:14:28.440]   all the time. I end up going back to finder Andy, you like you like Pat was it you or was it Merlin
[01:14:28.440 --> 01:14:32.760]   who was a big Pathfinder fan? Yeah, I think I've made it pick like a while ago but and yeah, I still
[01:14:32.760 --> 01:14:38.440]   I still use it. I don't install it on every one of my machines but it is an absolute essential
[01:14:38.440 --> 01:14:42.920]   for that one big Mac that has though that again that's big two terabyte hard drive and the one
[01:14:42.920 --> 01:14:47.480]   terabyte work drive on it because I mean it's just like Robert was saying if you just need to figure
[01:14:47.480 --> 01:14:53.880]   out oh god which one of this aren't you very clever Andy to to to label this to name this
[01:14:53.880 --> 01:15:01.080]   document start of third novel. Wow. It makes sense at the time. I'm sure I've got eight different
[01:15:01.080 --> 01:15:05.720]   copies of this done over the past year as I try to figure out what the third novel is going to be
[01:15:05.720 --> 01:15:10.520]   about. Yes, another productive day Andy but yeah I mean when you try to figure out oh but that's
[01:15:10.520 --> 01:15:15.240]   in a subfolder of this subfolder that I copied from this flash drive it just is like power
[01:15:15.240 --> 01:15:19.720]   steering for the finder. Of course it's not an add on to the finder it is the finder. It's
[01:15:19.720 --> 01:15:26.040]   definitely on that list of you know if I had the right contact at Apple I would say look surely
[01:15:26.040 --> 01:15:30.200]   you have enough money to just give this man enough money to put a damn smile on his face
[01:15:30.200 --> 01:15:35.560]   alas the rest of his life and buy this and I agree plus it's all in cocoa right so it's not
[01:15:36.120 --> 01:15:41.400]   you know unlike the real finder which is in carbon. Yeah I really think that what I would love is if
[01:15:41.400 --> 01:15:46.840]   the just like and so many elements of like iPhone interfaces and and dashboard interfaces
[01:15:46.840 --> 01:15:50.440]   you know how like there's a way you can click a button and the whole thing just with open
[01:15:50.440 --> 01:15:54.440]   the whole thing just like rotates and flips over to the other side I would love it if we had like
[01:15:54.440 --> 01:15:58.680]   the nice simple finder that we have for normal tasks but there's a way to simply say with a big
[01:15:58.680 --> 01:16:03.960]   heaving of gears and a slam of metal against metal it flips over and now you have the power finder
[01:16:04.600 --> 01:16:08.440]   for well that's exactly what one of the reasons I don't use it because it is the real finder keeps
[01:16:08.440 --> 01:16:12.920]   launching itself and then now I'm confused because I've got both kind of going at the same time it's
[01:16:12.920 --> 01:16:19.960]   very confusing so Pathfinder 5 is as now it's a $20 upgrade for previous owners and $40 if you
[01:16:19.960 --> 01:16:26.360]   haven't purchased it but you can try before you buy and by the way I I just looked at your site
[01:16:27.480 --> 01:16:36.200]   the new lu tube yeah I speaking of the finder yes you've done it in in system 7 for fashion
[01:16:36.200 --> 01:16:39.560]   I think it's could even be before that I mean it just reminds me because I used to have a I had
[01:16:39.560 --> 01:16:47.720]   an I've still got it an se 220 that was my first man oh man did 1988 or 89 so this is a word press
[01:16:47.720 --> 01:16:53.000]   theme I love it yeah but it was just as soon as I'm sorry I went that you know I may change it but
[01:16:53.000 --> 01:16:59.640]   at the moment I just think oh no no no it's my generation it's it's perfect it is fantastic in fact
[01:16:59.640 --> 01:17:05.400]   I like the little bomb at the bottom and everything yes but the whole we've got the works yeah yeah
[01:17:05.400 --> 01:17:11.480]   and it all works you know the files if you click on a file it opens yay that's where you'll find the
[01:17:11.480 --> 01:17:16.760]   red dwarf fact and yeah yes and more and I'm jealous that I didn't think of that first isn't that a
[01:17:16.760 --> 01:17:21.560]   great it's really really great oh and he's even you know he's got the he's got the you know carpool
[01:17:21.560 --> 01:17:26.520]   playing in a window there it looks like uh I don't know it's it's a little disorienting to have the
[01:17:26.520 --> 01:17:31.880]   21st century in Pinge on my yes isn't quite right you kind of have to have it like really
[01:17:31.880 --> 01:17:37.880]   uh like that cinepak nasty looking thing yeah right can you pixelate it just yeah yeah oh I think
[01:17:37.880 --> 01:17:42.120]   it's more like that scene in the Wizard of Oz where Dorothy steps out from the black and white
[01:17:42.120 --> 01:17:49.400]   world world of canvas and dog my pick actually is something that I've been using for a long time
[01:17:49.400 --> 01:17:57.240]   on Firefox and I'm a big fan of I have Firefox versions on Macs on windows on multiple machines
[01:17:57.240 --> 01:18:05.240]   and I've been using a program called Fox Marks F O X M A R K S dot com to synchronize the bookmarks
[01:18:05.240 --> 01:18:10.600]   in all my Firefox and it's and it's just it's like the first thing I install now when I sit down
[01:18:10.600 --> 01:18:15.160]   on a new computer I put Firefox on it and I put Fox marks on it Mitch Cape or by the way started
[01:18:15.160 --> 01:18:21.880]   this company it's kind of interesting the guy who wrote Lotus 123 13 million downloads now available
[01:18:21.880 --> 01:18:29.160]   for Safari so this is even better if you are using Safari and Firefox if you're not using
[01:18:29.160 --> 01:18:35.320]   Firefox at all but I use both and it's keeps all my bookmarks in sync between all of my browsers
[01:18:35.320 --> 01:18:38.920]   even works with Internet Explorer for those poor people still using Internet Explorer who uses
[01:18:38.920 --> 01:18:43.560]   that I don't know somebody must because they made it work for it this is an amazing program on
[01:18:43.560 --> 01:18:49.160]   Firefox it also syncs your passwords that does not seem to yet be working on Safari probably
[01:18:49.160 --> 01:18:55.800]   because they're very different absolutely free at zero Alex's it is an it is in my opinion a must
[01:18:55.800 --> 01:19:01.800]   on any browser it's called Fox Marks F O X M A R K S dot com the essential bookmarking out on
[01:19:01.800 --> 01:19:11.000]   I'd agree now not just for Firefox anymore Andy and not co your pick my friend I actually have
[01:19:11.000 --> 01:19:18.120]   two selections available via analog pulp tree substrate complex substrate two books books
[01:19:18.120 --> 01:19:29.480]   books what you're in your happy place Leo not audio books not Kindle books paper books I just
[01:19:29.480 --> 01:19:34.520]   think those rainforests have been getting pretty cocky lately with all those sting concerts supporting
[01:19:34.520 --> 01:19:39.160]   them and I think time to show them who's boss again but yeah actually I've got two books that are
[01:19:39.160 --> 01:19:45.000]   sort of like a seven out of ten on the geek scale one is from a name that a lot of people will be
[01:19:45.000 --> 01:19:51.880]   very very excited about Dave Mark has this ungodly ability to reduce the most complicated
[01:19:51.880 --> 01:19:56.360]   lessons of programming into a way that makes you think that you can write Macintosh software he wrote
[01:19:56.360 --> 01:20:01.960]   a he wrote the book that taught me objectives how to write modern see he did a series called
[01:20:01.960 --> 01:20:08.440]   learn see on the Mac learn Pascal on the Mac when objective see on the Mac and it's I'm just I'm
[01:20:08.440 --> 01:20:15.640]   just blown away by by the ability to take something so complicated and reduce it to a series of very
[01:20:15.640 --> 01:20:21.160]   very painfully carefully explained steps that leaves you sitting sitting there in the train
[01:20:21.160 --> 01:20:24.200]   reading this book thinking that you've written this piece of software that you've just seen
[01:20:24.200 --> 01:20:29.080]   described and feeling as though gee this this demo piece of software that he's describing is
[01:20:29.080 --> 01:20:33.400]   kind of similar to a piece of software I would like to actually write myself I bet that I'm now
[01:20:33.400 --> 01:20:38.600]   93 percent towards building it now it's not now the book that he's recently come out with is
[01:20:38.600 --> 01:20:43.240]   co-authored with a guy by the name of Jeff Lamarch it's called beginning iPhone development
[01:20:43.240 --> 01:20:49.640]   exploring the iPhone SDK and it is just remarkable I actually have written two iPhone applications
[01:20:49.640 --> 01:20:54.680]   with it I did I did download the SDK when it first came out a while ago and I played with it and
[01:20:54.680 --> 01:20:59.160]   I did I made the breathtaking step of creating a demo application that instead of saying hello
[01:20:59.160 --> 01:21:07.000]   world says hello Andy so big there but yeah it takes you through all kinds of complicated
[01:21:07.000 --> 01:21:10.920]   concepts and again if you want to write the if you want to write the next best-selling flatulence
[01:21:10.920 --> 01:21:18.360]   application by page number 98 of this 500 page book you're definitely there but as I said it's
[01:21:18.360 --> 01:21:21.880]   now it's not an absolute beginner's book if you've never programmed before I don't want to make you
[01:21:21.880 --> 01:21:27.160]   think that you know this is this is your first step towards towards Zana Du like glory but if you
[01:21:27.160 --> 01:21:31.560]   are at all familiar with programming if you've written any software of any kind including apple
[01:21:31.560 --> 01:21:36.440]   script including python including pearl that sort of stuff like I said you can even just sit on the
[01:21:36.440 --> 01:21:41.800]   sofa and read through this and just as just as a fun little exercise and I guarantee you that
[01:21:41.800 --> 01:21:47.400]   just like me I mean I got to page like 30 something there in my kitchen and I was like holding the
[01:21:47.400 --> 01:21:53.240]   book open running back into my office to launch the SDK to start like playing with iPhone software
[01:21:53.240 --> 01:21:58.440]   development I mean Dave Mark is really one of the giants he really is a treasure in in Macintosh
[01:21:58.440 --> 01:22:04.840]   book writing and I just hope he keeps turning these things out now the second one there is our
[01:22:04.840 --> 01:22:09.640]   version of Chinese democracy here in Macintosh technical book writing that the thing that we always
[01:22:09.640 --> 01:22:14.280]   known has been in the pipeline for years and we never let our hearts believe that this thing could
[01:22:14.280 --> 01:22:18.520]   actually ever be released because our hearts are weak feeble things and we've had them broken so
[01:22:18.520 --> 01:22:23.400]   many times for this project in in hushed rumor tones we have been told that
[01:22:23.400 --> 01:22:29.640]   south segoyan was working on a book on apple script ten years ten years ten years ten years
[01:22:29.640 --> 01:22:35.480]   ten years i think i think that he was actually pulling sort of a microsoft fear and certainty
[01:22:35.480 --> 01:22:39.400]   and doubt sort of thing because there are times when i've had i do because there's never been an
[01:22:39.400 --> 01:22:45.560]   apple script book worth half a dam not even a full dam not even half a dam and i've always thought
[01:22:45.560 --> 01:22:50.360]   jeez i love apple script and i do a lot of apple script i've written uh i wrote my first blogging
[01:22:50.360 --> 01:22:54.840]   application in 1994 entirely of via apple script and i kept updating it until just a year and a half
[01:22:54.840 --> 01:22:59.080]   ago i love apple script i think it's a great great facility that everybody should really learn
[01:22:59.080 --> 01:23:03.560]   but i've always thought oh i want to write this book but sal's going to come out with his book any
[01:23:03.560 --> 01:23:07.960]   day now and it's going to be brilliant and i'm going to have to people are going to ask me what's so
[01:23:07.960 --> 01:23:14.840]   great about my book and i'll say well um because maybe you have fifty dollars to spend on books
[01:23:14.840 --> 01:23:18.920]   and maybe sal's book only costs thirty dollars and you have to spend the rest of that money
[01:23:18.920 --> 01:23:23.800]   i'll take your twenty dollars uh so it just it was released at mackerel expo just a few weeks ago i
[01:23:23.800 --> 01:23:28.120]   got my copy just a couple of weeks ago and it is everything that i would have hoped it was going
[01:23:28.120 --> 01:23:32.760]   to be it will take you from square one even if you have never written piece a piece of software before
[01:23:32.760 --> 01:23:39.000]   it starts from very very basic concepts and builds up from there it emphatically makes the
[01:23:39.000 --> 01:23:44.280]   statement that the difference between being a really really good user of mac and toches and being
[01:23:44.280 --> 01:23:50.520]   a godlike power user is having a good understanding of this scripting language that sits underneath
[01:23:50.520 --> 01:23:54.920]   the operating system at all places and in case you don't you know some of them might be three of our
[01:23:54.920 --> 01:23:59.240]   listeners who don't know who sells to go in is he is a product manager for apple apple script and
[01:23:59.240 --> 01:24:05.720]   automation at apple he is the iron chef of apple script he is he's and he's not the iron chef you
[01:24:05.720 --> 01:24:10.040]   want to go up against if it involves completing a process and anything less than three hours on
[01:24:10.040 --> 01:24:15.560]   the mac because he can just toss out four lines of code that does it collapses a four day production
[01:24:15.560 --> 01:24:21.320]   feed into just double click on this one icon and an apple script will do it for you uh so and one
[01:24:21.320 --> 01:24:26.600]   of these we you know sal is is now becoming one of our features of of mac break dev which is another
[01:24:26.600 --> 01:24:33.320]   mac break video show that we have out and uh every time sal is in the studio recording mac break devs
[01:24:33.320 --> 01:24:38.120]   on using automator and apple script uh it just makes me want to go run run back to my computer
[01:24:38.680 --> 01:24:43.800]   and start automating everything you know and and every time now i i think of every time doing
[01:24:43.800 --> 01:24:49.000]   something two or three times in a row that's anywhere near similar to what i did before i just i think
[01:24:49.000 --> 01:24:53.480]   of sal and i think i i really should be writing an automator script here or i should should be
