
[00:00:00.000 --> 00:00:04.000]   [music]
[01:18:20.640 --> 01:18:26.160]   out with chapter one author gets drunk with somebody a chapter two at the end of the chapter
[01:18:26.160 --> 01:18:32.000]   a drunken wager is made chapter two the person and the person he made the wager with realizes
[01:18:32.000 --> 01:18:35.720]   that there's not they've now tied a lot of their ego with this drunken bet and although
[01:18:35.720 --> 01:18:39.400]   neither of them wants to actually do this they now realize that well we're going to have
[01:18:39.400 --> 01:18:44.000]   to actually go through this or else I'll look like a total was and then chapters three
[01:18:44.000 --> 01:18:48.720]   to twenty two they have to come through with this really stupid weird bet the classic of
[01:18:48.720 --> 01:18:55.800]   this genre would be are you Dave Gorman by which two friends have day of man names Dave
[01:18:55.800 --> 01:19:00.080]   Dave Gorman has to cross the entire planet trying to meet fifty two people also named
[01:19:00.080 --> 01:19:03.760]   Dave Gorman and doesn't count unless he shakes their hand and gets a polaroid taken
[01:19:03.760 --> 01:19:10.080]   while that's so also in this unfortunate that's not available in audio an audible or else
[01:19:10.080 --> 01:19:12.800]   that would have been one of my first picks two years ago because it's such a wonderful
[01:19:12.800 --> 01:19:17.000]   book you will you will not believe how you will not believe it's a true story to right
[01:19:17.000 --> 01:19:22.200]   it's it's an absolutely true story and the hell let's talk about this book for a minute
[01:19:22.200 --> 01:19:29.000]   anyway it's a it's co-written between the two people involved Dave Gorman and his friend
[01:19:29.000 --> 01:19:34.920]   Danny Wallace and they keep alternating chapters where first Danny Danny Wallace takes a chapter
[01:19:34.920 --> 01:19:38.560]   then Dave Gorman takes a chapter chapter or I'm sorry rather they pick up the narrative
[01:19:38.560 --> 01:19:43.400]   like switching it off every few paragraphs to keep seeing this from each person's perspective
[01:19:43.400 --> 01:19:49.120]   and the the highlight of the book is that point at which you know they're they're in the they're
[01:19:49.120 --> 01:19:53.000]   in that they're they're in the bar they're drunk on tequila they've basically challenged
[01:19:53.000 --> 01:19:58.160]   oh no there is not there is not a soccer coach in Ireland by the name of Dave Gorman I know
[01:19:58.160 --> 01:20:01.760]   that you think there is I know you believe someone who told you but there isn't one and
[01:20:01.760 --> 01:20:06.360]   then there's imagine like like a brilliant like eight page scene in which all right well
[01:20:06.360 --> 01:20:10.480]   fine I'm gonna go get a cab right now you're good to cab right now but cab arrives and
[01:20:10.480 --> 01:20:13.680]   both for that okay well clearly clearly I'm not gonna give the satisfaction what's gonna
[01:20:13.680 --> 01:20:16.560]   happen is that I'm gonna get in the cab and then we're gonna go to the train station
[01:20:16.560 --> 01:20:20.440]   then he's gonna say okay you're right we're not going to Ireland the next chapter my god
[01:20:20.440 --> 01:20:23.960]   he got into the cab I can't back down so we're going we're we so I had to take him into the
[01:20:23.960 --> 01:20:27.440]   station we bought the ticket figure that he would say okay we're obviously we're not going
[01:20:27.440 --> 01:20:30.960]   to Ireland well damn it he bought the tickets okay well we're gonna get on the train and
[01:20:30.960 --> 01:20:33.960]   then he's gonna tell us to get out or then remind me not to get drunk with you Andy and
[01:20:33.960 --> 01:20:39.400]   I'll just I see I know I'm that's doubly the good thing because I'm the person who does
[01:20:39.400 --> 01:20:43.160]   not get drunk I'm the person who wants to watch other people get drunk and you never
[01:20:43.160 --> 01:20:47.520]   and you would never enter a cab knowing that that could end up you could end up in Ireland
[01:20:47.520 --> 01:20:51.480]   well exactly Ireland is very I was very pleasant I wouldn't you know not want to go to Ireland
[01:20:51.480 --> 01:20:55.480]   wouldn't be the end of the world but this is unfortunately this is all by way of introducing
[01:20:55.480 --> 01:21:01.000]   the actual audible book that I'm picking the guy my name of Tony Hawks is also a member
[01:21:01.000 --> 01:21:05.920]   part of this genre he create he wrote a book called round Ireland with a fridge in which
[01:21:05.920 --> 01:21:11.200]   now this this is where I start to wonder if these aren't really just hi Dave can you
[01:21:11.200 --> 01:21:14.920]   can you like go to the bar with me and challenge me to walk around Ireland with a refrigerator
[01:21:14.920 --> 01:21:20.240]   because I've got an idea of Ireland always figure so I'm large in these stories because
[01:21:20.240 --> 01:21:27.640]   that's where the whiskey is so so so so so so he wrote this wonderful book about just
[01:21:27.640 --> 01:21:33.440]   the adventure of he had he had a hitchhike around the entire circumference of of Ireland
[01:21:33.440 --> 01:21:38.640]   with a like a dorm fridge and so that's the event that's the eventually he wrote about
[01:21:38.640 --> 01:21:43.840]   there he has another book that came much much later this is this is the audible pic basically
[01:21:43.840 --> 01:21:48.240]   I bought it because I enjoyed that other book so much it's called a piano in the Pyrenees
[01:21:48.240 --> 01:21:52.760]   and I'm thinking that oh so now he has to carry a piano through the Pyrenees no it's
[01:21:52.760 --> 01:21:59.320]   it's about him like buying a buying a small like little house in rural France and sort
[01:21:59.320 --> 01:22:03.720]   of getting adjusted to the idea of being this this London city guy who has to get used to
[01:22:03.720 --> 01:22:08.040]   small town ways and also the idea of his friends who are also like drinkers a little
[01:22:08.040 --> 01:22:12.200]   bit rowdy getting used to like integrating when they come to visit and that sort of thing
[01:22:12.200 --> 01:22:16.200]   there's some books where it's the premise that's incredibly compelling and incredibly
[01:22:16.200 --> 01:22:21.240]   promising again like some guy has to meet 52 people are all all across word named David
[01:22:21.240 --> 01:22:25.200]   Gorman but then there's some people where I just like the guy the way this guy tells
[01:22:25.200 --> 01:22:29.880]   a story and so the actual events the actual story is not as important as the way Tony
[01:22:29.880 --> 01:22:34.400]   Hawks tells it and he's he's a really wonderful storyteller so I'm only about couple chapters
[01:22:34.400 --> 01:22:40.040]   I'm this is a nine hour 21 minute unembraged book I'm about maybe 45 minutes to an hour
[01:22:40.040 --> 01:22:44.800]   into it and already it's just it's like reading a really cool blog about someone who's making
[01:22:44.800 --> 01:22:48.440]   some changes in his life that he's maybe coming to regret which is always the best best thing
[01:22:48.440 --> 01:22:54.720]   to read as safe and sound and at home with a nice cup of nice cup of tea and and something
[01:22:54.720 --> 01:22:58.040]   else at your shoulder yeah I like the idea of a of an adventure that you don't have to
[01:22:58.040 --> 01:23:03.160]   leave the house for exactly a piano in the Pyrenees the ups and downs of an Englishman
[01:23:03.160 --> 01:23:11.040]   in the French mountains no pianos were involved in the at least not carried around the Pyrenees
[01:23:11.040 --> 01:23:18.400]   but this sounds good by Tony Hawks HAWKS now the point of this whole exercise here is
[01:23:18.400 --> 01:23:22.200]   you can get this book absolutely free does it sound like something you'd like to listen
[01:23:22.200 --> 01:23:30.640]   to we'll just visit audible.com/macbreak A-U-D-I-B-L-E dot com slash Mac break no obligation
[01:23:30.640 --> 01:23:33.760]   you sign up for the goal to count you get the book free but if you decide to cancel
[01:23:33.760 --> 01:23:41.160]   at any time book is still yours to keep audible.com/macbreak we thank you so much for their support
[01:23:41.160 --> 01:23:46.520]   of Mac break weekly good pick I want I've never heard this book I've never even heard
[01:23:46.520 --> 01:23:51.280]   of this fellow I've never I don't even really know the genre you're speaking of I see I
[01:23:51.280 --> 01:23:55.880]   don't think there's an actual section for it on Amazon dot com dot uk it's just I read
[01:23:55.880 --> 01:23:59.640]   R.U. Dave Gorman and then I wrote then I read Dave Gorman's Google whack adventure
[01:23:59.640 --> 01:24:04.520]   and then his friend is by the way on audible you the Google whack adventure oh it is yeah
[01:24:04.520 --> 01:24:09.120]   well there you go that's my paper next week then you just say my social time and then
[01:24:09.120 --> 01:24:14.480]   then then Danny Wallace started writing his own books he did it as matter of fact one
[01:24:14.480 --> 01:24:19.360]   of his books got turned into a movie where you decide to spend an entire year saying
[01:24:19.360 --> 01:24:25.160]   yes to everything and became a movie. Oh that's the estimate yeah right and so again another
[01:24:25.160 --> 01:24:31.760]   one of those things from wondering okay no Danny Danny no no I believe you I believe
[01:24:31.760 --> 01:24:35.800]   you when you say that you came up with this idea spontaneously and I don't know I also
[01:24:35.800 --> 01:24:39.360]   believe you I want to believe you when you say that you did all the things in this book
[01:24:39.360 --> 01:24:43.480]   I'm saying that it's it's an intended to entertaining book and that's all I wanted out of it Danny
[01:24:43.480 --> 01:24:48.360]   so let's let's not discuss whether or not you really did every time like you were offered
[01:24:48.360 --> 01:24:52.120]   a credit card or a load. Yes I signed up that load. Yes. Let's not even get into that. Let's
[01:24:52.120 --> 01:24:55.600]   just say it wasn't really just imagine what would what life would be like if you said
[01:24:55.600 --> 01:25:00.280]   yes to everything. Yes. I want to try saying no to everything for a year. Yeah exactly.
[01:25:00.280 --> 01:25:02.760]   That's going to that would be a hard thing for me to do but I'd like to do. I like to
[01:25:02.760 --> 01:25:07.880]   say no often. Screw you learning. Yes. Screw you. I'm just going to say screw you to everything.
[01:25:07.880 --> 01:25:14.120]   Would you like to supersize that for 39 cents more? Scroll you. Alright sure. Seven dollars
[01:25:14.120 --> 01:25:21.120]   everybody says please pull up. I like that idea. Hey let's get to our picks of the week.
[01:25:21.120 --> 01:25:28.240]   Mr. Alex Lindsay you can begin our pickathon if you will. So I have not as much a pick but
[01:25:28.240 --> 01:25:34.560]   a discussion. A discussion. Discussion of of headsets for my iPhone. I've been I've been
[01:25:34.560 --> 01:25:38.120]   talking about what the requirements were on Twitter. I'll tell you what I use in love
[01:25:38.120 --> 01:25:42.480]   but go ahead. Okay and and so I've got a couple of them now that I've been now people
[01:25:42.480 --> 01:25:46.240]   have been asking me what do I use after all those discussions. So the one that I probably
[01:25:46.240 --> 01:25:50.200]   use the most is this this is the ultimate ears but it's the it's the iPhone version
[01:25:50.200 --> 01:25:53.720]   so that you can actually change. That's a fun microphone. You know the ultimate ears
[01:25:53.720 --> 01:25:56.960]   don't come with these little these little ear things. They come with I don't like the
[01:25:56.960 --> 01:26:02.320]   ultimate ears insert. So what I do is I buy the sure flange the sure flanges and then
[01:26:02.320 --> 01:26:06.720]   I force them over the ultimate ear ones and they work great. So anyway that's what I
[01:26:06.720 --> 01:26:10.160]   use most because you know I can listen what I love is the fact that I'm listening to music
[01:26:10.160 --> 01:26:14.800]   it's really good sound and when someone calls I can you know it goes away. Problem with that
[01:26:14.800 --> 01:26:19.360]   one is is that the audio can be you know from the little microphone here is just okay and
[01:26:19.360 --> 01:26:22.720]   I kind of wanted to have a Bluetooth version and so I put it up there and people actually
[01:26:22.720 --> 01:26:27.600]   sent this in on Twitter and this is the Edomotic. Yeah I have that. This is the Bluetooth.
[01:26:27.600 --> 01:26:32.000]   I have a different Bluetooth one. So it's in ear. Yeah. Bluetooth now it'll work like
[01:26:32.000 --> 01:26:37.680]   this. Oh that's cool. But it also has a and this is what I wanted this is one of my requirements.
[01:26:37.680 --> 01:26:44.080]   That's neat. So now it has a little bendy boom. Let me give it to me. I'll show them a close
[01:26:44.080 --> 01:26:47.360]   up while you're talking about it. It's got a little bendy boom. So this this is
[01:26:47.360 --> 01:26:52.800]   and it's like a standard Bluetooth little small Bluetooth thing on your ear. It's got the
[01:26:52.800 --> 01:26:57.440]   and it has the Edomotix. Is the audio quality like Edomotix? The audio quality is very high.
[01:26:57.440 --> 01:27:01.600]   But it's not stereo. It's not a 2D piece. It's not stereo. This is really for I'm talking on the phone.
[01:27:01.600 --> 01:27:06.080]   Right. But then this is an optional boom. Yeah. You can pull the boom out and use it without the
[01:27:06.080 --> 01:27:09.920]   boom. It's got two different mics. So you can use it without the boom or with the boom.
[01:27:09.920 --> 01:27:14.960]   It is Bluetooth. Here's the thing is it has the same problem that I think every Bluetooth that I've
[01:27:14.960 --> 01:27:18.640]   ever used has which is that you get a little clicking here and there. You know if you get too
[01:27:18.640 --> 01:27:23.360]   close to stuff. I don't like Bluetooth. If I have it in my front shirt pocket when I'm driving it
[01:27:23.360 --> 01:27:27.520]   works great. You know when I'm you know when I'm at the house if I put it in my gene phone.
[01:27:27.520 --> 01:27:32.480]   The not the earpiece. The earpiece. I'm saying no that you don't put the earpiece in your pocket.
[01:27:32.480 --> 01:27:36.800]   You put the phone in your pocket. When the phone's in my pocket. But when it gets further away than
[01:27:36.800 --> 01:27:40.720]   that I have to say that when I'm in ear a lot of metal or I'm the ear a lot of things I can hear
[01:27:40.720 --> 01:27:45.440]   a little bit of clicking going on. So I got this is the other one that I got as a test. We're testing
[01:27:45.440 --> 01:27:49.200]   these for the company right now. So I'm this is the other etymotix. That's what I use. This is the
[01:27:49.200 --> 01:27:52.720]   wired version. Love it. You have this is the one you have. I use the wired etymotix. Now did you
[01:27:52.720 --> 01:27:56.720]   have to get the little so you got the little adapter for it? No it came it's for the iPhone. It came
[01:27:56.720 --> 01:28:00.240]   with the appropriate. You didn't see that. Well it didn't come with it. So it's not two and a half.
[01:28:01.280 --> 01:28:06.960]   It fits in the three GS. I don't end the three. I know that. And it's 100. It's expensive. It's
[01:28:06.960 --> 01:28:11.920]   179 bucks. But it's wired. But it's wired. It has a microphone. Well this one's 39. So it was a
[01:28:11.920 --> 01:28:16.960]   lot cheaper. Oh I don't know. That's just for Bluetooth audio. That's just for a single ear.
[01:28:16.960 --> 01:28:22.960]   I'm talking I use etymotix headphones. Is there a boom? Is it a boom? No. It just has
[01:28:22.960 --> 01:28:28.000]   a hand. You don't need the boom. I'm big in the boom. No. It's right here. Well I should go get
[01:28:28.000 --> 01:28:33.920]   it. It's right here. It's closer to your mouth than a boom would be. It's like your Adam's apple.
[01:28:33.920 --> 01:28:42.000]   See the boom? Boom right there. Okay so that what you got there is a lot cheaper. But it's not for
[01:28:42.000 --> 01:28:46.480]   listening stereo music. It's just for the phone. This is for when I'm having meetings or whatever.
[01:28:46.480 --> 01:28:50.640]   If I'm gonna if I'm gonna do that I use the the I just wear my etymotix headphones all the time
[01:28:50.640 --> 01:28:54.480]   because they have a microphone and that's what he wants to make a call to me. I press pick up
[01:28:54.480 --> 01:28:57.840]   and then I can talk about it. And that's what these have. Yeah. You know but but I find that the
[01:28:57.840 --> 01:29:02.560]   audio quality is much higher with the boom. Really? Yeah. Less less surround stuff. People
[01:29:02.560 --> 01:29:07.600]   complain less about being able to hear me when I get bad wind noise on the other style. Oh and
[01:29:07.600 --> 01:29:13.200]   these come with little um has a Vinschutz. Yeah it's got the little uh little puff. Little puff daddy.
[01:29:13.200 --> 01:29:17.520]   Okay I might have to get that then. It's kind of nice. I like the idea though of my
[01:29:17.520 --> 01:29:21.920]   iPhone headphones. Well and that's doing double duty. So this is just a replacement for the
[01:29:21.920 --> 01:29:24.960]   iPhone pod. That's what I use. And that's what you have the ultimate years for. And this is what
[01:29:24.960 --> 01:29:28.800]   I use day and day out. But when I'm having meetings I see. You know and I really want people to hear
[01:29:28.800 --> 01:29:32.640]   me or for working on something and I really you know you think it sounds that much better.
[01:29:32.640 --> 01:29:36.800]   Yeah. People have told me that it sounds much much better. We should do some recordings.
[01:29:36.800 --> 01:29:41.920]   Yes we should. And then we can compare. Yes. I've been very happy with the quality of the etymotix.
[01:29:41.920 --> 01:29:46.880]   Yeah. But those are very pricey there. How does 79. Well this yeah this the Bluetooth one is about
[01:29:46.880 --> 01:29:53.360]   129. And then this is this one is cheap 39. This was cheap. And you get this great in ear. Because
[01:29:53.360 --> 01:29:57.840]   the one thing is is that I had to have something that goes in half the flange. Um yeah this is in
[01:29:57.840 --> 01:30:03.600]   ear modeler. Yeah. And um and the thing I will not I do not get headphones without three flanges.
[01:30:03.600 --> 01:30:07.760]   That's all I'm saying. You know not one not two it has to have three flanges.
[01:30:07.760 --> 01:30:11.520]   If it doesn't make you gag when you insert it it's really not doing its job. After all I get used to
[01:30:11.520 --> 01:30:19.200]   it. Thanks me gag. But you're right you get used to it. Yeah. So you don't really have a
[01:30:19.200 --> 01:30:22.720]   recommendation you that was a survey more. It's more of a survey of the of the stuff we're going
[01:30:22.720 --> 01:30:26.240]   through. But they're definitely worth looking at it. The big thing that was is that I was excited
[01:30:26.240 --> 01:30:32.240]   to find I guess more of the recommendation is great in ear with boom. My requirement was
[01:30:32.240 --> 01:30:37.920]   had to be in here with flanged in ear. But it's not and have a boom. It's mon I don't care about that.
[01:30:37.920 --> 01:30:41.440]   You know all I cared about was that I really wanted something good for meetings where I
[01:30:41.440 --> 01:30:46.320]   get a boom where I'm going to get the best audio quality I can get. And I'm going to have a um
[01:30:46.320 --> 01:30:51.040]   you know a flanged in ear where I can really hear what the person's talking about and I don't
[01:30:51.040 --> 01:30:55.600]   have to force it. I don't have to because I find that a lot of times I get my hand evidently over
[01:30:55.600 --> 01:31:00.320]   the mic you know here when I'm talking. And so just holding my iPhone up I've kind of given up on
[01:31:00.320 --> 01:31:04.160]   and in California one of the reasons I really got into this is of course in California it's illegal
[01:31:04.160 --> 01:31:08.880]   to have your iPhone be holding your iPhone while you're talking. Although we've now found out
[01:31:09.520 --> 01:31:14.560]   that it's 20 you're 23 times more likely to die even if you have a hands-free unit when you're
[01:31:14.560 --> 01:31:23.360]   talking on the phone. So just stop. Well 23 times more likely to die. Wow. I know you're talking
[01:31:23.360 --> 01:31:27.520]   to someone who doesn't even turn the phone off on the plane. Yeah I know I can do it. I'm the
[01:31:27.520 --> 01:31:34.800]   I'm like the pilot I know I know. But what how many times if you're talking on the phone and eating
[01:31:36.960 --> 01:31:45.200]   sunflower seeds that's going to kill you. So I I will recommend what I would I use which is the
[01:31:45.200 --> 01:31:52.880]   HF2 those are the edomodix 179 bucks high phone headphones slash microphone but you think from the
[01:31:52.880 --> 01:32:00.640]   same company and I don't know what they call it. It's E. T. Y. M. O. T. I. C. edomotic.com
[01:32:00.640 --> 01:32:06.000]   you you like the one with the boom. I like I like the boom. What is that called? And there's two
[01:32:06.000 --> 01:32:10.560]   of them. There's one with that's wired and one with Bluetooth and I like them both for different
[01:32:10.560 --> 01:32:16.960]   reasons. But I like the boom. I'm a big in ear and boom or the two requirements for me. And there's
[01:32:16.960 --> 01:32:22.000]   only like you know there's another company that makes them but the the little I do find that this
[01:32:22.000 --> 01:32:26.720]   little head this little this is optional this little this little earpiece but without it it
[01:32:26.720 --> 01:32:30.640]   just feels like it's going to fall off. But when you get this thing tightened and it's it's a very
[01:32:30.640 --> 01:32:34.960]   really incredible engineering design because you can just kind of push it in and out. When you get
[01:32:34.960 --> 01:32:38.080]   it tightened it just feels like it's part of your head. I know there's a joke here somewhere something
[01:32:38.080 --> 01:32:43.840]   about boom goes the edomotic something like that but I can't one and my my brother just made the
[01:32:43.840 --> 01:32:46.720]   one requirement when I got the Bluetooth you're not going to walk around the office with that
[01:32:46.720 --> 01:32:52.480]   when you're not on the phone. Do not do it. That's like so boom goes a dynamite. Boom.
[01:32:52.480 --> 01:32:57.840]   All right I'm going to make my recommendation then we'll let you do yours Andy in Otco and this
[01:32:57.840 --> 01:33:04.080]   this is something that a doctor mom in our chat room told me about and it turns out I'm just way
[01:33:04.080 --> 01:33:09.040]   behind because this has been out for a long time although new versions have come out and proving
[01:33:09.040 --> 01:33:13.040]   it over and over again. It's a to-do list for the iPhone you know I've been using remember the milk
[01:33:13.040 --> 01:33:17.920]   or and I like remember the milk and the application's great you have to pay for a pro account remember
[01:33:17.920 --> 01:33:22.400]   the milk but you know it gets the job done syncs with the web you can add to the on the web you can
[01:33:22.400 --> 01:33:27.440]   add on your desktop you can do it on the iPhone and and then for a long time they remember jot
[01:33:27.440 --> 01:33:33.120]   jot t where you'd you could call up jot and you could you could call jot and you could give it
[01:33:33.120 --> 01:33:36.400]   to-do list items and then it would send it to remember the milk which would send it to your
[01:33:36.400 --> 01:33:45.840]   iPhone. Well here's a company called Recall r-e-q-a-l-l.com they make a blackberry version they make an
[01:33:45.840 --> 01:33:52.640]   iPhone version and there is a web-based version but this combines the best in my mind of jot
[01:33:52.640 --> 01:33:58.960]   and remember the milk I can press a button and speak into the iPhone we've not even making a call I
[01:33:58.960 --> 01:34:10.160]   can tap the iPhone and say remind me to call Alex on Thursday it then saves it transcribes it I
[01:34:10.160 --> 01:34:15.360]   think it's being almost positive it's being transcribed by a human unlike jot because you know
[01:34:15.360 --> 01:34:19.440]   there's punctuation and it seems to understand quite a bit it'll take a little while to get that
[01:34:19.440 --> 01:34:24.640]   in there it also notices that I said Thursday it will add it to my Google calendar automatically
[01:34:24.640 --> 01:34:30.160]   for Thursday if you put a date or time in there if you use some special words like at work or at
[01:34:30.160 --> 01:34:35.760]   home it assigns it to that location and uses the iPhone's location ability to tell you so there's a
[01:34:35.760 --> 01:34:39.600]   little front page that says oh I see you're at work now these are some of the things you said you
[01:34:39.600 --> 01:34:46.960]   needed to do at work it will it will also interpret things like share so I can share with other people
[01:34:46.960 --> 01:34:52.320]   on my contact list I can send them to do lists it has a number of words it understands actually
[01:34:52.320 --> 01:34:57.120]   and fortunately when you press the add button it gives you a few of those it understands meet
[01:34:57.120 --> 01:35:03.040]   it understands so I could say meet with Alex how about flamingo doesn't understand that kind of
[01:35:03.040 --> 01:35:10.560]   meat you can add notes so you can have a reminder or a note and it will remind you via SMS or email
[01:35:10.560 --> 01:35:17.280]   it has a variety of choices it's a very flexible really powerful to do list manager you can also
[01:35:17.280 --> 01:35:23.440]   phone it it has a phone number just like jot did so I can call recall it's on my I have it on my
[01:35:23.440 --> 01:35:28.800]   quick dial list as a web service it's web based so this the syncing is done over the web it's for
[01:35:28.800 --> 01:35:35.200]   the iPhones it's our EQ a l l dot com it's 30 bucks for a pro account per year but you get most of
[01:35:35.200 --> 01:35:40.240]   these features for free you don't have to get the pro account but if you call recall you can also
[01:35:40.240 --> 01:35:45.120]   send many it says many of the same things to it over the phone and it has an I am client a jabber
[01:35:45.120 --> 01:35:50.240]   based I think it's a google talk based actually I am client so you can have it open and I am so
[01:35:50.240 --> 01:35:58.560]   I like on a to-do list lots of ways to get stuff into the to-do list and this you know gives me the
[01:35:58.560 --> 01:36:03.680]   best way of all which is to merely tell my phone hey don't forget this remind me to do this the
[01:36:03.680 --> 01:36:08.000]   transcriptions excellent because as I said I think it's mechanical sturk turk style it's done by a
[01:36:08.000 --> 01:36:15.680]   a human it has location based capabilities so you can say you know here's here's where I am and
[01:36:15.680 --> 01:36:22.480]   it'll tell you what you can do at that location it has sharing with people it it has some interesting
[01:36:22.480 --> 01:36:28.480]   features called memory jogger and memory boost that I really don't quite understand periodically
[01:36:28.480 --> 01:36:32.080]   it'll text me and say hey don't forget you were going to call the dentist things like that
[01:36:32.880 --> 01:36:39.280]   I'm really impressed with this thing the application is free the service is free r-e-q-a-l-l.com but
[01:36:39.280 --> 01:36:44.080]   I paid the 30 bucks a year to get the pro version because it adds a few additional features
[01:36:44.080 --> 01:36:48.560]   so this is you know I have a terrible time remembering what to do bought it
[01:36:48.560 --> 01:36:54.880]   I have a terrible time remembering what to do and this is the first to-do list that's really
[01:36:54.880 --> 01:37:00.400]   integrated nicely did you look at the website I'm I'm signing up yeah it's it's really cool I've
[01:37:00.400 --> 01:37:06.320]   been very pleased with how effective it is you know I just love the idea that I can pull out
[01:37:06.320 --> 01:37:10.960]   it's that old note to self chocolate pizza it's that old idea of that you have the little
[01:37:10.960 --> 01:37:14.960]   memo recorder and you don't forget things but this is so much better because it's being
[01:37:14.960 --> 01:37:20.640]   transcribed it's being put on the web it's being synced with your phone it's being the Google
[01:37:20.640 --> 01:37:24.880]   calendar integration is really nice you can you know somebody says you need to make an appointment
[01:37:24.880 --> 01:37:30.720]   you just say December 3rd 2 a.m. don't forget to get up and watch you know sunny and share
[01:37:30.720 --> 01:37:34.720]   and it will and it will remind you to do that it can even put off an alarm on your phone so
[01:37:34.720 --> 01:37:39.600]   that's a very nice feature we'll put into your iCal it does it you can subscribe to it in iCal
[01:37:39.600 --> 01:37:43.680]   it has google calendar I use google calendar but yeah you could subscribe to it in iCal as well
[01:37:43.680 --> 01:37:48.400]   all right I'm you know I love it I already downloaded it I'm just getting excited yeah I think
[01:37:48.400 --> 01:37:52.400]   I'm going pro let me know yeah well you know you get the pro account for free for two weeks see if
[01:37:52.400 --> 01:37:57.200]   you see if you like it but you know what I thought and they don't start billing you after the two
[01:37:57.200 --> 01:38:02.160]   weeks are up I thought oh I'm gonna be good this time I'm not gonna buy it right away one day later
[01:38:02.160 --> 01:38:06.400]   I'm saying yeah this is it I bought it it uses voice email instant messaging text messaging
[01:38:06.400 --> 01:38:13.840]   uses your phone works on blackberry as well as iphone which is a nice feature very impressive
[01:38:13.840 --> 01:38:22.240]   to do list manager r E Q A L L dot com and on the iPhone it's uh it's it's the it's r E Q A L L the
[01:38:22.240 --> 01:38:29.040]   iPhone app that's my pick and now ladies gentle but it's time for mr and a dot co at his pick of
[01:38:29.040 --> 01:38:32.320]   the week okay well thank you very much you've been a five-plus for fabulous vlogs we'll have
[01:38:32.320 --> 01:38:40.960]   another big hand for oxlings leave yeah have you had you heard of recall and ears I have I do not
[01:38:40.960 --> 01:38:44.560]   recall uh it's my fact I have well I'm not see this this is the difference between the
[01:38:44.560 --> 01:38:48.880]   financial status of Alex and myself Alex went and bought it I just wrote down like recall
[01:38:48.880 --> 01:38:54.880]   my book that here that's something that I should probably I still use ever know and I still use
[01:38:54.880 --> 01:38:58.720]   all those other things but this is like the you know get it in there quickly thing well it's
[01:38:58.720 --> 01:39:02.160]   probably see that's probably that's probably another statement that I'm making about like it I
[01:39:02.160 --> 01:39:06.480]   have my iPhone right here but did I make a note like in any the any information managers know
[01:39:06.480 --> 01:39:12.320]   I just wrote it down on a scrap of paper that I have here on my desk um speaking of paper
[01:39:12.320 --> 01:39:17.760]   and how we should be eliminating it and all possible ebooks are going to be huge next year we
[01:39:17.760 --> 01:39:22.560]   are poised to basically see this for the first year when it's going to stop being a freak uh sort
[01:39:22.560 --> 01:39:26.160]   of way of reading things and it's going to be really part of the mainstream we we spent so much
[01:39:26.160 --> 01:39:30.960]   time earlier talking about uh what uh what uh the uh the apple tap was going to do and also all
[01:39:30.960 --> 01:39:35.920]   these other companies are coming out with tablet like computers so chiefly as ebook readers so I'm
[01:39:35.920 --> 01:39:40.640]   actually for the past two or three months I've been sort of in the process of learning more about
[01:39:40.640 --> 01:39:45.840]   building ebooks both things uh I write that I want to publish as ebooks but also as taking some of
[01:39:45.840 --> 01:39:49.680]   those favorite books that you have that you read over and over and over again because you love them
[01:39:49.680 --> 01:39:54.560]   so much and converting them into any book format now it's not good enough uh that the tools that
[01:39:54.560 --> 01:39:58.880]   are that exist right now for converting paper text into an ebook aren't good enough that you wouldn't
[01:39:58.880 --> 01:40:04.880]   that you would just do it like ripping ripping a CD they're still uh it's still uh complicated and
[01:40:04.880 --> 01:40:08.960]   fussy enough that you would only do it for again those books that you that are out of print that you
[01:40:08.960 --> 01:40:14.320]   can't buy uh at on amazon or any other format uh that you have to basically convert yourself
[01:40:14.320 --> 01:40:18.320]   uh but I'm glad to see this they're finally starting to be some tools for building books
[01:40:18.320 --> 01:40:25.200]   themselves uh and so just two days ago what I think the the very first wizzy wig ebook creator
[01:40:25.200 --> 01:40:32.560]   and ebook editor was released on google code it's called sigil s-i-g-i-l and but it looks now it
[01:40:32.560 --> 01:40:38.240]   it's deceptive now there's only version point one so it's not hugely feature-riffic but what it does
[01:40:38.240 --> 01:40:44.080]   is what an e-book editor needs to do it allows you to open a text file an html file or or
[01:40:44.080 --> 01:40:49.200]   uh or uh not a text file or an html file and it will allow you to open it and edit it
[01:40:49.200 --> 01:40:54.800]   using all the markup terms of the e-pub format which I think is going to be the the html of
[01:40:54.800 --> 01:41:00.240]   electronic books it's a very very simple format it looks very very simple to html it's an xml based
[01:41:01.040 --> 01:41:05.200]   data structure so it's extensible it's very very visible and it's very very easy to mess around
[01:41:05.200 --> 01:41:09.440]   with the difference is that uh there's uh I'm sure that a lot of people listening have been
[01:41:09.440 --> 01:41:15.040]   converting stuff into iphone books using stanza uh the desktop version will read almost any file
[01:41:15.040 --> 01:41:20.000]   that has text in it and turn it into something that the the iphone stanza reader can deal with
[01:41:20.000 --> 01:41:24.400]   the problem is that you're sort of stuck with whatever formatting and whatever structure
[01:41:24.400 --> 01:41:30.720]   stanza decides to impose upon it whereas sigil will let you make all the decisions if you want to
[01:41:30.720 --> 01:41:35.760]   have a nice title page with that that's an a graphical sort of different font you can do that
