
[00:00:00.000 --> 00:00:04.000]   [music]
[00:50:42.660 --> 00:50:45.860]   Apple TV was a great product and I really hope that Apple would do something.
[00:50:45.860 --> 00:50:48.100]   Will do you, are you an Apple TV user?
[00:50:48.100 --> 00:50:52.220]   Yeah, I have an Apple TV and I absolutely love it.
[00:50:52.220 --> 00:50:57.780]   And the reason I absolutely love it is because, you know, all my, I do get all my media from
[00:50:57.780 --> 00:51:00.940]   iTunes sucker as I am.
[00:51:00.940 --> 00:51:04.700]   But it just means that it's all immediately available on my TV.
[00:51:04.700 --> 00:51:07.700]   And I think, you know, the one thing I would really like is if it had some kind of, you
[00:51:07.700 --> 00:51:08.700]   know, boxy functionality.
[00:51:08.700 --> 00:51:12.100]   Well, you can put boxy on it by hacking it.
[00:51:12.100 --> 00:51:15.140]   You know what it misses is a tuner so you could watch live TV.
[00:51:15.140 --> 00:51:16.140]   Yeah.
[00:51:16.140 --> 00:51:19.780]   And also, again, I mean, I hate to harp on about this stuff, but the boxy stuff is all
[00:51:19.780 --> 00:51:20.780]   US centric.
[00:51:20.780 --> 00:51:24.580]   It's all like it's rated with blue and of course that's no good for us.
[00:51:24.580 --> 00:51:29.900]   So the reason that I really like the Apple TV is because it's a way to get iTunes movies
[00:51:29.900 --> 00:51:36.540]   on the big screen and iTunes in the UK is by far the biggest instant rental.
[00:51:36.540 --> 00:51:40.540]   There is Netflix doesn't really exist over here.
[00:51:40.540 --> 00:51:44.380]   So I choose so actually, I think the Apple TV in the UK is more compelling because the
[00:51:44.380 --> 00:51:48.420]   iTunes store is so much better than anything else that's out here.
[00:51:48.420 --> 00:51:49.420]   That's a really good point.
[00:51:49.420 --> 00:51:52.780]   I'm glad we had you on today because a lot of the things, well, no, a lot of things we're
[00:51:52.780 --> 00:51:54.420]   talking about are US only.
[00:51:54.420 --> 00:51:55.420]   Right.
[00:51:55.420 --> 00:51:56.900]   And it really does change the perspective.
[00:51:56.900 --> 00:52:01.780]   I'd be sad if you know, I hope the Apple TV doesn't go away.
[00:52:01.780 --> 00:52:05.740]   I hope that they because I think it is a great product.
[00:52:05.740 --> 00:52:10.620]   And I hope that what they do is just make it a bit more broadly useful.
[00:52:10.620 --> 00:52:15.500]   I think a lot of people would be much more interested in it if it had more kind of video
[00:52:15.500 --> 00:52:22.300]   on demand options if it could sync up with Hulu or, you know, Comedy Central or something
[00:52:22.300 --> 00:52:23.300]   like that.
[00:52:23.300 --> 00:52:25.020]   So I think that would be really useful.
[00:52:25.020 --> 00:52:27.580]   But in general, it's, you know, I do like it.
[00:52:27.580 --> 00:52:28.580]   So what's what is this?
[00:52:28.580 --> 00:52:29.740]   Blue ray in it.
[00:52:29.740 --> 00:52:32.260]   Yeah, that'll never happen.
[00:52:32.260 --> 00:52:35.020]   I can tear I could predict that pretty confidently.
[00:52:35.020 --> 00:52:36.220]   You're not going to see blue ray in it.
[00:52:36.220 --> 00:52:41.700]   However, my question is Apple TV dead or is this the beginning of a refresh in the product
[00:52:41.700 --> 00:52:44.500]   line, Andy?
[00:52:44.500 --> 00:52:47.300]   I don't think they're going to bend in this market.
[00:52:47.300 --> 00:52:53.900]   I do think that Apple TV might underscore might be Apple's Vista where they can create
[00:52:53.900 --> 00:52:57.940]   the next version of this, the same team, same hardware, same software, but they can't really
[00:52:57.940 --> 00:53:01.620]   call it Apple TV because that will associate them with this box.
[00:53:01.620 --> 00:53:05.340]   They just sort of had in the price list for three years without really doing much with
[00:53:05.340 --> 00:53:06.340]   it.
[00:53:06.340 --> 00:53:10.940]   I'd be surprised if they did not have a consumer device that plugs directly into the TV TV,
[00:53:10.940 --> 00:53:15.260]   lives in the living room and streams content from a variety of sources, including your
[00:53:15.260 --> 00:53:16.780]   iTunes library.
[00:53:16.780 --> 00:53:22.780]   Every time you see new infrastructure going into the Mac OS 10 operating system, I keep
[00:53:22.780 --> 00:53:27.260]   thinking, wow, this would be a great feature for Apple TV, the ability to find any Mac
[00:53:27.260 --> 00:53:29.060]   and Tosh anywhere in the planet.
[00:53:29.060 --> 00:53:31.540]   I see how that would be an Apple TV feature.
[00:53:31.540 --> 00:53:35.740]   This new sort of abstract way of switching between applications, I see how that could
[00:53:35.740 --> 00:53:37.780]   be an Apple TV feature.
[00:53:37.780 --> 00:53:41.020]   I can't say that I know what they're going to do one way or another, but it seems as
[00:53:41.020 --> 00:53:46.980]   though they, it seems as though either big revolution is coming or a big cultural devastation
[00:53:46.980 --> 00:53:47.980]   is coming.
[00:53:47.980 --> 00:53:48.980]   I don't know which one.
[00:53:48.980 --> 00:53:49.980]   How about you, Will?
[00:53:49.980 --> 00:53:54.340]   Do you think Apple TV dead or alive?
[00:53:54.340 --> 00:54:00.660]   I think in this iteration, dead, but the concept still due to be zoned, be fired and
[00:54:00.660 --> 00:54:01.660]   reincarnated.
[00:54:01.660 --> 00:54:06.020]   Alex Lindsay dead or alive, the Apple TV?
[00:54:06.020 --> 00:54:11.140]   I think that it is, I think the, I think kind of like what Will said, I think this
[00:54:11.140 --> 00:54:14.020]   version is dead and I think that we're going to see something different.
[00:54:14.020 --> 00:54:18.180]   But I think that the idea of creating the internet box is something that can't go away.
[00:54:18.180 --> 00:54:19.580]   I mean, I think that that is the future.
[00:54:19.580 --> 00:54:23.340]   I mean, especially when I look at really what my experience is with the Roku, which is that
[00:54:23.340 --> 00:54:25.940]   that is what I watch 80% of TV on now.
[00:54:25.940 --> 00:54:30.620]   It is my, I love Apple TV and I have a Roku and I use
[00:54:30.620 --> 00:54:32.740]   the Roku almost every single day.
[00:54:32.740 --> 00:54:35.340]   And I cannot tell you the last time that I used the app.
[00:54:35.340 --> 00:54:36.340]   Exactly.
[00:54:36.340 --> 00:54:37.340]   Same for me.
[00:54:37.340 --> 00:54:38.340]   Exactly.
[00:54:38.340 --> 00:54:40.500]   And the Roku's got a painful interface because it really should be a grid.
[00:54:40.500 --> 00:54:41.500]   It should be a grid.
[00:54:41.500 --> 00:54:42.500]   Well, it should be a grid.
[00:54:42.500 --> 00:54:44.940]   But you know, you can always go up arrow and get back where you were.
[00:54:44.940 --> 00:54:46.260]   I think the interface works pretty well.
[00:54:46.260 --> 00:54:50.380]   But if you have, if you have a Netflix account and you have 160 things on your Instagram,
[00:54:50.380 --> 00:54:53.420]   it is like a long, I know what they are now.
[00:54:53.420 --> 00:54:55.420]   I know what, I know the road, the road, I have a 150.
[00:54:55.420 --> 00:54:56.820]   I want to get to Red Dwarf.
[00:54:56.820 --> 00:55:00.580]   I've got 61 clicks before I get to, you know, whatever.
[00:55:00.580 --> 00:55:01.580]   You know, I could improve that.
[00:55:01.580 --> 00:55:05.060]   If it was just a grid, if it was just a grid or if I could enter a letter.
[00:55:05.060 --> 00:55:09.300]   If in instant I could group them, you know, you know, in my instant movie, it would be
[00:55:09.300 --> 00:55:10.300]   fine.
[00:55:10.300 --> 00:55:13.900]   But it's, you know, because they're making, I think the Roku is actually going to be
[00:55:13.900 --> 00:55:15.980]   the sleeper product of the year.
[00:55:15.980 --> 00:55:17.380]   They're making some really interesting changes.
[00:55:17.380 --> 00:55:19.220]   I just got the majorly baseball on it.
[00:55:19.220 --> 00:55:20.220]   It's really great.
[00:55:20.220 --> 00:55:24.740]   Is it conceivable that Roku could be an acquisition target for Apple?
[00:55:24.740 --> 00:55:25.740]   No.
[00:55:25.740 --> 00:55:28.660]   I don't think they, I don't think Apple would buy Roku.
[00:55:28.660 --> 00:55:33.180]   If they're the most successful player in this space and Apple wants this space.
[00:55:33.180 --> 00:55:34.660]   Apple doesn't usually buy its way into a space.
[00:55:34.660 --> 00:55:35.660]   I think that's the best issue.
[00:55:35.660 --> 00:55:39.340]   Well, and the other question would be would Netflix maintain its relationship if we're
[00:55:39.340 --> 00:55:43.020]   an Apple company as opposed to a small independent company?
[00:55:43.020 --> 00:55:44.020]   Yeah.
[00:55:44.020 --> 00:55:46.100]   Netflix and Amazon are what powers this thing.
[00:55:46.100 --> 00:55:47.100]   Without that, you have nothing.
[00:55:47.100 --> 00:55:48.340]   It's so great.
[00:55:48.340 --> 00:55:49.820]   Although you could add the Apple store.
[00:55:49.820 --> 00:55:51.540]   The, this is the real problem, I'll be honest.
[00:55:51.540 --> 00:55:58.180]   With the HD, the Zoom HD, the Xbox, the Apple store in general is that the television and
[00:55:58.180 --> 00:56:02.860]   movie companies are too afraid to put their top quality stuff on there.
[00:56:02.860 --> 00:56:08.220]   So you're stuck kind of with second tier stuff to watch, I'm afraid.
[00:56:08.220 --> 00:56:10.820]   Look at the stuff that's on Netflix instant play.
[00:56:10.820 --> 00:56:15.980]   It's just not as, how many times have I watched something and said, "Oh, I wish I'd love to."
[00:56:15.980 --> 00:56:16.980]   Yeah.
[00:56:16.980 --> 00:56:19.820]   It's just, you're watching second tier stuff a lot of the time.
[00:56:19.820 --> 00:56:25.220]   Well, but I have to admit that I can rarely now carve out enough time to watch a whole
[00:56:25.220 --> 00:56:26.220]   movie.
[00:56:26.220 --> 00:56:27.220]   So I have all the CSI.
[00:56:27.220 --> 00:56:28.780]   It'll have, you know, it's gonna happen.
[00:56:28.780 --> 00:56:29.780]   It's gonna happen.
[00:56:29.780 --> 00:56:30.780]   It's gonna happen.
[00:56:30.780 --> 00:56:32.660]   They're gonna realize this is where the future is.
[00:56:32.660 --> 00:56:33.660]   People are gonna read it.
[00:56:33.660 --> 00:56:34.660]   It was Netflix.
[00:56:34.660 --> 00:56:37.220]   I mean, I think that Netflix has known it's been the future since they started.
[00:56:37.220 --> 00:56:40.660]   I think that they're just, they're looking at cokecing everybody towards what the future
[00:56:40.660 --> 00:56:41.660]   is.
[00:56:41.660 --> 00:56:46.580]   And so while at second tier, I think the biggest fear is, is that I've lost, I, I went from,
[00:56:46.580 --> 00:56:51.260]   I'm now down to Netflix one, you know, the one disc at a time.
[00:56:51.260 --> 00:56:55.260]   Because I don't use, I just keep a disc sitting on my desk saying I'm on Netflix one.
[00:56:55.260 --> 00:56:56.260]   Yeah.
[00:56:56.260 --> 00:56:58.540]   I have five discs that I haven't watched in six months.
[00:56:58.540 --> 00:56:59.540]   There's no point.
[00:56:59.540 --> 00:57:00.540]   I don't return them anymore.
[00:57:00.540 --> 00:57:01.860]   I don't bother anymore because I don't care.
[00:57:01.860 --> 00:57:04.340]   You know, you know, all I, all I care about is my instant.
[00:57:04.340 --> 00:57:08.260]   So Apple TV, I think, I think the consensus is with all of us.
[00:57:08.260 --> 00:57:12.700]   And I think we're, I think we're right that the Apple TV itself is doomed as a platform,
[00:57:12.700 --> 00:57:15.940]   but Apple has to have something that connects to a TV.
[00:57:15.940 --> 00:57:20.620]   In fact, that's what Steve Jobs said when they introduced the Apple TV is in your pocket,
[00:57:20.620 --> 00:57:22.860]   in your living room, on your desk.
[00:57:22.860 --> 00:57:23.940]   They want to own.
[00:57:23.940 --> 00:57:25.180]   And that was Microsoft's goal.
[00:57:25.180 --> 00:57:29.900]   And Apple has a better, you know, as a pretty good wedge into the living room.
[00:57:29.900 --> 00:57:33.340]   Maybe not as good as the PS3 and the Xbox 360 because they don't have those games on
[00:57:33.340 --> 00:57:34.340]   there.
[00:57:34.340 --> 00:57:36.740]   You know, it's really natural to hook up an Xbox 360 or TV.
[00:57:36.740 --> 00:57:40.580]   And I got a, I bought a PS3 thinking I would play games and I didn't play any games and
[00:57:40.580 --> 00:57:44.580]   be that is the hottest running device I have in my entire entertainment system.
[00:57:44.580 --> 00:57:48.860]   I'm getting rid of it just because I'm going to use it as a H.264 renderer.
[00:57:48.860 --> 00:57:57.900]   And Apple TV, I mean, to reiterate Will's point is, you know, there is no Roku in Britain.
[00:57:57.900 --> 00:58:02.340]   Apple TV is the biggest game in town when it comes to watching video on your TV set that
[00:58:02.340 --> 00:58:05.460]   you download from the iTunes store.
[00:58:05.460 --> 00:58:08.100]   So maybe they'll keep it alive.
[00:58:08.100 --> 00:58:13.100]   Roberto Bernini is saying in our friend, Fitchetram, Apple has a $25 billion war chest.
[00:58:13.100 --> 00:58:14.100]   So you're right.
[00:58:14.100 --> 00:58:15.660]   Maybe some acquisitions would make sense.
[00:58:15.660 --> 00:58:18.100]   Yeah, I just, they do have a lot of money.
[00:58:18.100 --> 00:58:20.300]   They don't spend by zoom.
[00:58:20.300 --> 00:58:23.020]   No, I don't think my zoom is what we are.
[00:58:23.020 --> 00:58:24.220]   This is an interesting question.
[00:58:24.220 --> 00:58:28.660]   I'd say, again, I'm sorry, I've had actually put the zoom like a way because I just keep
[00:58:28.660 --> 00:58:33.540]   fiddling with it and it's a little, I played a Bob Dylan track and said, Oh, by the way,
[00:58:33.540 --> 00:58:37.100]   here's some here, like 40 other Bob Zillow and Bob Dylan albums and tracks.
[00:58:37.100 --> 00:58:38.500]   Do you want to get some right now?
[00:58:38.500 --> 00:58:39.500]   Don't even bother sinking.
[00:58:39.500 --> 00:58:40.500]   I'll just get them for you.
[00:58:40.500 --> 00:58:41.500]   Isn't that awesome?
[00:58:41.500 --> 00:58:42.500]   And now I have like four.
[00:58:42.500 --> 00:58:43.500]   Oh, that is such a cool.
[00:58:43.500 --> 00:58:44.500]   It's the zoom.
[00:58:44.500 --> 00:58:45.500]   I'm turning it off.
[00:58:45.500 --> 00:58:46.500]   Turn it off.
[00:58:46.500 --> 00:58:48.500]   I'm putting it with a product.
[00:58:48.500 --> 00:58:50.700]   So that outside my reach.
[00:58:50.700 --> 00:58:52.500]   And now I'm going to turn mine on.
[00:58:52.500 --> 00:58:53.500]   Oh, yeah.
[00:58:53.500 --> 00:58:54.500]   Oh, yeah.
[00:58:54.500 --> 00:58:55.500]   Now I got some stuff.
[00:58:55.500 --> 00:58:57.500]   I'll let Alex play with it.
[00:58:57.500 --> 00:58:58.500]   Ooh, ooh, ooh.
[00:58:58.500 --> 00:59:00.500]   See, I didn't know what else.
[00:59:00.500 --> 00:59:02.500]   By the way, the radio and this is HD.
[00:59:02.500 --> 00:59:04.500]   So they did it's FM, but it's F.M. HD.
[00:59:04.500 --> 00:59:05.500]   So they did one better.
[00:59:05.500 --> 00:59:06.500]   I don't know if that really means anything.
[00:59:06.500 --> 00:59:07.500]   Oh, I think it does.
[00:59:07.500 --> 00:59:08.500]   No, no, no, no.
[00:59:08.500 --> 00:59:09.500]   The radio is NPR.
[00:59:09.500 --> 00:59:10.500]   How much?
[00:59:10.500 --> 00:59:11.500]   How good can I can be?
[00:59:11.500 --> 00:59:12.500]   How good could it be?
[00:59:12.500 --> 00:59:15.500]   The weird thing is though, a lot of these features were in like the very first one.
[00:59:15.500 --> 00:59:16.500]   Only guess what?
[00:59:16.500 --> 00:59:17.500]   It actually works now.
[00:59:17.500 --> 00:59:18.500]   Yes.
[00:59:18.500 --> 00:59:19.500]   Right.
[00:59:19.500 --> 00:59:20.500]   Right.
[00:59:20.500 --> 00:59:23.500]   Right about right about now, like two hours into my experience, but the for the first
[00:59:23.500 --> 00:59:28.500]   zoom, there is a brown zoom shaped stain on my wall where I thrown it.
[00:59:28.500 --> 00:59:35.500]   Well, you remember that video which will live forever I made on the still on YouTube forever.
[00:59:35.500 --> 00:59:38.500]   As a zoom hater.
[00:59:38.500 --> 00:59:39.500]   What would you buy?
[00:59:39.500 --> 00:59:45.500]   $25 billion, burning a hole and Steve Jobs, skinny little blue gene pocket.
[00:59:45.500 --> 00:59:46.500]   What would you buy?
[00:59:46.500 --> 00:59:48.500]   Intuit just bought mint.
[00:59:48.500 --> 00:59:51.500]   I think apple could have done really well if they bought mint.
[00:59:51.500 --> 00:59:52.500]   It's kind of out there.
[00:59:52.500 --> 00:59:53.500]   I don't think that's apple thing.
[00:59:53.500 --> 00:59:55.500]   That makes sense for Intuit.
[00:59:55.500 --> 00:59:58.500]   Yeah, I mean, that was a that was a looming killer.
[00:59:58.500 --> 01:00:00.500]   I wish they I wish they hadn't bought it.
[01:00:00.500 --> 01:00:01.500]   Yeah, because I like the competition.
[01:00:01.500 --> 01:00:05.500]   When I have to admit, I was a little more scared that the mentor had all my stuff now that
[01:00:05.500 --> 01:00:06.500]   Intuit owns it.
[01:00:06.500 --> 01:00:07.500]   I know.
[01:00:07.500 --> 01:00:08.500]   I'm sure it's fine.
[01:00:08.500 --> 01:00:12.380]   But I was the only advantage made into it go free with quicken.
[01:00:12.380 --> 01:00:16.980]   What I like about mine mint is that finding some ways to integrate my phone eat more easily
[01:00:16.980 --> 01:00:20.500]   with QuickBooks, which is what's being used, you know, for the company would be kind of
[01:00:20.500 --> 01:00:21.500]   cool.
[01:00:21.500 --> 01:00:22.500]   Yeah.
[01:00:22.500 --> 01:00:23.500]   What would you buy?
[01:00:23.500 --> 01:00:24.500]   $25 billion.
[01:00:24.500 --> 01:00:25.500]   Any ideas?
[01:00:25.500 --> 01:00:27.500]   You're the entrepreneur, Will Harris.
[01:00:27.500 --> 01:00:33.500]   I would if I if I was apple, I would buy a games company.
[01:00:33.500 --> 01:00:34.500]   Yes.
[01:00:34.500 --> 01:00:37.500]   I would buy a games company to make games for my handheld platform.
[01:00:37.500 --> 01:00:39.500]   Sony makes the best platforms of the game.
[01:00:39.500 --> 01:00:40.500]   It makes the best games of the PSP.
[01:00:40.500 --> 01:00:44.500]   Microsoft arguably makes the best games for the Xbox.
[01:00:44.500 --> 01:00:45.500]   They buy a game.
[01:00:45.500 --> 01:00:46.500]   Exactly.
[01:00:46.500 --> 01:00:52.500]   If I was apple, I would go out and find a bungee or a, you know, a high quality developer
[01:00:52.500 --> 01:00:58.500]   going buy them and just set them to task making the best, darned portable games on the planet.
[01:00:58.500 --> 01:01:03.500]   And that could even save the Apple TV platform if you made it playable on the Apple TV.
[01:01:03.500 --> 01:01:04.500]   Exactly.
[01:01:04.500 --> 01:01:05.500]   I like that.
[01:01:05.500 --> 01:01:06.500]   Buy a game company.
[01:01:06.500 --> 01:01:09.900]   Andy, you agree or what would you buy if you had $25 billion?
[01:01:09.900 --> 01:01:15.860]   I'd have them buy some sort of a broad wireless broadband company and make it implicit that
[01:01:15.860 --> 01:01:21.220]   every time you buy an apple handheld or desktop device, it has access to a free nationwide
[01:01:21.220 --> 01:01:22.220]   wireless network.
[01:01:22.220 --> 01:01:23.220]   Love it.
[01:01:23.220 --> 01:01:24.220]   Yeah.
[01:01:24.220 --> 01:01:25.220]   Ooh, that's better.
[01:01:25.220 --> 01:01:30.060]   Not only one with the with with the existing standard, I'm talking about they get to build
[01:01:30.060 --> 01:01:36.860]   their own standard that this Apple to Apple talk 3G or Apple Jack Apple talk 5G or whatever,
[01:01:36.860 --> 01:01:41.340]   where again, it'll be a huge cloud of every device you own essentially is in the same
[01:01:41.340 --> 01:01:46.180]   space at the same time being a work files data and software between each other.
[01:01:46.180 --> 01:01:47.180]   Yeah.
[01:01:47.180 --> 01:01:48.180]   Okay.
[01:01:48.180 --> 01:01:49.180]   Yes.
[01:01:49.180 --> 01:01:50.180]   We're genie.
[01:01:50.180 --> 01:01:51.180]   I'm not done wishing yet.
[01:01:51.180 --> 01:01:52.180]   It should work.
[01:01:52.180 --> 01:01:53.180]   It should work.
[01:01:53.180 --> 01:01:54.180]   Well, $25 billion.
[01:01:54.180 --> 01:01:55.180]   What would you buy?
[01:01:55.180 --> 01:01:56.180]   Give me my zoom back.
[01:01:56.180 --> 01:01:57.180]   I think you could make.
[01:01:57.180 --> 01:02:00.620]   You could make a lot of movies for just a billion dollars.
[01:02:00.620 --> 01:02:04.460]   You know, so, so, you know, the make my content.
[01:02:04.460 --> 01:02:06.500]   The thing is, is you could buy John Lasseter.
[01:02:06.500 --> 01:02:10.700]   Well, the thing is, is if if Apple, you know, started funding independent films that were
[01:02:10.700 --> 01:02:14.740]   then distributed over iTunes, you know, the, you know, and it could be and there's some
[01:02:14.740 --> 01:02:19.420]   danger in that and so on and so forth, but building some independent ability to actually
[01:02:19.420 --> 01:02:20.420]   create it.
[01:02:20.420 --> 01:02:23.820]   I don't know whether with music, I think that that would get us them back into trouble.
[01:02:23.820 --> 01:02:25.820]   They'd be back talking to the Beatles again.
[01:02:25.820 --> 01:02:26.820]   Yeah.
[01:02:26.820 --> 01:02:31.180]   But movies, I think that they could do and, and, and, and, or shows or, you know, content,
[01:02:31.180 --> 01:02:36.420]   like, use some of that money for developing some custom, you know, or, or subsidizing some
[01:02:36.420 --> 01:02:38.820]   good custom content that kind of moves things forward.
[01:02:38.820 --> 01:02:43.180]   I think that the, for me, if I was Apple, I'd be focusing a lot of my energy on figuring
[01:02:43.180 --> 01:02:45.300]   out ways to integrate with schools.
[01:02:45.300 --> 01:02:48.220]   I think that they, that's been a big market for them and I think it's going to continue
[01:02:48.220 --> 01:02:49.220]   to be one.
[01:02:49.220 --> 01:02:53.580]   I think there's going to be, I think these iPhones and Internet books and, or media pads
[01:02:53.580 --> 01:02:58.940]   or whatever, the opportunity to grow the market into schools where every kid has a media,
[01:02:58.940 --> 01:03:02.340]   this is where I think the big growth market is, by the way, every kid have an immediate
[01:03:02.340 --> 01:03:06.140]   pad that's integrated into a central system that allows them to interact with smart boards.
[01:03:06.140 --> 01:03:11.380]   You mean you look at like the city of Baltimore has every classroom as a smart board.
[01:03:11.380 --> 01:03:15.180]   So if you start integrating the media pads and everything else, but Apple spending a
[01:03:15.180 --> 01:03:20.380]   lot of R&D buying maybe the smart board, you know, in building that type of integration,
[01:03:20.380 --> 01:03:23.180]   I think is a massive growth market.
[01:03:23.180 --> 01:03:27.740]   I mean, we do some work in education and you suddenly realize how much money is, no matter
[01:03:27.740 --> 01:03:31.700]   how much we talk about how it's running out of money, the level, the amount of money that
[01:03:31.700 --> 01:03:36.820]   goes into the, into those programs makes the funding of Pirates of the Caribbean look like
[01:03:36.820 --> 01:03:37.820]   a walk in that part.
[01:03:37.820 --> 01:03:43.780]   You know, because it's just, it's just the sheer size of the education market is, is,
[01:03:43.780 --> 01:03:45.660]   is a much different process.
[01:03:45.660 --> 01:03:48.980]   And I think Apple investing in that area, and I think they are, but I think they could
[01:03:48.980 --> 01:03:50.340]   dive further into it.
[01:03:50.340 --> 01:03:54.860]   There are some acquisitions there dealing with smart board manufacturers dealing with those
[01:03:54.860 --> 01:03:55.860]   types of things.
[01:03:55.860 --> 01:03:58.140]   I think that that would make a lot of sense for them.
[01:03:58.140 --> 01:03:59.140]   I like you.
[01:03:59.140 --> 01:04:00.140]   I think I'm going to vote for Andy's.
[01:04:00.140 --> 01:04:01.940]   If I were, if I were, I think Andy's is the best.
[01:04:01.940 --> 01:04:04.660]   I had to think of something different, but Andy is the best I can.
[01:04:04.660 --> 01:04:05.660]   Yeah, I like Andy's idea.
[01:04:05.660 --> 01:04:08.300]   But I think you've got enough money to do both, to be honest with you.
[01:04:08.300 --> 01:04:09.300]   Mine would only cost a billion.
[01:04:09.300 --> 01:04:10.300]   Yeah.
[01:04:10.300 --> 01:04:11.300]   You've got a billion.
[01:04:11.300 --> 01:04:12.300]   I'm cheap.
[01:04:12.300 --> 01:04:14.860]   Truthfully, you can get a great game company for a couple of billion.
[01:04:14.860 --> 01:04:21.100]   Andy's, you know, I mean, when they were, when the FCC was auctioning off that spectrum,
[01:04:21.100 --> 01:04:22.380]   it started at four and a half billion.
[01:04:22.380 --> 01:04:27.100]   I think Andy, you could, you could, you could credibly have bought the sub 700 megahertz
[01:04:27.100 --> 01:04:29.900]   spectrum, set up towers everywhere.
[01:04:29.900 --> 01:04:31.500]   You could have done the whole thing.
[01:04:31.500 --> 01:04:33.060]   You could build like an Apple land.
[01:04:33.060 --> 01:04:34.060]   Apple land.
[01:04:34.060 --> 01:04:38.020]   Like a little, you know, it's just, it's just, it's like a max city.
[01:04:38.020 --> 01:04:39.020]   Apple land.
[01:04:39.020 --> 01:04:42.220]   It makes my heart hurt that we don't have that already.
[01:04:42.220 --> 01:04:46.700]   Well, they won't have it in the U.K. you know.
[01:04:46.700 --> 01:04:48.540]   So just, you know, don't get your hopes up.
[01:04:48.540 --> 01:04:49.540]   It's US.
[01:04:49.540 --> 01:04:50.540]   I know you are.
[01:04:50.540 --> 01:04:51.540]   How to spell the word color properly.
[01:04:51.540 --> 01:04:54.580]   You know, the thing is that you know, part of Apple land.
[01:04:54.580 --> 01:04:57.820]   Well, you know, Will has one thing that we don't have.
[01:04:57.820 --> 01:05:00.020]   He's got MMS on his iPhone.
[01:05:00.020 --> 01:05:01.020]   Yeah.
[01:05:01.020 --> 01:05:05.420]   Have any of you, you know, you've been seeing these, these notes from people saying, Hey,
[01:05:05.420 --> 01:05:06.860]   my MMS appeared on my iPhone.
[01:05:06.860 --> 01:05:08.420]   Did that happen to anybody here?
[01:05:08.420 --> 01:05:09.420]   Anybody get MMS on their iPhone?
[01:05:09.420 --> 01:05:10.420]   I'm not.
[01:05:10.420 --> 01:05:11.420]   So I was supposed to come out to the 25th.
[01:05:11.420 --> 01:05:12.900]   I don't really know how to use MMS.
[01:05:12.900 --> 01:05:14.740]   So I don't even know if I would like you.
[01:05:14.740 --> 01:05:15.740]   Yes.
[01:05:15.740 --> 01:05:16.740]   What would I do with it?
[01:05:16.740 --> 01:05:17.740]   Yeah.
[01:05:17.740 --> 01:05:18.740]   So I don't know where I would look for it.
[01:05:18.740 --> 01:05:19.740]   I don't know if it's there or not.
[01:05:19.740 --> 01:05:24.140]   There is a way from apple iphoneschool.com.
[01:05:24.140 --> 01:05:29.460]   And I put it in our show notes at friend feed to enable MMS.
[01:05:29.460 --> 01:05:31.380]   And you know, it's not the downloadable file.
[01:05:31.380 --> 01:05:32.380]   I can do it.
[01:05:32.380 --> 01:05:33.740]   It's like, what would I do with it?
[01:05:33.740 --> 01:05:34.740]   Am I the only guy?
[01:05:34.740 --> 01:05:36.220]   I mean, I know we have it over here already.
[01:05:36.220 --> 01:05:38.620]   Am I the only person that just doesn't get it?
[01:05:38.620 --> 01:05:40.060]   No, no one gets it.
[01:05:40.060 --> 01:05:41.340]   It's for old phones.
[01:05:41.340 --> 01:05:42.700]   It's for dumb phones.
[01:05:42.700 --> 01:05:49.020]   I think it was you guys that said it last week, which was, you know, why wasn't MMS in
[01:05:49.020 --> 01:05:50.020]   the original iPhone?
[01:05:50.020 --> 01:05:55.380]   Because when Steve Jobs looked at the email function, he would say, you know, why on earth
[01:05:55.380 --> 01:05:56.380]   would you need MMS?
[01:05:56.380 --> 01:05:57.380]   You don't need it.
[01:05:57.380 --> 01:06:00.380]   Built in an email client for you.
[01:06:00.380 --> 01:06:03.620]   And it just seems all this who heart just seems crazy.
[01:06:03.620 --> 01:06:04.620]   Yeah.
[01:06:04.620 --> 01:06:07.900]   Who likes to communicate with other people who don't know?
[01:06:07.900 --> 01:06:08.900]   I'm completely not.
[01:06:08.900 --> 01:06:09.900]   Yeah.
[01:06:09.900 --> 01:06:12.300]   If you don't have an iPhone, sorry, right out of your eye.
[01:06:12.300 --> 01:06:13.300]   Yeah.
[01:06:13.300 --> 01:06:17.380]   Seriously, how many of your friends now don't have my phones?
[01:06:17.380 --> 01:06:18.380]   Not many.
[01:06:18.380 --> 01:06:19.900]   A few of them have G1s.
[01:06:19.900 --> 01:06:22.620]   I have a lot of friends with the Google phones.
[01:06:22.620 --> 01:06:23.620]   A few with Blackberries.
[01:06:23.620 --> 01:06:24.980]   Quite a few with Blackberries.
[01:06:24.980 --> 01:06:29.100]   I find I've been noticing a lot of people in business have their their they have their
[01:06:29.100 --> 01:06:30.100]   now having two phones.
[01:06:30.100 --> 01:06:33.060]   They have the Blackberry that the company gave them and they have their iPhone.
[01:06:33.060 --> 01:06:36.980]   And we find it because when we're recording, we say you got to turn your phone off, you
[01:06:36.980 --> 01:06:40.900]   know, because those are actually the two largest offenders when it comes to audio problems.
[01:06:40.900 --> 01:06:43.100]   And you see them pull, you know, they start pulling these out.
[01:06:43.100 --> 01:06:48.140]   And it's almost always the same to it's it's a Blackberry and a and an iPhone.
