
[00:00:00.000 --> 00:00:04.000]   [music]
[00:55:21.640 --> 00:55:26.120]   They'll do it as a product as a closed system that you know comes from microsoft to you
[00:55:26.120 --> 00:55:28.520]   You know you use it because microsoft did it
[00:55:28.520 --> 00:55:32.840]   Uh, and google's just taking the exact opposite tack. It's completely open
[00:55:33.160 --> 00:55:37.480]   They're encouraging developers to participate. They're inviting you to participate. They're letting you look at the code
[00:55:37.480 --> 00:55:41.640]   Uh, they're letting you run wave servers on your own server, right?
[00:55:41.640 --> 00:55:43.960]   You know branded wave servers. They're giving it away
[00:55:43.960 --> 00:55:51.000]   And of course your business model is different than microsoft's microsoft hat can't do that but uh, but that's not the modern business model
[00:55:51.000 --> 00:55:54.520]   That's the issue. It's yeah, they're and that's exactly right. Yeah
[00:55:54.520 --> 00:55:58.200]   Snow leopard what we're gonna see in snow leopard at ww dc
[00:55:58.200 --> 00:56:01.480]   Anything anybody have any input any guesses any predictions?
[00:56:02.280 --> 00:56:06.440]   Any any uh, I don't think we're gonna see it released. We won't see it. It's not gonna be the fall
[00:56:06.440 --> 00:56:08.920]   That's my guess
[00:56:08.920 --> 00:56:10.760]   I think I think we'll see a final candidate
[00:56:10.760 --> 00:56:17.080]   Will like the public do you think they'll do public beta as microsoft's been doing with windows 7? No, but but I think that they'll say oh
[00:56:17.080 --> 00:56:19.960]   By the way, this is locked. We're gonna do bug fixes for the next month and a half
[00:56:19.960 --> 00:56:23.640]   But it's a month and a half two months before you ship i could take that i could take i think
[00:56:23.640 --> 00:56:27.320]   Announce consumer release date and they're gonna say this is this is feature lock. This is
[00:56:28.280 --> 00:56:33.000]   More or less bug lock you we think we know what all the show stoppers are and we're going with this
[00:56:33.000 --> 00:56:38.680]   Is there pressure on apple to make this be particularly robust or particularly?
[00:56:38.680 --> 00:56:41.960]   I mean they are in effect saying we're not gonna add features
[00:56:41.960 --> 00:56:44.760]   But they are they're they're they're gonna add some features
[00:56:44.760 --> 00:56:48.440]   But the onus is on them to make this be super solid
[00:56:48.440 --> 00:56:52.440]   Yeah, and fast because essentially that's what microsoft's doing with windows 7
[00:56:52.440 --> 00:56:56.120]   They're saying all right. You don't like vista. We're gonna fix it. We're gonna make it faster more reliable
[00:56:56.520 --> 00:56:59.880]   No, not not really a substantial new feature set, but just polish it
[00:56:59.880 --> 00:57:04.520]   I think where you're gonna see snow leopard make a difference is the apps
[00:57:04.520 --> 00:57:11.640]   You're you're not gonna see like a bunch of new o s features. There's not gonna be a bunch of new you're gonna replace calculator
[00:57:11.640 --> 00:57:18.280]   Because it's time now what I meant with apps is like the pro apps will be able to tap into
[00:57:18.280 --> 00:57:21.720]   Snow leopard and do cool new things for instance
[00:57:22.200 --> 00:57:28.760]   You know, you might find that iMovie could do something really cool that it couldn't do before because there'll be some new feature in snow leopard
[00:57:28.760 --> 00:57:31.880]   As opposed to we've got this new thing called the doc
[00:57:31.880 --> 00:57:37.320]   Well, and I think that when you look at the the combination of some of the GPU stuff along with open cl
[00:57:37.320 --> 00:57:41.320]   Which hopefully we're gonna see more of um, you know open cl is something i'm pretty excited about
[00:57:41.320 --> 00:57:45.000]   You know this ability to go back and forth use the gpu or cpu
[00:57:45.000 --> 00:57:50.520]   There's a lot of speed increases that are available. That's new in snow leopard. Um, yeah, that's new in snow leopard
[00:57:50.840 --> 00:57:56.440]   And I think significant and you know this is you don't see much of it it ripples close to the surface on goingly
[00:57:56.440 --> 00:58:03.720]   Um, but when you look at the focus of both intel and of uh, invidia and ati I mean, or especially in vidia
[00:58:03.720 --> 00:58:06.200]   I think we're gonna see a lot of um
[00:58:06.200 --> 00:58:08.760]   And when it's fully functional
[00:58:08.760 --> 00:58:13.320]   Uh, it could mean you're able to do an enormous amount of video processing
[00:58:13.320 --> 00:58:14.600]   Um
[00:58:14.600 --> 00:58:20.520]   Very very seamlessly do you do you think that this will mean a renaissance of gaming on the mac?
[00:58:20.760 --> 00:58:24.280]   Platform I don't think that I don't I just don't think that's ever gonna take take hold
[00:58:24.280 --> 00:58:27.960]   I mean, I think that the gaming the the gaming in the mac community is gonna live on the iphone
[00:58:27.960 --> 00:58:31.960]   In my opinion. I just don't think that I don't think that mac users are
[00:58:31.960 --> 00:58:35.800]   As game driven. I think that's another one of those things where the market is pretty hardened
[00:58:35.800 --> 00:58:40.520]   You know the market is kind of hardened on a uh, you know that it's like in high school
[00:58:40.520 --> 00:58:45.320]   They've decided that you're a stoner and there's no way that you can really prove to them that you're a jot
[00:58:45.320 --> 00:58:47.640]   A way to admit that was my life never
[00:58:49.000 --> 00:58:53.320]   But they believe that but the gaming gaming in general is moving away from the desktop and out of consoles
[00:58:53.320 --> 00:58:56.280]   Anyway, so that's right right i work chasing after an invisible rabbit
[00:58:56.280 --> 00:59:00.440]   I feel like a greyhound
[00:59:00.440 --> 00:59:02.920]   All right, so uh
[00:59:02.920 --> 00:59:05.320]   Too bad. No, that's why I find it
[00:59:05.320 --> 00:59:09.240]   I have to admit that I I just i'm not willing to I personally might when I look at it
[00:59:09.240 --> 00:59:11.320]   And I'm I don't think i'm a good cross section of gamers
[00:59:11.320 --> 00:59:16.120]   But I just don't want anything that's gonna that that does require huge amounts of time or resources
[00:59:16.120 --> 00:59:19.880]   I mean, I really like like plants and zombies is about as complicated as I need a game to be
[00:59:19.880 --> 00:59:22.520]   It's a pretty simple game. Why are these games are very successful and I think
[00:59:22.520 --> 00:59:25.800]   Why the question about that is that a flash is that an air app?
[00:59:25.800 --> 00:59:27.320]   Uh
[00:59:27.320 --> 00:59:30.120]   Uh, good question. I don't know. I mean it's got cross platform
[00:59:30.120 --> 00:59:32.840]   It just seems like an air app. It feels like an air app when you open it
[00:59:32.840 --> 00:59:34.760]   It does feel like flash doesn't it? Yeah, it feels like flash
[00:59:34.760 --> 00:59:39.240]   You know, I can find out I'll ask the folks at pogo because uh, I'm very curious about what that's built in
[00:59:39.240 --> 00:59:41.960]   I mean pop cap not pop cap. Okay. Um
[00:59:41.960 --> 00:59:45.080]   Did you see my plant?
[00:59:45.960 --> 00:59:47.960]   That's your plot
[00:59:47.960 --> 00:59:52.120]   What are you laughing at? Hey, sometimes I think that we're not with an AI
[00:59:52.120 --> 00:59:58.200]   We've all got to have a hobby. You see my plant. Let me go get my plant. He's got a plant
[00:59:58.200 --> 01:00:03.000]   He's going out to get a plant. How do you how do you feel when I say I'm assuming that it's a plant that can fire little
[01:00:03.000 --> 01:00:05.640]   Little things at zombies and he's got it out in the backyard
[01:00:05.640 --> 01:00:10.760]   Uh, that that's that's highly probable that that would keep us safe because here in petaluma
[01:00:10.760 --> 01:00:12.760]   We have a real problem with zombies
[01:00:13.000 --> 01:00:19.240]   Uh, you know, it's it's late at night. You don't let people out too late. Oh wow. That's not what I expected
[01:00:19.240 --> 01:00:24.360]   I was expecting something a little bit more substantial
[01:00:24.360 --> 01:00:27.160]   this
[01:00:27.160 --> 01:00:31.240]   What are you my plan for if you would have sent me a memo?
[01:00:31.240 --> 01:00:36.680]   I'd have brought my shriners. You know, I was expecting something that was going to protect you from zombies and what we got is
[01:00:36.680 --> 01:00:38.680]   Something that will protect you from my
[01:00:39.320 --> 01:00:42.120]   This is Andy's plant. All right. Wait a minute. Wait a minute. Wait a minute. Wait a minute
[01:00:42.120 --> 01:00:46.840]   But I like this plant. I have a soft spot. First of all, it's a plant versus zombies plant
[01:00:46.840 --> 01:00:53.560]   Wow does that come with the game? I didn't get one of those. No, they sent it to me. Oh, oh, we got some leaf damage here
[01:00:53.560 --> 01:00:58.360]   I think we've got mike knows the zombie attack, but look at the sizes thing this thing grew in a week
[01:00:58.360 --> 01:01:02.280]   To be it's like a beanstalk. Wow, I'm afraid it's kudzu
[01:01:02.280 --> 01:01:07.640]   But anyway, I'm gonna I'm gonna drape this and I'm gonna have it twine up my microphone stand
[01:01:08.360 --> 01:01:12.840]   But that they know that will like illegal pop cap game sent me a plant when they when they sent me the
[01:01:12.840 --> 01:01:16.840]   It's gonna start like a little plant like that even before you know it's gonna be like a fad me see more
[01:01:16.840 --> 01:01:22.120]   So you got a better plant than I do, Andy, but you spent all your time at home alone
[01:01:22.120 --> 01:01:29.240]   I've got shows to do what what encouraging this to grow you put it. You put it in sunlight. Yeah, you know, you water it
[01:01:29.240 --> 01:01:32.600]   I have a black thumb. I have never done what I was both
[01:01:34.040 --> 01:01:38.520]   I don't have to do a thing mine. Oh, look at yours. Wait a minute. That's uh, what kind of plant is that?
[01:01:38.520 --> 01:01:44.280]   That's that grass stuff that grows. That's exactly right. All you have to do is like sort of look at it and it grows
[01:01:44.280 --> 01:01:48.040]   It's like a drought resist there, you know, they plant this all over california now because
[01:01:48.040 --> 01:01:54.680]   You can't kill it. It's almost like having a cat, isn't it? You just ignore it. Let it do its thing occasionally you feed it
[01:01:54.680 --> 01:01:58.920]   Don't try to get any love from it. All right, so I notice you it doesn't care about you
[01:01:58.920 --> 01:02:02.120]   I have been completely we should start having theme weeks here at mac break week
[01:02:02.280 --> 01:02:06.520]   We got you know a wine shirt week last week plant and shiner hat week this week
[01:02:06.520 --> 01:02:13.240]   I got completely one up. I little scrawny plant. I feel like uh, Linus and his christmas tree
[01:02:13.240 --> 01:02:18.360]   I mean, that's just you guys I want to run up you but that's charlie brown and his christmas tree
[01:02:18.360 --> 01:02:24.040]   That's proving your point. I'm sorry. Hey, you are
[01:02:24.040 --> 01:02:26.600]   Hey, you are
[01:02:26.600 --> 01:02:31.960]   All right. Well, I just rebooted after downloading a new safari garage band quick time and itunes update
[01:02:32.840 --> 01:02:36.440]   So, uh, I have no idea what this show is what's going on with this show now
[01:02:36.440 --> 01:02:38.920]   Hey, we have some uh quasi
[01:02:38.920 --> 01:02:45.960]   Do you have something yes jerry jerry has some quasi apple news? I was talking to wozniak last night at dinner
[01:02:45.960 --> 01:02:52.920]   And I said I was coming up to see you and you guys I love watching leo and listening to him on xm radio
[01:02:52.920 --> 01:02:57.560]   I listened to him all the time. Well, uh, you know, I keep sending him emails saying congratulations
[01:02:57.560 --> 01:03:00.040]   Can you come on the show? You know because of dancing with the stars?
[01:03:00.440 --> 01:03:03.240]   I guess he's not getting my email, but I'll have to oh
[01:03:03.240 --> 01:03:08.360]   I mentioned that you watch him on dancing with the stars. I did yes, he was interesting
[01:03:08.360 --> 01:03:14.440]   He was representing for us for the you know the geek brother and sisterhood
[01:03:14.440 --> 01:03:18.120]   I thought he did all right. He'd be great when he jumped on the ground and did the worm I
[01:03:18.120 --> 01:03:20.760]   I feared for his life and
[01:03:20.760 --> 01:03:27.960]   The tiles but uh, you know, it was impressive that he lasted two rounds and everything was he a good spirits after uh, if he was yes
[01:03:28.120 --> 01:03:31.640]   Um, he didn't talk about it much. Uh, we were too busy playing games and
[01:03:31.640 --> 01:03:37.320]   What did you play? What did you play? Oh some silly game where you say a name of a place and
[01:03:37.320 --> 01:03:44.520]   That could be found on a map and then whatever the last letter is then that's the next place. Oh, I've played that game
[01:03:44.520 --> 01:03:47.640]   Yeah, that's hard. Yeah, that's hard. He's smart
[01:03:47.640 --> 01:03:51.080]   Yes, he always gives you like
[01:03:51.080 --> 01:03:53.480]   A's and then after uh
[01:03:53.480 --> 01:03:57.800]   You know the fifth time of having a's it starts. He knows what he's doing. He keeps going to laska
[01:03:58.280 --> 01:04:02.040]   Yeah, I know I know he's a he's a sneaky sneaky fellow
[01:04:02.040 --> 01:04:05.240]   Um
[01:04:05.240 --> 01:04:07.000]   Well, let's do our picks. What do you say?
[01:04:07.000 --> 01:04:12.840]   As soon as my computer comes back. I will know what my pick is but meanwhile before we get our picks to uh,
[01:04:12.840 --> 01:04:15.240]   Let's do our audible commercial
[01:04:15.240 --> 01:04:21.560]   Mention audible.com a udi bl it's my bookstore my online store of great literature
[01:04:21.560 --> 01:04:24.680]   uh, wonderful variety of stuff
[01:04:25.400 --> 01:04:27.720]   If you uh if you listen to podcasts
[01:04:27.720 --> 01:04:31.960]   I think it's just a natural to start listening to a to audible books
[01:04:31.960 --> 01:04:36.280]   60 000 titles now a huge variety including was his book
[01:04:36.280 --> 01:04:38.680]   I was
[01:04:38.680 --> 01:04:42.040]   I can't remember does he narrate? No, he doesn't narrate. I was he should
[01:04:42.040 --> 01:04:48.360]   You know when I read I was when I listen I was I hear his voice anyway because he has that distinctive
[01:04:48.360 --> 01:04:53.400]   You know presentation and it comes through in the writing my friend jina smith who was my co-author
[01:04:54.120 --> 01:04:56.120]   um of my first book
[01:04:56.120 --> 01:04:59.400]   Uh wrote it with him and I think she did a great job of capturing
[01:04:59.400 --> 01:05:05.080]   His uh his unique sound I was how I invented the personal computer
[01:05:05.080 --> 01:05:10.040]   And had fun along the way. Yeah, let me this is it's patrick lawler
[01:05:10.040 --> 01:05:15.320]   Who uh who reads it? Let me play a little bit of it though for you. I don't know what section this is of
[01:05:15.320 --> 01:05:18.920]   Design work
[01:05:18.920 --> 01:05:22.600]   And I remember sitting there and being so little and thinking wow
[01:05:23.080 --> 01:05:27.800]   What a great great world he's living in. I mean that's all I thought
[01:05:27.800 --> 01:05:30.040]   wow
[01:05:30.040 --> 01:05:36.520]   For people who know how to do this stuff how to take these little parts and make them work together to do something
[01:05:36.520 --> 01:05:40.120]   Well, these people must be the smartest people in the world
[01:05:40.120 --> 01:05:44.840]   It doesn't sound like steve but at the same time a little bit. Yeah, you can hear steve's voice in there. Yeah
[01:05:44.840 --> 01:05:46.200]   uh
[01:05:46.200 --> 01:05:50.680]   The the awe and um excitement that he still has after all his time
[01:05:51.400 --> 01:05:54.200]   Uh just shines through a remarkable fellow
[01:05:54.200 --> 01:05:57.400]   Uh, this is a great book for you as your first
[01:05:57.400 --> 01:06:03.000]   Audible book and you can get it for free if you go to audible.com/macbreak sign up for the gold account
[01:06:03.000 --> 01:06:05.720]   And your first credit is absolutely free
[01:06:05.720 --> 01:06:12.840]   Uh, in fact, even if you don't stick around at audible you get to keep the book. That's nice audible.com/macbreak
[01:06:12.840 --> 01:06:15.080]   our pick of the week
[01:06:15.080 --> 01:06:17.080]   inspired by jerry's dinner
[01:06:17.320 --> 01:06:22.200]   I was how I invented the personal computer and had fun along the way
[01:06:22.200 --> 01:06:29.160]   Now it's time for our picks of the week. Alex lindsay would you like to start? Yes, this is from last week
[01:06:29.160 --> 01:06:31.080]   We were I was gonna do two
[01:06:31.080 --> 01:06:38.440]   And then i'll cut you off. Well, I talk too much. We all talk too much about that. So the uh, so this uh release is another
[01:06:38.440 --> 01:06:39.880]   sculpting program
[01:06:39.880 --> 01:06:45.720]   See while we don't play as many games on the mac we like to create on the mac and so this is a program that um
[01:06:45.880 --> 01:06:48.360]   Has just come to the mac so this was available
[01:06:48.360 --> 01:06:55.080]   On the pc side for quite some time and uh, and it was something that I really wanted I actually had at the office
[01:06:55.080 --> 01:07:02.600]   Had windows installed just so I could use it. Um, you know a while ago, you know, just just so that I you know, i'm that's a sacrifice
[01:07:02.600 --> 01:07:08.920]   So, um, so this is called mudbox and mudbox is is now owned by
[01:07:08.920 --> 01:07:11.160]   uh, autodesk
[01:07:11.160 --> 01:07:12.120]   and uh
[01:07:12.120 --> 01:07:18.680]   And so what mudbox does is um, this allows you to sculpt so it's very much I I've recommended an another
[01:07:18.680 --> 01:07:23.080]   Application called z brush in the past and so it's similar to z brush
[01:07:23.080 --> 01:07:26.520]   Um, it is uh, but it is a little bit more
[01:07:26.520 --> 01:07:30.920]   Z bus is very artist driven and it has a very peculiar interface
[01:07:30.920 --> 01:07:36.840]   Um that you really have to get your head around to start using it's not something I mean you literally just can't figure out where to start
[01:07:36.840 --> 01:07:39.160]   It's very powerful. It has
[01:07:39.160 --> 01:07:44.040]   And great new integration tools so it's still a great, you know, it it in itself is a whole different
[01:07:44.040 --> 01:07:49.320]   Um world but what mudbox does is really builds it's really built for the production pipeline
[01:07:49.320 --> 01:07:55.000]   This was built by guys that were at wetter so what production of what what uh, this was like create like models monsters
[01:07:55.000 --> 01:08:00.920]   Well, here's what you use it primarily for is that you build a 3d model and then you take it into mudbox and you
[01:08:00.920 --> 01:08:05.240]   Put all the fine detail all the wrinkles if you can look at if you think of like golem
[01:08:05.640 --> 01:08:12.360]   Got them as a good example that was a mixture from what I understand uh both z brush and of the precursor to mudbox
[01:08:12.360 --> 01:08:15.960]   Which is the idea is all the little wrinkles all the little
[01:08:15.960 --> 01:08:22.520]   Uh, very fine details that are very hard to build with um 3d modeling program. It's very hard to define all of that
[01:08:22.520 --> 01:08:28.360]   Um, you know without just sitting there and looking at and sculpting it and basically what you're creating is you're able to bring something in
[01:08:28.360 --> 01:08:33.560]   And sculpt it like clay so you're able to actually um push stuff out. It's very very fluid
[01:08:33.560 --> 01:08:37.560]   It's very easy to use especially if you have a uh a wacom tablet
[01:08:37.560 --> 01:08:43.560]   Uh, you can really just sit there and paint in detail paint in texture onto a 3d object
[01:08:43.560 --> 01:08:51.080]   Uh, and it's it's uh, it's very very powerful that way and so um, you know, it's it's in the same world that z brushes
[01:08:51.080 --> 01:08:55.320]   But I think it's a little bit more driven towards, um, you know a production pipeline
[01:08:55.320 --> 01:08:57.880]   As far as the interface goes
[01:08:57.880 --> 01:09:02.680]   Uh, one of the things we still have to test with it is is how well it works compared to z brush are very very high polygon counts
[01:09:02.760 --> 01:09:07.240]   But uh, which z brush does really well, um, but mud box is it's a very, you know
[01:09:07.240 --> 01:09:11.720]   Business like, you know, we're gonna get this kind of modeling done
[01:09:11.720 --> 01:09:16.440]   Um, now it's it still windows or do they have a mac version that just got released?
[01:09:16.440 --> 01:09:22.600]   So the mac version is now out, um, and I believe that they have a demo that you can download and and even if you're not interested
[01:09:22.600 --> 01:09:27.160]   Even if this is something that you're like, it's because it's 700 750 dollars. It's an Alex
[01:09:27.160 --> 01:09:31.800]   Basically, um, it is not you know, how they figured out what to charge
[01:09:32.040 --> 01:09:36.760]   Yeah, they just looked at it like well it there's that it's that ballpark, you know, it's a it's a pro out there
[01:09:36.760 --> 01:09:41.720]   And so it's also more expensive than something like z brush but, uh, even if you're not if you think this is out out of your
[01:09:41.720 --> 01:09:44.680]   Price range right now. It's definitely worth going up
[01:09:44.680 --> 01:09:49.480]   On a mac and downloading the demo and playing with it because it's just a lot of fun
[01:09:49.480 --> 01:09:54.600]   I mean dealing with any of these 3d sculpting programs is is just it's just a good time
[01:09:54.600 --> 01:09:58.280]   I mean you're really it's you're you're playing with clay digital clay and and
[01:09:58.760 --> 01:10:04.440]   You know, I I'm hoping that someday we'll see kind of a mixture of what we saw with what microsoft is doing, you know with the xbox
[01:10:04.440 --> 01:10:10.920]   Uh, you know where you don't have to touch anything. I could literally pull my hands out and start working with a virtual, you know
[01:10:10.920 --> 01:10:14.120]   I could see using that interface with something like that
[01:10:14.120 --> 01:10:15.960]   And this is that would be kind of very intuitive
[01:10:15.960 --> 01:10:19.400]   But you know and that's years away, but but you're gonna see these previews of this
[01:10:19.400 --> 01:10:23.560]   It is very intuitive when you have a wakam tablet and you're sitting there and even with a mouse
[01:10:23.560 --> 01:10:26.200]   Cool to be sitting and sculpting in space
[01:10:26.840 --> 01:10:30.600]   I think I think that's coming. I mean, it's that'd be amazing. Yeah, it's it's definitely
[01:10:30.600 --> 01:10:33.400]   That might be soon. I've given if they can get this in the project
[01:10:33.400 --> 01:10:37.400]   These two technologies mixed together and so but I think that your mudbox is just it's as I said
[01:10:37.400 --> 01:10:42.600]   It's worth the it's worth the time just to download it and play with the demo just to have some fun
[01:10:42.600 --> 01:10:45.880]   It's as good as playing a little game. Um, it is when it comes to creation
[01:10:45.880 --> 01:10:49.000]   You're really working with and they've got great videos up there on how to get started
[01:10:49.000 --> 01:10:52.680]   How to how to start using it how to play with it and even if you're not doing 3d
[01:10:53.080 --> 01:10:57.800]   Just download it and play with it. It's it's really really a cool cool application mudbox
[01:10:57.800 --> 01:11:00.120]   Yes, one Alex, but
[01:11:00.120 --> 01:11:05.800]   We don't want you to buy it. Just play with it. Well if you if this is your business, uh, you'll you'll buy it right
[01:11:05.800 --> 01:11:08.920]   Scott born what's your pick of the day?
[01:11:08.920 --> 01:11:15.800]   Well, you know, I'm surprised nobody picked this before me, but uh, by the way, my name is scott. Thank you
[01:11:15.800 --> 01:11:21.960]   I I fixed it. I fixed it. I'm a little slow. You know, I'm doing other things here. Just joking
[01:11:22.680 --> 01:11:27.480]   Things he's talking about is lower third for those of you who loo listen calm
[01:11:27.480 --> 01:11:34.280]   Oh the hulu desktop the hulu desktop for matt came out. Yeah, baby boy is it s l i c k hm
[01:11:34.280 --> 01:11:40.520]   It is very cool. Um, you you can you just it just comes up. No nonsense. It works
[01:11:40.520 --> 01:11:43.720]   And by the way, I think there's a new update today or it was last night
[01:11:43.720 --> 01:11:49.160]   Um, which is free and you can they fixed a couple of things, but man, it is really nice
[01:11:49.160 --> 01:11:51.400]   This is the app that I think
[01:11:52.200 --> 01:11:59.000]   You know, everybody was kind of waiting for to make watching television on a computer more like watching television on a television
[01:11:59.000 --> 01:12:03.400]   It's easy to use. It's easy to find new content. You can jump ahead
[01:12:03.400 --> 01:12:07.400]   The quality is amazing and oh, yeah, it's free
[01:12:07.400 --> 01:12:11.160]   Yeah, I really
[01:12:11.160 --> 01:12:13.960]   I guess I understand now why hulu
[01:12:13.960 --> 01:12:18.200]   Shut down people like boxy because they were maybe because they were really working on this
[01:12:18.200 --> 01:12:24.360]   Yeah, well, but this doesn't replace boxy, but someone told me that you can use your your controller that comes with your matt to control hulu
[01:12:24.360 --> 01:12:30.040]   But I haven't tested that yet. You mean the the little your little role. I think that's a hack that somebody's okay. Yeah
[01:12:30.040 --> 01:12:35.720]   Um, obviously that's coming or something like this wish I don't know yet. See that's
[01:12:35.720 --> 01:12:42.680]   Go ahead. I just say I wish all the other stuff I worked with was as elegant and easy as this right out of the box
[01:12:42.760 --> 01:12:44.760]   I mean this is this is one of the few
[01:12:44.760 --> 01:12:51.880]   Non-apple items that works like an apple item in that it's ready to go. Yeah, it's really slick
[01:12:51.880 --> 01:12:55.160]   I like it a lot who are free pick for me no money
[01:12:55.160 --> 01:12:58.120]   free, baby
[01:12:58.120 --> 01:13:01.880]   Free free free zero alexes and now mr
[01:13:01.880 --> 01:13:05.560]   Andy not cool
[01:13:05.560 --> 01:13:07.080]   It's so nice to be called mr
[01:13:07.080 --> 01:13:09.480]   mr. Senior Andy and I call
[01:13:10.200 --> 01:13:12.440]   Just put your hands on the hold of the car
[01:13:12.440 --> 01:13:16.760]   That's just over here
[01:13:16.760 --> 01:13:23.240]   There's actually been something that it's weird how like I've got a little like list of things that I've got lined up as picks
[01:13:23.240 --> 01:13:27.800]   And then there'll be a conversation during the show that makes like a certain other thing just absolutely the perfect thing
[01:13:27.800 --> 01:13:32.760]   And so there's this little thing that has been like lined up as as a pick for the past three weeks
[01:13:32.760 --> 01:13:35.960]   But other things got but it turns out that this is the perfect thing
[01:13:35.960 --> 01:13:39.880]   It is we've been talking about plants and so I've got my my easy bloom
[01:13:39.880 --> 01:13:48.120]   Now it's not it not only makes it makes your desktop look like a million bucks
[01:13:48.120 --> 01:13:50.040]   It is actually a plant sensor
[01:13:50.040 --> 01:13:53.480]   So it has a usb port on the bottom of it like that
[01:13:53.480 --> 01:13:57.560]   And what you do with it is that it's it's a triple threat
[01:13:57.560 --> 01:13:59.240]   It's a very complex sensor
[01:13:59.240 --> 01:14:02.440]   So that if let's say that you're in your office you think you know what would be great
[01:14:02.440 --> 01:14:06.840]   It'd be great if there were a plant right there next to that window what you do is you plug this into
[01:14:06.840 --> 01:14:10.760]   Plug this into a usb port. It'll open up the easy bloom.com website
[01:14:10.760 --> 01:14:15.480]   Everything you do to operate this operates through a website and you just simply click a button to say
[01:14:15.480 --> 01:14:17.800]   Please put this in what's called recommend mode
[01:14:17.800 --> 01:14:23.160]   And then you just set this where you want the plant to be and it will spend the next 24 hours taking in data about
[01:14:23.160 --> 01:14:24.840]   What kind of light it gets during the day?
[01:14:24.840 --> 01:14:30.440]   What kind of moisture what kind of humidity what the temperature fluctuates over the course of the day and then 24 hours later when you plug
[01:14:30.440 --> 01:14:33.080]   This back into the usb port it collects all that data
[01:14:33.080 --> 01:14:38.280]   Sends it to the easy bloom site and it comes back with well here's a list of plants that would work well in that location
[01:14:38.280 --> 01:14:41.960]   And so that takes a lot of desperate out if you already have a plant
[01:14:41.960 --> 01:14:48.920]   What you can do is it also has a soil sensor right here so that you just dock this into the soil sensor
[01:14:48.920 --> 01:14:53.160]   Just like that you stick this
[01:14:53.160 --> 01:14:55.480]   Inside the soil
[01:14:55.480 --> 01:15:01.560]   Once again, you you set this into a special mode, but then it will spend 24 hours taking information about what kind of light it's getting
[01:15:01.560 --> 01:15:07.320]   What kind of moisture is getting and then 24 hours later you redock it and it will tell you it will give you a you tell
[01:15:07.320 --> 01:15:09.560]   What kind of a plant that you you've got in there?
[01:15:09.560 --> 01:15:17.640]   This is a this is a lily of the valley hasn't budded yet, but it will tell you it will give you a report card plant has a lot of
[01:15:17.640 --> 01:15:20.520]   Mine doesn't
[01:15:20.520 --> 01:15:22.360]   It's good. It's getting there. See it's getting the bottom there
[01:15:22.600 --> 01:15:26.040]   And so it'll give you a regular report on it. Well, here's here. It's how it's doing
[01:15:26.040 --> 01:15:29.480]   I think you're overwatering a little bit. You need to move it during the middle of the day
[01:15:29.480 --> 01:15:32.840]   So it's getting to my mind by hand like a really question
[01:15:32.840 --> 01:15:35.800]   And Andy did you did you get did you get the plant?
[01:15:35.800 --> 01:15:38.840]   So that you could test the plant
[01:15:38.840 --> 01:15:44.040]   Sensor no I it was a friend of mine actually gave me this
[01:15:44.040 --> 01:15:47.000]   Okay, it's it's a it's a very cool plan for
[01:15:47.000 --> 01:15:50.760]   And I knew that it was one of those things where
[01:15:51.400 --> 01:15:55.480]   PR people don't know like gee they they send you something but then like they don't know
[01:15:55.480 --> 01:15:58.600]   I don't write about it for a while because I'm like, well, I don't have any plants
[01:15:58.600 --> 01:16:03.480]   I don't know anything about plants. It sounds really really cool. I'd like to try it and then oh, she sent me
[01:16:03.480 --> 01:16:06.840]   Oh great. I'll I now have a reason that I can actually write about the easy bloom now
[01:16:06.840 --> 01:16:14.120]   Uh, but yeah, it's it's it's fantastic because it does do that trick of taking something that you were you weren't necessarily interested in
[01:16:14.120 --> 01:16:17.400]   And making it something that you really like because there's
[01:16:17.880 --> 01:16:22.760]   Tools and there's numbers and there's charts and there's graphs and it also helps you prevent, you know, killing plants
[01:16:22.760 --> 01:16:26.040]   Which is also a nice thing. Does it have does it come with um
[01:16:26.040 --> 01:16:29.080]   A little label that says not to be taken internally
[01:16:29.080 --> 01:16:35.240]   Well, I don't know I mean I bet there's some sites that would use this in a different way
[01:16:35.240 --> 01:16:37.560]   I mean if the safe search turned off, but the other
[01:16:37.560 --> 01:16:43.320]   I don't want to go there, but uh, see the other advantage is that like if you are that bad at managing plants
[01:16:43.320 --> 01:16:47.320]   You can just basically keep this just yeah, that's it's very attractive. I think it'll
[01:16:47.640 --> 01:16:52.200]   And it'll trip people into thinking that look how look how healthy it's got a nice plastic plant in his ground
[01:16:52.200 --> 01:16:56.360]   That also it also comes in like iMac blue for if you want this. Oh, that's the bondy blue
[01:16:56.360 --> 01:17:02.440]   Yeah, also if you're such a bad housekeeper that like even these petals fall off and die. Well, that's okay. You can snap on
[01:17:02.440 --> 01:17:05.000]   You gotta you gotta you gotta back up
[01:17:05.000 --> 01:17:08.360]   So it's it's like it's it's 60 bucks
[01:17:08.360 --> 01:17:13.640]   You can use it on like a multitude of plants. It's not like it's only tied in you need one of these for every single plant that you get
[01:17:13.960 --> 01:17:18.680]   Um, it'll even do it'll even do boring things like just act as a simple like moisture sensor
[01:17:18.680 --> 01:17:22.920]   It'll just like beep every time though the plant needs water and it's twitter though. Can it twitter
