
[00:00:00.000 --> 00:00:04.200]   This week on Mac Break Weekly, Leo's away so we get to play.
[01:14:17.800 --> 01:14:27.800]   I can't remember who it was today or yesterday because when you travel all time, it just blends together, but they announced a change to their free tier that we hope would be more attractive to people.
[01:14:27.800 --> 01:14:43.800]   I was reading about that. I haven't tested it out yet, but it actually doesn't really seem like that big of a deal because they're allowing you to listen to certain playlists without having to shuffle the music in a mobile capacity, meaning not on local Wi-Fi.
[01:14:43.800 --> 01:14:54.800]   They're not opening it up to all music. They're just opening it up to certain playlists that will show up in your discovery or recommended for you sections.
[01:14:54.800 --> 01:15:00.800]   I think there's 12 different playlists that will be come on to you.
[01:15:00.800 --> 01:15:06.800]   There's a low bandwidth mode too for you if you want to. It's not quite downloaded, but it's low bandwidth streaming or something.
[01:15:06.800 --> 01:15:20.800]   For me, when I use Spotify, I use it at home. What I love about using it at home is that I don't have to shuffle, that I can listen to music on demand.
[01:15:20.800 --> 01:15:32.800]   But if I am outside of my local, my home Wi-Fi and I am using it globally, it's the shuffle. Who cares?
[01:15:32.800 --> 01:15:39.800]   Especially when it comes to playlists, because playlists aren't an album from first song to last.
[01:15:39.800 --> 01:15:50.800]   If it's just a playlist that was curated by somebody anyway, it's not what the original artists intended to have their music played in a particular order.
[01:15:50.800 --> 01:16:04.800]   For me personally, the reason that I like listening to music like an album from the first song to the last song is because that's what the artists originally intended for that music to sound like.
[01:16:04.800 --> 01:16:11.800]   There are some albums that are just perfect the way their songs are structured from beginning to end.
[01:16:11.800 --> 01:16:22.800]   That is negatively affected when your songs are shuffled. Outside of that, it doesn't matter when the song appears in the playlist.
[01:16:22.800 --> 01:16:24.800]   So it doesn't really seem.
[01:16:24.800 --> 01:16:38.800]   For me, the only albums that I think of as a continuous thing that I have to do are a variety of prog rock kind of stuff, whether it's Genesis or Yes or some of these ones that are even rush,
[01:16:38.800 --> 01:16:42.800]   where you have this kind of progression, the wall.
[01:16:42.800 --> 01:16:52.800]   I really feel like, and if someone that was my job was to listen to music all the time, I was a music director a long time ago.
[01:16:52.800 --> 01:17:03.800]   There was definitely some progression and there were some albums that you got that, but I think for the vast majority, they were stacked up to try to, I mean, a lot of them were stacked up based on singles and so on and so forth.
[01:17:03.800 --> 01:17:11.800]   I was a singer where they wanted them and back in the day when I was doing it, they were literally designed around the two sides of an album of what you listened to first.
[01:17:11.800 --> 01:17:14.800]   It was just a very fascinating process.
[01:17:14.800 --> 01:17:22.800]   I do think that I love playlists. I make a lot of playlists. I probably should share something, but I don't do it.
[01:17:22.800 --> 01:17:23.800]   Do it, Alex.
[01:17:23.800 --> 01:17:24.800]   Sure.
[01:17:24.800 --> 01:17:26.800]   Maybe I'll start posting some playlists.
[01:17:26.800 --> 01:17:33.800]   I was making mixtapes from the time I was 10 years old.
[01:17:33.800 --> 01:17:39.800]   My cousins and I would get together and we try to literally think about the next great song that would come after this song.
[01:17:39.800 --> 01:17:44.800]   It was us designing that. It was funny. I had this one that's almost done.
[01:17:44.800 --> 01:17:48.800]   It was called a curiously good mix that I made when I was 16 or something like that.
[01:17:48.800 --> 01:17:55.800]   Over Christmas, my brothers and I tried to drinking a lot of whiskey.
[01:17:55.800 --> 01:17:56.800]   You mean cool.
[01:17:56.800 --> 01:17:57.800]   What?
[01:17:57.800 --> 01:17:58.800]   You mean cool.
[01:17:58.800 --> 01:17:59.800]   Now I think you guys.
[01:17:59.800 --> 01:18:02.800]   We were sitting around drinking in the middle of the night.
[01:18:02.800 --> 01:18:04.800]   It took a look at the morning and we were trying to all remember.
[01:18:04.800 --> 01:18:09.800]   We had to pull our sisters in and my mom in and try to remember this one mix.
[01:18:09.800 --> 01:18:14.800]   We've got it almost all cobbled back together because if you listen to it, you could hear the next song coming.
[01:18:14.800 --> 01:18:19.800]   That's this thing I love about all of the stuff.
[01:18:19.800 --> 01:18:22.800]   Just being able to just randomly just grab all this stuff.
[01:18:22.800 --> 01:18:31.800]   I think one of the things that's really missing for Spotify and for Apple is really making that mix tape experience even better.
[01:18:31.800 --> 01:18:34.800]   I used to actually cross fade all of my stuff.
[01:18:34.800 --> 01:18:36.800]   I was used to be a DJ too.
[01:18:36.800 --> 01:18:37.800]   I had a little mixing station.
[01:18:37.800 --> 01:18:42.800]   I would play all the songs and literally do a live recording of all the songs from one side to the next
[01:18:42.800 --> 01:18:45.800]   and beat mix everything and pull it all together and everything else.
[01:18:45.800 --> 01:18:48.800]   When I get someone to tape, that's what I made.
[01:18:48.800 --> 01:18:51.800]   The fact that I can't do that with Spotify, that everything has to stop.
[01:18:51.800 --> 01:18:53.800]   It drives me crazy.
[01:18:53.800 --> 01:18:59.800]   You do it with the DJ app because it pulls Spotify songs on so then you can do it with the DJ app.
[01:18:59.800 --> 01:19:01.800]   You could do it but when you want it.
[01:19:01.800 --> 01:19:03.800]   What you want is you don't want to output it.
[01:19:03.800 --> 01:19:06.800]   What you want is to have those songs like I can define overlap between those.
[01:19:06.800 --> 01:19:07.800]   Not some random.
[01:19:07.800 --> 01:19:10.800]   You can't just have it be, "Oh, there's going to be a second overlap" or whatever.
[01:19:10.800 --> 01:19:16.800]   It's like I can overlap them and create a little bezier that says, "This is how I wanted to go from one to the other."
[01:19:16.800 --> 01:19:21.800]   If you just did that, then you still have all the Spotify stuff and you wouldn't be breaking any rules by sharing it.
[01:19:21.800 --> 01:19:22.800]   All that stuff.
[01:19:22.800 --> 01:19:23.800]   AI mix it, Alex.
[01:19:23.800 --> 01:19:24.800]   I have an AI crossover.
[01:19:24.800 --> 01:19:25.800]   No.
[01:19:25.800 --> 01:19:27.800]   AI won't understand.
[01:19:27.800 --> 01:19:28.800]   This is an art.
[01:19:28.800 --> 01:19:29.800]   This is an art.
[01:19:29.800 --> 01:19:31.800]   You can't just do that.
[01:19:31.800 --> 01:19:34.800]   I can have a thousand artists train the model.
[01:19:34.800 --> 01:19:38.800]   I think that there's a lot that AI could do.
[01:19:38.800 --> 01:19:51.800]   One of the things I think that is missing in what a lot of these do is they try to figure out some algorithm that connects you but they don't give the users any chance to make their own connections.
[01:19:51.800 --> 01:19:57.800]   What I mean by that is what I really want is to be able to, and I think I've said this in some show a year ago or two years ago or five years ago.
[01:19:57.800 --> 01:19:58.800]   I remember.
[01:19:58.800 --> 01:20:03.800]   You really want to say, "Okay, I want to know everybody listening.
[01:20:03.800 --> 01:20:04.800]   Here's the stuff I like.
[01:20:04.800 --> 01:20:05.800]   I say that I like this stuff.
[01:20:05.800 --> 01:20:15.800]   Then I want to know how big of a group, if I say I want a 100% correlation, they listen to exactly what I want.
[01:20:15.800 --> 01:20:16.800]   It'll say, "There's one person like that."
[01:20:16.800 --> 01:20:21.800]   As I scroll down to .1%, it's almost everybody.
[01:20:21.800 --> 01:20:24.800]   I find this area where I find my tribe.
[01:20:24.800 --> 01:20:29.800]   My tribe of people that listen to music that's 60% correlation or 70%.
[01:20:29.800 --> 01:20:34.800]   Then I say, "I want you to build a playlist where the correlation between our playlist, when they say they are all in the world, they say they are all in the world."
[01:20:34.800 --> 01:20:40.800]   When they say they all like something, I want it to show up in some playlist that is when 70% of them say it or 20% of them say it.
[01:20:40.800 --> 01:20:44.800]   It gives you a little calculation that says, "This is how many songs you're going to get if you do that."
[01:20:44.800 --> 01:20:54.800]   Allowing the user to play with that creates this interactivity and this involvement that could help the AI a lot rather than having...
[01:20:54.800 --> 01:20:56.800]   There's so much of trying to have the computer.
[01:20:56.800 --> 01:21:03.800]   This is something you could be one of those things like you hold down an option key and scratch your right side and do something else like it's hidden in there.
[01:21:03.800 --> 01:21:07.800]   The people like us could play with it, but I think that this kind of hidden...
[01:21:07.800 --> 01:21:18.800]   This ability for the users to play with that a little bit could be invaluable because now you're incorporating tens of millions of people to be your AI rather than just depending on the computers.
[01:21:18.800 --> 01:21:23.800]   Because the AI by itself is okay, it's a work in progress.
[01:21:23.800 --> 01:21:29.800]   The mix is the playlists I get are okay from Spotify and from Apple Music.
[01:21:29.800 --> 01:21:35.800]   We are going to visit Leo one last time from Sunny Tokyo.
[01:21:35.800 --> 01:21:38.800]   I'm not sure where he is, but he has awesome news for us.
[01:21:38.800 --> 01:21:41.800]   Can we talk just to you and me?
[01:21:41.800 --> 01:21:45.800]   Let's just bring the band down behind me, boys, because I want to talk about something kind of very personal.
[01:21:45.800 --> 01:21:50.800]   I know guys, gosh, our egos are really tied up in all this.
[01:21:50.800 --> 01:21:52.800]   We don't go to the doctor anyway.
[01:21:52.800 --> 01:22:03.800]   It is a statistical fact that married guys are healthier and I convinced it's because their wives nag them to go to the doctor.
[01:22:03.800 --> 01:22:05.800]   I know that's true for me.
[01:22:05.800 --> 01:22:08.800]   It's just a broken leg.
[01:22:08.800 --> 01:22:10.800]   I'll stay at home.
[01:22:10.800 --> 01:22:10.800]   It's not...
[01:22:10.800 --> 01:22:13.800]   Honey, you're getting in the car.
[01:22:13.800 --> 01:22:16.800]   You're going to the doctor.
[01:22:16.800 --> 01:22:24.800]   There's just things that you don't...
[01:22:24.800 --> 01:22:32.800]   People don't usually want to talk about, but it happens to every guy, especially as you get older, ED, erectile dysfunction.
[01:22:32.800 --> 01:22:34.800]   It is a curse.
[01:22:34.800 --> 01:22:41.800]   It is a curse because, well, I think you probably already know all the negative consequences of this.
[01:22:41.800 --> 01:22:51.800]   The last thing you want to do is go to a doctor, and I'm sure your wife is saying, "Honey, the last thing you want to do is go to a doctor and talk to them about..."
[01:22:51.800 --> 01:22:53.800]   It's embarrassing.
[01:22:53.800 --> 01:22:55.800]   I got a great solution for you.
[01:22:55.800 --> 01:23:01.800]   A company that's focused on helping men take care of themselves, fix things.
[01:23:01.800 --> 01:23:03.800]   It's called Roman.
[01:23:03.800 --> 01:23:10.800]   Roman is a way to get the medication you need.
[01:23:10.800 --> 01:23:12.800]   It's really good stuff.
[01:23:12.800 --> 01:23:14.800]   It really works.
[01:23:14.800 --> 01:23:20.800]   For every step of the way, online diagnosis, you will actually get diagnosed by an actual doctor.
[01:23:20.800 --> 01:23:24.800]   You'll get a prescription, and then they deliver your medication in a...
[01:23:24.800 --> 01:23:26.800]   What do they call it?
[01:23:26.800 --> 01:23:30.800]   Plane brown wrapper to your home.
[01:23:30.800 --> 01:23:32.800]   It's so easy, and you know what?
[01:23:32.800 --> 01:23:34.800]   You're going to breathe such a sigh of relief.
[01:23:34.800 --> 01:23:37.800]   I promise you, you will say, "I should have done this years ago."
[01:23:37.800 --> 01:23:39.800]   All it takes is five minutes.
[01:23:39.800 --> 01:23:40.800]   Now, I know some of you are not worried.
[01:23:40.800 --> 01:23:43.800]   In fact, some of you right now, I know how guys are.
[01:23:43.800 --> 01:23:44.800]   There's so much ego involved.
[01:23:44.800 --> 01:23:45.800]   They're saying, "Oh, I would never use..."
[01:23:45.800 --> 01:23:46.800]   I'm not chat room.
[01:23:46.800 --> 01:23:48.800]   I bet you're already saying the chat.
[01:23:48.800 --> 01:23:49.800]   "Oh, I'm never..."
[01:23:49.800 --> 01:23:50.800]   Yeah, well, okay.
[01:23:50.800 --> 01:23:51.800]   You don't have to admit it.
[01:23:51.800 --> 01:23:52.800]   Don't have to talk about it.
[01:23:52.800 --> 01:23:54.800]   Just keep this in mind.
[01:23:54.800 --> 01:23:56.800]   All it takes is five minutes.
[01:23:56.800 --> 01:23:57.800]   I'm not talking to you.
[01:23:57.800 --> 01:23:58.800]   I'm talking to the other guy, okay?
[01:23:58.800 --> 01:24:02.800]   Five minutes to do an online survey about your medical history.
[01:24:02.800 --> 01:24:03.800]   You can say what your preference is.
[01:24:03.800 --> 01:24:05.800]   There are some really good choices.
[01:24:05.800 --> 01:24:08.800]   Different kinds of medication.
[01:24:08.800 --> 01:24:12.800]   US licensed physicians will review your treatment requests within two hours.
[01:24:12.800 --> 01:24:14.800]   They will write a prescription.
[01:24:14.800 --> 01:24:16.800]   This is all the US too, by the way.
[01:24:16.800 --> 01:24:18.800]   And then the medication is delivered free.
[01:24:18.800 --> 01:24:21.800]   No shipping charge to your door.
[01:24:21.800 --> 01:24:25.800]   It comes from Roman pharmacy network.
[01:24:25.800 --> 01:24:29.800]   And in a discrete package, it's marked RHP.
[01:24:29.800 --> 01:24:31.800]   So nobody knows what's in there.
[01:24:31.800 --> 01:24:36.800]   And, and you're going to want this, refills happen automatically every month or every quarter.
[01:24:36.800 --> 01:24:38.800]   Because if you forget, you'll be sorry.
[01:24:38.800 --> 01:24:46.800]   Most guys will admit that either they or maybe someone they know just won't go to the doctor for any reason,
[01:24:46.800 --> 01:24:48.800]   but especially this reason.
[01:24:48.800 --> 01:24:52.800]   Roman is the right way to handle this, okay?
[01:24:52.800 --> 01:24:55.800]   Look, this is just a conversation between you and me.
[01:24:55.800 --> 01:25:02.800]   You know, when I talk about with anybody else, just you and me, trust me, you will be very glad.
[01:25:02.800 --> 01:25:05.800]   You went to get Roman.com/MacBreak.
[01:25:05.800 --> 01:25:08.800]   You get $50 off your first month, by the way.
[01:25:08.800 --> 01:25:13.800]   Get G-E-T-R-O-M-A-N.com/MacBreak.
[01:25:13.800 --> 01:25:18.800]   I want to get too personal here, but I can tell you right now.
[01:25:18.800 --> 01:25:23.800]   Next month, there will be a smile on your face and hers too.
[01:25:23.800 --> 01:25:27.800]   Get Roman.com/MacBreak.
[01:25:27.800 --> 01:25:28.800]   We thank Roman for their support.
[01:25:28.800 --> 01:25:30.800]   Okay, take your hands off yours now, guys.
[01:25:30.800 --> 01:25:33.800]   You can get back to MacBreak weekly.
[01:25:33.800 --> 01:25:35.800]   Are you turning red?
[01:25:35.800 --> 01:25:37.800]   Oh, greatly.
[01:25:37.800 --> 01:25:40.800]   Now that nobody's left to watch us, they're all busy over there.
[01:25:40.800 --> 01:25:41.800]   They turn the show back to us.
[01:25:41.800 --> 01:25:46.800]   We're going to try to, we're going to try to be, to bring everybody back by going to our picks of the week
[01:25:46.800 --> 01:25:52.800]   and give everyone a second to think about it as I just thank Andy and Aco as always for being here.
[01:25:52.800 --> 01:25:56.800]   Alex Lindsey for joining us again.
[01:25:56.800 --> 01:26:01.800]   And Lori Gill, who's making, I think it's your second appearance on the show, back to back.
[01:26:01.800 --> 01:26:04.800]   Yes, I'm not back to back because my second time.
[01:26:04.800 --> 01:26:06.800]   Okay.
[01:26:06.800 --> 01:26:11.800]   Back to not back to back, but one of those things, and I'm going to go to,
[01:26:11.800 --> 01:26:18.800]   should we do Alex first just so that nobody has any money left to spend on the rest of the picks?
[01:26:18.800 --> 01:26:21.800]   I actually, it doesn't cost anything.
[01:26:21.800 --> 01:26:24.800]   Well, not exactly.
[01:26:24.800 --> 01:26:28.800]   So this pick is for my kids.
[01:26:28.800 --> 01:26:35.800]   So I have to say that I just have to, you might, my kids, they play a lot of, on the iPad,
[01:26:35.800 --> 01:26:38.800]   and they started off with Minecraft and they had a good time with it.
[01:26:38.800 --> 01:26:42.800]   They have gotten into the game Roblox. Have you guys played Roblox?
[01:26:42.800 --> 01:26:43.800]   No.
[01:26:43.800 --> 01:26:44.800]   Oh my gosh.
[01:26:44.800 --> 01:26:47.800]   This is like this crazy culture.
[01:26:47.800 --> 01:26:53.800]   I barely understand it, but kids can really, you know, build their own bits and pieces.
[01:26:53.800 --> 01:26:57.800]   This is kind of like the next generation of mine, of Minecraft.
[01:26:57.800 --> 01:26:59.800]   That's how it feels.
[01:26:59.800 --> 01:27:00.800]   Like they're like, "Oh yeah, Minecraft's fine."
[01:27:00.800 --> 01:27:04.800]   And they played a lot of Minecraft, and they just dug into this little world.
[01:27:04.800 --> 01:27:07.800]   And I can't believe my eight-year-old daughter is like, I was like, "Who's that?"
[01:27:07.800 --> 01:27:09.800]   "Oh, that's just a non-player character on the server.
[01:27:09.800 --> 01:27:10.800]   I'm going to use this server for a little while.
[01:27:10.800 --> 01:27:12.800]   I'm going to go over to this other server."
[01:27:12.800 --> 01:27:16.800]   They've got this all figured out, and they're building stuff, and the other kids are building things.
[01:27:16.800 --> 01:27:21.800]   And whenever you talk to, I was at a dinner last night, and there's another ten-year-old boy,
[01:27:21.800 --> 01:27:23.800]   and I started talking about Roblox, and he just was like, "Wow."
[01:27:23.800 --> 01:27:26.800]   You know, just do all this information about it, and everything else.
[01:27:26.800 --> 01:27:29.800]   And I don't understand, I don't know what they're doing.
[01:27:29.800 --> 01:27:33.800]   But what I love about it is, is that they're doing it together most of the time.
[01:27:33.800 --> 01:27:36.800]   So the two of them will be sitting there next to each other on their iPads.
[01:27:36.800 --> 01:27:42.800]   And the iPad interface looks a little funky to me, but from a design perspective,
[01:27:42.800 --> 01:27:46.800]   but they're typing with their friends, and they're going back and forth, and they're moving all of them,
[01:27:46.800 --> 01:27:48.800]   and they're working together, and putting all these things together.
[01:27:48.800 --> 01:28:00.800]   And my understanding is, it is that eight to twelve is kind of the age range
[01:28:00.800 --> 01:28:02.800]   that most of the kids that are playing.
[01:28:02.800 --> 01:28:06.800]   I don't know if it's really there for a lot of people who play it when they're older,
[01:28:06.800 --> 01:28:11.800]   but man, it's an addictive... I'm warning you, if you're a parent,
[01:28:11.800 --> 01:28:14.800]   it's a very addictive game for the kids.
[01:28:14.800 --> 01:28:18.800]   And so I've had to start pulling them back a little bit, pulling away.
[01:28:18.800 --> 01:28:22.800]   But if you're trying to look at something or think of what the next thing is,
[01:28:22.800 --> 01:28:25.800]   I had never heard of it, and I didn't quite understand it.
[01:28:25.800 --> 01:28:30.800]   But it feels like a take-off from Minecraft, but then they did a lot more,
[01:28:30.800 --> 01:28:33.800]   and there's just tons of interactivity, and they're talking to...
[01:28:33.800 --> 01:28:38.800]   They're interacting with lots of folks, and it's a little bit more graphic than Minecraft, as you can see.
[01:28:38.800 --> 01:28:42.800]   But my kids are... They just love it.
[01:28:42.800 --> 01:28:49.800]   So I thought that's the... That's my pick, but it really comes from my kids.
[01:28:49.800 --> 01:28:50.800]   I don't understand it at all.
[01:28:50.800 --> 01:28:52.800]   Awesome.
[01:28:52.800 --> 01:28:53.800]   Awesome.
[01:28:53.800 --> 01:28:56.800]   Lori Gill, how about you? What do you have for us this week?
[01:28:56.800 --> 01:29:09.800]   So my pick this week is the Prince Estate last week uploaded a video of a studio recording of Prince singing the song that he wrote,
[01:29:09.800 --> 01:29:14.800]   "Nothing Compares To You," which was later made popular by Sinead O'Connor.
[01:29:14.800 --> 01:29:19.800]   You can watch this five-minute video on YouTube and listen to the original recording.
[01:29:19.800 --> 01:29:23.800]   The footage that they're showing is different than the song.
[01:29:23.800 --> 01:29:26.800]   They're not linked together.
[01:29:26.800 --> 01:29:40.800]   But what's so incredible about it when you watch this video is how professional Prince and the Revolution are when it comes to practicing and rehearsing everything that they do.
[01:29:40.800 --> 01:29:48.800]   So not only are they practicing this music, Prince is always fully dressed in this incredible outfit at any given time,
[01:29:48.800 --> 01:29:52.800]   and the entire band is doing dance moves.
[01:29:52.800 --> 01:29:58.800]   They're rehearsing dance moves while they're playing, while they're practicing, and it just blows my mind.
[01:29:58.800 --> 01:30:01.800]   The song is gorgeous. His version of it is absolutely beautiful.
[01:30:01.800 --> 01:30:11.800]   But if you just watch how professional this band is and their ability to play these songs, I can barely move while I'm playing an instrument.
[01:30:11.800 --> 01:30:14.800]   And they're doing full-on dance moves and practicing constantly.
[01:30:14.800 --> 01:30:18.800]   It's absolutely beautiful and really inspiring to watch them do this.
[01:30:18.800 --> 01:30:27.800]   I had band practice last night and I was begging my bandmates, "Please, let's practice some dance moves because it's so cool."
[01:30:27.800 --> 01:30:31.800]   Oh, game blouses. I want some pancakes.
[01:30:31.800 --> 01:30:34.800]   But instead of pancakes, Andy, literally all the money has been left to you.
[01:30:34.800 --> 01:30:37.800]   You can get us to spend anything now.
[01:30:37.800 --> 01:30:42.800]   Well, unfortunately, I got something that's kind of budgety, but kind of awesome.
[01:30:42.800 --> 01:30:46.800]   This is, and I can't really nominate a brand name for this.
[01:30:46.800 --> 01:30:52.800]   Something I'm going to call this a cheapest, free Chinese LED light panel made recently.
[01:30:52.800 --> 01:30:59.800]   The last time I bought a little panel like this, it was a couple hundred bucks and there are boxy and stuff like that.
[01:30:59.800 --> 01:31:05.800]   And recently I found out that, again, the Chinese manufacturers have found a way to make this super slim.
[01:31:05.800 --> 01:31:15.800]   It will run off of a regular standard Sony camcorder battery or off of line voltage 12 volts.
[01:31:15.800 --> 01:31:20.800]   And they're dirt cheap. I won't tell you how much for now, but mechanical switch.
[01:31:20.800 --> 01:31:25.800]   And it's not just that, "Okay, great. I've got a light that turns on and off."
[01:31:25.800 --> 01:31:33.800]   You can see that it's actually on the back. It has an LCD panel that will show you exactly what the brightness level is, your battery level.
[01:31:33.800 --> 01:31:41.800]   And also, if you, this is a, I'm getting back to physical tactile interfaces, this is actually a clicky button knob.
[01:31:41.800 --> 01:31:48.800]   So if I click the button, if I leave it as is, I'm adjusting the brightness, but if I tap it, there you go.
[01:31:48.800 --> 01:31:56.800]   I'm now adjusting the temperature and making it warmer or colder, just like that.
[01:31:56.800 --> 01:32:06.800]   And these things cost, I bought this one for $36.99. They are, you will find like a dozen of these that look exactly the same with like different stickers on them.
[01:32:06.800 --> 01:32:15.800]   This one is called the Supon LED-L122T RA CR195 that would look good on a bumper sticker.
[01:32:15.800 --> 01:32:21.800]   But you'll see, you'll see the same features that if you shop, or if you shop around for ones that look exactly like this,
[01:32:21.800 --> 01:32:31.800]   this one, because this one comes with a battery, it also comes with a mount so that you can use it as a light on top of your camera, plug it into your hot shoe.
[01:32:31.800 --> 01:32:35.800]   It also does, but it does have like a standard tripod mount on the bottom of it.
[01:32:35.800 --> 01:32:44.800]   I've got like the heel, the shoe from my GorillaPod here, so that like when I travel or something, I can just stick this somewhere as a light.
[01:32:44.800 --> 01:32:53.800]   As a matter of fact, this is the second one I own, the first one I own is like now permanently mounted as like my side fill light for podcasting.
[01:32:53.800 --> 01:33:03.800]   But it's really, really cool, not just because of what it does, but also when I travel, I'm often doing kind of, I'm a big, I love photography.
[01:33:03.800 --> 01:33:06.800]   I often do things that are kind of weird with my photography.
[01:33:06.800 --> 01:33:15.800]   And the number of times where it's been so useful to have a light that could simply add a little fill to a certain amount to a certain subject.
[01:33:15.800 --> 01:33:24.800]   And that's the difference between a phone picture that looks like, okay, that's a decent phone picture, and people saying, "Wow, what did you shoot that with?
[01:33:24.800 --> 01:33:30.800]   You shoot that with the cannons?" Like, no, I shot that with my iPhone 7, I just had a $30 Chinese little light on it.
[01:33:30.800 --> 01:33:40.800]   And so, yes, and also if you're taking pictures of plastic cows in basic tourist places, again, a little bit of fill will help you out a lot.
[01:33:40.800 --> 01:33:44.800]   So, once again, I've only had this for about a month.
[01:33:44.800 --> 01:33:55.800]   I held off on recommending it until I made sure that, again, being a Chinese no-name manufacturer, that didn't, you know, explode after using it for about a couple days.
[01:33:55.800 --> 01:34:01.800]   These, both of these seem to have, the first one held up so well that, again, I bought a second one just for travel purposes.
[01:34:01.800 --> 01:34:05.800]   So, I mean, buy one, check it out. It'll make your home videos look so much better.
[01:34:05.800 --> 01:34:08.800]   It'll make even some of your travel photography look so much better.
[01:34:08.800 --> 01:34:22.800]   And if you podcast, I've got a whole bunch of lights around here giving me studio lighting, but for less than 100 bucks, you could, for about 100 bucks, you could get three of these lights and probably get within 80% of what my studio lights look like right now.
[01:34:22.800 --> 01:34:33.800]   It's really, really, really good to play with. Had I had these been around for this price seven, seven or eight years ago when I bought my studio lighting, I might have just decided I'm going to buy a bunch of these instead.
[01:34:33.800 --> 01:34:42.800]   All right, so it feels like in order to maintain the honor of this grouping, I have to pick like an iMac Pro or a red camera just to get us back and back on budget.
[01:34:42.800 --> 01:34:47.800]   But we should have a total at the end of each Mac, Mac rig, like this is what we recommended.
[01:34:47.800 --> 01:34:51.800]   So far, we're only at $35.
[01:34:51.800 --> 01:35:04.800]   That is so brilliant. Andy Enoco, I wanted to also thank you for being on vector with me and Georgia Dow and going over our experiences, our tragedies and our triumphs of moving houses and setting up studios. Thank you so much for doing that.
[01:35:04.800 --> 01:35:12.800]   Yeah, it started off as a helpful thing for listeners and it ended up as a support group for three people who are still picking up the pieces.
[01:35:12.800 --> 01:35:18.800]   And this terrible decision we learned, but yeah, no, thank you. I hope I get to be on the show again. I really enjoyed talking to you guys.
[01:35:18.800 --> 01:35:24.800]   That was fantastic. And if people are interested in your other podcasts or finding you on social, where can they go?
[01:35:24.800 --> 01:35:35.800]   You have to spell my last name, unfortunately. I H and as a Nancy, A.T. is in Tom KO. My blog is at anacco.com. My Twitter is anacco. My Instagram is also anacco.
[01:35:35.800 --> 01:35:44.800]   And you do that Android podcast. We do not speak the name of fairly regularly material exactly for the mighty relay.fm network.
[01:35:44.800 --> 01:35:50.800]   So that's it. I'm off this week, but so this is a good time. This is a good week to sample it because you won't have to listen to me.
[01:35:50.800 --> 01:35:54.800]   No one's going to hold that Russell accountable, though. It's going to be terrible.
[01:35:54.800 --> 01:36:03.800]   Actually, I think Russell might Russell is Russell and I were both be in New York City tomorrow night and it might be just flow.
[01:36:03.800 --> 01:36:07.800]   So which is great because Flowion is amazing in and of herself.
[01:36:07.800 --> 01:36:12.800]   Flow monologue. It can't get any better than that. Alex, are you streaming or?
[01:36:12.800 --> 01:36:19.800]   I've been showing everybody your podcast, by the way, all the video people I know is watch this podcast because Alex will tear you down right in front of you.
[01:36:19.800 --> 01:36:26.800]   I'm giving everyone a little bit of a break. I had to do a little bit of traveling, but I'll have some more up soon.
[01:36:26.800 --> 01:36:34.800]   And having a lot of fun with it, the tear down has been a good time. You can find it on the PIXCOR YouTube page, which is pretty easy to find.
[01:36:34.800 --> 01:36:39.800]   And it's just me complaining about other people's work.
[01:36:39.800 --> 01:36:44.800]   And most stick with other people's work. I feel like my work, then I have to talk about clients and don't want to do that.
[01:36:44.800 --> 01:36:49.800]   So otherwise I would. I complain about everything, but most people will tell you.
[01:36:49.800 --> 01:36:52.800]   I mean, I've constructed criticism about everyone.
[01:36:52.800 --> 01:37:00.800]   So anyway, but otherwise you can find me on Twitter at Alex and then I just complain there in front of.
[01:37:00.800 --> 01:37:04.800]   It's dependent on how about you, Lori, go. What are you up to?
[01:37:04.800 --> 01:37:10.800]   Well, you can find me on the Twitter's at Apoholic, a P P A H R L I K.
[01:37:10.800 --> 01:37:15.800]   I like to say that as fast as possible so that anybody who's trying to find me gets super confused.
[01:37:15.800 --> 01:37:19.800]   I'm at Lori Gill at most of the other social things.
[01:37:19.800 --> 01:37:29.800]   I write a lot at I'm more. So you'll be actually a Nintendo Switch just recently got a public hack.
[01:37:29.800 --> 01:37:35.800]   Well, Nintendo didn't do it, but a public hack has been officially released and I've been waiting for it.
[01:37:35.800 --> 01:37:40.800]   So I'll probably be spending the next couple of weeks digging into hacking your Nintendo Switch.
[01:37:40.800 --> 01:37:42.800]   So check that out. That's going to be fun.
[01:37:42.800 --> 01:37:43.800]   Homebrew with Lori Gill.
[01:37:43.800 --> 01:37:44.800]   It's going to be fun.
[01:37:44.800 --> 01:37:45.800]   I like it.
[01:37:45.800 --> 01:37:48.800]   And you can catch Mackie with me.
[01:37:48.800 --> 01:37:54.800]   Totally. You can catch Mackraig weekly. It streams live 11 a.m. Pacific 2 p.m. Eastern.
[01:37:54.800 --> 01:38:01.800]   I'm not smart enough like Leo to know what the Zulu time is for that, but I'm sure it's somewhere on the website.
[01:38:01.800 --> 01:38:06.800]   And if you miss it, you can catch up with it at any time on any of your favorite podcast,
[01:38:06.800 --> 01:38:08.800]   clients or video clients.
[01:38:08.800 --> 01:38:10.800]   Mackraig is literally everywhere.
[01:38:10.800 --> 01:38:16.800]   They're Mackraig is on services that we don't know exist yet. So just look for it. You will find it and you will enjoy it in the meantime.
[01:38:16.800 --> 01:38:18.800]   Thanks you all so much for watching.
[01:38:18.800 --> 01:38:22.800]   Next week, Andy gets to host. So I get to be the person lobbying the spitballs instead of him this time.
