
[00:00:00.000 --> 00:00:06.660]   It's time for Mac break weekly and he Renee and Alex Lindsay are here and we have I think
[01:11:10.120 --> 01:11:16.520]   Put it like trawl the message boards trawl apple forums find anything anyone's complaining about and throw it in neon lights
[01:11:16.520 --> 01:11:19.640]   That's just it's so that i'm not interested in on the other hand, you know
[01:11:19.640 --> 01:11:26.840]   One of the reasons I reread it a lot is that's where people go if you know and some of these people are on their second or third mac
[01:11:27.320 --> 01:11:29.800]   Book literally and having the same problem again again
[01:11:29.800 --> 01:11:33.720]   It's got to be something that is unique to their situation because I haven't as I said
[01:11:33.720 --> 01:11:38.360]   I've only had the crackle problem happen once I haven't happened had it happened since and I haven't ever seen
[01:11:38.360 --> 01:11:42.280]   I have I don't think I have had any kernel panics although I should say my macbook pro
[01:11:42.280 --> 01:11:49.720]   Maybe this isn't true because almost every morning when I open it up. It says oh, uh, your mac crashed overnight
[01:11:49.720 --> 01:11:52.280]   Would you like every morning?
[01:11:52.280 --> 01:11:54.280]   Many mornings will open it up
[01:11:54.280 --> 01:11:58.120]   And it apparently has rebooted it's running and it's rebooted. It's got a good
[01:11:58.120 --> 01:12:03.160]   It asks to be uh, you know to send the error message off. I'll save you and conceivably
[01:12:03.160 --> 01:12:09.640]   It's not doing anything besides power nap and uh utility right? That's going on. Yeah, that's the hard part too
[01:12:09.640 --> 01:12:13.560]   And that's what we saw, you know with the throttling issue is that it's incredibly workload sensitive
[01:12:13.560 --> 01:12:17.400]   So I don't have these problems if I if people give me their workloads that are causing them
[01:12:17.400 --> 01:12:20.840]   I'll try to replicate them because I want to see what's going on, but you have so much
[01:12:20.840 --> 01:12:23.560]   It's the butterfly effect you have they're so complicated
[01:12:23.560 --> 01:12:27.480]   You have so many people with so many conditions and they have to be met and then it triggers an edge case
[01:12:27.480 --> 01:12:32.600]   Right and apple just has to brute force and contact people and often they'll send diagnostic tools to you
[01:12:32.600 --> 01:12:36.600]   Or ask you for diagnostic information to try to figure out why it's happening you can
[01:12:36.600 --> 01:12:39.160]   I put a link in the shonotes
[01:12:39.160 --> 01:12:42.840]   Renee to that speaker crackling post from reddit
[01:12:42.840 --> 01:12:49.480]   So it looks like that's something you could duplicate run a run the quick time video on that and use that sample and see if you can get it to duplicate
[01:12:50.280 --> 01:12:53.080]   uh melborn school boy 16 years old
[01:12:53.080 --> 01:13:00.840]   Broken apple secure computer systems and x filtrated 90 gigabytes of secure files
[01:13:00.840 --> 01:13:03.400]   access to customer accounts
[01:13:03.400 --> 01:13:10.520]   Australian police caught him because he put all the stuff he downloaded in a folder on his hard drive called hacky hack hack
[01:13:10.520 --> 01:13:13.080]   I love that so much
[01:13:13.080 --> 01:13:15.720]   He also boasted about it on uh, what's app?
[01:13:15.720 --> 01:13:19.080]   Of course, filel is a filel
[01:13:19.080 --> 01:13:21.080]   He's a he's a teenager. So he's
[01:13:21.080 --> 01:13:26.360]   I know australia is quite civilized. So his name is not is not been revealed
[01:13:26.360 --> 01:13:33.080]   but uh, I don't you know, it's play global thermonuclear war
[01:13:33.080 --> 01:13:37.000]   His offending this is from the australian
[01:13:37.000 --> 01:13:39.080]   Age
[01:13:39.080 --> 01:13:43.240]   newspaper his offending from the age of 16 saw him develop computerized tunnels
[01:13:44.040 --> 01:13:48.520]   An online bypassing systems to hide his identity until a raid on his family home
[01:13:48.520 --> 01:13:53.320]   Uncovered a litany of hacking files and instructions all saved in a folder called hacky hack hack
[01:13:53.320 --> 01:14:02.360]   His client had become so well known in the international hacking community according to the teen's defense lawyer that even mentioned in the case in detail could expose him to risk
[01:14:02.360 --> 01:14:07.880]   The crown prosecutor hooter also said apple itself was very sensitive of a publicity
[01:14:07.880 --> 01:14:13.080]   So we don't just don't know a whole lot of stuff the search weren't the guy the kid was arrested last year
[01:14:13.880 --> 01:14:19.240]   Two apple laptops or sees the serial numbers match the serial numbers and the devices which access the internal systems
[01:14:19.240 --> 01:14:25.240]   So where this all coming out, I guess in the case that is being tried, but this his arrest was last year
[01:14:25.240 --> 01:14:28.440]   I don't know what more to say about that
[01:14:28.440 --> 01:14:32.440]   Yeah, if you're gonna do this, you know 16 is a good a good age because when you're under 18
[01:14:32.440 --> 01:14:35.240]   You're precocious and when you're over 18 you're a felon. Oh, yeah, right
[01:14:35.240 --> 01:14:40.200]   I can I can say that I had this moment when I was like 18 or 19
[01:14:40.600 --> 01:14:44.920]   Where I was I was doing things that were not far removed from
[01:14:44.920 --> 01:14:52.120]   What he was what he was doing and I realized oh wait a minute if I could not be tried in as an adult for this if
[01:14:52.120 --> 01:14:54.920]   If the judge doesn't agree with me that
[01:14:54.920 --> 01:15:01.000]   That I was doing a service to these apparently the team didn't tell the police he dreams of working for apple
[01:15:01.000 --> 01:15:05.640]   Well, it's good way to get attention. You get exactly you got their attention
[01:15:05.640 --> 01:15:08.600]   It's not unheard of
[01:15:09.240 --> 01:15:16.040]   Now I'd like your interpretation of this because this is what the age wrote further analysis found the school boy successfully accessed
[01:15:16.040 --> 01:15:18.280]   authorized keys
[01:15:18.280 --> 01:15:23.720]   As part of his offending authorized keys grant login access to users and are said to be extremely secure
[01:15:23.720 --> 01:15:27.000]   Renee are those the the famous
[01:15:27.000 --> 01:15:32.440]   Keys that apple keeps under you know locking key that but evidently not
[01:15:32.440 --> 01:15:37.720]   No, I don't think so I mean it's hard to tell because this this doesn't seem like it was written by an information security
[01:15:38.280 --> 01:15:43.320]   Author I'd love to see somebody who knows what they're talking about right about and it sounds like he was rooting around in apples
[01:15:43.320 --> 01:15:47.320]   Internal network not in the customer fate like they do much more customer
[01:15:47.320 --> 01:15:52.920]   But it sounds like he was getting data from apple not it's hard to tell like did he find out like Phil Schiller's password
[01:15:52.920 --> 01:15:57.480]   I don't know right. I was just not detailed enough to know more 90 gigabytes
[01:15:57.480 --> 01:16:02.600]   Yeah, like is it all the marketing photos that Craig Federica complains about it every keynote
[01:16:02.600 --> 01:16:05.560]   right
[01:16:05.560 --> 01:16:13.560]   Apple's being probed in Japan over anti-competitive behavior. Yahoo Japan, which is not the same as yahoo us has a game platform
[01:16:13.560 --> 01:16:18.600]   I'm not sure how it works, but it doesn't go through the app store and
[01:16:18.600 --> 01:16:24.840]   Apparently apple pressured yahoo to shut that game platform gates called game plus down
[01:16:24.840 --> 01:16:31.880]   It launched in july 2017. Let's use this play games without needing download apps. Is it are they web based? I don't know
[01:16:31.880 --> 01:16:35.400]   and
[01:16:36.200 --> 01:16:38.760]   Regulators are investigating yahoo's
[01:16:38.760 --> 01:16:42.760]   Assertion that it was apple who said it would be nice
[01:16:42.760 --> 01:16:47.080]   It would be a shame if anything would have happened to your games plus platform
[01:16:47.080 --> 01:16:52.840]   Yahoo told multiple business partners. It was forced to cut back because of pressure behind the scenes from apple
[01:16:52.840 --> 01:16:59.720]   I'll be interested to see how this like for us Netflix is talking about now having people order
[01:16:59.720 --> 01:17:04.520]   That's the second story. Right? Okay. Sorry. Let's go right into it. So netflix is
[01:17:05.160 --> 01:17:09.720]   Starting to test the idea forcing you to a web page to pay for your
[01:17:09.720 --> 01:17:14.680]   Subscription there as opposed to buying it through iTunes obviously to save money
[01:17:14.680 --> 01:17:18.280]   We would assume but I have to say as a user what a pain
[01:17:18.280 --> 01:17:21.320]   I mean, I probably would do it but I'd be so frustrated because
[01:17:21.320 --> 01:17:26.520]   The whole advantage of of having you know, I don't remember what your passwords are not
[01:17:26.520 --> 01:17:28.680]   Having to do with everything and just being able to click on
[01:17:28.680 --> 01:17:31.480]   Delmi through iTunes is such a
[01:17:33.880 --> 01:17:37.560]   It's such a luxury, you know to have it all in inside of that and
[01:17:37.560 --> 01:17:39.800]   I think netflix can get away with it
[01:17:39.800 --> 01:17:43.880]   I have to admit when other people do it now like if anybody else has it like if I go
[01:17:43.880 --> 01:17:48.600]   Oh, I want to get this app and then they want me to go to an external and I haven't already built an account with them
[01:17:48.600 --> 01:17:49.640]   I'm like, uh, it's not worth it
[01:17:49.640 --> 01:17:54.200]   The way they're doing it right now is you already have the app you already have an account, but your account has lapsed
[01:17:54.200 --> 01:17:56.760]   Oh, no, it says no, I'm sorry. You're right
[01:17:56.760 --> 01:18:03.800]   Until september 30th 33 countries knew or lapse subscribers and select markets across europe latin america
[01:18:03.800 --> 01:18:05.160]   in asia
[01:18:05.160 --> 01:18:07.160]   We'll get redirected
[01:18:07.160 --> 01:18:09.320]   When you're you know, uh to
[01:18:09.320 --> 01:18:15.720]   The mobile web version to log payment details directly with netflix does app zapple even allow that?
[01:18:15.720 --> 01:18:20.520]   Yeah, I mean, i'm audible doesn't it you know audible is the same thing you can't it's
[01:18:20.520 --> 01:18:26.360]   It's stupid and frustrating because you have to every time you want to order an audible book
[01:18:26.360 --> 01:18:28.360]   You have to go to the amazon website
[01:18:28.360 --> 01:18:31.160]   You know
[01:18:31.160 --> 01:18:34.600]   By physical goods from within ask, but you can't buy digital goods from within
[01:18:34.600 --> 01:18:43.080]   Yeah, that's and that's not something that I think we should it's it's in it's impractical for us to expect companies to fork over
[01:18:43.080 --> 01:18:47.720]   Such a huge fee to apple for essentially nothing
[01:18:47.720 --> 01:18:51.720]   Uh, this is it's not as though apple brought them the customers
[01:18:51.720 --> 01:18:55.640]   It's not as though they don't that these these companies don't have the ability to process these payments
[01:18:55.640 --> 01:19:01.080]   Uh for themselves. It doesn't that doesn't mean that they're getting less information and less contact with their customers
[01:19:01.880 --> 01:19:04.760]   I think I think we have to expect that at some point
[01:19:04.760 --> 01:19:10.600]   These companies companies that have the ability to say I don't think people are going to quit netflix
[01:19:10.600 --> 01:19:18.280]   Over having to go to our website once a year to renew and that's that's not something we can blame on netflix
[01:19:18.280 --> 01:19:21.800]   I think that's something we blame on apple period. It's going to be super interesting
[01:19:21.800 --> 01:19:25.080]   I mean the original as far as i understand the original rule was put in place because you know
[01:19:25.080 --> 01:19:30.920]   Beginning in app purchases couldn't be associated into free apps and then apple changed that but they were afraid that the
[01:19:31.000 --> 01:19:33.480]   Entire app ecosystem would be removed from the app store
[01:19:33.480 --> 01:19:36.920]   So basically apple pays for free apps and it's subsidized now
[01:19:36.920 --> 01:19:41.160]   It's ridiculously over subsidized by paid apps but paid apps are on the decline
[01:19:41.160 --> 01:19:46.200]   And the thought was that everyone would switch to a free app and then charge in app services or subscriptions
[01:19:46.200 --> 01:19:49.240]   And there basically be no revenue from the app store
[01:19:49.240 --> 01:19:53.560]   So they put these things in place to make sure that hey, it's not in your best interest to do that
[01:19:53.560 --> 01:19:57.480]   You still have to have some sort of mechanism to feed the app store machine
[01:19:58.120 --> 01:20:02.520]   And as premium apps start to go away that's that's basically going to be all the app store revenue
[01:20:02.520 --> 01:20:07.400]   But at the same time we're seeing fortnight which has to be in the app store on google going wait a minute
[01:20:07.400 --> 01:20:11.240]   We don't have to be in google play. We can just get everyone's to download us separately
[01:20:11.240 --> 01:20:16.840]   And that creates a whole other set of issues because maybe you're okay with doing that with fortnight or netflix or amazon
[01:20:16.840 --> 01:20:21.000]   But maybe rinkidink other app that says of all of your alarm bells. So it's it's
[01:20:21.000 --> 01:20:25.400]   Is absolute issue. It's a hard to solve it's an advantage of monopoly because I mean, you know
[01:20:25.960 --> 01:20:29.480]   Not not not on true monopoly, but but audible for instance. I do it because what I'm
[01:20:29.480 --> 01:20:30.600]   What else am I gonna use?
[01:20:30.600 --> 01:20:32.360]   You know, like, you know, there's not any other option
[01:20:32.360 --> 01:20:36.680]   But I have to say that if there was a solid good option just the fact that I have to go out in and out like that
[01:20:36.680 --> 01:20:38.680]   I would probably stop doing that
[01:20:38.680 --> 01:20:43.160]   You know, like I just switch I keep the books that I have an audible and audible and then I just move on to
[01:20:43.160 --> 01:20:46.520]   Something else because it just drives me crazy that you get this
[01:20:46.520 --> 01:20:50.200]   You know, I'm just so used to working in my phone and suddenly not being able to do that and netflix can do it
[01:20:50.200 --> 01:20:52.360]   But I do think smaller
[01:20:52.360 --> 01:20:55.320]   Smaller folks that don't have market domination
[01:20:55.880 --> 01:20:58.280]   Just can't pull it off and and I and I you know fortnight
[01:20:58.280 --> 01:21:01.880]   I think had to do it because they were they were that's where they started and they had they needed that
[01:21:01.880 --> 01:21:09.640]   The surge that they got what about apple negotiating they did reduce to a subscription fee for people with a year
[01:21:09.640 --> 01:21:16.680]   Or more yes to 15. What about apple negotiating and saying all right. We understand maybe just 5%
[01:21:16.680 --> 01:21:21.160]   I think that's all the basic problem. We have here is it's hard to have two intermediaries
[01:21:21.240 --> 01:21:26.680]   You have the content and then you have the customer and right now apple's in between that in you know on ios
[01:21:26.680 --> 01:21:33.960]   Amazon and other companies are in between that on the web and other things and when you try to force both apple and amazon into that narrow
[01:21:33.960 --> 01:21:37.960]   We're going to take a slice off the top from the content producers to give it to the customers
[01:21:37.960 --> 01:21:43.880]   There's not a lot of room especially because like amazon wants ludicrous margins. It's not like anybody here is giving away money
[01:21:43.880 --> 01:21:48.760]   They want ludicrous margins as well and it's about them figuring out how much of those ludicrous margins
[01:21:48.920 --> 01:21:53.720]   They're it's going to take but I think absolutely they should work out those deals. You better have net neutrality
[01:21:53.720 --> 01:21:56.360]   It's rent taking in a way right because apple
[01:21:56.360 --> 01:22:00.600]   Owns the customer and so they retail was 55 percent right?
[01:22:00.600 --> 01:22:04.120]   Yeah, like if you ever wanted to sell in retail is 5 percent to the store. That's right
[01:22:04.120 --> 01:22:07.160]   Right. We don't we don't talk about like shelving
[01:22:07.160 --> 01:22:12.840]   shelving costs so to speak that they pay to actually just have content content on the shelves of a store
[01:22:13.320 --> 01:22:18.120]   But yeah, and this but I think this is going to become just a bigger and a bigger problem as individual
[01:22:18.120 --> 01:22:24.120]   Like the the and also individual nations start to pass their own rules about antitrust and digital content
[01:22:24.120 --> 01:22:31.880]   as separate issues that they were that they start they'll start to get a finer comb about what what our companies entitled to do
[01:22:31.880 --> 01:22:34.120]   uh with the
[01:22:34.120 --> 01:22:39.400]   Lack of choice that they're offering their users and what oversteps the bounds or like the EU is
[01:22:39.880 --> 01:22:43.480]   Famously some some some of these laws are business oriented
[01:22:43.480 --> 01:22:49.400]   Basically not basically to protect markets. Some of them are consumer oriented to protect consumers
[01:22:49.400 --> 01:22:53.000]   And the consumer oriented ones could easily say okay
[01:22:53.000 --> 01:22:57.800]   You have an op i'm an op-ly on apps that are sold through the app store
[01:22:57.800 --> 01:23:03.800]   You can no longer so operate in our country and not give people an alternative to
[01:23:03.800 --> 01:23:09.720]   Or even a not give developers an alternative to giving you a 30 cut of everything they sell digitally
[01:23:09.960 --> 01:23:12.200]   So this could become a problem as the years go by
[01:23:12.200 --> 01:23:19.160]   I think it's it's it's gonna constantly be complicated because the because the android market is so much bigger than the ios market
[01:23:19.160 --> 01:23:21.880]   It's hard to sell the numbers
[01:23:21.880 --> 01:23:26.760]   No, but but but I'll remember the only reason why fortnite's doing that is because
[01:23:26.760 --> 01:23:32.600]   Android has that capability you can drill into settings flip a switch and run unsigned software
[01:23:32.600 --> 01:23:39.560]   That's a feature of android whereas they're not gonna on an apple. They're not gonna ask people to here is instructions for jailbreaking
[01:23:39.800 --> 01:23:46.280]   Right, but the precedent your precedent becomes problematic because it's it is the android market is so much bigger than the ios market from a
[01:23:46.280 --> 01:23:48.920]   From a pure size perspective regardless of the cast perspective
[01:23:48.920 --> 01:23:54.120]   And so you know the precedent becomes complicated because now it's saying that you don't have control of your own store
[01:23:54.120 --> 01:23:57.400]   And that may maybe we can say that that's reasonable for apple
[01:23:57.400 --> 01:24:03.000]   But if you try to apply that to other businesses that they do want to have that control and there's a huge business model that
[01:24:03.000 --> 01:24:09.480]   I don't think it's being expressed right now that other companies should be doing which is their software should be a platform for a
[01:24:09.480 --> 01:24:13.240]   Marketplace that they control, you know and and it's you know, we're using it in phones
[01:24:13.240 --> 01:24:19.880]   But you know I've always thought that like final cut should all the plugins and all the training you can buy and everything else should be built into the app
[01:24:19.880 --> 01:24:23.400]   You just pull down and order it, you know and those those kinds of things
[01:24:23.400 --> 01:24:28.520]   You know haven't been I think people haven't taken full advantage of being able to incorporate that
[01:24:28.520 --> 01:24:32.280]   But you're basically the if you extrapolate what we're talking about for apple
[01:24:32.280 --> 01:24:36.200]   It would affect those kinds of marketplaces as well another big problem for
[01:24:36.920 --> 01:24:40.440]   Netflix and other streaming services who lose Amazon HBO
[01:24:40.440 --> 01:24:47.240]   Password sharing and the past read Hastings CEO of Netflix and HBO CEO said
[01:24:47.240 --> 01:24:51.400]   It's we know there's password sharing going on, but it's not a big deal
[01:24:51.400 --> 01:24:54.120]   a recent study by
[01:24:54.120 --> 01:25:00.040]   Media research firm maggots said 35 percent of millennials share passwords for streaming services
[01:25:00.040 --> 01:25:05.160]   compared to 19 percent for gen x and 13 percent for baby boomers and
[01:25:05.960 --> 01:25:08.680]   The CNBC article actually makes a good point
[01:25:08.680 --> 01:25:10.360]   uh
[01:25:10.360 --> 01:25:15.240]   I bet a lot of millennials like my kids are still on the on dad's mobile phone plan
[01:25:15.240 --> 01:25:17.880]   Well, there is a plan. I mean there is a plan to do a family plan. I mean, yeah
[01:25:17.880 --> 01:25:23.720]   I've got their own little names and Netflix. Yeah, I'm assuming this is more health insurance and but yeah, it's a big difference
[01:25:23.720 --> 01:25:30.600]   They quote they actually have CNBC interviewed some interesting people want 120 something twitter user told CNBC
[01:25:30.600 --> 01:25:35.320]   She consistently signed in with the HBO go log in of a one night stand. She met five years ago
[01:25:36.040 --> 01:25:40.280]   Because he saved her his credentials on her browser. He's a new meaning that Netflix and chill
[01:25:40.280 --> 01:25:44.440]   A CNBC co-worker said she continued to use the Netflix password of a guy
[01:25:44.440 --> 01:25:48.520]   She'd been dating even after he added a user profile to his account for the new woman in his life
[01:25:48.520 --> 01:25:54.280]   Another person who asked for anonymity told CNBC she stopped using credentials her boyfriend gave her
[01:25:54.280 --> 01:25:58.760]   After finding out they belong to someone the boyfriend new in high school who had since passed away
[01:25:58.760 --> 01:26:03.400]   So don't use don't use
[01:26:05.240 --> 01:26:06.440]   What are you gonna do?
[01:26:06.440 --> 01:26:08.440]   industry leaders
[01:26:08.440 --> 01:26:13.160]   Profess no concern, but I think this is 35 percent more than apples taken
[01:26:13.160 --> 01:26:18.120]   There is the makings of one hell of a screwball comedy based on wait a minute
[01:26:18.120 --> 01:26:23.640]   You mean that the idea that I've been using was not just yours, but also your former lovers
[01:26:23.640 --> 01:26:28.360]   And she's been learning about the korean boy band
[01:26:28.360 --> 01:26:31.720]   Boyband videos that I've been watching I guarantee you why
[01:26:32.040 --> 01:26:35.320]   Netflix says well who's watching and they have the different family members
[01:26:35.320 --> 01:26:38.200]   Right that's got to be one of the ways that they fight this
[01:26:38.200 --> 01:26:44.920]   There could be there's a whole romantic comedy in there looking you got male kind of thing where they meet each other because they're both sharing some third party pat
[01:26:44.920 --> 01:26:50.360]   Yeah, exactly why you like the same movies I do right now you like the same movies I do
[01:26:50.360 --> 01:26:58.040]   It'll be it'll be like an updated version of green card with jereau de pradu
[01:26:58.200 --> 01:27:02.280]   Where like they're they they're being sued now. They have to pretend to be a household
[01:27:02.280 --> 01:27:07.880]   Please demonstrate that no no we are a household and
[01:27:07.880 --> 01:27:12.040]   Here's a liar
[01:27:12.040 --> 01:27:15.240]   Ideas away for free. I know we just gave a whole movie
[01:27:15.240 --> 01:27:20.200]   This could you could put this on netflix about netflix it would yeah, there's a whole like circle there
[01:27:20.200 --> 01:27:22.600]   uh
[01:27:22.600 --> 01:27:28.520]   The you this is a article from last december that the liar leman in our chalam just passed along
[01:27:28.520 --> 01:27:35.640]   The uk's data privacy regulator his caution members of parliament about sharing work computer passwords
[01:27:35.640 --> 01:27:38.840]   uh apparently the
[01:27:38.840 --> 01:27:45.720]   This follows tweets by three conservative party MPs over the weekend claiming they provided staff with their access to their logon details
[01:27:45.720 --> 01:27:49.160]   Uh, that's probably more to explain the weird tweets
[01:27:49.160 --> 01:27:51.480]   right
[01:27:51.480 --> 01:27:56.520]   Nick bolls says I I share my password. I often forget my password and have to ask my staff what it is
[01:27:56.520 --> 01:28:01.080]   Anyway, don't share passwords. It's a security danger
[01:28:01.080 --> 01:28:03.320]   And
[01:28:03.320 --> 01:28:08.760]   Do you think that will ever be in a world in which we don't have to remind people that don't
[01:28:08.760 --> 01:28:13.720]   I know it's I know it's inconvenient that we lock the outside door to like the secure area
[01:28:13.720 --> 01:28:19.640]   But don't like stick a chair between the door and the door jam because you don't want to be bothered with the key
[01:28:20.440 --> 01:28:25.720]   Can we just I think I mean it's that old to be able to just say oh sure have my passwords
[01:28:25.720 --> 01:28:31.720]   That's fine. I think I think that we are two years away from every apple device having some version of biometric
[01:28:31.720 --> 01:28:35.480]   You know and you know and I think that I think that they're you know, they're slowly adding it to everything
[01:28:35.480 --> 01:28:37.080]   And I think that that'll be part of that
[01:28:37.080 --> 01:28:40.200]   You know google now is providing their hardware, you know externalized
[01:28:40.200 --> 01:28:43.240]   But I think the biometric is the answer to a lot of those things which is that
[01:28:43.240 --> 01:28:46.840]   You know eventually we're not going to be able to log into anything without biometric
[01:28:47.000 --> 01:28:52.600]   You know just because that's the way that you solve you solve a lot of this and especially as you start to move towards things like
[01:28:52.600 --> 01:28:55.000]   Online voting which west Virginia is going to be experimenting with
[01:28:55.000 --> 01:28:57.720]   You know like that's going to be you know, it's going to happen
[01:28:57.720 --> 01:29:01.400]   I mean it's not we can talk about whether it should happen or not but happen but within the next 10 years
[01:29:01.400 --> 01:29:03.400]   There'll be whole states that are doing
[01:29:03.400 --> 01:29:07.400]   You know online voting and that's the years Vladimir Putin becomes president
[01:29:07.400 --> 01:29:08.840]   States
[01:29:08.840 --> 01:29:13.800]   You know lunch at apple park says tim cook just got a lot more exciting
[01:29:13.800 --> 01:29:16.440]   We knew this was a feature of the apple park campus
[01:29:16.920 --> 01:29:22.440]   Those giant windows watching those pod paid with those pod bay doors. Oh can be slid open
[01:29:22.440 --> 01:29:27.240]   How many there may be three or four story tall glass windows on the apple cafe
[01:29:27.240 --> 01:29:30.360]   Is that where the shell of craft come out once the the donut goes into orbit?
[01:29:30.360 --> 01:29:32.520]   What are the other uses for that blimp hanger?
[01:29:32.520 --> 01:29:34.760]   All I can say is they have trees in there
[01:29:34.760 --> 01:29:36.760]   There's trees in sign
[01:29:36.760 --> 01:29:38.760]   Walking into the windows
[01:29:38.760 --> 01:29:44.280]   I could I could I could I the only thing I thought of immediately was that scene in the James Bond movie octopus
[01:29:44.600 --> 01:29:50.920]   Where there's a big chase and he's in this micro jet and he buzzes all the way through the two open doors of a half a hanger
[01:29:50.920 --> 01:29:52.040]   and
[01:29:52.040 --> 01:29:53.560]   Someone someone is hope
[01:29:53.560 --> 01:29:57.880]   Hope I I would like to think that the apple that I grew I fell in love with as a kid
[01:29:57.880 --> 01:30:01.960]   If someone asked for permission to try that stunt and got clearance and everyone
[01:30:01.960 --> 01:30:05.320]   There was a note memo saying everyone stay out of this
[01:30:05.320 --> 01:30:12.280]   This area because someone's going to try to buzz of actual airplane through I would like to think they'd at least consider it
[01:30:13.480 --> 01:30:19.480]   I think Tim shot this Jeff himself like just went out there with his iPhone and said okay everybody just pretend I'm not here
[01:30:19.480 --> 01:30:22.520]   No, serenity grabbed his camera and shot it for him. Yeah
[01:30:22.520 --> 01:30:27.880]   Yeah, we don't we don't serenity's not doing Tim Cooks social media is he we can't see her in there
[01:30:27.880 --> 01:30:30.680]   No, I don't let not unless Tim Cook is smart. Yeah
[01:30:30.680 --> 01:30:34.920]   That would be a good idea get Tim on roller skates
[01:30:37.960 --> 01:30:45.400]   Oh my god, I just I just thought that there I didn't think of this before but I now think there's at least a 55
[01:30:45.400 --> 01:30:51.240]   Chance that apple campus will have its own like roller derby league. Awesome within a year
[01:30:51.240 --> 01:30:53.320]   I know I know that she's gonna
[01:30:53.320 --> 01:30:57.720]   She I know that she would add it to like the the ad hoc like like fitness clubs
[01:30:57.720 --> 01:31:00.040]   And then there's going to be a
[01:31:00.040 --> 01:31:06.520]   The next the next the next uh the next uh buzz over drone photage is going to be of just a weird oval
[01:31:07.160 --> 01:31:09.160]   It should be a track all the way around
[01:31:09.160 --> 01:31:11.880]   Oval big it's nowhere on the whole yeah
[01:31:11.880 --> 01:31:19.320]   I think you have but you could add bluetooth l.e. With accelerometers and you know a lot of things you could add a lot of uh extra data
[01:31:19.320 --> 01:31:22.280]   Uh the bond I blew iMac
[01:31:22.280 --> 01:31:25.080]   20 years old this week great
[01:31:25.080 --> 01:31:33.320]   rundown of pictures from ours technica and reviews and here's steve jobs introducing the new blue iMac
[01:31:34.920 --> 01:31:41.320]   It's been 10 months since a new management team took over at apple. This was his one of his first things really
[01:31:41.320 --> 01:31:45.400]   You can see a lot of cars in the parking lots and ice in the weekends
[01:31:45.400 --> 01:31:50.280]   So formal and because of their hard work, we're in a jacket that's a college shirt
[01:31:50.280 --> 01:31:53.240]   and
[01:31:53.240 --> 01:31:58.600]   I let me find the uh the review here
[01:31:58.600 --> 01:32:01.720]   Not much better and so
[01:32:01.720 --> 01:32:03.960]   When we run these ads
[01:32:04.600 --> 01:32:06.600]   They're very effective in our testing
[01:32:06.600 --> 01:32:11.720]   Oh, he's talking about the the switch ads right i'm a mac i'm a pc is that a different one
[01:32:11.720 --> 01:32:14.600]   And they're effective because they're true
[01:32:14.600 --> 01:32:16.840]   We miss steve's uh
[01:32:16.840 --> 01:32:19.640]   Reveals a totally new powerbook g3
[01:32:19.640 --> 01:32:23.080]   This thing has been redesigned from the processor to the keycaps
[01:32:23.080 --> 01:32:24.920]   Look at that remember that
[01:32:24.920 --> 01:32:30.760]   Old standard for portables out there. It is hot, but he also announced a new desktop computer
[01:32:30.760 --> 01:32:34.360]   About them pretty much universally the first is they're really slow
[01:32:34.360 --> 01:32:39.960]   They're very slow. They're all using last year's processor very very slow
[01:32:39.960 --> 01:32:44.440]   Second is they've all got pretty crummy displays on them. He's talking about generally
[01:32:44.440 --> 01:32:47.800]   Xbox pc and the quality of him is very poor
[01:32:47.800 --> 01:32:52.120]   Uh apple is on all its own displays so we're used to add features too later
[01:32:52.120 --> 01:32:53.560]   These are for that. Yeah
[01:32:53.560 --> 01:32:57.240]   Likely no networking on them some have it most don't
[01:32:58.840 --> 01:33:03.160]   Old generation IO devices and what that means is their lower performance
[01:33:03.160 --> 01:33:08.680]   Floppy discs what that what that means is IO that everybody uses for the peripherals. They already own
[01:33:08.680 --> 01:33:12.760]   Uh
[01:33:12.760 --> 01:33:14.760]   ugly
[01:33:14.760 --> 01:33:20.120]   Excuse me. I put wbc and stickers on my tower pc. It looked awesome
[01:33:20.120 --> 01:33:21.720]   Let's do that. Uh, what's that?
[01:33:21.720 --> 01:33:26.760]   That we decided to put in a g3 processor running at 233 megahertz
[01:33:27.240 --> 01:33:31.160]   We debated this quite a bit because there were cheaper slower things we could have used and we said no
[01:33:31.160 --> 01:33:34.040]   This has got to be the computer that we want on our desk to
[01:33:34.040 --> 01:33:38.200]   A g3 running at 233 and we didn't forget the cash
[01:33:38.200 --> 01:33:40.840]   It's got a half a megabyte
[01:33:40.840 --> 01:33:47.800]   Backside cash and at this thing. Holy cats. How's a megabyte on displays? We said what is the largest display?
[01:33:47.800 --> 01:33:52.760]   That you'd ever want in one of these what is the largest you could ever want and the answer to us was
[01:33:53.960 --> 01:33:55.960]   A 15 inch display. Whoa
[01:33:55.960 --> 01:33:59.480]   10 24 by 76 stand back
[01:33:59.480 --> 01:34:04.680]   That's what it was like 20 years ago kids play engineers in dark aging so excited
[01:34:04.680 --> 01:34:07.080]   He didn't even have time to put a tie on
[01:34:07.080 --> 01:34:12.680]   He briefly flirted with this Canadian. Let's go ahead and put a lot of memory in this thing
[01:34:12.680 --> 01:34:18.600]   32 megabytes standard. It's expandable to 128 that was a big four gigabyte disk drive
