
[00:00:00.000 --> 00:00:05.000]   It's time for Mac Break Weekly and yes, the new iPhones are here.
[00:59:46.240 --> 00:59:47.240]   It's a good thing to see.
[00:59:47.240 --> 00:59:48.240]   It's a good thing to see.
[00:59:48.240 --> 00:59:49.240]   It's a good thing to see.
[00:59:49.240 --> 00:59:50.240]   It's a good thing to see.
[00:59:50.240 --> 00:59:51.240]   It's a good thing to see.
[00:59:51.240 --> 00:59:52.240]   It's a good thing to see.
[00:59:52.240 --> 00:59:53.240]   It's a good thing to see.
[00:59:53.240 --> 00:59:54.240]   It's a good thing to see.
[00:59:54.240 --> 00:59:55.240]   It's a good thing to see.
[00:59:55.240 --> 00:59:56.240]   It's a good thing to see.
[00:59:56.240 --> 00:59:57.240]   It's a good thing to see.
[00:59:57.240 --> 00:59:58.240]   It's a good thing to see.
[00:59:58.240 --> 00:59:59.240]   It's a good thing to see.
[00:59:59.240 --> 01:00:00.240]   It's a good thing to see.
[01:00:00.240 --> 01:00:01.240]   It's a good thing to see.
[01:00:01.240 --> 01:00:02.240]   It's a good thing to see.
[01:00:02.240 --> 01:00:03.240]   It's a good thing to see.
[01:00:03.240 --> 01:00:04.240]   It's a good thing to see.
[01:00:04.240 --> 01:00:05.240]   It's a good thing to see.
[01:00:05.240 --> 01:00:06.240]   It's a good thing to see.
[01:00:06.240 --> 01:00:07.240]   It's a good thing to see.
[01:00:07.240 --> 01:00:08.240]   It's a good thing to see.
[01:00:08.240 --> 01:00:09.240]   It's a good thing to see.
[01:00:09.240 --> 01:00:10.240]   It's a good thing to see.
[01:00:10.240 --> 01:00:11.240]   It's a good thing to see.
[01:00:11.240 --> 01:00:12.240]   It's a good thing to see.
[01:00:12.240 --> 01:00:13.240]   It's a good thing to see.
[01:00:13.240 --> 01:00:14.240]   It's a good thing to see.
[01:00:14.240 --> 01:00:15.240]   It's a good thing to see.
[01:00:15.240 --> 01:00:16.240]   It's a good thing to see.
[01:00:16.240 --> 01:00:17.240]   It's a good thing to see.
[01:00:17.240 --> 01:00:18.240]   It's a good thing to see.
[01:00:18.240 --> 01:00:19.240]   It's a good thing to see.
[01:00:19.240 --> 01:00:20.240]   It's a good thing to see.
[01:00:20.240 --> 01:00:21.240]   It's a good thing to see.
[01:00:21.240 --> 01:00:22.240]   It's a good thing to see.
[01:00:22.240 --> 01:00:23.240]   It's a good thing to see.
[01:00:23.240 --> 01:00:24.240]   It's a good thing to see.
[01:00:24.240 --> 01:00:25.240]   It's a good thing to see.
[01:00:25.240 --> 01:00:26.240]   It's a good thing to see.
[01:00:26.240 --> 01:00:27.240]   It's a good thing to see.
[01:00:27.240 --> 01:00:28.240]   It's a good thing to see.
[01:00:28.240 --> 01:00:29.240]   It's a good thing to see.
[01:00:29.240 --> 01:00:30.240]   It's a good thing to see.
[01:00:30.240 --> 01:00:31.240]   It's a good thing to see.
[01:00:31.240 --> 01:00:32.240]   It's a good thing to see.
[01:00:32.240 --> 01:00:33.240]   It's a good thing to see.
[01:00:33.240 --> 01:00:34.240]   It's a good thing to see.
[01:00:34.240 --> 01:00:35.240]   It's a good thing to see.
[01:00:35.240 --> 01:00:36.240]   It's a good thing to see.
[01:00:36.240 --> 01:00:37.240]   It's a good thing to see.
[01:00:37.240 --> 01:00:38.240]   It's a good thing to see.
[01:00:38.240 --> 01:00:39.240]   It's a good thing to see.
[01:00:39.240 --> 01:00:40.240]   It's a good thing to see.
[01:00:40.240 --> 01:00:41.240]   It's a good thing to see.
[01:00:41.240 --> 01:00:42.240]   It's a good thing to see.
[01:00:42.240 --> 01:00:43.240]   It's a good thing to see.
[01:00:43.240 --> 01:00:44.240]   It's a good thing to see.
[01:00:44.240 --> 01:00:45.240]   It's a good thing to see.
[01:00:45.240 --> 01:00:46.240]   It's a good thing to see.
[01:00:46.240 --> 01:00:47.240]   It's a good thing to see.
[01:00:47.240 --> 01:00:48.240]   It's a good thing to see.
[01:00:48.240 --> 01:00:49.240]   It's a good thing to see.
[01:00:49.240 --> 01:00:50.240]   It's a good thing to see.
[01:00:50.240 --> 01:00:51.240]   It's a good thing to see.
[01:00:51.240 --> 01:00:52.240]   It's a good thing to see.
[01:00:52.240 --> 01:00:53.240]   It's a good thing to see.
[01:00:53.240 --> 01:00:54.240]   It's a good thing to see.
[01:00:54.240 --> 01:00:55.240]   It's a good thing to see.
[01:00:55.240 --> 01:00:56.240]   It's a good thing to see.
[01:00:56.240 --> 01:00:57.240]   It's a good thing to see.
[01:00:57.240 --> 01:00:58.240]   It's a good thing to see.
[01:00:58.240 --> 01:00:59.240]   It's a good thing to see.
[01:00:59.240 --> 01:01:00.240]   It's a good thing to see.
[01:01:00.240 --> 01:01:01.240]   It's a good thing to see.
[01:01:01.240 --> 01:01:02.240]   It's a good thing to see.
[01:01:02.240 --> 01:01:04.240]   It's a good thing to see.
[01:01:04.240 --> 01:01:05.240]   It's a good thing to see.
[01:01:05.240 --> 01:01:06.240]   It's a good thing to see.
[01:01:06.240 --> 01:01:07.240]   It's a good thing to see.
[01:01:07.240 --> 01:01:08.240]   It's a good thing to see.
[01:01:08.240 --> 01:01:09.240]   It's a good thing to see.
[01:01:09.240 --> 01:01:10.240]   It's a good thing to see.
[01:01:10.240 --> 01:01:11.240]   It's a good thing to see.
[01:01:11.240 --> 01:01:12.240]   It's a good thing to see.
[01:01:12.240 --> 01:01:13.240]   It's a good thing to see.
[01:01:13.240 --> 01:01:14.240]   It's a good thing to see.
[01:01:14.240 --> 01:01:15.240]   It's a good thing to see.
[01:01:15.240 --> 01:01:16.240]   It's a good thing to see.
[01:01:16.240 --> 01:01:17.240]   It's a good thing to see.
[01:01:17.240 --> 01:01:18.240]   It's a good thing to see.
[01:01:18.240 --> 01:01:19.240]   It's a good thing to see.
[01:01:19.240 --> 01:01:20.240]   It's a good thing to see.
[01:01:20.240 --> 01:01:21.240]   It's a good thing to see.
[01:01:21.240 --> 01:01:22.240]   It's a good thing to see.
[01:01:22.240 --> 01:01:23.240]   It's a good thing to see.
[01:01:23.240 --> 01:01:24.240]   It's a good thing to see.
[01:01:24.240 --> 01:01:25.240]   It's a good thing to see.
[01:01:25.240 --> 01:01:26.240]   It's a good thing to see.
[01:01:26.240 --> 01:01:27.240]   It's a good thing to see.
[01:01:27.240 --> 01:01:28.240]   It's a good thing to see.
[01:01:28.240 --> 01:01:29.240]   It's a good thing to see.
[01:01:29.240 --> 01:01:30.240]   It's a good thing to see.
[01:01:30.240 --> 01:01:31.240]   It's a good thing to see.
[01:01:31.240 --> 01:01:32.240]   It's a good thing to see.
[01:01:32.240 --> 01:01:33.240]   It's a good thing to see.
[01:01:33.240 --> 01:01:34.240]   It's a good thing to see.
[01:01:34.240 --> 01:01:35.240]   It's a good thing to see.
[01:01:35.240 --> 01:01:36.240]   It's a good thing to see.
[01:01:36.240 --> 01:01:37.240]   It's a good thing to see.
[01:01:37.240 --> 01:01:38.240]   It's a good thing to see.
[01:01:38.240 --> 01:01:39.240]   It's a good thing to see.
[01:01:39.240 --> 01:01:40.240]   It's a good thing to see.
[01:01:40.240 --> 01:01:41.240]   It's a good thing to see.
[01:01:41.240 --> 01:01:42.240]   It's a good thing to see.
[01:01:42.240 --> 01:01:43.240]   It's a good thing to see.
[01:01:43.240 --> 01:01:44.240]   It's a good thing to see.
[01:01:44.240 --> 01:01:45.240]   It's a good thing to see.
[01:01:45.240 --> 01:01:46.240]   It's a good thing to see.
[01:01:46.240 --> 01:01:47.240]   It's a good thing to see.
[01:01:47.240 --> 01:01:49.240]   It's a good thing to see.
[01:01:49.240 --> 01:01:50.240]   It's a good thing to see.
[01:01:50.240 --> 01:01:51.240]   It's a good thing to see.
[01:01:51.240 --> 01:01:52.240]   It's a good thing to see.
[01:01:52.240 --> 01:01:53.240]   It's a good thing to see.
[01:01:53.240 --> 01:01:54.240]   It's a good thing to see.
[01:01:54.240 --> 01:01:55.240]   It's a good thing to see.
[01:01:55.240 --> 01:01:56.240]   It's a good thing to see.
[01:01:56.240 --> 01:01:57.240]   It's a good thing to see.
[01:01:57.240 --> 01:01:58.240]   It's a good thing to see.
[01:01:58.240 --> 01:01:59.240]   It's a good thing to see.
[01:01:59.240 --> 01:02:00.240]   It's a good thing to see.
[01:02:00.240 --> 01:02:01.240]   It's a good thing to see.
[01:02:01.240 --> 01:02:02.240]   It's a good thing to see.
[01:02:02.240 --> 01:02:03.240]   It's a good thing to see.
[01:02:03.240 --> 01:02:04.240]   It's a good thing to see.
[01:02:04.240 --> 01:02:05.240]   It's a good thing to see.
[01:02:05.240 --> 01:02:06.240]   It's a good thing to see.
[01:02:06.240 --> 01:02:07.240]   It's a good thing to see.
[01:02:07.240 --> 01:02:08.240]   It's a good thing to see.
[01:02:08.240 --> 01:02:09.240]   It's a good thing to see.
[01:02:09.240 --> 01:02:10.240]   It's a good thing to see.
[01:02:10.240 --> 01:02:11.240]   It's a good thing to see.
[01:02:11.240 --> 01:02:12.240]   It's a good thing to see.
[01:02:12.240 --> 01:02:13.240]   It's a good thing to see.
[01:02:13.240 --> 01:02:14.240]   It's a good thing to see.
[01:02:14.240 --> 01:02:15.240]   It's a good thing to see.
[01:02:15.240 --> 01:02:16.240]   It's a good thing to see.
[01:02:16.240 --> 01:02:17.240]   It's a good thing to see.
[01:02:17.240 --> 01:02:18.240]   It's a good thing to see.
[01:02:18.240 --> 01:02:19.240]   It's a good thing to see.
[01:02:19.240 --> 01:02:20.240]   It's a good thing to see.
[01:02:20.240 --> 01:02:21.240]   It's a good thing to see.
[01:02:21.240 --> 01:02:22.240]   It's a good thing to see.
[01:02:22.240 --> 01:02:23.240]   It's a good thing to see.
[01:02:23.240 --> 01:02:24.240]   It's a good thing to see.
[01:02:24.240 --> 01:02:25.240]   It's a good thing to see.
[01:02:25.240 --> 01:02:26.240]   It's a good thing to see.
[01:02:26.240 --> 01:02:27.240]   It's a good thing to see.
[01:02:27.240 --> 01:02:28.240]   It's a good thing to see.
[01:02:28.240 --> 01:02:29.240]   It's a good thing to see.
[01:02:29.240 --> 01:02:30.240]   It's a good thing to see.
[01:02:30.240 --> 01:02:31.240]   It's a good thing to see.
[01:02:31.240 --> 01:02:32.240]   It's a good thing to see.
[01:02:32.240 --> 01:02:33.240]   It's a good thing to see.
[01:02:33.240 --> 01:02:34.240]   It's a good thing to see.
[01:02:34.240 --> 01:02:35.240]   It's a good thing to see.
[01:02:35.240 --> 01:02:36.240]   It's a good thing to see.
[01:02:36.240 --> 01:02:37.240]   It's a good thing to see.
[01:02:37.240 --> 01:02:38.240]   It's a good thing to see.
[01:02:38.240 --> 01:02:39.240]   It's a good thing to see.
[01:02:39.240 --> 01:02:40.240]   It's a good thing to see.
[01:02:40.240 --> 01:02:41.240]   It's a good thing to see.
[01:02:41.240 --> 01:02:42.240]   It's a good thing to see.
[01:02:42.240 --> 01:02:43.240]   It's a good thing to see.
[01:02:43.240 --> 01:02:44.240]   It's a good thing to see.
[01:02:44.240 --> 01:02:45.240]   It's a good thing to see.
[01:02:45.240 --> 01:02:46.240]   It's a good thing to see.
[01:02:46.240 --> 01:02:47.240]   It's a good thing to see.
[01:02:47.240 --> 01:02:48.240]   It's a good thing to see.
[01:02:48.240 --> 01:02:49.240]   It's a good thing to see.
[01:02:49.240 --> 01:02:50.240]   It's a good thing to see.
[01:02:50.240 --> 01:02:51.240]   It's a good thing to see.
[01:02:51.240 --> 01:02:52.240]   It's a good thing to see.
[01:02:52.240 --> 01:02:53.240]   It's a good thing to see.
[01:02:53.240 --> 01:02:54.240]   It's a good thing to see.
[01:02:54.240 --> 01:02:56.240]   It's a good thing to see.
[01:02:56.240 --> 01:02:57.240]   It's a good thing to see.
[01:02:57.240 --> 01:02:58.240]   It's a good thing to see.
[01:02:58.240 --> 01:02:59.240]   It's a good thing to see.
[01:02:59.240 --> 01:03:00.240]   It's a good thing to see.
[01:03:00.240 --> 01:03:01.240]   It's a good thing to see.
[01:03:01.240 --> 01:03:02.240]   It's a good thing to see.
[01:03:02.240 --> 01:03:03.240]   It's a good thing to see.
[01:03:03.240 --> 01:03:04.240]   It's a good thing to see.
[01:03:04.240 --> 01:03:05.240]   It's a good thing to see.
[01:03:05.240 --> 01:03:06.240]   It's a good thing to see.
[01:03:06.240 --> 01:03:07.240]   It's a good thing to see.
[01:03:07.240 --> 01:03:08.240]   It's a good thing to see.
[01:03:08.240 --> 01:03:09.240]   It's a good thing to see.
[01:03:09.240 --> 01:03:10.240]   It's a good thing to see.
[01:03:10.240 --> 01:03:11.240]   It's a good thing to see.
[01:03:11.240 --> 01:03:12.240]   It's a good thing to see.
[01:03:12.240 --> 01:03:13.240]   It's a good thing to see.
[01:03:13.240 --> 01:03:14.240]   It's a good thing to see.
[01:03:14.240 --> 01:03:15.240]   It's a good thing to see.
[01:03:15.240 --> 01:03:16.240]   It's a good thing to see.
[01:03:16.240 --> 01:03:17.240]   It's a good thing to see.
[01:03:17.240 --> 01:03:18.240]   It's a good thing to see.
[01:03:18.240 --> 01:03:19.240]   It's a good thing to see.
[01:03:19.240 --> 01:03:20.240]   It's a good thing to see.
[01:03:20.240 --> 01:03:21.240]   It's a good thing to see.
[01:03:21.240 --> 01:03:22.240]   It's a good thing to see.
[01:03:22.240 --> 01:03:23.240]   It's a good thing to see.
[01:03:23.240 --> 01:03:24.240]   It's a good thing to see.
[01:03:24.240 --> 01:03:25.240]   It's a good thing to see.
[01:03:25.240 --> 01:03:26.240]   It's a good thing to see.
[01:03:26.240 --> 01:03:27.240]   It's a good thing to see.
[01:03:27.240 --> 01:03:28.240]   It's a good thing to see.
[01:03:28.240 --> 01:03:29.240]   It's a good thing to see.
[01:03:29.240 --> 01:03:30.240]   It's a good thing to see.
[01:03:30.240 --> 01:03:31.240]   It's a good thing to see.
[01:03:31.240 --> 01:03:32.240]   It's a good thing to see.
[01:03:32.240 --> 01:03:33.240]   It's a good thing to see.
[01:03:33.240 --> 01:03:34.240]   It's a good thing to see.
[01:03:34.240 --> 01:03:35.240]   It's a good thing to see.
[01:03:35.240 --> 01:03:36.240]   It's a good thing to see.
[01:03:36.240 --> 01:03:37.240]   It's a good thing to see.
[01:03:37.240 --> 01:03:38.240]   It's a good thing to see.
[01:03:38.240 --> 01:03:39.240]   It's a good thing to see.
[01:03:40.240 --> 01:03:41.240]   [sighs]
[01:03:41.240 --> 01:03:50.640]   I was a little concerned with Apple because I felt like they were coming into what has
[01:03:50.640 --> 01:03:56.880]   become a very fast-paced, very competitive phone marketplace where Samsung and others
[01:03:56.880 --> 01:04:00.160]   are iterating almost monthly.
[01:04:00.160 --> 01:04:01.680]   Apple at best can iterate yearly.
[01:04:01.680 --> 01:04:06.280]   I was a little concerned that Apple might release a product that doesn't feel like a
[01:04:06.280 --> 01:04:09.960]   new phone but just feels like it also ran.
[01:04:09.960 --> 01:04:13.680]   It seems to me that the fingerprint reader alone is significant enough.
[01:04:13.680 --> 01:04:16.320]   Certainly a much better camera is significant enough.
[01:04:16.320 --> 01:04:18.840]   And the new look is significant enough.
[01:04:18.840 --> 01:04:26.120]   Even gold is enough to probably get Apple through this year.
[01:04:26.120 --> 01:04:27.400]   They look like they innovated.
[01:04:27.400 --> 01:04:29.720]   They look like they did something new.
[01:04:29.720 --> 01:04:33.920]   Enough for the people who are investing the Apple ecosystem to say, "Yeah, I'm going
[01:04:33.920 --> 01:04:34.920]   to get that."
[01:04:34.920 --> 01:04:36.680]   Yeah, well, I think people continue.
[01:04:36.680 --> 01:04:40.360]   If they start with an iPhone, a new one comes out, they're ready for an upgrade.
[01:04:40.360 --> 01:04:42.560]   They're going to jump to another iPhone.
[01:04:42.560 --> 01:04:46.480]   It's kind of the rare iPhone user that says, "I'm sick of this whole thing.
[01:04:46.480 --> 01:04:48.120]   I'm going to jump to an Android phone.
[01:04:48.120 --> 01:04:49.520]   I'm going to jump to a Samsung."
[01:04:49.520 --> 01:04:55.200]   And we've seen from at least Apple's PR is that people tend to jump from an Android
[01:04:55.200 --> 01:05:00.000]   to an iPhone more often than they jump from an iPhone to an Android device.
[01:05:00.000 --> 01:05:01.000]   That's interesting.
[01:05:01.000 --> 01:05:02.000]   I didn't know that really.
[01:05:02.000 --> 01:05:08.080]   It's -- these have just become sort of commodity objects now.
[01:05:08.080 --> 01:05:12.600]   The hardware advances are not like they were in the first couple of generations where you
[01:05:12.600 --> 01:05:16.680]   got the first iPhone and you said, "Well, clearly this needs a better camera or it needs
[01:05:16.680 --> 01:05:19.600]   a camera or it needs this, that or the other."
[01:05:19.600 --> 01:05:23.360]   We're now to the point where these things are so sophisticated and full-featured, you
[01:05:23.360 --> 01:05:27.400]   really have to look at iteration instead of this feature is missing.
[01:05:27.400 --> 01:05:31.960]   So for the fingerprint detector, for example, totally didn't need it.
[01:05:31.960 --> 01:05:35.840]   This is just something that somebody thought, "Okay, well, this would be a nice extra.
[01:05:35.840 --> 01:05:38.920]   Maybe it gets us into the government and military markets.
[01:05:38.920 --> 01:05:39.920]   That makes sense for us."
[01:05:39.920 --> 01:05:44.840]   But it's not something where people said, "Oh, well, this phone is missing this crucial
[01:05:44.840 --> 01:05:45.840]   feature."
[01:05:45.840 --> 01:05:46.840]   Nobody's been saying that.
[01:05:46.840 --> 01:05:47.840]   Nobody's missing this.
[01:05:47.840 --> 01:05:50.400]   But that's a -- what an innovation would be.
[01:05:50.400 --> 01:05:52.040]   That's a quality an innovation would have.
[01:05:52.040 --> 01:05:57.040]   This is something new that nobody -- now, it's almost exactly a year since Apple bought
[01:05:57.040 --> 01:06:01.840]   a Think-A-Thantec, the fingerprint company that presumably is the technology in this.
[01:06:01.840 --> 01:06:11.680]   Can Samsung copy this and have the Galaxy S5 or the Nexus 5 from Google have fingerprint
[01:06:11.680 --> 01:06:15.120]   scanning in it or is this technology that Apple now owns?
[01:06:15.120 --> 01:06:16.800]   I mean, SID, Leo?
[01:06:16.800 --> 01:06:17.800]   Is that what it is?
[01:06:17.800 --> 01:06:21.960]   No, but I don't know because they had S voice after Siri, S wallet after.
[01:06:21.960 --> 01:06:22.960]   Yeah, SID.
[01:06:22.960 --> 01:06:26.680]   You're -- oh, you're used for Samsung, right?
[01:06:26.680 --> 01:06:33.320]   Can they copy it and can they copy it as well or does Apple own this technology?
[01:06:33.320 --> 01:06:36.160]   If they own multi-touch, they had all the -- they had all the touch, the finger.
[01:06:36.160 --> 01:06:40.840]   I forget the name, finger works patents and people went ahead with multi-touch.
[01:06:40.840 --> 01:06:44.320]   You know, I went to the Samsung event earlier this year and Android Central went to the
[01:06:44.320 --> 01:06:47.240]   latest one and they were accused of not being innovative either.
[01:06:47.240 --> 01:06:53.200]   They said the Galaxy S4 was more of a Galaxy S3S and Android has internal competition as
[01:06:53.200 --> 01:06:57.640]   well as external because the Moto X is great competition for the Galaxy S4 as well and
[01:06:57.640 --> 01:06:59.120]   so is the HTC One.
[01:06:59.120 --> 01:07:05.160]   So they really have a very fast pace of innovation and it looks like Apple is picking very small
[01:07:05.160 --> 01:07:10.520]   battles and picking very small user experiences and tackling those.
[01:07:10.520 --> 01:07:14.440]   So I'm sure a lot of people right now are very interested in fingerprint reading, but
[01:07:14.440 --> 01:07:18.120]   Apple will have the head start and especially the mind share because they're usually pretty
[01:07:18.120 --> 01:07:21.120]   good at making these Santa Claus commercial features.
[01:07:21.120 --> 01:07:22.120]   Right.
[01:07:22.120 --> 01:07:24.960]   And I think it's more than a Santa Claus commercial feature.
[01:07:24.960 --> 01:07:27.520]   It would have been if it merely unlocked the phone.
[01:07:27.520 --> 01:07:28.680]   Then I'd say, yeah, fine.
[01:07:28.680 --> 01:07:31.000]   It's like face recognition on Android.
[01:07:31.000 --> 01:07:32.600]   It's not something people are going to use.
[01:07:32.600 --> 01:07:37.640]   The fact that Apple has the confidence in this to use it for commerce tells me that Apple
[01:07:37.640 --> 01:07:42.320]   has much bigger plans for this and I think this could be very big.
[01:07:42.320 --> 01:07:47.320]   If it really is a reliable authentication method, if it can be used to unlock your PGP key,
[01:07:47.320 --> 01:07:53.720]   if it can be used to authenticate Bitcoin purchases, that kind of thing, there is a
[01:07:53.720 --> 01:07:55.800]   lot of promise in that technology.
[01:07:55.800 --> 01:08:00.960]   And if Apple can own it, and that's where my question comes from, if their patents and
[01:08:00.960 --> 01:08:06.640]   their acquisition of authentic mean they can own it, that could be very big news for Apple.
[01:08:06.640 --> 01:08:07.640]   Yeah.
[01:08:07.640 --> 01:08:11.240]   And I think particularly with all this stuff coming out about the NSA, people are increasingly
[01:08:11.240 --> 01:08:18.440]   concerned about security and how much does everybody know about my data.
[01:08:18.440 --> 01:08:23.760]   I think the next step forward would be if Apple could somehow guarantee that we're going
[01:08:23.760 --> 01:08:26.400]   to keep your stuff safer than anybody else.
[01:08:26.400 --> 01:08:27.400]   Right.
[01:08:27.400 --> 01:08:29.960]   Well, and as people are putting out in the chatroom, fingerprint reading is not new.
[01:08:29.960 --> 01:08:30.960]   Absolutely not.
[01:08:30.960 --> 01:08:31.960]   We've seen it on Lenovo's.
[01:08:31.960 --> 01:08:32.960]   We've seen it on the ATEVE.
[01:08:32.960 --> 01:08:35.320]   We've seen it on the Atrix rather.
[01:08:35.320 --> 01:08:38.360]   We've seen it on many other devices.
[01:08:38.360 --> 01:08:39.680]   But it was never very good.
[01:08:39.680 --> 01:08:41.520]   I've had it on many devices.
[01:08:41.520 --> 01:08:42.760]   It was unreliable.
[01:08:42.760 --> 01:08:44.800]   It was finicky.
[01:08:44.800 --> 01:08:49.240]   It didn't seem like it was really genuinely authenticating.
[01:08:49.240 --> 01:08:50.740]   It wasn't.
[01:08:50.740 --> 01:08:51.800]   And I think it wasn't cooked.
[01:08:51.800 --> 01:08:55.600]   And I think this is a very good example of where Apple has done in the past, they've
[01:08:55.600 --> 01:09:01.240]   taken a technology that exists, but made it work, and made it work successfully, and
[01:09:01.240 --> 01:09:02.640]   then owned that market.
[01:09:02.640 --> 01:09:06.320]   And I think that to me is the thing to watch here.
[01:09:06.320 --> 01:09:12.360]   And also the motion stuff with the M7 is intriguing in terms of a watch.
[01:09:12.360 --> 01:09:16.720]   Although what this kind of supports, what you've said, Renee Richie, is that the watch
[01:09:16.720 --> 01:09:23.760]   may be a very simple exercise device, a Nike fuel band almost, instead of the full-featured
[01:09:23.760 --> 01:09:25.400]   device, at least at first.
[01:09:25.400 --> 01:09:27.720]   Well, I think it'll be informational and active.
[01:09:27.720 --> 01:09:31.160]   But the other thing before I forget is Apple made a point of saying that the fingerprint
[01:09:31.160 --> 01:09:34.960]   stays on the local device that it's not being stored on a server anyway, which I think
[01:09:34.960 --> 01:09:40.240]   was very deliberate on their part, given all of these scandals.
[01:09:40.240 --> 01:09:41.680]   And Apple's got this good track record.
[01:09:41.680 --> 01:09:45.440]   I mean, people don't back up, we'll make time machine, we'll make time capsule, people
[01:09:45.440 --> 01:09:49.000]   don't save, we'll do iCloud, people hate putting in passcodes.
[01:09:49.000 --> 01:09:53.040]   Our research says almost no one uses a passcode because it's such a pain in the ass.
[01:09:53.040 --> 01:09:57.200]   They make short iTunes passwords because entering them is so onerous on mobile.
[01:09:57.200 --> 01:10:02.400]   So if it takes away that sort of frustration and allows more people to actually use authentication,
[01:10:02.400 --> 01:10:04.400]   then I think that's where Apple sees the win.
[01:10:04.400 --> 01:10:07.200]   It also seems to me to be Apple's alternative to NFC.
[01:10:07.200 --> 01:10:13.440]   At this point, not putting NFC in this phone means to me that Apple's not going to do NFC,
[01:10:13.440 --> 01:10:15.280]   that that's it on NFC.
[01:10:15.280 --> 01:10:21.000]   And while every other phone does do NFC, Apple offering an alternative that it owns could
[01:10:21.000 --> 01:10:24.200]   be a very interesting play going forward.
[01:10:24.200 --> 01:10:30.320]   They could say you can use NFC, sure, or you can use our far superior fingerprint authentication.
[01:10:30.320 --> 01:10:31.320]   Right.
[01:10:31.320 --> 01:10:35.540]   And I've seen how this is going to work on the iTunes store because, I mean, how many credit
[01:10:35.540 --> 01:10:37.760]   cards does Apple own right now?
[01:10:37.760 --> 01:10:38.760]   Right.
[01:10:38.760 --> 01:10:40.040]   And just make that exactly.
[01:10:40.040 --> 01:10:43.360]   So now you've got this one touch buying technology.
[01:10:43.360 --> 01:10:44.760]   That's what I think is very interesting.
[01:10:44.760 --> 01:10:45.760]   Yeah.
[01:10:45.760 --> 01:10:46.760]   Now it doesn't do everything NFC does.
[01:10:46.760 --> 01:10:48.320]   It does the authentication part.
[01:10:48.320 --> 01:10:50.760]   There's location stuff, there's ability to tap an NFC.
[01:10:50.760 --> 01:10:51.760]   They're doing that with Bluetooth.
[01:10:51.760 --> 01:10:54.720]   I mean, they're going to do that with Bluetooth low energy of those features.
[01:10:54.720 --> 01:10:58.960]   And we discussed that Horace D'Eggia graph on Twitter on Sunday.
[01:10:58.960 --> 01:11:03.080]   But if you look at that graph, almost every platform is leveling off near a billion except
[01:11:03.080 --> 01:11:07.240]   iTunes accounts, which is still spiking up that hockey stick and protecting those iTunes
[01:11:07.240 --> 01:11:09.120]   accounts will become more and more important.
[01:11:09.120 --> 01:11:10.320]   This could be very significant.
[01:11:10.320 --> 01:11:13.080]   I think this is the thing to watch.
[01:11:13.080 --> 01:11:18.720]   And one of the bellwethers, one of the indicators that I was looking for is the willingness to
[01:11:18.720 --> 01:11:19.720]   do commerce with it.
[01:11:19.720 --> 01:11:24.240]   The fact that Apple is tells me this must be more than a gimmick.
[01:11:24.240 --> 01:11:25.840]   This is something Apple's going to invest in.
[01:11:25.840 --> 01:11:26.840]   All right.
[01:11:26.840 --> 01:11:27.840]   We're going to take a break.
[01:11:27.840 --> 01:11:28.840]   We're almost done.
[01:11:28.840 --> 01:11:34.160]   Your tips, tools, anything you want to add as a final thought.
[01:11:34.160 --> 01:11:36.000]   New iPhones are here.
[01:11:36.000 --> 01:11:37.920]   Nothing surprising with these.
[01:11:37.920 --> 01:11:43.840]   The 5S, the full-figured brother to the 5, including fingerprint reading and an improved
[01:11:43.840 --> 01:11:48.400]   camera, iOS 7, of course, and a gold color.
[01:11:48.400 --> 01:11:56.160]   The 5C5 colors, including product red, which is nice to benefit AIDS relief in Africa.
[01:11:56.160 --> 01:12:00.960]   And $100 lower price tag, both will be available.
[01:12:00.960 --> 01:12:04.280]   You can walk into a store and get them if you can get through the line on September 20th
[01:12:04.280 --> 01:12:08.560]   pre-order for the 5C only on September 13th.
[01:12:08.560 --> 01:12:10.200]   I have to think that's purely marketing.
[01:12:10.200 --> 01:12:12.560]   I can't think of any other reason.
[01:12:12.560 --> 01:12:15.960]   That's purely because Apple wants a line, right?
[01:12:15.960 --> 01:12:18.960]   I can't think of any other reason for that.
[01:12:18.960 --> 01:12:19.960]   I mean, they didn't.
[01:12:19.960 --> 01:12:20.960]   Last year they didn't.
[01:12:20.960 --> 01:12:23.760]   They had pre-orders for the iPhone 5 and they were almost no lines.
[01:12:23.760 --> 01:12:25.720]   And it just seemed to be better for everybody.
[01:12:25.720 --> 01:12:26.720]   It's better for everybody.
[01:12:26.720 --> 01:12:33.160]   If I would far prefer to pre-order it and have it arrive on the 20th by FedEx, then I
[01:12:33.160 --> 01:12:34.880]   have to go to a store and get it.
[01:12:34.880 --> 01:12:37.920]   They want lines, which is too bad.
[01:12:37.920 --> 01:12:43.920]   I think that's sacrificing user convenience for marketing.
[01:12:43.920 --> 01:12:45.480]   I can't think of any other reason for it.
[01:12:45.480 --> 01:12:46.680]   All right, we're going to take a break.
[01:12:46.680 --> 01:12:47.680]   Come back now.
[01:12:47.680 --> 01:12:50.880]   Of course, the best time to go to Gazelle would be now.
[01:12:50.880 --> 01:12:54.360]   Don't waste any time if you're looking at it and thinking, "Okay, you might have made
[01:12:54.360 --> 01:12:55.520]   a mistake.
[01:12:55.520 --> 01:12:56.520]   You shouldn't wait.
