
[00:00:00.000 --> 00:00:04.000]   [music]
[00:50:28.640 --> 00:50:30.880]   I mean, they've never said anything but the end of the month.
[00:50:30.880 --> 00:50:31.880]   I don't think...
[00:50:31.880 --> 00:50:33.440]   Yeah, I think they're just going to get as close to the end of the month as possible.
[00:50:33.440 --> 00:50:34.440]   That means Halloween, right?
[00:50:34.440 --> 00:50:37.280]   I don't think it's going to be fully cooked.
[00:50:37.280 --> 00:50:40.240]   I think they're going to want to avoid that Halloween trick or treat.
[00:50:40.240 --> 00:50:42.640]   What's in the box?
[00:50:42.640 --> 00:50:43.640]   Put your hand inside.
[00:50:43.640 --> 00:50:45.480]   Hey, wait a minute.
[00:50:45.480 --> 00:50:46.720]   This is just full of rocks.
[00:50:46.720 --> 00:50:48.720]   No, I'm not sure.
[00:50:48.720 --> 00:50:49.720]   I pre-ordered it.
[00:50:49.720 --> 00:50:50.720]   I'm ready.
[00:50:50.720 --> 00:50:55.360]   I mean, again, no matter what I say about the iPhone is the minute it comes out, I'll
[00:50:55.360 --> 00:50:56.360]   be in line.
[00:50:56.360 --> 00:50:58.320]   Yeah, I put it up.
[00:50:58.320 --> 00:51:00.320]   Mclop says we're asking too much of it.
[00:51:00.320 --> 00:51:04.080]   He also criticizes you Chris Buffont-Breen for Chris.
[00:51:04.080 --> 00:51:08.320]   Why is this only turning to gang up on Chris Breen?
[00:51:08.320 --> 00:51:09.880]   No, we love Chris Breen.
[00:51:09.880 --> 00:51:11.640]   It's the back lobe.
[00:51:11.640 --> 00:51:15.960]   We've all been compiling a list of complaints about Chris forever.
[00:51:15.960 --> 00:51:17.560]   Now they're all coming down.
[00:51:17.560 --> 00:51:19.400]   Mostly we envy his lush head of hair.
[00:51:19.400 --> 00:51:20.840]   We do, exactly.
[00:51:20.840 --> 00:51:22.680]   So Buffont of knowledge.
[00:51:22.680 --> 00:51:23.680]   Yes.
[00:51:23.680 --> 00:51:27.440]   He says that both you and I last episode, I think, we're saying leopard ought to be something
[00:51:27.440 --> 00:51:28.440]   good.
[00:51:28.440 --> 00:51:29.800]   I'm expecting quite a bit of it.
[00:51:29.800 --> 00:51:32.040]   He says, you don't have to expect so much.
[00:51:32.040 --> 00:51:33.280]   Why do you want so much?
[00:51:33.280 --> 00:51:34.680]   Yeah, I saw that comment.
[00:51:34.680 --> 00:51:36.640]   I think it was a little bit out of context.
[00:51:36.640 --> 00:51:42.220]   I think that particularly I was talking about some of the things that we've seen in the publicly
[00:51:42.220 --> 00:51:47.240]   available knowledge where we're seeing some interface stuff that's just a little odd.
[00:51:47.240 --> 00:51:53.120]   The whole reflective doc thing you put on the right or left side and the doc analogy disappears.
[00:51:53.120 --> 00:51:56.880]   Translucent menu bar is kind of strange.
[00:51:56.880 --> 00:51:58.000]   And the flat gray folder.
[00:51:58.000 --> 00:52:03.440]   So I think partly what I was speaking about was leopard coming out and people looking at
[00:52:03.440 --> 00:52:09.640]   sort of the physical visage and say, oh, is this really?
[00:52:09.640 --> 00:52:12.000]   Is this the best we can come up with for all this time?
[00:52:12.000 --> 00:52:13.000]   Right.
[00:52:13.000 --> 00:52:14.000]   Right.
[00:52:14.000 --> 00:52:16.160]   Well, and I'm wondering, sometimes you do eye candy if you don't have anything more substantive
[00:52:16.160 --> 00:52:20.840]   under the hood, you know, like Vista did, for instance.
[00:52:20.840 --> 00:52:26.720]   So I'm wondering if, but let's ask the question, the mackelep's posing.
[00:52:26.720 --> 00:52:29.240]   You know, this has only been two years since Tiger came out.
[00:52:29.240 --> 00:52:30.760]   Do we really need a major update?
[00:52:30.760 --> 00:52:31.760]   Is this just going to be?
[00:52:31.760 --> 00:52:34.080]   I mean, why are we asking too much of leopard?
[00:52:34.080 --> 00:52:35.160]   Are we waiting hoping for too much?
[00:52:35.160 --> 00:52:37.160]   Will we be disappointed when it comes out?
[00:52:37.160 --> 00:52:41.880]   Isn't it isn't a true that they tend to sort of alternate the really, really big updates
[00:52:41.880 --> 00:52:45.600]   that are designed to make the users go wild and really, really, and the ones that are
[00:52:45.600 --> 00:52:49.160]   with the have updates that are more subtle things that developers can take advantage of
[00:52:49.160 --> 00:52:51.720]   to make the next generation of really, really good software.
[00:52:51.720 --> 00:52:52.720]   It seems to be.
[00:52:52.720 --> 00:52:53.720]   Yeah.
[00:52:53.720 --> 00:52:54.720]   Exactly.
[00:52:54.720 --> 00:52:59.920]   So I think that's one of the things that I'm really, really like about it for users.
[00:52:59.920 --> 00:53:04.400]   I mean, CoverFlow, I kind of laughed at it when I first saw it in the Finder, but dang it,
[00:53:04.400 --> 00:53:05.940]   I use it all the time.
[00:53:05.940 --> 00:53:06.940]   It's wonderful.
[00:53:06.940 --> 00:53:08.900]   It'll be nice to have that as a document preview capability.
[00:53:08.900 --> 00:53:09.900]   Exactly.
[00:53:09.900 --> 00:53:12.520]   I mean, so many because I'm, you know, I'm just like everybody else.
[00:53:12.520 --> 00:53:13.520]   I'm a total idiot.
[00:53:13.520 --> 00:53:15.400]   I don't really organize things into folders.
[00:53:15.400 --> 00:53:21.160]   I just simply say, Oh, a folder marked pictures 0141 say project three.
[00:53:21.160 --> 00:53:22.320]   Okie dokie.
[00:53:22.320 --> 00:53:25.680]   It could be any one of these 800 documents, but with with leopard, it's like, okay,
[00:53:25.680 --> 00:53:27.360]   but oh, yes, there it is.
[00:53:27.360 --> 00:53:28.360]   Cool.
[00:53:28.360 --> 00:53:29.360]   I'll read it.
[00:53:29.360 --> 00:53:30.360]   Oh, that's not it.
[00:53:30.360 --> 00:53:31.360]   Move forward.
[00:53:31.360 --> 00:53:32.360]   I think that's what a computer should do.
[00:53:32.360 --> 00:53:33.360]   That's the Google model versus the Yahoo model.
[00:53:33.360 --> 00:53:35.440]   I think it's exactly the idea.
[00:53:35.440 --> 00:53:39.520]   Yeah, I think that if it disappoints people, it's only because it doesn't go as far as
[00:53:39.520 --> 00:53:41.200]   maybe people were might hope.
[00:53:41.200 --> 00:53:45.440]   I'm still hoping for an operating system that can simply either through voice or even through
[00:53:45.440 --> 00:53:50.480]   a text box, lobby to say, show me the sometimes column that I wrote three days ago and simply
[00:53:50.480 --> 00:53:54.040]   say, Oh, you must mean this one because there's only one that matches all those parameters.
[00:53:54.040 --> 00:53:56.200]   I can understand English here.
[00:53:56.200 --> 00:53:59.880]   I think you want a quick silver with the neural implant plug in.
[00:53:59.880 --> 00:54:00.880]   Yeah, baby.
[00:54:00.880 --> 00:54:03.240]   That's what I'm hoping for.
[00:54:03.240 --> 00:54:04.720]   That's what I'm waiting for.
[00:54:04.720 --> 00:54:05.720]   Guy, go ahead.
[00:54:05.720 --> 00:54:07.720]   You want what?
[00:54:07.720 --> 00:54:10.680]   I was making a wise-ass comment.
[00:54:10.680 --> 00:54:15.480]   One thing I'll be curious about is whether I can do a raw install on my on my laptop.
[00:54:15.480 --> 00:54:18.320]   Well, okay, let's let's raise this issue because this is what what happened for Alex
[00:54:18.320 --> 00:54:19.880]   his laptop.
[00:54:19.880 --> 00:54:21.320]   He put a new hard drive in.
[00:54:21.320 --> 00:54:24.440]   He had disks from a different laptop.
[00:54:24.440 --> 00:54:26.840]   I wasn't able to install them on that other one.
[00:54:26.840 --> 00:54:27.840]   Not only that.
[00:54:27.840 --> 00:54:30.760]   So I want to put a 250 gig drive in, which I did, which was great.
[00:54:30.760 --> 00:54:32.240]   I didn't do it.
[00:54:32.240 --> 00:54:35.320]   I did the first one I ruined my laptop.
[00:54:35.320 --> 00:54:38.120]   That was my last laptop.
[00:54:38.120 --> 00:54:44.240]   So I just took it to the PowerBook guy and he swapped my laptop, swapped my hard drive.
[00:54:44.240 --> 00:54:46.360]   Then I took it back and I said, I don't want you to put anything on it because I just
[00:54:46.360 --> 00:54:47.360]   want to put everything back on.
[00:54:47.360 --> 00:54:50.400]   I want a super clean install.
[00:54:50.400 --> 00:54:53.000]   And I had checked my disks before I gave it to him to make sure I had them.
[00:54:53.000 --> 00:54:54.880]   So this is MacBook Pro.
[00:54:54.880 --> 00:54:59.840]   So I put it in and of course it says you can't you can't install from this disk.
[00:54:59.840 --> 00:55:00.840]   This isn't the right.
[00:55:00.840 --> 00:55:02.760]   This one isn't incompatible.
[00:55:02.760 --> 00:55:03.920]   And so I was like, okay, okay, okay.
[00:55:03.920 --> 00:55:08.120]   And I looked around and I turned out, I guess for whatever reason I didn't, I couldn't find
[00:55:08.120 --> 00:55:09.120]   any.
[00:55:09.120 --> 00:55:13.320]   I went over to the Apple store and just bought a new I figured a new version of OS 10 will
[00:55:13.320 --> 00:55:14.320]   be good enough.
[00:55:14.320 --> 00:55:18.280]   And then I put it in there and I put it in there and I put it in there and I put it in
[00:55:18.280 --> 00:55:23.680]   a brand new version of OS 10 and that I bought for 130 bucks, which of course I can't return
[00:55:23.680 --> 00:55:25.520]   and because of the software.
[00:55:25.520 --> 00:55:29.040]   And I put it in and of course it won't work either.
[00:55:29.040 --> 00:55:30.040]   You know, it can't even.
[00:55:30.040 --> 00:55:34.640]   So then I call it just says this hardware is incompatible with this operating system.
[00:55:34.640 --> 00:55:35.640]   You know, just boom.
[00:55:35.640 --> 00:55:36.640]   It just it's just immediate.
[00:55:36.640 --> 00:55:40.200]   You know, as soon as you as soon as you boot up into the CD mode and get ready to do
[00:55:40.200 --> 00:55:43.080]   the install, it'll do the check and it says immediately just comes back and says it can't
[00:55:43.080 --> 00:55:44.080]   do it.
[00:55:44.080 --> 00:55:51.760]   And then I call Apple care with, you know, in India or whatever and they make it clear
[00:55:51.760 --> 00:55:52.760]   that you can't do that.
[00:55:52.760 --> 00:55:53.760]   You're going to have to.
[00:55:53.760 --> 00:55:56.360]   So I then I pay another 40 bucks and I and I assume I've been traveling.
[00:55:56.360 --> 00:55:59.040]   So I don't know if it actually showed up or not, but I assume that the discs when I get
[00:55:59.040 --> 00:56:03.800]   home will be will be there, you know, and then I'll be able to now now have the software
[00:56:03.800 --> 00:56:05.120]   that I need to actually run it.
[00:56:05.120 --> 00:56:09.280]   Now it turns out I talked to some folks that are, you know, a little bit into hacking and
[00:56:09.280 --> 00:56:14.160]   they they said that there's you know, this is the part that really is frustrating is they
[00:56:14.160 --> 00:56:19.960]   said that if you if you do the discs and then go in and look, there's a package that actually
[00:56:19.960 --> 00:56:23.280]   looks for what version looks for what version it's installing on.
[00:56:23.280 --> 00:56:27.640]   And if it's a laptop, it won't, you know, if it's, you know, it like literally they,
[00:56:27.640 --> 00:56:32.600]   you know, it could be two different laptops released in the same week of the same type
[00:56:32.600 --> 00:56:36.280]   in it, you know, it's very, very specific about whether it's a black MacBook or a white
[00:56:36.280 --> 00:56:38.640]   MacBook or a MacBook Pro.
[00:56:38.640 --> 00:56:40.920]   And it has to come with those discs.
[00:56:40.920 --> 00:56:43.280]   And if you don't have that, it won't install.
[00:56:43.280 --> 00:56:47.120]   Now it turns out if you take that package and you delete it, I've been told that it'll
[00:56:47.120 --> 00:56:49.200]   just install on anything to universal.
[00:56:49.200 --> 00:56:50.200]   So here's the question.
[00:56:50.200 --> 00:56:51.480]   Different about the operating system.
[00:56:51.480 --> 00:56:52.480]   That's what's frustrating.
[00:56:52.480 --> 00:56:54.000]   There's nothing different about the operating system.
[00:56:54.000 --> 00:56:55.160]   It's another iPhone thing.
[00:56:55.160 --> 00:56:57.920]   It's a form of copy protection.
[00:56:57.920 --> 00:56:58.920]   Here's the question.
[00:56:58.920 --> 00:57:02.880]   What I'm surprised that the shrink wrap box didn't work though.
[00:57:02.880 --> 00:57:04.360]   And what will happen when leopard comes along?
[00:57:04.360 --> 00:57:09.520]   Will we be forced to do an upgrade instead of a, you know, wipe the disc and install?
[00:57:09.520 --> 00:57:12.640]   Well, that's the, that's the, that's the going to be the big question, which I'll be
[00:57:12.640 --> 00:57:14.040]   able to tell you soon enough.
[00:57:14.040 --> 00:57:15.920]   Well, all of us will.
[00:57:15.920 --> 00:57:18.320]   I mean, I, yeah, I mean, I'm, I'm planning a part of everything.
[00:57:18.320 --> 00:57:21.120]   Well, a lot of people don't notice this because what they do is they do, they do what's called
[00:57:21.120 --> 00:57:25.040]   a clean install, but that's not really, I mean, it's when I'm talking about clean install,
[00:57:25.040 --> 00:57:29.520]   I'm talking about formatting it's blank drive, you know, you know, and then build up from
[00:57:29.520 --> 00:57:30.520]   scratch.
[00:57:30.520 --> 00:57:32.040]   Well, that's what I've always recommended, frankly.
[00:57:32.040 --> 00:57:33.040]   Right.
[00:57:33.040 --> 00:57:37.440]   So it's, it's going to be, it's going to be interesting to see how that turns out.
[00:57:37.440 --> 00:57:43.040]   So anyway, that's the, it's, it's, it's another one of those things that you, you know, in
[00:57:43.040 --> 00:57:44.840]   my head, it was just like, what are people thinking?
[00:57:44.840 --> 00:57:46.240]   And I know what they're thinking.
[00:57:46.240 --> 00:57:48.600]   They're thinking that they're going to, you know, keep people from copying, I guess the
[00:57:48.600 --> 00:57:50.800]   discs from one friend to another.
[00:57:50.800 --> 00:57:55.880]   But you know, when you can't, when you can't, for a shrink, for a shrink wrap, when not
[00:57:55.880 --> 00:57:59.600]   to work, that's, that sounds kind of like something like almost like it needs to be
[00:57:59.600 --> 00:58:04.000]   blessed or something like some bit needs to be flipped on the drive.
[00:58:04.000 --> 00:58:05.000]   Yeah.
[00:58:05.000 --> 00:58:07.600]   Cause I've installed shrink wrapped clean on laptop.
[00:58:07.600 --> 00:58:08.600]   Yeah.
[00:58:08.600 --> 00:58:09.600]   I'm pretty sure.
[00:58:09.600 --> 00:58:10.600]   On MacBook Pro.
[00:58:10.600 --> 00:58:12.600]   Not on, not on, not on that recent, recent of a laptop.
[00:58:12.600 --> 00:58:13.600]   Right.
[00:58:13.600 --> 00:58:14.600]   Right.
[00:58:14.600 --> 00:58:15.600]   I have to.
[00:58:15.600 --> 00:58:16.600]   I've done it before.
[00:58:16.600 --> 00:58:19.240]   But that's how I put, that's how I put tiger on all my old panthering machines.
[00:58:19.240 --> 00:58:21.360]   I always, I was a format install.
[00:58:21.360 --> 00:58:23.560]   Although, I mean, the, the, the, this, what is it?
[00:58:23.560 --> 00:58:24.560]   Save and upgrade?
[00:58:24.560 --> 00:58:26.400]   What is the one where they copy it over to the sales?
[00:58:26.400 --> 00:58:27.400]   Yeah.
[00:58:27.400 --> 00:58:28.400]   Yeah.
[00:58:28.400 --> 00:58:32.120]   It's fine, I guess, but I think that's what most, I'm assuming that that would work.
[00:58:32.120 --> 00:58:33.560]   It's just that, you know, that's not what I want.
[00:58:33.560 --> 00:58:37.640]   I mean, I, what I had sitting there was a blank drive and what I wanted to put on it was,
[00:58:37.640 --> 00:58:39.440]   you know, was, was always 10.
[00:58:39.440 --> 00:58:44.440]   Well, maybe I can clear a fragile that knows why this happened.
[00:58:44.440 --> 00:58:48.000]   At least you didn't have your pants set on fire by your nano.
[00:58:48.000 --> 00:58:50.400]   Oh, were there pictures?
[00:58:50.400 --> 00:58:51.960]   I didn't see any pictures.
[00:58:51.960 --> 00:58:52.960]   I want pictures.
[00:58:52.960 --> 00:58:54.680]   I've seen a picture of the nano.
[00:58:54.680 --> 00:58:56.240]   Pictures of our pictures that didn't happen.
[00:58:56.240 --> 00:58:58.160]   Remember that's the, that's the, that's the big thing.
[00:58:58.160 --> 00:58:59.160]   Yeah.
[00:58:59.160 --> 00:59:02.320]   And Atlanta man says his iPod nano caught fire in his pants.
[00:59:02.320 --> 00:59:05.480]   Two year old iPod.
[00:59:05.480 --> 00:59:09.920]   He was oddly enough at the airport where he is employed.
[00:59:09.920 --> 00:59:12.600]   Now that's got to be a little scary.
[00:59:12.600 --> 00:59:14.280]   Is that a burn around on fire at the airport?
[00:59:14.280 --> 00:59:16.480]   That would be very bomb in your pants.
[00:59:16.480 --> 00:59:17.880]   Um, no, I don't know.
[00:59:17.880 --> 00:59:19.480]   Was it badly?
[00:59:19.480 --> 00:59:25.320]   Uh, didn't say it didn't really talk about a lot of the, get this glossy paper in his
[00:59:25.320 --> 00:59:29.200]   pocket may have shielded him from getting burned by the fire.
[00:59:29.200 --> 00:59:30.360]   Interesting.
[00:59:30.360 --> 00:59:32.760]   So carry more glossy paper.
[00:59:32.760 --> 00:59:34.280]   Mm hmm.
[00:59:34.280 --> 00:59:36.640]   What I want to know is what song was playing at the time.
[00:59:36.640 --> 00:59:38.440]   Because that would be enough for one download.
[00:59:38.440 --> 00:59:40.080]   It's got to be James Brown.
[00:59:40.080 --> 00:59:41.080]   Yeah.
[00:59:41.080 --> 00:59:42.080]   God.
[00:59:42.080 --> 00:59:43.080]   Hot pants.
[00:59:43.080 --> 00:59:45.080]   I was going to find the pants.
[00:59:45.080 --> 00:59:46.840]   Oh, I get hot pants.
[00:59:46.840 --> 00:59:47.840]   Hot pants.
[00:59:47.840 --> 00:59:48.840]   Right.
[00:59:48.840 --> 00:59:51.280]   Or Hendricks's fire.
[00:59:51.280 --> 00:59:52.880]   It could have been the, yeah.
[00:59:52.880 --> 00:59:55.120]   I'm riding in your car.
[00:59:55.120 --> 00:59:58.680]   I'm sitting in your pants.
[00:59:58.680 --> 01:00:02.560]   Turn on the nano when we kiss.
[01:00:02.560 --> 01:00:05.080]   So what's the, what's the follow up on that?
[01:00:05.080 --> 01:00:06.080]   What the hell happened?
[01:00:06.080 --> 01:00:08.920]   I think they're trying to drive upgrades for these things really.
[01:00:08.920 --> 01:00:11.520]   And so they say, come on.
[01:00:11.520 --> 01:00:12.520]   It's about time.
[01:00:12.520 --> 01:00:16.800]   Actually, actually, sir, you had, you'd read the, read the, the, you would understand
[01:00:16.800 --> 01:00:21.960]   that it's a clause, a small clause that will cause your pants to be on fire in two years.
[01:00:21.960 --> 01:00:26.240]   My theory is that the impossible missions for us as to switch to distributing their instructions
[01:00:26.240 --> 01:00:27.240]   via podcast.
[01:00:27.240 --> 01:00:30.240]   Now this is not all little self-districting.
[01:00:30.240 --> 01:00:33.960]   Hey, you know, I didn't, didn't, didn't he, what did he use in MI three?
[01:00:33.960 --> 01:00:35.400]   Didn't he have like something like that?
[01:00:35.400 --> 01:00:38.080]   It was an iPhone that burst into flames or something.
[01:00:38.080 --> 01:00:43.920]   We want to thank Jay Lanters, by the way, for submitting this suggestion, a couch created
[01:00:43.920 --> 01:00:47.840]   out of old Apple Mac to computers.
[01:00:47.840 --> 01:00:51.880]   Oh, so this goes right with that backpack out of the, I don't know if you guys are
[01:00:51.880 --> 01:00:52.880]   tired about this.
[01:00:52.880 --> 01:00:57.920]   There's a guy who made a backpack out of an SC.
[01:00:57.920 --> 01:01:00.840]   This is in this case, we have pictures.
[01:01:00.840 --> 01:01:04.440]   Pick since I it's 20 Mac, Mac, touch two computers.
[01:01:04.440 --> 01:01:07.280]   A guy had him lying around at a Mac store.
[01:01:07.280 --> 01:01:13.080]   They turned it into a, I think probably got to be a fairly firm couch.
[01:01:13.080 --> 01:01:15.560]   I think he just doesn't like overnight guests.
[01:01:15.560 --> 01:01:16.560]   Sure.
[01:01:16.560 --> 01:01:18.680]   You could sleep on my couch.
[01:01:18.680 --> 01:01:19.680]   Sure.
[01:01:19.680 --> 01:01:22.760]   In the store, you can actually see it in the store, which is, I think, a great, really
[01:01:22.760 --> 01:01:24.320]   great idea.
[01:01:24.320 --> 01:01:27.520]   Think about it though, and they point this out in the, in the, in the website where they
[01:01:27.520 --> 01:01:29.040]   talk about it.
[01:01:29.040 --> 01:01:30.160]   These, these were very expensive.
[01:01:30.160 --> 01:01:31.600]   These Mac twos were five grand each.
[01:01:31.600 --> 01:01:34.200]   So he's got a hundred thousand dollar couch there.
[01:01:34.200 --> 01:01:39.120]   Oh, isn't it good furniture doesn't depreciate faster than computers.
[01:01:39.120 --> 01:01:41.760]   Well, the cushions will certainly never get mushy.
[01:01:41.760 --> 01:01:42.760]   You can.
[01:01:42.760 --> 01:01:44.280]   It looks really, really uncomfortable.
[01:01:44.280 --> 01:01:45.480]   Yeah, it's pretty hard.
[01:01:45.480 --> 01:01:47.240]   And it's a lot of computers.
[01:01:47.240 --> 01:01:48.240]   Oh my gosh.
[01:01:48.240 --> 01:01:49.240]   20 to Apple twos.
[01:01:49.240 --> 01:01:53.960]   All right, let's get our, let's anyway has other stories that they would like to talk
[01:01:53.960 --> 01:01:54.960]   about.
[01:01:54.960 --> 01:01:56.120]   I want to thank you, by the way, Merlin, for spanning sink.
[01:01:56.120 --> 01:01:59.960]   It's been, I just love the fact that I can use Google Calendar now and have it automatically
[01:01:59.960 --> 01:02:00.960]   sync to my I-Cal.
[01:02:00.960 --> 01:02:01.960]   That was a great pick.
[01:02:01.960 --> 01:02:04.400]   Oh, I'm glad that's working for you.
[01:02:04.400 --> 01:02:10.080]   Yeah, I have to say ever since I've switched over, I, I don't open I-Cal so much anymore.
[01:02:10.080 --> 01:02:11.280]   I, I do pretty much everything.
[01:02:11.280 --> 01:02:13.000]   It's all in Google Calendar, huh?
[01:02:13.000 --> 01:02:16.880]   But yeah, then it gets synced up to my phone and, you know, life is good.
[01:02:16.880 --> 01:02:17.880]   Wow.
[01:02:17.880 --> 01:02:20.400]   Well, it works nicely with my Blackberry too, I want to say.
[01:02:20.400 --> 01:02:22.000]   I just want to point that out.
[01:02:22.000 --> 01:02:23.000]   Nice.
[01:02:23.000 --> 01:02:24.000]   Nice.
[01:02:24.000 --> 01:02:27.840]   So let's get to our, well, actually before we do picks, I do want to mention our good
[01:02:27.840 --> 01:02:31.640]   friends at, now you know what I'm not going to mention them.
[01:02:31.640 --> 01:02:34.800]   No longer your good friends are what?
[01:02:34.800 --> 01:02:39.040]   No, they're still my good friends, but I'm just thinking, they know why.
[01:02:39.040 --> 01:02:41.080]   They know why.
[01:02:41.080 --> 01:02:42.080]   They know why.
[01:02:42.080 --> 01:02:45.720]   They know how to put this right, but they're just too stubborn.
[01:02:45.720 --> 01:02:48.800]   Well, Leo could be just as stubborn.
[01:02:48.800 --> 01:02:51.360]   I can just show you.
[01:02:51.360 --> 01:02:53.880]   Go get their butts, Leo.
[01:02:53.880 --> 01:02:55.400]   Your real friends support you in this.
[01:02:55.400 --> 01:03:00.080]   You know, the, the real issue is we have a contract, but it's unclear on how many episodes
[01:03:00.080 --> 01:03:01.080]   it's supposed to be in.
[01:03:01.080 --> 01:03:05.040]   And so I don't want to over, over, over to let's do it, but really half acid.
[01:03:05.040 --> 01:03:06.040]   Okay.
[01:03:06.040 --> 01:03:13.080]   So, you know, there's a, there's a book about this dude who has a car.
[01:03:13.080 --> 01:03:16.640]   And he drives a car to like this state where there's this restaurant, he meets this other
[01:03:16.640 --> 01:03:17.640]   guy.
[01:03:17.640 --> 01:03:19.120]   It's an awesome story.
[01:03:19.120 --> 01:03:20.440]   Plus the guy who reads it.
[01:03:20.440 --> 01:03:24.760]   He was in that movie like last year with a thing and man, it's awesome.
[01:03:24.760 --> 01:03:25.760]   You should definitely go get this.
[01:03:25.760 --> 01:03:28.120]   He's that English guy that was in that other movie.
[01:03:28.120 --> 01:03:29.120]   Yeah.
[01:03:29.120 --> 01:03:30.120]   Yeah.
[01:03:30.120 --> 01:03:31.120]   With the wizard.
[01:03:31.120 --> 01:03:32.120]   With the wizard.
[01:03:32.120 --> 01:03:33.480]   Hey, you do have a book actually.
[01:03:33.480 --> 01:03:34.560]   Do you want to mention a book?
[01:03:34.560 --> 01:03:37.480]   Cause I think you saved this from last week, Andy.
[01:03:37.480 --> 01:03:38.680]   Yeah.
[01:03:38.680 --> 01:03:43.000]   That's because this is one of those things where I was enjoying the paper book so much
[01:03:43.000 --> 01:03:46.120]   that I needed to multitask my way through it.
[01:03:46.120 --> 01:03:50.240]   It's a classic, one of the great American novels called All the Kings Men.
[01:03:50.240 --> 01:03:52.920]   Oh, I have a read that in ages.
[01:03:52.920 --> 01:03:54.320]   I'd love to read that again.
[01:03:54.320 --> 01:03:58.000]   It's one of those books that you read it years ago or you heard about it, but you know the
[01:03:58.000 --> 01:04:00.320]   title, but you haven't really done anything.
[01:04:00.320 --> 01:04:02.360]   All Robert Penn Warren, who wrote that?
[01:04:02.360 --> 01:04:03.360]   Robert, Robert Penn Warren.
[01:04:03.360 --> 01:04:07.960]   It is the classic tale of American government.
[01:04:07.960 --> 01:04:10.360]   Isn't it like a fake Huey long?
[01:04:10.360 --> 01:04:11.360]   Exactly.
[01:04:11.360 --> 01:04:13.480]   It's loosely based on the career of Huey long.
[01:04:13.480 --> 01:04:19.360]   Someone who starts off as sort of an idealistic person who gets into politics and finds himself
[01:04:19.360 --> 01:04:23.960]   corrupted both from within and from without to become this huge, tight, tannic political
[01:04:23.960 --> 01:04:24.960]   figure.
[01:04:24.960 --> 01:04:28.600]   But one of the greatest things about this book, especially as an audiobook, is that it's
[01:04:28.600 --> 01:04:29.760]   a first person book.
[01:04:29.760 --> 01:04:32.680]   It's not written from the point of view of this political figure.
[01:04:32.680 --> 01:04:33.680]   It's written essentially.
[01:04:33.680 --> 01:04:37.320]   It's the story that's being told by his, essentially his press advisor.
[01:04:37.320 --> 01:04:41.480]   So when you're in the car or when you're taking a walk and you hear this voice that's simply
[01:04:41.480 --> 01:04:44.920]   telling you this story, it feels so much more intimate.
[01:04:44.920 --> 01:04:49.800]   And on top of everything else, it's just one of the most intricate and compelling stories
[01:04:49.800 --> 01:04:51.600]   I have read.
[01:04:51.600 --> 01:04:53.880]   You sit with a book, I was sitting down at like seven o'clock.
[01:04:53.880 --> 01:04:57.480]   So, well, I need to get going on work at eight or something, but I'll read a little bit.
[01:04:57.480 --> 01:04:58.800]   And then it's like 10 o'clock.
[01:04:58.800 --> 01:05:01.200]   And I'm like, oh, I look for books.
[01:05:01.200 --> 01:05:04.120]   One of the reasons I love doing these book recommendations is because if you find a book
[01:05:04.120 --> 01:05:06.840]   like that, I mean, that is a gift to give some.
[01:05:06.840 --> 01:05:07.840]   I'll come in advance.
[01:05:07.840 --> 01:05:08.840]   Yeah, I just bought it.
[01:05:08.840 --> 01:05:12.120]   I just, that's now on my, it's going to be on my iPod in an hour.
[01:05:12.120 --> 01:05:13.120]   Thank you for the suggestion.
[01:05:13.120 --> 01:05:18.560]   And let's give them the plug audible.com/macbreak and get a free book by going there.
[01:05:18.560 --> 01:05:19.560]   Could be this book.
[01:05:19.560 --> 01:05:20.560]   In fact, it should be this book.
[01:05:20.560 --> 01:05:21.560]   It sounds like it's one credit.
[01:05:21.560 --> 01:05:23.960]   You went more than halfway, Leo.
[01:05:23.960 --> 01:05:24.960]   I did.
[01:05:24.960 --> 01:05:25.960]   You brought it.
[01:05:25.960 --> 01:05:26.960]   You did what you needed.
[01:05:26.960 --> 01:05:29.320]   You got a big heart though, a big heart.
[01:05:29.320 --> 01:05:30.680]   Everybody should have a friend like you.
[01:05:30.680 --> 01:05:31.680]   I don't know.
[01:05:31.680 --> 01:05:32.960]   I don't want people to think there's any problem with Audible.
[01:05:32.960 --> 01:05:33.960]   We love Audible.
[01:05:33.960 --> 01:05:34.960]   There's no problem at all.
[01:05:34.960 --> 01:05:37.560]   Oh, I better not start downloading all the Kingsmen.
[01:05:37.560 --> 01:05:39.800]   Whoa, whoa, whoa, this is a 20 hour book.
[01:05:39.800 --> 01:05:40.800]   Holy cow.
[01:05:40.800 --> 01:05:42.200]   I better pause that.
[01:05:42.200 --> 01:05:43.200]   Skype will just go.
[01:05:43.200 --> 01:05:44.560]   You are getting all the Kingsmen.
[01:05:44.560 --> 01:05:45.560]   Not just some of them.
[01:05:45.560 --> 01:05:47.960]   You get every one of the Kingsmen.
[01:05:47.960 --> 01:05:52.560]   But anyway, audible.com/macbreak still gets you free chapter at audible.com/freechaptor
[01:05:52.560 --> 01:05:57.800]   of the Chopin manuscript and whether or not they're supporting this podcast, we thank them.
[01:05:57.800 --> 01:06:00.000]   We support Audible with our Kingsmen.
[01:06:00.000 --> 01:06:01.000]   We support them.
