
[00:00:00.000 --> 00:00:04.000]   [music]
[00:54:47.240 --> 00:54:51.640]   be like, and you'd be like, oh man, this guy just doesn't get it, you know.
[00:54:51.640 --> 00:54:57.200]   And I feel like that's the deal with a lot of the third party iPhone apps is that they're,
[00:54:57.200 --> 00:55:05.320]   they're like still trying to put like a Mac app on the iPhone, not quite getting how,
[00:55:05.320 --> 00:55:10.600]   how the iPhone is really sort of a different, right, gestalt than, than the Mac.
[00:55:10.600 --> 00:55:12.320]   I think that's inevitable.
[00:55:12.320 --> 00:55:14.880]   New platforms always struggle a little bit at first.
[00:55:14.880 --> 00:55:20.760]   And I mean, if you believe that the iPhone is, is a new platform in the sense that it
[00:55:20.760 --> 00:55:26.120]   is the, you know, we're talking, we're moving into portable tablet computing, and it would
[00:55:26.120 --> 00:55:28.800]   make sense, especially with the pinch and the touch and all that.
[00:55:28.800 --> 00:55:30.920]   This is really, there's new input methods.
[00:55:30.920 --> 00:55:33.000]   I'm not surprised that people are having a hard time.
[00:55:33.000 --> 00:55:34.880]   I think Evernote's a good example of that.
[00:55:34.880 --> 00:55:38.320]   I think Evernote is terrific software, a great service.
[00:55:38.320 --> 00:55:40.520]   You know, I love that it's got three different interfaces.
[00:55:40.520 --> 00:55:44.360]   It's got the iPhone, it's got the Mac client, it's got a very nice web client.
[00:55:44.360 --> 00:55:48.440]   But I think that it's still to me when I look at it on the iPhone, it looks like a Mac app
[00:55:48.440 --> 00:55:53.040]   shrunk to the iPhone where it's got a feel for title and you tap this field.
[00:55:53.040 --> 00:55:57.160]   And whereas like Apple's Notes app that doesn't even have a title field, just the first line
[00:55:57.160 --> 00:55:59.080]   of text is the title of it.
[00:55:59.080 --> 00:56:01.040]   And it doesn't even, it's not even a separate field.
[00:56:01.040 --> 00:56:07.560]   Are there any third party apps that you like besides notes that you feel like or get it?
[00:56:07.560 --> 00:56:14.680]   My favorite and it's just such a beautiful little thing is peakalk.
[00:56:14.680 --> 00:56:15.920]   I haven't played that.
[00:56:15.920 --> 00:56:18.720]   There's peakalk, I mean, and I don't even need it.
[00:56:18.720 --> 00:56:21.760]   I don't do that much math, but I just love the app.
[00:56:21.760 --> 00:56:27.520]   But it's like imagine if like a great, I mean, it's exactly what it is.
[00:56:27.520 --> 00:56:32.720]   It's written by James Thompson, you know, and it's the author of Drag Thing for the Mac
[00:56:32.720 --> 00:56:39.960]   and peakalk for the Mac, you know, long standing, excellent shareware calculator app.
[00:56:39.960 --> 00:56:44.920]   Just imagine if like a really good developer with a great eye for design just spent like
[00:56:44.920 --> 00:56:48.360]   months and months just writing an iPhone calculator app.
[00:56:48.360 --> 00:56:51.440]   And it's, you know, it's just so perfect.
[00:56:51.440 --> 00:56:55.320]   It's just got so many little touches that like the Apple's built-in calculator doesn't
[00:56:55.320 --> 00:56:56.320]   do.
[00:56:56.320 --> 00:57:02.600]   Like for example, when you type, you're typing out the numbers on the keypad, you get the
[00:57:02.600 --> 00:57:06.440]   you know, when you're typing on the keyboard on the iPhone and every letter you press,
[00:57:06.440 --> 00:57:10.680]   you get a pop up above your thumb that shows you what letter you just hit.
[00:57:10.680 --> 00:57:14.800]   Peakalk does that with the numbers and buttons that you hit.
[00:57:14.800 --> 00:57:16.040]   It just that's how it should work.
[00:57:16.040 --> 00:57:17.040]   Yeah, it's intuitive.
[00:57:17.040 --> 00:57:18.040]   Yeah.
[00:57:18.040 --> 00:57:19.040]   That makes a lot of sense.
[00:57:19.040 --> 00:57:22.360]   And just all sorts of little things that it does that once you see them, then you go
[00:57:22.360 --> 00:57:26.120]   back to Apple's calculator and you're like, Oh, they were so lazy on this.
[00:57:26.120 --> 00:57:28.120]   I've thought that for years.
[00:57:28.120 --> 00:57:32.560]   In fact, I'm still waiting for Microsoft Windows to update their calculator since Windows
[00:57:32.560 --> 00:57:33.560]   95.
[00:57:33.560 --> 00:57:35.840]   I understand Windows 7 will update the calculator.
[00:57:35.840 --> 00:57:40.360]   And he and I go, what's what do you like on the iPhone these days?
[00:57:40.360 --> 00:57:44.200]   Are there any apps that are catching this is this is not your pick.
[00:57:44.200 --> 00:57:46.520]   This is this is pre pick.
[00:57:46.520 --> 00:57:51.400]   They're probably they're probably going to be too.
[00:57:51.400 --> 00:57:54.600]   I cannot get enough of stanza.
[00:57:54.600 --> 00:57:55.760]   That's the book reader.
[00:57:55.760 --> 00:57:57.000]   That's the book reader.
[00:57:57.000 --> 00:57:58.000]   And it's deaf.
[00:57:58.000 --> 00:58:02.520]   It's just so totally in that category of, Oh, for God's sake, Apple just write the
[00:58:02.520 --> 00:58:07.800]   this guy a check, offer him a title, you know, get by this and just have this as part of
[00:58:07.800 --> 00:58:10.280]   the standard thing you get with the iPhone.
[00:58:10.280 --> 00:58:13.940]   Because it is not any document that you have on your desktop.
[00:58:13.940 --> 00:58:19.400]   It is an easy way to have a totally accessible and totally experienceable, for lack of a
[00:58:19.400 --> 00:58:21.520]   better word, on the iPhone.
[00:58:21.520 --> 00:58:22.760]   It works on your desktop.
[00:58:22.760 --> 00:58:23.760]   It works.
[00:58:23.760 --> 00:58:25.720]   It works on the on the iPhone.
[00:58:25.720 --> 00:58:27.320]   Moving files is easy.
[00:58:27.320 --> 00:58:29.880]   You can use commercial content.
[00:58:29.880 --> 00:58:34.960]   It'll work with various bookstores, excuse me, online bookstores, not the Kindle store, of
[00:58:34.960 --> 00:58:36.400]   course, because that's still proprietary.
[00:58:36.400 --> 00:58:42.000]   But there are non but there are other stores that are willing to do business.
[00:58:42.000 --> 00:58:46.480]   It's the it's one of those things that just added when I when I spend more than 30 bucks
[00:58:46.480 --> 00:58:52.540]   on something sort of mentally I have it's like I've given Apple $300 on account for this
[00:58:52.540 --> 00:58:53.540]   device.
[00:58:53.540 --> 00:58:58.720]   And every time it gives me something that improves my life or my work in any way, you
[00:58:58.720 --> 00:59:01.800]   know, I basically earns X dollars out of it.
[00:59:01.800 --> 00:59:07.000]   And Stanza was worth about $40 of the price of the iPhone for me.
[00:59:07.000 --> 00:59:14.760]   Because in terms of ways it opened it up, ways it let me just totally totally do things
[00:59:14.760 --> 00:59:18.280]   that I've always wanted to do with it, but wasn't able to do it.
[00:59:18.280 --> 00:59:20.200]   It's just great stuff.
[00:59:20.200 --> 00:59:25.360]   John Redinger, is there an app you'd like to nominate for the iPhone Hall of Fame?
[00:59:25.360 --> 00:59:26.360]   Absolutely.
[00:59:26.360 --> 00:59:27.960]   There are two that I really can't live without.
[00:59:27.960 --> 00:59:32.000]   The first one I was able to grab for the 30 seconds it was up there, net share.
[00:59:32.000 --> 00:59:33.160]   Yeah, you're lucky dog.
[00:59:33.160 --> 00:59:35.400]   Man, I wish I thought to download that.
[00:59:35.400 --> 00:59:37.440]   Man, I was so happy to grab that.
[00:59:37.440 --> 00:59:41.400]   And that of course, let's you essentially tether your iPhone to your computer, cheat
[00:59:41.400 --> 00:59:42.800]   it as a wireless hotspot.
[00:59:42.800 --> 00:59:43.800]   And it still works.
[00:59:43.800 --> 00:59:46.960]   I mean, I guess Apple could push something down to break it.
[00:59:46.960 --> 00:59:50.720]   Yeah, you know, they definitely could have got that kill switch, but it still works,
[00:59:50.720 --> 00:59:53.240]   at least as of yesterday, fortunately.
[00:59:53.240 --> 00:59:58.480]   And the next one that I love is just a cheap 99 cent app called TouchType.
[00:59:58.480 --> 01:00:00.720]   And it lets you type emails and landscape.
[01:00:00.720 --> 01:00:01.720]   I use that too.
[01:00:01.720 --> 01:00:02.720]   Isn't that great?
[01:00:02.720 --> 01:00:04.080]   That is a fantastic.
[01:00:04.080 --> 01:00:06.480]   It's like it must have.
[01:00:06.480 --> 01:00:07.480]   Absolutely.
[01:00:07.480 --> 01:00:11.240]   It should have been built into the phone, but for a cheap application, it makes using
[01:00:11.240 --> 01:00:16.000]   the phone so much more enjoyable and so much easier and gets rid of the egregious spelling
[01:00:16.000 --> 01:00:18.520]   mistakes that I make normally.
[01:00:18.520 --> 01:00:19.520]   Right.
[01:00:19.520 --> 01:00:23.200]   Now, Apple, you know what's weird for me is that when I first got my iPhone, I was
[01:00:23.200 --> 01:00:29.800]   on last summer, I found I did not have much handheld or like a BlackBerry type experience,
[01:00:29.800 --> 01:00:31.600]   so not much thumb typing experience.
[01:00:31.600 --> 01:00:35.920]   And I was a Trocious iPhone type as took me the week to get used to it.
[01:00:35.920 --> 01:00:37.800]   And I was much better in landscape mode.
[01:00:37.800 --> 01:00:41.600]   And I thought, man, I wish all these other apps, you know, like notes and mail supported
[01:00:41.600 --> 01:00:42.840]   landscape mode.
[01:00:42.840 --> 01:00:48.920]   But in that whole year before the app store, I spent so much time, you know, picking out
[01:00:48.920 --> 01:00:52.800]   emails and typing in notes that I've now gotten better.
[01:00:52.800 --> 01:00:59.240]   I'm better at the little narrow vertical mode keyboard than I am at landscape mode.
[01:00:59.240 --> 01:01:01.960]   You do a single thumb type or how do you know?
[01:01:01.960 --> 01:01:02.960]   Two thumbs.
[01:01:02.960 --> 01:01:03.960]   Two thumbs.
[01:01:03.960 --> 01:01:09.120]   But I've sort of developed like the equivalent of like touch typing muscle memory where like
[01:01:09.120 --> 01:01:11.720]   I kind of know where my thumb has to go for a T.
[01:01:11.720 --> 01:01:12.720]   Right.
[01:01:12.720 --> 01:01:16.280]   And so I'm actually worse on landscape mode, even though the keys are better because I
[01:01:16.280 --> 01:01:19.600]   don't really have that memory.
[01:01:19.600 --> 01:01:20.600]   But I agree.
[01:01:20.600 --> 01:01:24.880]   It definitely shows you that it just is crazy that Apple doesn't support the horizontal
[01:01:24.880 --> 01:01:30.960]   mode for mail because now there's all there's like a whole market in type your email in
[01:01:30.960 --> 01:01:32.560]   horizontal mode apps.
[01:01:32.560 --> 01:01:36.960]   Is there a reason that Apple didn't include that with the recent firmware or any version
[01:01:36.960 --> 01:01:37.960]   of the firmware?
[01:01:37.960 --> 01:01:38.960]   I don't know.
[01:01:38.960 --> 01:01:42.320]   I mean, I can only guess that it's that they just haven't gotten around to it, you
[01:01:42.320 --> 01:01:47.480]   know, that it's there's no real it's not like you can just like check a box in interface
[01:01:47.480 --> 01:01:49.800]   builder that says work in horizontal mode.
[01:01:49.800 --> 01:01:55.600]   You've got to write code to resize everything and reposition everything on that.
[01:01:55.600 --> 01:01:58.840]   I don't think it's you know, I don't think it's a tremendous amount of work, but it's
[01:01:58.840 --> 01:02:00.920]   enough that I guess they haven't done it.
[01:02:00.920 --> 01:02:04.000]   It does seem like one of the things that third party developers are doing a better job
[01:02:04.000 --> 01:02:05.000]   than Apple.
[01:02:05.000 --> 01:02:10.960]   I see more third party apps that that that work in both modes than then Apple apps.
[01:02:10.960 --> 01:02:15.760]   They'll get to it right after cut and paste right after cut and paste.
[01:02:15.760 --> 01:02:17.760]   And right before MMS.
[01:02:17.760 --> 01:02:18.760]   Yeah.
[01:02:18.760 --> 01:02:19.760]   Oh, MMS.
[01:02:19.760 --> 01:02:21.000]   Does anybody do we need MMS?
[01:02:21.000 --> 01:02:23.720]   Is that something people miss?
[01:02:23.720 --> 01:02:27.600]   I think it's things that people would like to have not necessarily use on every other
[01:02:27.600 --> 01:02:29.400]   phone, but I guess you can just email.
[01:02:29.400 --> 01:02:31.640]   I don't you know that that's what I do.
[01:02:31.640 --> 01:02:32.960]   I think it's like a second card.
[01:02:32.960 --> 01:02:35.240]   It's nice to have, but you can't really use that off.
[01:02:35.240 --> 01:02:36.240]   Yeah.
[01:02:36.240 --> 01:02:37.240]   Cut and paste.
[01:02:37.240 --> 01:02:38.240]   I miss.
[01:02:38.240 --> 01:02:39.240]   I really miss cutting paste.
[01:02:39.240 --> 01:02:40.240]   You know what they've just added?
[01:02:40.240 --> 01:02:42.680]   It's added today is orb.
[01:02:42.680 --> 01:02:49.360]   So you can wife you're watching your if you have orb at home on your windows PC with media,
[01:02:49.360 --> 01:02:54.400]   then the orb streams it and you can then watch it on your your iPhone.
[01:02:54.400 --> 01:02:57.840]   Anybody who's using orb will know what I'm talking about.
[01:02:57.840 --> 01:03:01.280]   But that's a that's a big addition and effect kind of surprising.
[01:03:01.280 --> 01:03:03.120]   That's the kind of thing I could see.
[01:03:03.120 --> 01:03:04.440]   There's a free version of 10 bucks version.
[01:03:04.440 --> 01:03:07.680]   I could see Apple saying, Oh, no, that competes with our own functionality.
[01:03:07.680 --> 01:03:11.720]   Or anything else I could see Apple saying that clobbers the network.
[01:03:11.720 --> 01:03:12.720]   Yeah.
[01:03:12.720 --> 01:03:15.760]   Well, we're probably like, you know, they now that what they're doing is the stuff will
[01:03:15.760 --> 01:03:17.120]   only work on Wi-Fi.
[01:03:17.120 --> 01:03:21.040]   I bet you in fact, that the podcast when we when we finally get to it, they may that
[01:03:21.040 --> 01:03:23.800]   may be the solution they do for the podcast application to make sure it only works on
[01:03:23.800 --> 01:03:25.440]   Wi-Fi.
[01:03:25.440 --> 01:03:29.440]   And that way you don't have to worry about this 10 gig or five gig limit.
[01:03:29.440 --> 01:03:30.440]   All right.
[01:03:30.440 --> 01:03:32.280]   We're going to take a break.
[01:03:32.280 --> 01:03:33.280]   Get your software picks.
[01:03:33.280 --> 01:03:36.400]   John, I didn't warn you about this, but we like to do a software hardware pick.
[01:03:36.400 --> 01:03:39.640]   And if I'm sure given all the software you look at, you probably have something you'd
[01:03:39.640 --> 01:03:42.040]   like to give a plug for.
[01:03:42.040 --> 01:03:43.240]   I am ready to go.
[01:03:43.240 --> 01:03:47.080]   And John, both John's ready and Andy and I co ready.
[01:03:47.080 --> 01:03:50.400]   But before we do that, time to talk about audible.com.
[01:03:50.400 --> 01:03:55.480]   Those good folks at folks at Audible who support this show with their advertising dollars.
[01:03:55.480 --> 01:04:00.000]   And I support them with my cash right back because I love audible.
[01:04:00.000 --> 01:04:02.520]   I have been an audible subscriber since 2001.
[01:04:02.520 --> 01:04:06.280]   I have downloaded almost 300 books now from audible.
[01:04:06.280 --> 01:04:13.040]   And it's it's it's my little audio library, whether it's books, speeches, lectures, comedy
[01:04:13.040 --> 01:04:15.000]   club performances.
[01:04:15.000 --> 01:04:19.040]   Audible has an amazing collection of over 50,000 titles.
[01:04:19.040 --> 01:04:20.480]   Great stuff to listen to all the time.
[01:04:20.480 --> 01:04:22.440]   I just talked to Roz.
[01:04:22.440 --> 01:04:26.160]   She's a, you know, going to do her second stage of her row across the Pacific this summer.
[01:04:26.160 --> 01:04:28.920]   She sent me the list of books she wants to listen to.
[01:04:28.920 --> 01:04:29.920]   And that's the beauty of audible.
[01:04:29.920 --> 01:04:35.720]   It's like it's like wandering through a great bookstore and finding stuff to listen to at
[01:04:35.720 --> 01:04:36.720]   audible.com.
[01:04:36.720 --> 01:04:38.200]   Andy, did you have an audible pick this week?
[01:04:38.200 --> 01:04:39.200]   If not, that's okay.
[01:04:39.200 --> 01:04:41.400]   I just I know.
[01:04:41.400 --> 01:04:48.120]   I just I have I have one that I sort of a sentimental pick that I haven't read yet.
[01:04:48.120 --> 01:04:49.920]   As studs, Turkel passed away.
[01:04:49.920 --> 01:04:50.920]   Oh, that's right.
[01:04:50.920 --> 01:04:51.920]   Yeah.
[01:04:51.920 --> 01:04:59.480]   And he was I've it's it's weird because I was hoping that there would be a book, an audio
[01:04:59.480 --> 01:05:05.000]   book on audible where studs, Turkel is just telling stories because I heard him speak
[01:05:05.000 --> 01:05:07.440]   in person like three or four times.
[01:05:07.440 --> 01:05:09.000]   And he just has this.
[01:05:09.000 --> 01:05:10.000]   Yes.
[01:05:10.000 --> 01:05:18.320]   Totally direct way of speaking that I obviously I think that his voice was very well suited
[01:05:18.320 --> 01:05:23.960]   to being in his 80s and 90s because it just gave extra warmth and extra color.
[01:05:23.960 --> 01:05:32.680]   He was the most ground level writer and oral history collector that I think I've ever
[01:05:32.680 --> 01:05:33.680]   experienced.
[01:05:33.680 --> 01:05:37.640]   He just wanted to know what made people tick wanted to touch into that communal experience
[01:05:37.640 --> 01:05:39.240]   that everyone had.
[01:05:39.240 --> 01:05:46.680]   He had this way of convince of explaining a simple explaining a complicated issue in
[01:05:46.680 --> 01:05:51.960]   ways that are so direct and so simple and so clear that you find yourself wondering why
[01:05:51.960 --> 01:05:54.800]   you ever were waffling on anyone subject.
[01:05:54.800 --> 01:05:56.880]   He was giving he was having a talk.
[01:05:56.880 --> 01:06:01.560]   He was talking for about an hour and a half of the art institute, Chicago, I think, and
[01:06:01.560 --> 01:06:06.960]   they start talking about unions because you know he was he was on the ground level during
[01:06:06.960 --> 01:06:09.720]   the struggle of labor unions in the twenties and thirties.
[01:06:09.720 --> 01:06:13.440]   And he just said something that was just so emblematic of the sort of things that he
[01:06:13.440 --> 01:06:14.920]   puts into his books.
[01:06:14.920 --> 01:06:18.960]   That's well, you know, let me ask you, we hear a lot of people who are against unions.
[01:06:18.960 --> 01:06:21.240]   They don't think that unions are good things and they should be abolished.
[01:06:21.240 --> 01:06:22.760]   Well, let me ask you a question.
[01:06:22.760 --> 01:06:24.440]   Today, did he get to go home at five o'clock?
[01:06:24.440 --> 01:06:25.440]   Yes.
[01:06:25.440 --> 01:06:26.840]   Did you get the Saturday and Sunday off?
[01:06:26.840 --> 01:06:27.840]   Yes.
[01:06:27.840 --> 01:06:31.040]   Well, then you have the labor unions, the labor struggles of the early early in the 20th
[01:06:31.040 --> 01:06:32.560]   century to thank for that.
[01:06:32.560 --> 01:06:33.560]   Yep.
[01:06:33.560 --> 01:06:34.560]   Yep.
[01:06:34.560 --> 01:06:35.560]   Yep.
[01:06:35.560 --> 01:06:39.080]   He was he was I loved working one of my favorite books of all time.
[01:06:39.080 --> 01:06:43.520]   It just a so which which studs circle book would you like to recommend?
[01:06:43.520 --> 01:06:48.920]   Kind of by default his memoir Touch and Go, which is not narrated by studs, Turkel.
[01:06:48.920 --> 01:06:49.920]   Too bad.
[01:06:49.920 --> 01:06:50.920]   I know.
[01:06:50.920 --> 01:06:53.040]   I do own the book, but I haven't read it yet.
[01:06:53.040 --> 01:06:56.960]   And other people that have seen that have read it said that it's kind of hit or miss.
[01:06:56.960 --> 01:07:00.280]   So I don't know whether to recommend I always like to be upfront about things I've actually
[01:07:00.280 --> 01:07:02.880]   read and whether I'm recommending it based on my own guidance.
[01:07:02.880 --> 01:07:03.880]   Thank you.
[01:07:03.880 --> 01:07:07.200]   The good news is it's half price right now at Audible, I guess, be honest studs.
[01:07:07.200 --> 01:07:10.200]   Oh, God, I've actually been buying some.
[01:07:10.200 --> 01:07:14.920]   It's like sometimes there's that one week little special and every single thing.
[01:07:14.920 --> 01:07:18.720]   On my on my subscription, you get one credit a month though the way that the level that
[01:07:18.720 --> 01:07:23.160]   I've subscribed to and so many times like I finished the audiobook a week and half early
[01:07:23.160 --> 01:07:27.200]   and sort of itching for the next and when's the date that I get my next credit out?
[01:07:27.200 --> 01:07:29.960]   I've been sort of stockpiling audiobooks for those lean times.
[01:07:29.960 --> 01:07:30.960]   Yeah, I do.
[01:07:30.960 --> 01:07:35.080]   I have a two book a month platinum because it's I just there's I don't listen to two books,
[01:07:35.080 --> 01:07:36.520]   but there's just too many books I want.
[01:07:36.520 --> 01:07:37.520]   Yeah.
[01:07:37.520 --> 01:07:39.240]   I'm one of those compulsive book buyers.
[01:07:39.240 --> 01:07:42.560]   I have tons of books in my shelf and I have tons of books on my iPod.
[01:07:42.560 --> 01:07:43.560]   You're going to love Audible.
[01:07:43.560 --> 01:07:47.560]   I'll tell you if you love reading listening is in some ways more fun.
[01:07:47.560 --> 01:07:51.880]   When somebody like studs, Turkle who's an oral historian, they have a dramatization
[01:07:51.880 --> 01:07:52.880]   of working.
[01:07:52.880 --> 01:07:57.160]   I don't know how good it is, but I would love to listen to that studs, Turkle T E R K E
[01:07:57.160 --> 01:08:00.080]   L touch and go is his memoir passed away.
[01:08:00.080 --> 01:08:01.800]   He was in his 90s.
[01:08:01.800 --> 01:08:06.960]   He was yeah, he he he he he officially reached that age where you're like, okay, I guess
[01:08:06.960 --> 01:08:08.280]   he's never going to die then.
[01:08:08.280 --> 01:08:09.280]   Cool.
[01:08:09.280 --> 01:08:10.280]   Yeah.
[01:08:10.280 --> 01:08:13.320]   He was like George Burns and one of those guys who not only was in his 90s, but but just
[01:08:13.320 --> 01:08:18.320]   as crystal clear and wonderful as ever and a great writer.
[01:08:18.320 --> 01:08:24.520]   Oh, it's the only problem was I will tell this story because it's it's it's pretty funny
[01:08:24.520 --> 01:08:29.360]   and also, you know, kind of shows you how much people loved him, especially in Chicago.
[01:08:29.360 --> 01:08:34.680]   I was a friend of mine was studs ride home after after that event.
[01:08:34.680 --> 01:08:39.040]   And I had met studs at a conference like two months earlier and I was amazed that he remembered
[01:08:39.040 --> 01:08:41.120]   me and we had a nice little conversation.
[01:08:41.120 --> 01:08:43.080]   And so we're like in the lobby after it.
[01:08:43.080 --> 01:08:46.520]   And of course, everyone was gathered around and everybody wanted to talk to studs and,
[01:08:46.520 --> 01:08:51.280]   you know, because again, absolutely beloved and I joke about being internationally beloved,
[01:08:51.280 --> 01:08:55.280]   but nobody is as loved as was in Chicago.
[01:08:55.280 --> 01:09:00.720]   And and so after about within the first 10 seconds of speaking to him, people say, I'm
[01:09:00.720 --> 01:09:03.560]   sorry, I'm deaf as opposed to you're gonna have to speak up.
[01:09:03.560 --> 01:09:08.520]   And I don't know what it was, but there is something about either the tone of my voice
[01:09:08.520 --> 01:09:14.240]   or the timbre or my or the speed, which the rate which I was speaking that he could hear
[01:09:14.240 --> 01:09:18.160]   very, very clearly, especially like in the lobby of a theater where lots of people were
[01:09:18.160 --> 01:09:19.160]   talking.
[01:09:19.160 --> 01:09:23.560]   And so wound up as we're waiting for like the car to come around for 20 minutes, I wound
[01:09:23.560 --> 01:09:26.880]   up being studs, turtles, English and turp.
[01:09:26.880 --> 01:09:32.040]   And I was I can't imagine what all these like dozens and dozens of people thought is
[01:09:32.040 --> 01:09:34.040]   a hey studs, my name is my name is Jerry.
[01:09:34.040 --> 01:09:37.520]   And I just want to let you know that you wrote about a nurse in 1943.
[01:09:37.520 --> 01:09:38.520]   And she was my adder.
[01:09:38.520 --> 01:09:42.880]   She was all thrilled and then studs, which I saw was like, no, it turned to me.
[01:09:42.880 --> 01:09:44.880]   And I would say his name is Jerry.
[01:09:44.880 --> 01:09:47.880]   I say like verbatim.
[01:09:47.880 --> 01:09:51.480]   And I've always wondered what happened to her.
[01:09:51.480 --> 01:09:56.040]   I was wondering if those people came away thinking that I was like Sven golly like psychiatrist.
[01:09:56.040 --> 01:09:59.720]   Like studs, this fellow wants to speak to you.
[01:09:59.720 --> 01:10:01.320]   Well, you have a booming voice, Eddie.
[01:10:01.320 --> 01:10:02.320]   I think you probably do.
[01:10:02.320 --> 01:10:03.320]   And it is the timbre.
[01:10:03.320 --> 01:10:04.960]   It is it can get like I'm not surprised.
[01:10:04.960 --> 01:10:07.200]   He could hear it very well, because it's kind of a boss of voice.
[01:10:07.200 --> 01:10:08.720]   He probably lost high end in the hearing.
[01:10:08.720 --> 01:10:10.200]   That makes sense.
[01:10:10.200 --> 01:10:14.280]   Touch and go a memoir of the great studs, Turkel, who passed away a couple of weeks ago.
[01:10:14.280 --> 01:10:17.600]   And what is one of our greatest journalists, I think?
[01:10:17.600 --> 01:10:18.600]   What a great pick.
[01:10:18.600 --> 01:10:20.120]   Audible dot com slash Mac break.
[01:10:20.120 --> 01:10:22.080]   You can get this for free.
[01:10:22.080 --> 01:10:23.080]   Just sign up today.
[01:10:23.080 --> 01:10:26.080]   Join up with the audible gold plan and you get a free book.
[01:10:26.080 --> 01:10:27.080]   Join the audible platinum plan.
[01:10:27.080 --> 01:10:28.920]   You get two free books.
[01:10:28.920 --> 01:10:33.960]   This is one to be a great one to start with audible.com slash Mac break.
[01:10:33.960 --> 01:10:37.040]   We thank them so much for their support of Mac break weekly.
[01:10:37.040 --> 01:10:40.760]   It really is a great team made in heaven.
[01:10:40.760 --> 01:10:45.400]   We're talking to them already about 2009 and they're on board.
[01:10:45.400 --> 01:10:47.280]   They want to stay with it.
[01:10:47.280 --> 01:10:49.680]   Stay with the team that brought them here.
[01:10:49.680 --> 01:10:52.760]   And I like that dance with the one that brought you.
[01:10:52.760 --> 01:10:54.160]   Let's get to our picks.
[01:10:54.160 --> 01:10:55.520]   That was that was the audible pick.
[01:10:55.520 --> 01:10:58.160]   I'm going to start off because I've got a little mini teeny pick.
[01:10:58.160 --> 01:10:59.160]   I actually have two.
[01:10:59.160 --> 01:11:01.800]   One is that parallels four is now out.
[01:11:01.800 --> 01:11:03.440]   So if you're a parallel, it's funny.
[01:11:03.440 --> 01:11:06.960]   It's such a seesaw battle between parallels and VMware fusion.
[01:11:06.960 --> 01:11:08.200]   I go back and forth.
[01:11:08.200 --> 01:11:10.920]   I just upgraded to the latest VMware fusion three.
[01:11:10.920 --> 01:11:11.920]   Love it.
[01:11:11.920 --> 01:11:12.920]   It's faster.
[01:11:12.920 --> 01:11:14.120]   Supports the graphics.
[01:11:14.120 --> 01:11:17.520]   You know, the the the the high end graphics processors.
[01:11:17.520 --> 01:11:23.920]   In fact, it runs so nicely that I can actually run Vista on the new Mac break Mac Mac book
[01:11:23.920 --> 01:11:28.720]   Pro, which I really never could run at any reasonable speed before.
[01:11:28.720 --> 01:11:31.520]   So it felt like parallels had fallen behind.
[01:11:31.520 --> 01:11:33.640]   Of course, here they come with version 4.0.
[01:11:33.640 --> 01:11:35.720]   So that would be I haven't downloaded it yet.
[01:11:35.720 --> 01:11:36.720]   Well, actually I've downloaded.
[01:11:36.720 --> 01:11:39.000]   I haven't haven't tried it yet.
[01:11:39.000 --> 01:11:42.400]   But it's a 39.99 upgrade.
[01:11:42.400 --> 01:11:44.240]   They always do make big improvements.
[01:11:44.240 --> 01:11:50.960]   I understand the DirectX 9 support now 3G 3 OpenGL, you know, 3D graphics support and
[01:11:50.960 --> 01:11:51.960]   so forth.
[01:11:51.960 --> 01:11:58.320]   So it's a it's a good it's nice to have these two fighting with each other because we we
[01:11:58.320 --> 01:12:01.200]   just seem to get great better and better products as a result.
[01:12:01.200 --> 01:12:06.880]   You do get the feeling that that's a perfect example of consumers benefiting from a too
[01:12:06.880 --> 01:12:13.120]   great arch rival situation that that they're both better as of today than either one of
[01:12:13.120 --> 01:12:17.960]   them would be if if the other weren't around precisely, you know, and this is this is how
[01:12:17.960 --> 01:12:18.960]   it should be.
[01:12:18.960 --> 01:12:22.680]   This is Apple Microsoft, you know, AMD Intel.
[01:12:22.680 --> 01:12:23.680]   This is how it should be.
[01:12:23.680 --> 01:12:29.040]   And unfortunately, you know, these monopolistic companies really kind of kill this kind of
[01:12:29.040 --> 01:12:30.040]   innovation.
[01:12:30.040 --> 01:12:33.640]   You have parallels and and and VM where for fighting it out.
[01:12:33.640 --> 01:12:34.680]   Keep up the hatred.
[01:12:34.680 --> 01:12:35.680]   Keep up the hatred.
[01:12:35.680 --> 01:12:37.360]   No, I'm sure that they're there.
[01:12:37.360 --> 01:12:41.880]   I mean, look at these guys probably know all know each other and it's great.
[01:12:41.880 --> 01:12:44.360]   I think they just go back and forth.
[01:12:44.360 --> 01:12:49.960]   So that's one pick VM parallels desktop for now just out today for the Macintosh, but
[01:12:49.960 --> 01:12:51.120]   I got to make a pick.
[01:12:51.120 --> 01:12:56.400]   I stayed out of the favorite iPhone application because I wanted to save my pick.
[01:12:56.400 --> 01:12:57.920]   I can't stop playing it.
[01:12:57.920 --> 01:13:00.640]   I don't recommend it because if you start playing it, you're going to waste.
[01:13:00.640 --> 01:13:02.240]   It's another it's 10 hours out of your life.
[01:13:02.240 --> 01:13:09.160]   It's a little game called virtual villagers from Vivendi for the iPhone.
[01:13:09.160 --> 01:13:15.080]   It is a 799 and I can't stop taking care of my little virtual villagers.
[01:13:15.080 --> 01:13:19.200]   If you ever played populist or black and white, those games where you're God, you know, and
