;FFMETADATA1
title=I Love Saggy Pants
artist=TWiT
album_artist=TWiT
album=This Week in Tech
track=479
genre=Podcast
comment=http://twit.tv/twit
copyright=These netcasts are released under a Creative Commons Attribution Non-Commercial Share-Alike license. TWiT and TWiT Logo are registered trademarks of Leo Laporte.
publisher=TWiT
date=2014
encoder=Lavf58.76.100



[00:00:00.000 --> 00:00:06.240]   It's time for Twit This Week in Tech, a great panel for you with John C. Devorak, Patrick
[01:48:09.880 --> 01:48:10.880]   I'm not sure.
[01:48:10.880 --> 01:48:11.880]   I'm not sure.
[01:48:11.880 --> 01:48:12.880]   I'm not sure.
[01:48:12.880 --> 01:48:13.880]   I'm not sure.
[01:48:13.880 --> 01:48:14.880]   I'm not sure.
[01:48:14.880 --> 01:48:15.880]   I'm not sure.
[01:48:15.880 --> 01:48:16.880]   I'm not sure.
[01:48:16.880 --> 01:48:17.880]   I'm not sure.
[01:48:17.880 --> 01:48:18.880]   I'm not sure.
[01:48:18.880 --> 01:48:19.880]   I'm not sure.
[01:48:19.880 --> 01:48:20.880]   I'm not sure.
[01:48:20.880 --> 01:48:21.880]   I'm not sure.
[01:48:21.880 --> 01:48:22.880]   I'm not sure.
[01:48:22.880 --> 01:48:23.880]   I'm not sure.
[01:48:23.880 --> 01:48:24.880]   I'm not sure.
[01:48:24.880 --> 01:48:25.880]   I'm not sure.
[01:48:25.880 --> 01:48:26.880]   I'm not sure.
[01:48:26.880 --> 01:48:27.880]   I'm not sure.
[01:48:27.880 --> 01:48:28.880]   I'm not sure.
[01:48:28.880 --> 01:48:29.880]   I'm not sure.
[01:48:29.880 --> 01:48:30.880]   I'm not sure.
[01:48:30.880 --> 01:48:31.880]   I'm not sure.
[01:48:31.880 --> 01:48:32.880]   I'm not sure.
[01:48:32.880 --> 01:48:33.880]   I'm not sure.
[01:48:33.880 --> 01:48:34.880]   I'm not sure.
[01:48:34.880 --> 01:48:35.880]   I'm not sure.
[01:48:35.880 --> 01:48:36.880]   I'm not sure.
[01:48:36.880 --> 01:48:37.880]   I'm not sure.
[01:48:37.880 --> 01:48:38.880]   I'm not sure.
[01:48:38.880 --> 01:48:39.880]   I'm not sure.
[01:48:39.880 --> 01:48:40.880]   I'm not sure.
[01:48:40.880 --> 01:48:41.880]   I'm not sure.
[01:48:41.880 --> 01:48:42.880]   I'm not sure.
[01:48:42.880 --> 01:48:43.880]   I'm not sure.
[01:48:43.880 --> 01:48:44.880]   I'm not sure.
[01:48:44.880 --> 01:48:45.880]   I'm not sure.
[01:48:45.880 --> 01:48:46.880]   I'm not sure.
[01:48:46.880 --> 01:48:47.880]   I'm not sure.
[01:48:47.880 --> 01:48:48.880]   I'm not sure.
[01:48:48.880 --> 01:48:49.880]   I'm not sure.
[01:48:49.880 --> 01:48:50.880]   I'm not sure.
[01:48:50.880 --> 01:48:51.880]   I'm not sure.
[01:48:51.880 --> 01:48:52.880]   I'm not sure.
[01:48:52.880 --> 01:48:53.880]   I'm not sure.
[01:48:53.880 --> 01:48:54.880]   I'm not sure.
[01:48:54.880 --> 01:48:55.880]   I'm not sure.
[01:48:55.880 --> 01:48:56.880]   I'm not sure.
[01:48:56.880 --> 01:48:57.880]   I'm not sure.
[01:48:57.880 --> 01:48:58.880]   I'm not sure.
[01:48:58.880 --> 01:48:59.880]   I'm not sure.
[01:48:59.880 --> 01:49:00.880]   I'm not sure.
[01:49:00.880 --> 01:49:01.880]   I'm not sure.
[01:49:01.880 --> 01:49:02.880]   I'm not sure.
[01:49:02.880 --> 01:49:03.880]   I'm not sure.
[01:49:03.880 --> 01:49:04.880]   I'm not sure.
[01:49:04.880 --> 01:49:05.880]   I'm not sure.
[01:49:05.880 --> 01:49:06.880]   I'm not sure.
[01:49:06.880 --> 01:49:07.880]   I'm not sure.
[01:49:07.880 --> 01:49:08.880]   I'm not sure.
[01:49:08.880 --> 01:49:09.880]   I'm not sure.
[01:49:09.880 --> 01:49:10.880]   I'm not sure.
[01:49:10.880 --> 01:49:11.880]   I'm not sure.
[01:49:11.880 --> 01:49:12.880]   I'm not sure.
[01:49:12.880 --> 01:49:13.880]   I'm not sure.
[01:49:13.880 --> 01:49:14.880]   I'm not sure.
[01:49:14.880 --> 01:49:15.880]   I'm not sure.
[01:49:15.880 --> 01:49:16.880]   I'm not sure.
[01:49:16.880 --> 01:49:17.880]   I'm not sure.
[01:49:17.880 --> 01:49:18.880]   I'm not sure.
[01:49:18.880 --> 01:49:19.880]   I'm not sure.
[01:49:19.880 --> 01:49:20.880]   I'm not sure.
[01:49:20.880 --> 01:49:21.880]   I'm not sure.
[01:49:21.880 --> 01:49:22.880]   I'm not sure.
[01:49:22.880 --> 01:49:23.880]   I'm not sure.
[01:49:23.880 --> 01:49:24.880]   I'm not sure.
[01:49:24.880 --> 01:49:25.880]   I'm not sure.
[01:49:25.880 --> 01:49:26.880]   I'm not sure.
[01:49:26.880 --> 01:49:27.880]   I'm not sure.
[01:49:27.880 --> 01:49:28.880]   I'm not sure.
[01:49:28.880 --> 01:49:29.880]   I'm not sure.
[01:49:29.880 --> 01:49:30.880]   I'm not sure.
[01:49:30.880 --> 01:49:31.880]   I'm not sure.
[01:49:31.880 --> 01:49:32.880]   I'm not sure.
[01:49:32.880 --> 01:49:33.880]   I'm not sure.
[01:49:33.880 --> 01:49:34.880]   I'm not sure.
[01:49:34.880 --> 01:49:35.880]   I'm not sure.
[01:49:35.880 --> 01:49:36.880]   I'm not sure.
[01:49:36.880 --> 01:49:37.880]   I'm not sure.
[01:49:37.880 --> 01:49:38.880]   I'm not sure.
[01:49:38.880 --> 01:49:39.880]   I'm not sure.
[01:49:39.880 --> 01:49:40.880]   I'm not sure.
[01:49:40.880 --> 01:49:41.880]   I'm not sure.
[01:49:41.880 --> 01:49:42.880]   I'm not sure.
[01:49:42.880 --> 01:49:43.880]   I'm not sure.
[01:49:43.880 --> 01:49:44.880]   I'm not sure.
[01:49:44.880 --> 01:49:45.880]   I'm not sure.
[01:49:45.880 --> 01:49:46.880]   I'm not sure.
[01:49:46.880 --> 01:49:47.880]   I'm not sure.
[01:49:47.880 --> 01:49:48.880]   I'm not sure.
[01:49:48.880 --> 01:49:49.880]   I'm not sure.
[01:49:49.880 --> 01:49:50.880]   I'm not sure.
[01:49:50.880 --> 01:49:51.880]   I'm not sure.
[01:49:51.880 --> 01:49:52.880]   I'm not sure.
[01:49:52.880 --> 01:49:53.880]   I'm not sure.
[01:49:53.880 --> 01:49:54.880]   I'm not sure.
[01:49:54.880 --> 01:49:55.880]   I'm not sure.
[01:49:55.880 --> 01:49:56.880]   I'm not sure.
[01:49:56.880 --> 01:49:57.880]   I'm not sure.
[01:49:57.880 --> 01:49:58.880]   I'm not sure.
[01:49:58.880 --> 01:49:59.880]   I'm not sure.
[01:49:59.880 --> 01:50:00.880]   I'm not sure.
[01:50:00.880 --> 01:50:01.880]   I'm not sure.
[01:50:01.880 --> 01:50:02.880]   I'm not sure.
[01:50:02.880 --> 01:50:03.880]   I'm not sure.
[01:50:03.880 --> 01:50:04.880]   I'm not sure.
[01:50:04.880 --> 01:50:05.880]   I'm not sure.
[01:50:05.880 --> 01:50:06.880]   I'm not sure.
[01:50:06.880 --> 01:50:07.880]   I'm not sure.
[01:50:07.880 --> 01:50:08.880]   I'm not sure.
[01:50:08.880 --> 01:50:09.880]   I'm not sure.
[01:50:09.880 --> 01:50:10.880]   I'm not sure.
[01:50:10.880 --> 01:50:11.880]   I'm not sure.
[01:50:11.880 --> 01:50:12.880]   I'm not sure.
[01:50:12.880 --> 01:50:13.880]   I'm not sure.
[01:50:13.880 --> 01:50:14.880]   I'm not sure.
[01:50:14.880 --> 01:50:15.880]   I'm not sure.
[01:50:15.880 --> 01:50:16.880]   I'm not sure.
[01:50:16.880 --> 01:50:17.880]   I'm not sure.
[01:50:17.880 --> 01:50:18.880]   I'm not sure.
[01:50:18.880 --> 01:50:19.880]   I'm not sure.
[01:50:19.880 --> 01:50:20.880]   I'm not sure.
[01:50:20.880 --> 01:50:21.880]   I'm not sure.
[01:50:21.880 --> 01:50:22.880]   I'm not sure.
[01:50:22.880 --> 01:50:23.880]   I'm not sure.
[01:50:23.880 --> 01:50:24.880]   I'm not sure.
[01:50:24.880 --> 01:50:25.880]   I'm not sure.
[01:50:25.880 --> 01:50:26.880]   I'm not sure.
[01:50:26.880 --> 01:50:27.880]   I'm not sure.
[01:50:27.880 --> 01:50:28.880]   I'm not sure.
[01:50:28.880 --> 01:50:29.880]   I'm not sure.
[01:50:29.880 --> 01:50:30.880]   I'm not sure.
[01:50:30.880 --> 01:50:31.880]   I'm not sure.
[01:50:31.880 --> 01:50:32.880]   I'm not sure.
[01:50:32.880 --> 01:50:33.880]   I'm not sure.
[01:50:33.880 --> 01:50:34.880]   I'm not sure.
[01:50:34.880 --> 01:50:35.880]   I'm not sure.
[01:50:35.880 --> 01:50:36.880]   I'm not sure.
[01:50:36.880 --> 01:50:37.880]   I'm not sure.
[01:50:37.880 --> 01:50:38.880]   I'm not sure.
[01:50:38.880 --> 01:50:39.880]   I'm not sure.
[01:50:39.880 --> 01:50:40.880]   I'm not sure.
[01:50:40.880 --> 01:50:41.880]   I'm not sure.
[01:50:41.880 --> 01:50:42.880]   I'm not sure.
[01:50:42.880 --> 01:50:43.880]   I'm not sure.
[01:50:43.880 --> 01:50:44.880]   I'm not sure.
[01:50:44.880 --> 01:50:45.880]   I'm not sure.
[01:50:45.880 --> 01:50:46.880]   I'm not sure.
[01:50:46.880 --> 01:50:47.880]   I'm not sure.
[01:50:47.880 --> 01:50:48.880]   I'm not sure.
[01:50:48.880 --> 01:50:49.880]   I'm not sure.
[01:50:49.880 --> 01:50:50.880]   I'm not sure.
[01:50:50.880 --> 01:50:51.880]   I'm not sure.
[01:50:51.880 --> 01:50:52.880]   I'm not sure.
[01:50:52.880 --> 01:50:53.880]   I'm not sure.
[01:50:53.880 --> 01:50:54.880]   I'm not sure.
[01:50:54.880 --> 01:50:55.880]   I'm not sure.
[01:50:55.880 --> 01:50:56.880]   I'm not sure.
[01:50:56.880 --> 01:50:57.880]   I'm not sure.
[01:50:57.880 --> 01:50:58.880]   I'm not sure.
[01:50:58.880 --> 01:50:59.880]   I'm not sure.
[01:50:59.880 --> 01:51:00.880]   I'm not sure.
[01:51:00.880 --> 01:51:01.880]   I'm not sure.
[01:51:01.880 --> 01:51:02.880]   I'm not sure.
[01:51:02.880 --> 01:51:03.880]   I'm not sure.
[01:51:03.880 --> 01:51:04.880]   I'm not sure.
[01:51:04.880 --> 01:51:05.880]   I'm not sure.
[01:51:05.880 --> 01:51:06.880]   I'm not sure.
[01:51:06.880 --> 01:51:07.880]   I'm not sure.
[01:51:07.880 --> 01:51:08.880]   I'm not sure.
[01:51:08.880 --> 01:51:09.880]   I'm not sure.
[01:51:09.880 --> 01:51:10.880]   I'm not sure.
[01:51:10.880 --> 01:51:11.880]   I'm not sure.
[01:51:11.880 --> 01:51:12.880]   I'm not sure.
[01:51:12.880 --> 01:51:13.880]   I'm not sure.
[01:51:13.880 --> 01:51:14.880]   I'm not sure.
[01:51:14.880 --> 01:51:15.880]   I'm not sure.
[01:51:15.880 --> 01:51:16.880]   I'm not sure.
[01:51:16.880 --> 01:51:17.880]   I'm not sure.
[01:51:17.880 --> 01:51:18.880]   I'm not sure.
[01:51:18.880 --> 01:51:19.880]   I'm not sure.
[01:51:19.880 --> 01:51:20.880]   I'm not sure.
[01:51:20.880 --> 01:51:21.880]   I'm not sure.
[01:51:21.880 --> 01:51:22.880]   I'm not sure.
[01:51:22.880 --> 01:51:23.880]   I'm not sure.
[01:51:23.880 --> 01:51:24.880]   I'm not sure.
[01:51:24.880 --> 01:51:25.880]   I'm not sure.
[01:51:25.880 --> 01:51:26.880]   I'm not sure.
[01:51:26.880 --> 01:51:27.880]   I'm not sure.
[01:51:27.880 --> 01:51:28.880]   I'm not sure.
[01:51:28.880 --> 01:51:29.880]   I'm not sure.
[01:51:29.880 --> 01:51:30.880]   I'm not sure.
[01:51:30.880 --> 01:51:31.880]   I'm not sure.
[01:51:31.880 --> 01:51:32.880]   I'm not sure.
[01:51:32.880 --> 01:51:33.880]   I'm not sure.
[01:51:33.880 --> 01:51:34.880]   I'm not sure.
[01:51:34.880 --> 01:51:35.880]   I'm not sure.
[01:51:35.880 --> 01:51:36.880]   I'm not sure.
[01:51:36.880 --> 01:51:37.880]   I'm not sure.
[01:51:37.880 --> 01:51:38.880]   I'm not sure.
[01:51:38.880 --> 01:51:39.880]   I'm not sure.
[01:51:39.880 --> 01:51:40.880]   I'm not sure.
[01:51:40.880 --> 01:51:41.880]   I'm not sure.
[01:51:41.880 --> 01:51:42.880]   I'm not sure.
[01:51:42.880 --> 01:51:43.880]   I'm not sure.
[01:51:43.880 --> 01:51:44.880]   I'm not sure.
[01:51:44.880 --> 01:51:45.880]   I'm not sure.
[01:51:45.880 --> 01:51:46.880]   I'm not sure.
[01:51:46.880 --> 01:51:47.880]   I'm not sure.
[01:51:47.880 --> 01:51:48.880]   I'm not sure.
[01:51:48.880 --> 01:51:49.880]   I'm not sure.
[01:51:49.880 --> 01:51:50.880]   I'm not sure.
[01:51:50.880 --> 01:51:51.880]   I'm not sure.
[01:51:51.880 --> 01:51:52.880]   I'm not sure.
[01:51:52.880 --> 01:51:53.880]   I'm not sure.
[01:51:53.880 --> 01:51:54.880]   I'm not sure.
[01:51:54.880 --> 01:51:55.880]   I'm not sure.
[01:51:55.880 --> 01:51:56.880]   I'm not sure.
[01:51:56.880 --> 01:51:57.880]   I'm not sure.
[01:51:57.880 --> 01:51:58.880]   I'm not sure.
[01:51:58.880 --> 01:51:59.880]   I'm not sure.
[01:51:59.880 --> 01:52:00.880]   I'm not sure.
[01:52:00.880 --> 01:52:01.880]   I'm not sure.
[01:52:01.880 --> 01:52:02.880]   I'm not sure.
[01:52:02.880 --> 01:52:03.880]   I'm not sure.
[01:52:03.880 --> 01:52:04.880]   I'm not sure.
[01:52:04.880 --> 01:52:05.880]   I'm not sure.
[01:52:05.880 --> 01:52:06.880]   I'm not sure.
[01:52:06.880 --> 01:52:07.880]   I'm not sure.
[01:52:07.880 --> 01:52:08.880]   I'm not sure.
[01:52:08.880 --> 01:52:09.880]   I'm not sure.
[01:52:09.880 --> 01:52:10.880]   I'm not sure.
[01:52:10.880 --> 01:52:11.880]   I'm not sure.
[01:52:11.880 --> 01:52:12.880]   I'm not sure.
[01:52:12.880 --> 01:52:13.880]   I'm not sure.
[01:52:13.880 --> 01:52:14.880]   I'm not sure.
[01:52:14.880 --> 01:52:15.880]   I'm not sure.
[01:52:15.880 --> 01:52:16.880]   I'm not sure.
[01:52:16.880 --> 01:52:17.880]   I'm not sure.
[01:52:17.880 --> 01:52:18.880]   I'm not sure.
[01:52:18.880 --> 01:52:19.880]   I'm not sure.
[01:52:19.880 --> 01:52:20.880]   I'm not sure.
[01:52:20.880 --> 01:52:21.880]   I'm not sure.
[01:52:21.880 --> 01:52:22.880]   I'm not sure.
[01:52:22.880 --> 01:52:23.880]   I'm not sure.
[01:52:23.880 --> 01:52:24.880]   I'm not sure.
[01:52:24.880 --> 01:52:25.880]   I'm not sure.
[01:52:25.880 --> 01:52:26.880]   I'm not sure.
[01:52:26.880 --> 01:52:27.880]   I'm not sure.
[01:52:27.880 --> 01:52:28.880]   I'm not sure.
[01:52:28.880 --> 01:52:29.880]   I'm not sure.
[01:52:29.880 --> 01:52:30.880]   I'm not sure.
[01:52:30.880 --> 01:52:31.880]   I'm not sure.
[01:52:31.880 --> 01:52:32.880]   I'm not sure.
[01:52:32.880 --> 01:52:33.880]   I'm not sure.
[01:52:33.880 --> 01:52:34.880]   I'm not sure.
[01:52:34.880 --> 01:52:35.880]   I'm not sure.
[01:52:35.880 --> 01:52:36.880]   I'm not sure.
[01:52:36.880 --> 01:52:37.880]   I'm not sure.
[01:52:37.880 --> 01:52:38.880]   I'm not sure.
[01:52:38.880 --> 01:52:39.880]   I'm not sure.
[01:52:39.880 --> 01:52:40.880]   I'm not sure.
[01:52:40.880 --> 01:52:41.880]   I'm not sure.
[01:52:41.880 --> 01:52:42.880]   I'm not sure.
[01:52:42.880 --> 01:52:43.880]   I'm not sure.
[01:52:43.880 --> 01:52:44.880]   I'm not sure.
[01:52:44.880 --> 01:52:45.880]   I'm not sure.
[01:52:45.880 --> 01:52:46.880]   I'm not sure.
[01:52:46.880 --> 01:52:47.880]   I'm not sure.
[01:52:47.880 --> 01:52:48.880]   I'm not sure.
[01:52:48.880 --> 01:52:49.880]   I'm not sure.
[01:52:49.880 --> 01:52:50.880]   I'm not sure.
[01:52:50.880 --> 01:52:51.880]   I'm not sure.
[01:52:51.880 --> 01:52:52.880]   I'm not sure.
[01:52:52.880 --> 01:52:53.880]   I'm not sure.
[01:52:53.880 --> 01:52:54.880]   I'm not sure.
[01:52:54.880 --> 01:52:55.880]   I'm not sure.
[01:52:55.880 --> 01:52:56.880]   I'm not sure.
[01:52:56.880 --> 01:52:57.880]   I'm not sure.
[01:52:57.880 --> 01:52:58.880]   I'm not sure.
[01:52:58.880 --> 01:52:59.880]   I'm not sure.
[01:52:59.880 --> 01:53:00.880]   I'm not sure.
[01:53:00.880 --> 01:53:01.880]   I'm not sure.
[01:53:01.880 --> 01:53:02.880]   I'm not sure.
[01:53:02.880 --> 01:53:03.880]   I'm not sure.
[01:53:03.880 --> 01:53:04.880]   I'm not sure.
[01:53:04.880 --> 01:53:05.880]   I'm not sure.
[01:53:05.880 --> 01:53:06.880]   I'm not sure.
[01:53:06.880 --> 01:53:07.880]   I'm not sure.
[01:53:07.880 --> 01:53:08.880]   I'm not sure.
[01:53:08.880 --> 01:53:09.880]   I'm not sure.
[01:53:09.880 --> 01:53:10.880]   I'm not sure.
[01:53:10.880 --> 01:53:11.880]   I'm not sure.
[01:53:11.880 --> 01:53:12.880]   I'm not sure.
[01:53:12.880 --> 01:53:13.880]   I'm not sure.
[01:53:13.880 --> 01:53:14.880]   I'm not sure.
[01:53:14.880 --> 01:53:15.880]   I'm not sure.
[01:53:15.880 --> 01:53:16.880]   I'm not sure.
[01:53:16.880 --> 01:53:17.880]   I'm not sure.
[01:53:17.880 --> 01:53:18.880]   I'm not sure.
[01:53:18.880 --> 01:53:19.880]   I'm not sure.
[01:53:19.880 --> 01:53:20.880]   I'm not sure.
[01:53:20.880 --> 01:53:21.880]   I'm not sure.
[01:53:21.880 --> 01:53:22.880]   I'm not sure.
[01:53:22.880 --> 01:53:23.880]   I'm not sure.
[01:53:23.880 --> 01:53:24.880]   I'm not sure.
[01:53:24.880 --> 01:53:25.880]   I'm not sure.
[01:53:25.880 --> 01:53:26.880]   I'm not sure.
[01:53:26.880 --> 01:53:27.880]   I'm not sure.
[01:53:27.880 --> 01:53:28.880]   I'm not sure.
[01:53:28.880 --> 01:53:29.880]   I'm not sure.
[01:53:29.880 --> 01:53:30.880]   I'm not sure.
[01:53:30.880 --> 01:53:31.880]   I'm not sure.
[01:53:31.880 --> 01:53:32.880]   I'm not sure.
[01:53:32.880 --> 01:53:33.880]   I'm not sure.
[01:53:33.880 --> 01:53:34.880]   I'm not sure.
[01:53:34.880 --> 01:53:35.880]   I'm not sure.
[01:53:35.880 --> 01:53:36.880]   I'm not sure.
[01:53:36.880 --> 01:53:37.880]   I'm not sure.
[01:53:37.880 --> 01:53:38.880]   I'm not sure.
[01:53:38.880 --> 01:53:39.880]   I'm not sure.
[01:53:39.880 --> 01:53:40.880]   I'm not sure.
[01:53:40.880 --> 01:53:41.880]   I'm not sure.
[01:53:41.880 --> 01:53:42.880]   I'm not sure.
[01:53:42.880 --> 01:53:43.880]   I'm not sure.
[01:53:43.880 --> 01:53:44.880]   I'm not sure.
[01:53:44.880 --> 01:53:45.880]   I'm not sure.
[01:53:45.880 --> 01:53:46.880]   I'm not sure.
[01:53:46.880 --> 01:53:47.880]   I'm not sure.
[01:53:47.880 --> 01:53:48.880]   I'm not sure.
[01:53:48.880 --> 01:53:49.880]   I'm not sure.
[01:53:49.880 --> 01:53:50.880]   I'm not sure.
[01:53:50.880 --> 01:53:51.880]   I'm not sure.
[01:53:51.880 --> 01:53:52.880]   I'm not sure.
[01:53:52.880 --> 01:53:53.880]   I'm not sure.
[01:53:53.880 --> 01:53:54.880]   I'm not sure.
[01:53:54.880 --> 01:53:55.880]   I'm not sure.
[01:53:55.880 --> 01:53:56.880]   I'm not sure.
[01:53:56.880 --> 01:53:57.880]   I'm not sure.
[01:53:57.880 --> 01:53:58.880]   I'm not sure.
[01:53:58.880 --> 01:53:59.880]   I'm not sure.
[01:53:59.880 --> 01:54:00.880]   I'm not sure.
[01:54:00.880 --> 01:54:01.880]   I'm not sure.
[01:54:01.880 --> 01:54:02.880]   I'm not sure.
[01:54:02.880 --> 01:54:03.880]   I'm not sure.
[01:54:03.880 --> 01:54:04.880]   I'm not sure.
[01:54:04.880 --> 01:54:05.880]   I'm not sure.
[01:54:05.880 --> 01:54:06.880]   I'm not sure.
[01:54:06.880 --> 01:54:07.880]   I'm not sure.
[01:54:07.880 --> 01:54:08.880]   I'm not sure.
[01:54:08.880 --> 01:54:09.880]   I'm not sure.
[01:54:09.880 --> 01:54:10.880]   I'm not sure.
[01:54:10.880 --> 01:54:11.880]   I'm not sure.
[01:54:11.880 --> 01:54:12.880]   I'm not sure.
[01:54:12.880 --> 01:54:13.880]   I'm not sure.
[01:54:13.880 --> 01:54:14.880]   I'm not sure.
[01:54:14.880 --> 01:54:15.880]   I'm not sure.
[01:54:15.880 --> 01:54:16.880]   I'm not sure.
[01:54:16.880 --> 01:54:17.880]   I'm not sure.
[01:54:17.880 --> 01:54:18.880]   I'm not sure.
[01:54:18.880 --> 01:54:19.880]   I'm not sure.
[01:54:19.880 --> 01:54:20.880]   I'm not sure.
[01:54:20.880 --> 01:54:21.880]   I'm not sure.
[01:54:21.880 --> 01:54:22.880]   I'm not sure.
[01:54:22.880 --> 01:54:23.880]   I'm not sure.
[01:54:23.880 --> 01:54:24.880]   I'm not sure.
[01:54:24.880 --> 01:54:25.880]   I'm not sure.
[01:54:25.880 --> 01:54:26.880]   I'm not sure.
[01:54:26.880 --> 01:54:27.880]   I'm not sure.
[01:54:27.880 --> 01:54:28.880]   I'm not sure.
[01:54:28.880 --> 01:54:29.880]   I'm not sure.
[01:54:29.880 --> 01:54:30.880]   I'm not sure.
[01:54:30.880 --> 01:54:31.880]   I'm not sure.
[01:54:31.880 --> 01:54:32.880]   I'm not sure.
[01:54:32.880 --> 01:54:33.880]   I'm not sure.
[01:54:33.880 --> 01:54:34.880]   I'm not sure.
[01:54:34.880 --> 01:54:35.880]   I'm not sure.
[01:54:35.880 --> 01:54:36.880]   I'm not sure.
[01:54:36.880 --> 01:54:37.880]   I'm not sure.
[01:54:37.880 --> 01:54:38.880]   I'm not sure.
[01:54:38.880 --> 01:54:39.880]   I'm not sure.
[01:54:39.880 --> 01:54:40.880]   I'm not sure.
[01:54:40.880 --> 01:54:41.880]   I'm not sure.
[01:54:41.880 --> 01:54:42.880]   I'm not sure.
[01:54:42.880 --> 01:54:43.880]   I'm not sure.
[01:54:43.880 --> 01:54:44.880]   I'm not sure.
[01:54:44.880 --> 01:54:45.880]   I'm not sure.
[01:54:45.880 --> 01:54:46.880]   I'm not sure.
[01:54:46.880 --> 01:54:47.880]   I'm not sure.
[01:54:47.880 --> 01:54:48.880]   I'm not sure.
[01:54:48.880 --> 01:54:49.880]   I'm not sure.
[01:54:49.880 --> 01:54:50.880]   I'm not sure.
[01:54:50.880 --> 01:54:51.880]   I'm not sure.
[01:54:51.880 --> 01:54:52.880]   I'm not sure.
[01:54:52.880 --> 01:54:53.880]   I'm not sure.
[01:54:53.880 --> 01:54:54.880]   I'm not sure.
[01:54:54.880 --> 01:54:55.880]   I'm not sure.
[01:54:55.880 --> 01:54:56.880]   I'm not sure.
[01:54:56.880 --> 01:54:57.880]   I'm not sure.
[01:54:57.880 --> 01:54:58.880]   I'm not sure.
[01:54:58.880 --> 01:54:59.880]   I'm not sure.
[01:54:59.880 --> 01:55:00.880]   I'm not sure.
[01:55:00.880 --> 01:55:01.880]   I'm not sure.
[01:55:01.880 --> 01:55:02.880]   I'm not sure.
[01:55:02.880 --> 01:55:03.880]   I'm not sure.
[01:55:03.880 --> 01:55:04.880]   I'm not sure.
[01:55:04.880 --> 01:55:05.880]   I'm not sure.
[01:55:05.880 --> 01:55:06.880]   I'm not sure.
[01:55:06.880 --> 01:55:07.880]   I'm not sure.
[01:55:07.880 --> 01:55:08.880]   I'm not sure.
[01:55:08.880 --> 01:55:09.880]   I'm not sure.
[01:55:09.880 --> 01:55:10.880]   I'm not sure.
[01:55:10.880 --> 01:55:11.880]   I'm not sure.
[01:55:11.880 --> 01:55:12.880]   I'm not sure.
[01:55:12.880 --> 01:55:13.880]   I'm not sure.
[01:55:13.880 --> 01:55:14.880]   I'm not sure.
[01:55:14.880 --> 01:55:15.880]   I'm not sure.
[01:55:15.880 --> 01:55:16.880]   I'm not sure.
[01:55:16.880 --> 01:55:17.880]   I'm not sure.
[01:55:17.880 --> 01:55:18.880]   I'm not sure.
[01:55:18.880 --> 01:55:19.880]   I'm not sure.
[01:55:19.880 --> 01:55:20.880]   I'm not sure.
[01:55:20.880 --> 01:55:21.880]   I'm not sure.
[01:55:21.880 --> 01:55:22.880]   I'm not sure.
[01:55:22.880 --> 01:55:23.880]   I'm not sure.
[01:55:23.880 --> 01:55:24.880]   I'm not sure.
[01:55:24.880 --> 01:55:25.880]   I'm not sure.
[01:55:25.880 --> 01:55:26.880]   I'm not sure.
[01:55:26.880 --> 01:55:27.880]   I'm not sure.
[01:55:27.880 --> 01:55:28.880]   I'm not sure.
[01:55:28.880 --> 01:55:29.880]   I'm not sure.
[01:55:29.880 --> 01:55:30.880]   I'm not sure.
[01:55:30.880 --> 01:55:31.880]   I'm not sure.
[01:55:31.880 --> 01:55:32.880]   I'm not sure.
[01:55:32.880 --> 01:55:33.880]   I'm not sure.
[01:55:33.880 --> 01:55:34.880]   I'm not sure.
[01:55:34.880 --> 01:55:35.880]   I'm not sure.
[01:55:35.880 --> 01:55:36.880]   I'm not sure.
[01:55:36.880 --> 01:55:37.880]   I'm not sure.
[01:55:37.880 --> 01:55:38.880]   I'm not sure.
[01:55:38.880 --> 01:55:39.880]   I'm not sure.
[01:55:39.880 --> 01:55:40.880]   I'm not sure.
[01:55:40.880 --> 01:55:41.880]   I'm not sure.
[01:55:41.880 --> 01:55:42.880]   I'm not sure.
[01:55:42.880 --> 01:55:43.880]   I'm not sure.
[01:55:43.880 --> 01:55:44.880]   I'm not sure.
[01:55:44.880 --> 01:55:45.880]   I'm not sure.
[01:55:45.880 --> 01:55:46.880]   I'm not sure.
[01:55:46.880 --> 01:55:47.880]   I'm not sure.
[01:55:47.880 --> 01:55:48.880]   I'm not sure.
[01:55:48.880 --> 01:55:49.880]   I'm not sure.
[01:55:49.880 --> 01:55:50.880]   I'm not sure.
[01:55:50.880 --> 01:55:51.880]   I'm not sure.
[01:55:51.880 --> 01:55:52.880]   I'm not sure.
[01:55:52.880 --> 01:55:53.880]   I'm not sure.
[01:55:53.880 --> 01:55:54.880]   I'm not sure.
[01:55:54.880 --> 01:55:55.880]   I'm not sure.
[01:55:55.880 --> 01:55:56.880]   I'm not sure.
[01:55:56.880 --> 01:55:57.880]   I'm not sure.
[01:55:57.880 --> 01:55:58.880]   I'm not sure.
[01:55:58.880 --> 01:55:59.880]   I'm not sure.
[01:55:59.880 --> 01:56:00.880]   I'm not sure.
[01:56:00.880 --> 01:56:01.880]   I'm not sure.
[01:56:01.880 --> 01:56:02.880]   I'm not sure.
[01:56:02.880 --> 01:56:03.880]   I'm not sure.
