;FFMETADATA1
title=Our Holiday Special
artist=TWiT
album_artist=TWiT
album=This Week in Tech
track=542
genre=Podcast
comment=http://twit.tv/twit
copyright=These netcasts are released under a Creative Commons License - Attribution-NonCommercial-NoDerivatives 4.0 International. TWiT and TWiT Logo are registered trademarks of Leo Laporte.
publisher=TWiT
date=2015
encoder=Lavf58.76.100



[00:00:00.000 --> 00:00:03.720]   It's time for "Twin" this weekend tech.
[01:54:42.760 --> 01:54:43.760]   That's pure white.
[01:54:43.760 --> 01:54:44.760]   That's pure white.
[01:54:44.760 --> 01:54:45.760]   That's pure white.
[01:54:45.760 --> 01:54:46.760]   That's pure white.
[01:54:46.760 --> 01:54:47.760]   That's pure white.
[01:54:47.760 --> 01:54:48.760]   That's pure white.
[01:54:48.760 --> 01:54:49.760]   That's pure white.
[01:54:49.760 --> 01:54:50.760]   That's pure white.
[01:54:50.760 --> 01:54:51.760]   That's pure white.
[01:54:51.760 --> 01:54:52.760]   That's pure white.
[01:54:52.760 --> 01:54:53.760]   That's pure white.
[01:54:53.760 --> 01:54:54.760]   That's pure white.
[01:54:54.760 --> 01:54:55.760]   That's pure white.
[01:54:55.760 --> 01:54:56.760]   That's pure white.
[01:54:56.760 --> 01:54:57.760]   That's pure white.
[01:54:57.760 --> 01:54:58.760]   That's pure white.
[01:54:58.760 --> 01:54:59.760]   That's pure white.
[01:54:59.760 --> 01:55:00.760]   That's pure white.
[01:55:00.760 --> 01:55:01.760]   That's pure white.
[01:55:01.760 --> 01:55:02.760]   That's pure white.
[01:55:02.760 --> 01:55:03.760]   That's pure white.
[01:55:03.760 --> 01:55:04.760]   That's pure white.
[01:55:04.760 --> 01:55:05.760]   That's pure white.
[01:55:05.760 --> 01:55:06.760]   That's pure white.
[01:55:06.760 --> 01:55:07.760]   That's pure white.
[01:55:07.760 --> 01:55:08.760]   That's pure white.
[01:55:08.760 --> 01:55:09.760]   That's pure white.
[01:55:09.760 --> 01:55:10.760]   That's pure white.
[01:55:10.760 --> 01:55:11.760]   That's pure white.
[01:55:11.760 --> 01:55:12.760]   That's pure white.
[01:55:12.760 --> 01:55:13.760]   That's pure white.
[01:55:13.760 --> 01:55:14.760]   That's pure white.
[01:55:14.760 --> 01:55:15.760]   That's pure white.
[01:55:15.760 --> 01:55:16.760]   That's pure white.
[01:55:16.760 --> 01:55:17.760]   That's pure white.
[01:55:17.760 --> 01:55:18.760]   That's pure white.
[01:55:18.760 --> 01:55:19.760]   That's pure white.
[01:55:19.760 --> 01:55:20.760]   That's pure white.
[01:55:20.760 --> 01:55:21.760]   That's pure white.
[01:55:21.760 --> 01:55:22.760]   That's pure white.
[01:55:22.760 --> 01:55:23.760]   That's pure white.
[01:55:23.760 --> 01:55:24.760]   That's pure white.
[01:55:24.760 --> 01:55:25.760]   That's pure white.
[01:55:25.760 --> 01:55:26.760]   That's pure white.
[01:55:26.760 --> 01:55:27.760]   That's pure white.
[01:55:27.760 --> 01:55:28.760]   That's pure white.
[01:55:28.760 --> 01:55:29.760]   That's pure white.
[01:55:29.760 --> 01:55:30.760]   That's pure white.
[01:55:30.760 --> 01:55:31.760]   That's pure white.
[01:55:31.760 --> 01:55:32.760]   That's pure white.
[01:55:32.760 --> 01:55:33.760]   That's pure white.
[01:55:33.760 --> 01:55:34.760]   That's pure white.
[01:55:34.760 --> 01:55:35.760]   That's pure white.
[01:55:35.760 --> 01:55:36.760]   That's pure white.
[01:55:36.760 --> 01:55:37.760]   That's pure white.
[01:55:37.760 --> 01:55:38.760]   That's pure white.
[01:55:38.760 --> 01:55:39.760]   That's pure white.
[01:55:39.760 --> 01:55:40.760]   That's pure white.
[01:55:40.760 --> 01:55:41.760]   That's pure white.
[01:55:41.760 --> 01:55:42.760]   That's pure white.
[01:55:42.760 --> 01:55:43.760]   That's pure white.
[01:55:43.760 --> 01:55:44.760]   That's pure white.
[01:55:44.760 --> 01:55:45.760]   That's pure white.
[01:55:45.760 --> 01:55:46.760]   That's pure white.
[01:55:46.760 --> 01:55:47.760]   That's pure white.
[01:55:47.760 --> 01:55:48.760]   That's pure white.
[01:55:48.760 --> 01:55:49.760]   That's pure white.
[01:55:49.760 --> 01:55:50.760]   That's pure white.
[01:55:50.760 --> 01:55:51.760]   That's pure white.
[01:55:51.760 --> 01:55:52.760]   That's pure white.
[01:55:52.760 --> 01:55:53.760]   That's pure white.
[01:55:53.760 --> 01:55:54.760]   That's pure white.
[01:55:54.760 --> 01:55:55.760]   That's pure white.
[01:55:55.760 --> 01:55:56.760]   That's pure white.
[01:55:56.760 --> 01:55:57.760]   That's pure white.
[01:55:57.760 --> 01:55:58.760]   That's pure white.
[01:55:58.760 --> 01:55:59.760]   That's pure white.
[01:55:59.760 --> 01:56:00.760]   That's pure white.
[01:56:00.760 --> 01:56:01.760]   That's pure white.
[01:56:01.760 --> 01:56:02.760]   That's pure white.
[01:56:02.760 --> 01:56:03.760]   That's pure white.
[01:56:03.760 --> 01:56:04.760]   That's pure white.
[01:56:04.760 --> 01:56:05.760]   That's pure white.
[01:56:05.760 --> 01:56:06.760]   That's pure white.
[01:56:06.760 --> 01:56:07.760]   That's pure white.
[01:56:07.760 --> 01:56:08.760]   That's pure white.
[01:56:08.760 --> 01:56:09.760]   That's pure white.
[01:56:09.760 --> 01:56:10.760]   That's pure white.
[01:56:10.760 --> 01:56:11.760]   That's pure white.
[01:56:11.760 --> 01:56:12.760]   That's pure white.
[01:56:12.760 --> 01:56:13.760]   That's pure white.
[01:56:13.760 --> 01:56:14.760]   That's pure white.
[01:56:14.760 --> 01:56:15.760]   That's pure white.
[01:56:15.760 --> 01:56:16.760]   That's pure white.
[01:56:16.760 --> 01:56:17.760]   That's pure white.
[01:56:17.760 --> 01:56:18.760]   That's pure white.
[01:56:18.760 --> 01:56:19.760]   That's pure white.
[01:56:19.760 --> 01:56:20.760]   That's pure white.
[01:56:20.760 --> 01:56:21.760]   That's pure white.
[01:56:21.760 --> 01:56:22.760]   That's pure white.
[01:56:22.760 --> 01:56:23.760]   That's pure white.
[01:56:23.760 --> 01:56:24.760]   That's pure white.
[01:56:24.760 --> 01:56:25.760]   That's pure white.
[01:56:25.760 --> 01:56:26.760]   That's pure white.
[01:56:26.760 --> 01:56:27.760]   That's pure white.
[01:56:27.760 --> 01:56:28.760]   That's pure white.
[01:56:28.760 --> 01:56:29.760]   That's pure white.
[01:56:29.760 --> 01:56:30.760]   That's pure white.
[01:56:30.760 --> 01:56:31.760]   That's pure white.
[01:56:31.760 --> 01:56:32.760]   That's pure white.
[01:56:32.760 --> 01:56:33.760]   That's pure white.
[01:56:33.760 --> 01:56:34.760]   That's pure white.
[01:56:34.760 --> 01:56:35.760]   That's pure white.
[01:56:35.760 --> 01:56:36.760]   That's pure white.
[01:56:36.760 --> 01:56:37.760]   That's pure white.
[01:56:37.760 --> 01:56:38.760]   That's pure white.
[01:56:38.760 --> 01:56:39.760]   That's pure white.
[01:56:39.760 --> 01:56:40.760]   That's pure white.
[01:56:40.760 --> 01:56:41.760]   That's pure white.
[01:56:41.760 --> 01:56:42.760]   That's pure white.
[01:56:42.760 --> 01:56:43.760]   That's pure white.
[01:56:43.760 --> 01:56:44.760]   That's pure white.
[01:56:44.760 --> 01:56:45.760]   That's pure white.
[01:56:45.760 --> 01:56:46.760]   That's pure white.
[01:56:46.760 --> 01:56:47.760]   That's pure white.
[01:56:47.760 --> 01:56:48.760]   That's pure white.
[01:56:48.760 --> 01:56:49.760]   That's pure white.
[01:56:49.760 --> 01:56:50.760]   That's pure white.
[01:56:50.760 --> 01:56:51.760]   That's pure white.
[01:56:51.760 --> 01:56:52.760]   That's pure white.
[01:56:52.760 --> 01:56:53.760]   That's pure white.
[01:56:53.760 --> 01:56:54.760]   That's pure white.
[01:56:54.760 --> 01:56:55.760]   That's pure white.
[01:56:55.760 --> 01:56:56.760]   That's pure white.
[01:56:56.760 --> 01:56:57.760]   That's pure white.
[01:56:57.760 --> 01:56:58.760]   That's pure white.
[01:56:58.760 --> 01:56:59.760]   That's pure white.
[01:56:59.760 --> 01:57:00.760]   That's pure white.
[01:57:00.760 --> 01:57:01.760]   That's pure white.
[01:57:01.760 --> 01:57:02.760]   That's pure white.
[01:57:02.760 --> 01:57:03.760]   That's pure white.
[01:57:03.760 --> 01:57:04.760]   That's pure white.
[01:57:04.760 --> 01:57:05.760]   That's pure white.
[01:57:05.760 --> 01:57:06.760]   That's pure white.
[01:57:06.760 --> 01:57:07.760]   That's pure white.
[01:57:07.760 --> 01:57:08.760]   That's pure white.
[01:57:08.760 --> 01:57:09.760]   That's pure white.
[01:57:09.760 --> 01:57:10.760]   That's pure white.
[01:57:10.760 --> 01:57:11.760]   That's pure white.
[01:57:11.760 --> 01:57:12.760]   That's pure white.
[01:57:12.760 --> 01:57:13.760]   That's pure white.
[01:57:13.760 --> 01:57:14.760]   That's pure white.
[01:57:14.760 --> 01:57:15.760]   That's pure white.
[01:57:15.760 --> 01:57:16.760]   That's pure white.
[01:57:16.760 --> 01:57:17.760]   That's pure white.
[01:57:17.760 --> 01:57:18.760]   That's pure white.
[01:57:18.760 --> 01:57:19.760]   That's pure white.
[01:57:19.760 --> 01:57:20.760]   That's pure white.
[01:57:20.760 --> 01:57:21.760]   That's pure white.
[01:57:21.760 --> 01:57:22.760]   That's pure white.
[01:57:22.760 --> 01:57:23.760]   That's pure white.
[01:57:23.760 --> 01:57:24.760]   That's pure white.
[01:57:24.760 --> 01:57:25.760]   That's pure white.
[01:57:25.760 --> 01:57:26.760]   That's pure white.
[01:57:26.760 --> 01:57:27.760]   That's pure white.
[01:57:27.760 --> 01:57:28.760]   That's pure white.
[01:57:28.760 --> 01:57:29.760]   That's pure white.
[01:57:29.760 --> 01:57:30.760]   That's pure white.
[01:57:30.760 --> 01:57:31.760]   That's pure white.
[01:57:31.760 --> 01:57:32.760]   That's pure white.
[01:57:32.760 --> 01:57:33.760]   That's pure white.
[01:57:33.760 --> 01:57:34.760]   That's pure white.
[01:57:34.760 --> 01:57:35.760]   That's pure white.
[01:57:35.760 --> 01:57:36.760]   That's pure white.
[01:57:36.760 --> 01:57:37.760]   That's pure white.
[01:57:37.760 --> 01:57:38.760]   That's pure white.
[01:57:38.760 --> 01:57:39.760]   That's pure white.
[01:57:39.760 --> 01:57:40.760]   That's pure white.
[01:57:40.760 --> 01:57:41.760]   That's pure white.
[01:57:41.760 --> 01:57:42.760]   That's pure white.
[01:57:42.760 --> 01:57:43.760]   That's pure white.
[01:57:43.760 --> 01:57:44.760]   That's pure white.
[01:57:44.760 --> 01:57:45.760]   That's pure white.
[01:57:45.760 --> 01:57:46.760]   That's pure white.
[01:57:46.760 --> 01:57:47.760]   That's pure white.
[01:57:47.760 --> 01:57:48.760]   That's pure white.
[01:57:48.760 --> 01:57:49.760]   That's pure white.
[01:57:49.760 --> 01:57:50.760]   That's pure white.
[01:57:50.760 --> 01:57:51.760]   That's pure white.
[01:57:51.760 --> 01:57:52.760]   That's pure white.
[01:57:52.760 --> 01:57:53.760]   That's pure white.
[01:57:53.760 --> 01:57:54.760]   That's pure white.
[01:57:54.760 --> 01:57:55.760]   That's pure white.
[01:57:55.760 --> 01:57:56.760]   That's pure white.
[01:57:56.760 --> 01:57:57.760]   That's pure white.
[01:57:57.760 --> 01:57:58.760]   That's pure white.
[01:57:58.760 --> 01:57:59.760]   That's pure white.
[01:57:59.760 --> 01:58:00.760]   That's pure white.
[01:58:00.760 --> 01:58:01.760]   That's pure white.
[01:58:01.760 --> 01:58:02.760]   That's pure white.
[01:58:02.760 --> 01:58:03.760]   That's pure white.
[01:58:03.760 --> 01:58:04.760]   That's pure white.
[01:58:04.760 --> 01:58:05.760]   That's pure white.
[01:58:05.760 --> 01:58:06.760]   That's pure white.
[01:58:06.760 --> 01:58:07.760]   That's pure white.
[01:58:07.760 --> 01:58:08.760]   That's pure white.
[01:58:08.760 --> 01:58:09.760]   That's pure white.
[01:58:09.760 --> 01:58:10.760]   That's pure white.
[01:58:10.760 --> 01:58:11.760]   That's pure white.
[01:58:11.760 --> 01:58:12.760]   That's pure white.
[01:58:12.760 --> 01:58:13.760]   That's pure white.
[01:58:13.760 --> 01:58:14.760]   That's pure white.
[01:58:14.760 --> 01:58:15.760]   That's pure white.
[01:58:15.760 --> 01:58:16.760]   That's pure white.
[01:58:16.760 --> 01:58:17.760]   That's pure white.
[01:58:17.760 --> 01:58:18.760]   That's pure white.
[01:58:18.760 --> 01:58:19.760]   That's pure white.
[01:58:19.760 --> 01:58:20.760]   That's pure white.
[01:58:20.760 --> 01:58:21.760]   That's pure white.
[01:58:21.760 --> 01:58:22.760]   That's pure white.
[01:58:22.760 --> 01:58:23.760]   That's pure white.
[01:58:23.760 --> 01:58:24.760]   That's pure white.
[01:58:24.760 --> 01:58:25.760]   That's pure white.
[01:58:25.760 --> 01:58:26.760]   That's pure white.
[01:58:26.760 --> 01:58:27.760]   That's pure white.
[01:58:27.760 --> 01:58:28.760]   That's pure white.
[01:58:28.760 --> 01:58:29.760]   That's pure white.
[01:58:29.760 --> 01:58:30.760]   That's pure white.
[01:58:30.760 --> 01:58:31.760]   That's pure white.
[01:58:31.760 --> 01:58:32.760]   That's pure white.
[01:58:32.760 --> 01:58:33.760]   That's pure white.
[01:58:33.760 --> 01:58:34.760]   That's pure white.
[01:58:34.760 --> 01:58:35.760]   That's pure white.
[01:58:35.760 --> 01:58:36.760]   That's pure white.
[01:58:36.760 --> 01:58:37.760]   That's pure white.
[01:58:37.760 --> 01:58:38.760]   That's pure white.
[01:58:38.760 --> 01:58:39.760]   That's pure white.
[01:58:39.760 --> 01:58:40.760]   That's pure white.
[01:58:40.760 --> 01:58:41.760]   That's pure white.
[01:58:41.760 --> 01:58:42.760]   That's pure white.
[01:58:42.760 --> 01:58:43.760]   That's pure white.
[01:58:43.760 --> 01:58:44.760]   That's pure white.
[01:58:44.760 --> 01:58:45.760]   That's pure white.
[01:58:45.760 --> 01:58:46.760]   That's pure white.
[01:58:46.760 --> 01:58:47.760]   That's pure white.
[01:58:47.760 --> 01:58:48.760]   That's pure white.
[01:58:48.760 --> 01:58:49.760]   That's pure white.
[01:58:49.760 --> 01:58:50.760]   That's pure white.
[01:58:50.760 --> 01:58:51.760]   That's pure white.
[01:58:51.760 --> 01:58:52.760]   That's pure white.
[01:58:52.760 --> 01:58:53.760]   That's pure white.
[01:58:53.760 --> 01:58:54.760]   That's pure white.
[01:58:54.760 --> 01:58:55.760]   That's pure white.
[01:58:55.760 --> 01:58:56.760]   That's pure white.
[01:58:56.760 --> 01:58:57.760]   That's pure white.
[01:58:57.760 --> 01:58:58.760]   That's pure white.
[01:58:58.760 --> 01:58:59.760]   That's pure white.
[01:58:59.760 --> 01:59:00.760]   That's pure white.
[01:59:00.760 --> 01:59:01.760]   That's pure white.
[01:59:01.760 --> 01:59:02.760]   That's pure white.
[01:59:02.760 --> 01:59:03.760]   That's pure white.
[01:59:03.760 --> 01:59:04.760]   That's pure white.
[01:59:04.760 --> 01:59:05.760]   That's pure white.
[01:59:05.760 --> 01:59:06.760]   That's pure white.
[01:59:06.760 --> 01:59:07.760]   That's pure white.
[01:59:07.760 --> 01:59:08.760]   That's pure white.
[01:59:08.760 --> 01:59:09.760]   That's pure white.
[01:59:09.760 --> 01:59:10.760]   That's pure white.
[01:59:10.760 --> 01:59:11.760]   That's pure white.
[01:59:11.760 --> 01:59:12.760]   That's pure white.
[01:59:12.760 --> 01:59:13.760]   That's pure white.
[01:59:13.760 --> 01:59:14.760]   That's pure white.
[01:59:14.760 --> 01:59:15.760]   That's pure white.
[01:59:15.760 --> 01:59:16.760]   That's pure white.
[01:59:16.760 --> 01:59:17.760]   That's pure white.
[01:59:17.760 --> 01:59:18.760]   That's pure white.
[01:59:18.760 --> 01:59:19.760]   That's pure white.
[01:59:19.760 --> 01:59:20.760]   That's pure white.
[01:59:20.760 --> 01:59:21.760]   That's pure white.
[01:59:21.760 --> 01:59:22.760]   That's pure white.
[01:59:22.760 --> 01:59:23.760]   That's pure white.
[01:59:23.760 --> 01:59:25.760]   That's pure white.
[01:59:25.760 --> 01:59:26.760]   That's pure white.
[01:59:26.760 --> 01:59:27.760]   That's pure white.
[01:59:27.760 --> 01:59:28.760]   That's pure white.
[01:59:28.760 --> 01:59:29.760]   That's pure white.
[01:59:29.760 --> 01:59:30.760]   That's pure white.
[01:59:30.760 --> 01:59:31.760]   That's pure white.
[01:59:31.760 --> 01:59:32.760]   That's pure white.
[01:59:32.760 --> 01:59:33.760]   That's pure white.
[01:59:33.760 --> 01:59:34.760]   That's pure white.
[01:59:34.760 --> 01:59:35.760]   That's pure white.
[01:59:35.760 --> 01:59:36.760]   That's pure white.
[01:59:36.760 --> 01:59:37.760]   That's pure white.
[01:59:37.760 --> 01:59:38.760]   That's pure white.
[01:59:38.760 --> 01:59:39.760]   That's pure white.
[01:59:39.760 --> 01:59:40.760]   That's pure white.
[01:59:40.760 --> 01:59:41.760]   That's pure white.
[01:59:41.760 --> 01:59:42.760]   That's pure white.
[01:59:42.760 --> 01:59:43.760]   That's pure white.
[01:59:43.760 --> 01:59:44.760]   That's pure white.
[01:59:44.760 --> 01:59:45.760]   That's pure white.
[01:59:45.760 --> 01:59:46.760]   That's pure white.
[01:59:46.760 --> 01:59:47.760]   That's pure white.
[01:59:47.760 --> 01:59:48.760]   That's pure white.
[01:59:48.760 --> 01:59:49.760]   That's pure white.
[01:59:49.760 --> 01:59:50.760]   That's pure white.
[01:59:50.760 --> 01:59:51.760]   That's pure white.
[01:59:51.760 --> 01:59:52.760]   That's pure white.
[01:59:52.760 --> 01:59:53.760]   That's pure white.
[01:59:53.760 --> 01:59:54.760]   That's pure white.
[01:59:54.760 --> 01:59:55.760]   That's pure white.
[01:59:55.760 --> 01:59:56.760]   That's pure white.
[01:59:56.760 --> 01:59:57.760]   That's pure white.
[01:59:57.760 --> 01:59:58.760]   That's pure white.
[01:59:58.760 --> 01:59:59.760]   That's pure white.
[01:59:59.760 --> 02:00:00.760]   That's pure white.
[02:00:00.760 --> 02:00:01.760]   That's pure white.
[02:00:01.760 --> 02:00:02.760]   That's pure white.
[02:00:02.760 --> 02:00:03.760]   That's pure white.
[02:00:03.760 --> 02:00:04.760]   That's pure white.
[02:00:04.760 --> 02:00:05.760]   That's pure white.
[02:00:05.760 --> 02:00:06.760]   That's pure white.
[02:00:06.760 --> 02:00:07.760]   That's pure white.
[02:00:07.760 --> 02:00:08.760]   That's pure white.
[02:00:08.760 --> 02:00:09.760]   That's pure white.
[02:00:09.760 --> 02:00:10.760]   That's pure white.
[02:00:10.760 --> 02:00:11.760]   That's pure white.
[02:00:11.760 --> 02:00:12.760]   That's pure white.
[02:00:12.760 --> 02:00:13.760]   That's pure white.
[02:00:13.760 --> 02:00:14.760]   That's pure white.
[02:00:14.760 --> 02:00:15.760]   That's pure white.
[02:00:15.760 --> 02:00:16.760]   That's pure white.
[02:00:16.760 --> 02:00:17.760]   That's pure white.
[02:00:17.760 --> 02:00:18.760]   That's pure white.
[02:00:18.760 --> 02:00:19.760]   That's pure white.
[02:00:19.760 --> 02:00:20.760]   That's pure white.
[02:00:20.760 --> 02:00:21.760]   That's pure white.
[02:00:21.760 --> 02:00:22.760]   That's pure white.
[02:00:22.760 --> 02:00:23.760]   That's pure white.
[02:00:23.760 --> 02:00:24.760]   That's pure white.
[02:00:24.760 --> 02:00:25.760]   That's pure white.
[02:00:25.760 --> 02:00:26.760]   That's pure white.
[02:00:26.760 --> 02:00:27.760]   That's pure white.
[02:00:27.760 --> 02:00:28.760]   That's pure white.
[02:00:28.760 --> 02:00:29.760]   That's pure white.
[02:00:29.760 --> 02:00:30.760]   That's pure white.
[02:00:30.760 --> 02:00:31.760]   That's pure white.
[02:00:31.760 --> 02:00:32.760]   That's pure white.
[02:00:32.760 --> 02:00:33.760]   That's pure white.
[02:00:33.760 --> 02:00:34.760]   That's pure white.
[02:00:34.760 --> 02:00:35.760]   That's pure white.
[02:00:35.760 --> 02:00:36.760]   That's pure white.
[02:00:36.760 --> 02:00:37.760]   That's pure white.
[02:00:37.760 --> 02:00:38.760]   That's pure white.
[02:00:38.760 --> 02:00:39.760]   That's pure white.
[02:00:39.760 --> 02:00:40.760]   That's pure white.
[02:00:40.760 --> 02:00:41.760]   That's pure white.
[02:00:41.760 --> 02:00:42.760]   That's pure white.
[02:00:42.760 --> 02:00:43.760]   That's pure white.
[02:00:43.760 --> 02:00:44.760]   That's pure white.
[02:00:44.760 --> 02:00:45.760]   That's pure white.
[02:00:45.760 --> 02:00:46.760]   That's pure white.
[02:00:46.760 --> 02:00:47.760]   That's pure white.
[02:00:47.760 --> 02:00:48.760]   That's pure white.
[02:00:48.760 --> 02:00:49.760]   That's pure white.
[02:00:49.760 --> 02:00:50.760]   That's pure white.
[02:00:50.760 --> 02:00:51.760]   That's pure white.
[02:00:51.760 --> 02:00:52.760]   That's pure white.
[02:00:52.760 --> 02:00:53.760]   That's pure white.
[02:00:53.760 --> 02:00:54.760]   That's pure white.
[02:00:54.760 --> 02:00:55.760]   That's pure white.
[02:00:55.760 --> 02:00:56.760]   That's pure white.
[02:00:56.760 --> 02:00:57.760]   That's pure white.
[02:00:57.760 --> 02:00:58.760]   That's pure white.
[02:00:58.760 --> 02:00:59.760]   That's pure white.
[02:00:59.760 --> 02:01:00.760]   That's pure white.
[02:01:00.760 --> 02:01:01.760]   That's pure white.
[02:01:01.760 --> 02:01:02.760]   That's pure white.
[02:01:02.760 --> 02:01:03.760]   That's pure white.
[02:01:03.760 --> 02:01:04.760]   That's pure white.
[02:01:04.760 --> 02:01:05.760]   That's pure white.
[02:01:05.760 --> 02:01:06.760]   That's pure white.
[02:01:06.760 --> 02:01:07.760]   That's pure white.
[02:01:07.760 --> 02:01:08.760]   That's pure white.
[02:01:08.760 --> 02:01:09.760]   That's pure white.
[02:01:09.760 --> 02:01:10.760]   That's pure white.
[02:01:10.760 --> 02:01:11.760]   That's pure white.
[02:01:11.760 --> 02:01:12.760]   That's pure white.
[02:01:12.760 --> 02:01:13.760]   That's pure white.
[02:01:13.760 --> 02:01:14.760]   That's pure white.
[02:01:14.760 --> 02:01:15.760]   That's pure white.
[02:01:15.760 --> 02:01:16.760]   That's pure white.
[02:01:16.760 --> 02:01:17.760]   That's pure white.
[02:01:17.760 --> 02:01:18.760]   That's pure white.
[02:01:18.760 --> 02:01:19.760]   That's pure white.
[02:01:19.760 --> 02:01:20.760]   That's pure white.
[02:01:20.760 --> 02:01:21.760]   That's pure white.
[02:01:21.760 --> 02:01:22.760]   That's pure white.
[02:01:22.760 --> 02:01:23.760]   That's pure white.
[02:01:23.760 --> 02:01:24.760]   That's pure white.
[02:01:24.760 --> 02:01:25.760]   That's pure white.
[02:01:25.760 --> 02:01:26.760]   That's pure white.
[02:01:26.760 --> 02:01:27.760]   That's pure white.
[02:01:27.760 --> 02:01:28.760]   That's pure white.
[02:01:28.760 --> 02:01:29.760]   That's pure white.
[02:01:29.760 --> 02:01:30.760]   That's pure white.
[02:01:30.760 --> 02:01:31.760]   That's pure white.
[02:01:31.760 --> 02:01:32.760]   That's pure white.
[02:01:32.760 --> 02:01:33.760]   That's pure white.
[02:01:33.760 --> 02:01:34.760]   That's pure white.
[02:01:34.760 --> 02:01:35.760]   That's pure white.
[02:01:35.760 --> 02:01:36.760]   That's pure white.
[02:01:36.760 --> 02:01:37.760]   That's pure white.
[02:01:37.760 --> 02:01:38.760]   That's pure white.
[02:01:38.760 --> 02:01:39.760]   That's pure white.
[02:01:39.760 --> 02:01:40.760]   That's pure white.
[02:01:40.760 --> 02:01:41.760]   That's pure white.
[02:01:41.760 --> 02:01:42.760]   That's pure white.
[02:01:42.760 --> 02:01:43.760]   That's pure white.
[02:01:43.760 --> 02:01:44.760]   That's pure white.
[02:01:44.760 --> 02:01:45.760]   That's pure white.
[02:01:45.760 --> 02:01:46.760]   That's pure white.
[02:01:46.760 --> 02:01:47.760]   That's pure white.
[02:01:47.760 --> 02:01:48.760]   That's pure white.
[02:01:48.760 --> 02:01:49.760]   That's pure white.
[02:01:49.760 --> 02:01:50.760]   That's pure white.
[02:01:50.760 --> 02:01:51.760]   That's pure white.
[02:01:51.760 --> 02:01:52.760]   That's pure white.
[02:01:52.760 --> 02:01:53.760]   That's pure white.
[02:01:53.760 --> 02:01:54.760]   That's pure white.
[02:01:54.760 --> 02:01:55.760]   That's pure white.
[02:01:55.760 --> 02:01:56.760]   That's pure white.
[02:01:56.760 --> 02:01:57.760]   That's pure white.
[02:01:57.760 --> 02:01:58.760]   That's pure white.
[02:01:58.760 --> 02:01:59.760]   That's pure white.
[02:01:59.760 --> 02:02:00.760]   That's pure white.
[02:02:00.760 --> 02:02:01.760]   That's pure white.
[02:02:01.760 --> 02:02:02.760]   That's pure white.
[02:02:02.760 --> 02:02:03.760]   That's pure white.
[02:02:03.760 --> 02:02:04.760]   That's pure white.
[02:02:04.760 --> 02:02:05.760]   That's pure white.
[02:02:05.760 --> 02:02:06.760]   That's pure white.
[02:02:06.760 --> 02:02:07.760]   That's pure white.
[02:02:07.760 --> 02:02:08.760]   That's pure white.
[02:02:08.760 --> 02:02:09.760]   That's pure white.
[02:02:09.760 --> 02:02:10.760]   That's pure white.
[02:02:10.760 --> 02:02:11.760]   That's pure white.
[02:02:11.760 --> 02:02:12.760]   That's pure white.
[02:02:12.760 --> 02:02:13.760]   That's pure white.
[02:02:13.760 --> 02:02:14.760]   That's pure white.
[02:02:14.760 --> 02:02:15.760]   That's pure white.
[02:02:15.760 --> 02:02:16.760]   That's pure white.
[02:02:16.760 --> 02:02:17.760]   That's pure white.
[02:02:17.760 --> 02:02:18.760]   That's pure white.
[02:02:18.760 --> 02:02:19.760]   That's pure white.
[02:02:19.760 --> 02:02:20.760]   That's pure white.
[02:02:20.760 --> 02:02:21.760]   That's pure white.
[02:02:21.760 --> 02:02:22.760]   That's pure white.
[02:02:22.760 --> 02:02:23.760]   That's pure white.
[02:02:23.760 --> 02:02:24.760]   That's pure white.
[02:02:24.760 --> 02:02:25.760]   That's pure white.
[02:02:25.760 --> 02:02:26.760]   That's pure white.
[02:02:26.760 --> 02:02:27.760]   That's pure white.
[02:02:27.760 --> 02:02:28.760]   That's pure white.
[02:02:28.760 --> 02:02:29.760]   That's pure white.
[02:02:29.760 --> 02:02:30.760]   That's pure white.
[02:02:30.760 --> 02:02:31.760]   That's pure white.
[02:02:31.760 --> 02:02:32.760]   That's pure white.
[02:02:32.760 --> 02:02:33.760]   That's pure white.
[02:02:33.760 --> 02:02:34.760]   That's pure white.
[02:02:34.760 --> 02:02:35.760]   That's pure white.
[02:02:35.760 --> 02:02:36.760]   That's pure white.
[02:02:36.760 --> 02:02:37.760]   That's pure white.
[02:02:37.760 --> 02:02:38.760]   That's pure white.
[02:02:38.760 --> 02:02:39.760]   That's pure white.
[02:02:39.760 --> 02:02:40.760]   That's pure white.
[02:02:40.760 --> 02:02:41.760]   That's pure white.
[02:02:41.760 --> 02:02:42.760]   That's pure white.
[02:02:42.760 --> 02:02:43.760]   That's pure white.
[02:02:43.760 --> 02:02:44.760]   That's pure white.
[02:02:44.760 --> 02:02:45.760]   That's pure white.
[02:02:45.760 --> 02:02:46.760]   That's pure white.
[02:02:46.760 --> 02:02:47.760]   That's pure white.
[02:02:47.760 --> 02:02:48.760]   That's pure white.
[02:02:48.760 --> 02:02:49.760]   That's pure white.
[02:02:49.760 --> 02:02:50.760]   That's pure white.
[02:02:50.760 --> 02:02:51.760]   That's pure white.
[02:02:51.760 --> 02:02:52.760]   That's pure white.
[02:02:52.760 --> 02:02:53.760]   That's pure white.
[02:02:53.760 --> 02:02:54.760]   That's pure white.
[02:02:54.760 --> 02:02:55.760]   That's pure white.
