;FFMETADATA1
title=C is for Chicken
artist=TWiT
album_artist=TWiT
album=This Week in Tech
track=418
genre=Podcast
comment=http://www.twit.tv/twit
copyright=These netcasts are released under a Creative Commons Attribution Non-Commercial Share-Alike license. TWiT and TWiT Logo are registered trademarks of Leo Laporte
publisher=TWiT
date=2013
encoder=Lavf58.76.100
;FFMETADATA1
title=C is for Chicken
artist=TWiT
album_artist=TWiT
album=This Week in Tech
track=418
genre=Podcast
comment=http://www.twit.tv/twit
copyright=These netcasts are released under a Creative Commons Attribution Non-Commercial Share-Alike license. TWiT and TWiT Logo are registered trademarks of Leo Laporte
publisher=TWiT
date=2013
encoder=Lavf58.76.100



[00:00:00.000 --> 00:00:03.760]   If time for Twit this week at Tech, a little program note.
[01:37:05.560 --> 01:37:06.560]   Le Bois.
[01:37:06.560 --> 01:37:07.560]   Le Bois.
[01:37:07.560 --> 01:37:08.560]   Le Bois.
[01:37:08.560 --> 01:37:09.560]   Le Bois.
[01:37:09.560 --> 01:37:10.560]   Le Bois.
[01:37:10.560 --> 01:37:11.560]   Le Bois.
[01:37:11.560 --> 01:37:12.560]   Le Bois.
[01:37:12.560 --> 01:37:13.560]   Le Bois.
[01:37:13.560 --> 01:37:14.560]   Le Bois.
[01:37:14.560 --> 01:37:15.560]   Le Bois.
[01:37:15.560 --> 01:37:16.560]   Le Bois.
[01:37:16.560 --> 01:37:17.560]   Le Bois.
[01:37:17.560 --> 01:37:18.560]   Le Bois.
[01:37:18.560 --> 01:37:19.560]   Le Bois.
[01:37:19.560 --> 01:37:20.560]   Le Bois.
[01:37:20.560 --> 01:37:21.560]   Le Bois.
[01:37:21.560 --> 01:37:22.560]   Le Bois.
[01:37:22.560 --> 01:37:23.560]   Le Bois.
[01:37:23.560 --> 01:37:24.560]   Le Bois.
[01:37:24.560 --> 01:37:25.560]   Le Bois.
[01:37:25.560 --> 01:37:26.560]   Le Bois.
[01:37:26.560 --> 01:37:27.560]   Le Bois.
[01:37:27.560 --> 01:37:28.560]   Le Bois.
[01:37:28.560 --> 01:37:29.560]   Le Bois.
[01:37:29.560 --> 01:37:30.560]   Le Bois.
[01:37:30.560 --> 01:37:31.560]   Le Bois.
[01:37:31.560 --> 01:37:32.560]   Le Bois.
[01:37:32.560 --> 01:37:33.560]   Le Bois.
[01:37:33.560 --> 01:37:34.560]   Le Bois.
[01:37:34.560 --> 01:37:35.560]   Le Bois.
[01:37:35.560 --> 01:37:36.560]   Le Bois.
[01:37:36.560 --> 01:37:37.560]   Le Bois.
[01:37:37.560 --> 01:37:38.560]   Le Bois.
[01:37:38.560 --> 01:37:39.560]   Le Bois.
[01:37:39.560 --> 01:37:40.560]   Le Bois.
[01:37:40.560 --> 01:37:41.560]   Le Bois.
[01:37:41.560 --> 01:37:42.560]   Le Bois.
[01:37:42.560 --> 01:37:43.560]   Le Bois.
[01:37:43.560 --> 01:37:44.560]   Le Bois.
[01:37:44.560 --> 01:37:45.560]   Le Bois.
[01:37:45.560 --> 01:37:46.560]   Le Bois.
[01:37:46.560 --> 01:37:47.560]   Le Bois.
[01:37:47.560 --> 01:37:48.560]   Le Bois.
[01:37:48.560 --> 01:37:49.560]   Le Bois.
[01:37:49.560 --> 01:37:50.560]   Le Bois.
[01:37:50.560 --> 01:37:51.560]   Le Bois.
[01:37:51.560 --> 01:37:52.560]   Le Bois.
[01:37:52.560 --> 01:37:53.560]   Le Bois.
[01:37:53.560 --> 01:37:54.560]   Le Bois.
[01:37:54.560 --> 01:37:55.560]   Le Bois.
[01:37:55.560 --> 01:37:56.560]   Le Bois.
[01:37:56.560 --> 01:37:57.560]   Le Bois.
[01:37:57.560 --> 01:37:58.560]   Le Bois.
[01:37:58.560 --> 01:37:59.560]   Le Bois.
[01:37:59.560 --> 01:38:00.560]   Le Bois.
[01:38:00.560 --> 01:38:01.560]   Le Bois.
[01:38:01.560 --> 01:38:02.560]   Le Bois.
[01:38:02.560 --> 01:38:03.560]   Le Bois.
[01:38:03.560 --> 01:38:04.560]   Le Bois.
[01:38:04.560 --> 01:38:05.560]   Le Bois.
[01:38:05.560 --> 01:38:06.560]   Le Bois.
[01:38:06.560 --> 01:38:07.560]   Le Bois.
[01:38:07.560 --> 01:38:08.560]   Le Bois.
[01:38:08.560 --> 01:38:09.560]   Le Bois.
[01:38:09.560 --> 01:38:10.560]   Le Bois.
[01:38:10.560 --> 01:38:10.560]   Le Bois.
[01:38:10.560 --> 01:38:11.560]   Le Bois.
[01:38:11.560 --> 01:38:12.560]   Le Bois.
[01:38:12.560 --> 01:38:13.560]   Le Bois.
[01:38:13.560 --> 01:38:14.560]   Le Bois.
[01:38:14.560 --> 01:38:15.560]   Le Bois.
[01:38:15.560 --> 01:38:16.560]   Le Bois.
[01:38:16.560 --> 01:38:17.560]   Le Bois.
[01:38:17.560 --> 01:38:18.560]   Le Bois.
[01:38:18.560 --> 01:38:19.560]   Le Bois.
[01:38:19.560 --> 01:38:20.560]   Le Bois.
[01:38:20.560 --> 01:38:21.560]   Le Bois.
[01:38:21.560 --> 01:38:22.560]   Le Bois.
[01:38:22.560 --> 01:38:23.560]   Le Bois.
[01:38:23.560 --> 01:38:24.560]   Le Bois.
[01:38:24.560 --> 01:38:25.560]   Le Bois.
[01:38:25.560 --> 01:38:26.560]   Le Bois.
[01:38:26.560 --> 01:38:27.560]   Le Bois.
[01:38:27.560 --> 01:38:28.560]   Le Bois.
[01:38:28.560 --> 01:38:29.560]   Le Bois.
[01:38:29.560 --> 01:38:30.560]   Le Bois.
[01:38:30.560 --> 01:38:31.560]   Le Bois.
[01:38:31.560 --> 01:38:32.560]   Le Bois.
[01:38:32.560 --> 01:38:33.560]   Le Bois.
[01:38:33.560 --> 01:38:34.560]   Le Bois.
[01:38:34.560 --> 01:38:35.560]   Le Bois.
[01:38:35.560 --> 01:38:36.560]   Le Bois.
[01:38:36.560 --> 01:38:37.560]   Le Bois.
[01:38:37.560 --> 01:38:38.560]   Le Bois.
[01:38:38.560 --> 01:38:39.560]   Le Bois.
[01:38:39.560 --> 01:38:40.560]   Le Bois.
[01:38:40.560 --> 01:38:41.560]   Le Bois.
[01:38:41.560 --> 01:38:42.560]   Le Bois.
[01:38:42.560 --> 01:38:43.560]   Le Bois.
[01:38:43.560 --> 01:38:44.560]   Le Bois.
[01:38:44.560 --> 01:38:45.560]   Le Bois.
[01:38:45.560 --> 01:38:46.560]   Le Bois.
[01:38:46.560 --> 01:38:47.560]   Le Bois.
[01:38:47.560 --> 01:38:48.560]   Le Bois.
[01:38:48.560 --> 01:38:49.560]   Le Bois.
[01:38:49.560 --> 01:38:50.560]   Le Bois.
[01:38:50.560 --> 01:38:51.560]   Le Bois.
[01:38:51.560 --> 01:38:52.560]   Le Bois.
[01:38:52.560 --> 01:38:53.560]   Le Bois.
[01:38:53.560 --> 01:38:54.560]   Le Bois.
[01:38:54.560 --> 01:38:55.560]   Le Bois.
[01:38:55.560 --> 01:38:56.560]   Le Bois.
[01:38:56.560 --> 01:38:57.560]   Le Bois.
[01:38:57.560 --> 01:38:58.560]   Le Bois.
[01:38:58.560 --> 01:38:59.560]   Le Bois.
[01:38:59.560 --> 01:39:00.560]   Le Bois.
[01:39:00.560 --> 01:39:01.560]   Le Bois.
[01:39:01.560 --> 01:39:02.560]   Le Bois.
[01:39:02.560 --> 01:39:03.560]   Le Bois.
[01:39:03.560 --> 01:39:04.560]   Le Bois.
[01:39:04.560 --> 01:39:05.560]   Le Bois.
[01:39:05.560 --> 01:39:06.560]   Le Bois.
[01:39:06.560 --> 01:39:07.560]   Le Bois.
[01:39:07.560 --> 01:39:08.560]   Le Bois.
[01:39:08.560 --> 01:39:09.560]   Le Bois.
[01:39:09.560 --> 01:39:10.560]   Le Bois.
[01:39:10.560 --> 01:39:11.560]   Le Bois.
[01:39:11.560 --> 01:39:12.560]   Le Bois.
[01:39:12.560 --> 01:39:13.560]   Le Bois.
[01:39:13.560 --> 01:39:14.560]   Le Bois.
[01:39:14.560 --> 01:39:15.560]   Le Bois.
[01:39:15.560 --> 01:39:16.560]   Le Bois.
[01:39:16.560 --> 01:39:17.560]   Le Bois.
[01:39:17.560 --> 01:39:18.560]   Le Bois.
[01:39:18.560 --> 01:39:19.560]   Le Bois.
[01:39:19.560 --> 01:39:20.560]   Le Bois.
[01:39:20.560 --> 01:39:21.560]   Le Bois.
[01:39:21.560 --> 01:39:22.560]   Le Bois.
[01:39:22.560 --> 01:39:23.560]   Le Bois.
[01:39:23.560 --> 01:39:24.560]   Le Bois.
[01:39:24.560 --> 01:39:25.560]   Le Bois.
[01:39:25.560 --> 01:39:26.560]   Le Bois.
[01:39:26.560 --> 01:39:27.560]   Le Bois.
[01:39:27.560 --> 01:39:28.560]   Le Bois.
[01:39:28.560 --> 01:39:29.560]   Le Bois.
[01:39:29.560 --> 01:39:30.560]   Le Bois.
[01:39:30.560 --> 01:39:31.560]   Le Bois.
[01:39:31.560 --> 01:39:32.560]   Le Bois.
[01:39:32.560 --> 01:39:33.560]   Le Bois.
[01:39:33.560 --> 01:39:34.560]   Le Bois.
[01:39:34.560 --> 01:39:35.560]   Le Bois.
[01:39:35.560 --> 01:39:36.560]   Le Bois.
[01:39:36.560 --> 01:39:37.560]   Le Bois.
[01:39:37.560 --> 01:39:38.560]   Le Bois.
[01:39:38.560 --> 01:39:39.560]   Le Bois.
[01:39:39.560 --> 01:39:40.560]   Le Bois.
[01:39:40.560 --> 01:39:41.560]   Le Bois.
[01:39:41.560 --> 01:39:42.560]   Le Bois.
[01:39:42.560 --> 01:39:43.560]   Le Bois.
[01:39:43.560 --> 01:39:44.560]   Le Bois.
[01:39:44.560 --> 01:39:45.560]   Le Bois.
[01:39:45.560 --> 01:39:46.560]   Le Bois.
[01:39:46.560 --> 01:39:47.560]   Le Bois.
[01:39:47.560 --> 01:39:48.560]   Le Bois.
[01:39:48.560 --> 01:39:49.560]   Le Bois.
[01:39:49.560 --> 01:39:50.560]   Le Bois.
[01:39:50.560 --> 01:39:51.560]   Le Bois.
[01:39:51.560 --> 01:39:52.560]   Le Bois.
[01:39:52.560 --> 01:39:53.560]   Le Bois.
[01:39:53.560 --> 01:39:54.560]   Le Bois.
[01:39:54.560 --> 01:39:55.560]   Le Bois.
[01:39:55.560 --> 01:39:56.560]   Le Bois.
[01:39:56.560 --> 01:39:57.560]   Le Bois.
[01:39:57.560 --> 01:39:58.560]   Le Bois.
[01:39:58.560 --> 01:39:59.560]   Le Bois.
[01:39:59.560 --> 01:40:00.560]   Le Bois.
[01:40:00.560 --> 01:40:01.560]   Le Bois.
[01:40:01.560 --> 01:40:02.560]   Le Bois.
[01:40:02.560 --> 01:40:03.560]   Le Bois.
[01:40:03.560 --> 01:40:04.560]   Le Bois.
[01:40:04.560 --> 01:40:05.560]   Le Bois.
[01:40:05.560 --> 01:40:06.560]   Le Bois.
[01:40:06.560 --> 01:40:07.560]   Le Bois.
[01:40:07.560 --> 01:40:08.560]   Le Bois.
[01:40:08.560 --> 01:40:09.560]   Le Bois.
[01:40:09.560 --> 01:40:10.560]   Le Bois.
[01:40:10.560 --> 01:40:11.560]   Le Bois.
[01:40:11.560 --> 01:40:12.560]   Le Bois.
[01:40:12.560 --> 01:40:13.560]   Le Bois.
[01:40:13.560 --> 01:40:14.560]   Le Bois.
[01:40:14.560 --> 01:40:15.560]   Le Bois.
[01:40:15.560 --> 01:40:16.560]   Le Bois.
[01:40:16.560 --> 01:40:17.560]   Le Bois.
[01:40:17.560 --> 01:40:18.560]   Le Bois.
[01:40:18.560 --> 01:40:19.560]   Le Bois.
[01:40:19.560 --> 01:40:20.560]   Le Bois.
[01:40:20.560 --> 01:40:21.560]   Le Bois.
[01:40:21.560 --> 01:40:22.560]   Le Bois.
[01:40:22.560 --> 01:40:23.560]   Le Bois.
[01:40:23.560 --> 01:40:24.560]   Le Bois.
[01:40:24.560 --> 01:40:25.560]   Le Bois.
[01:40:25.560 --> 01:40:26.560]   Le Bois.
[01:40:26.560 --> 01:40:27.560]   Le Bois.
[01:40:27.560 --> 01:40:28.560]   Le Bois.
[01:40:28.560 --> 01:40:29.560]   Le Bois.
[01:40:29.560 --> 01:40:30.560]   Le Bois.
[01:40:30.560 --> 01:40:31.560]   Le Bois.
[01:40:31.560 --> 01:40:32.560]   Le Bois.
[01:40:32.560 --> 01:40:33.560]   Le Bois.
[01:40:33.560 --> 01:40:34.560]   Le Bois.
[01:40:34.560 --> 01:40:35.560]   Le Bois.
[01:40:35.560 --> 01:40:36.560]   Le Bois.
[01:40:36.560 --> 01:40:37.560]   Le Bois.
[01:40:37.560 --> 01:40:38.560]   Le Bois.
[01:40:38.560 --> 01:40:39.560]   Le Bois.
[01:40:39.560 --> 01:40:40.560]   Le Bois.
[01:40:40.560 --> 01:40:41.560]   Le Bois.
[01:40:41.560 --> 01:40:42.560]   Le Bois.
[01:40:42.560 --> 01:40:43.560]   Le Bois.
[01:40:43.560 --> 01:40:44.560]   Le Bois.
[01:40:44.560 --> 01:40:45.560]   Le Bois.
[01:40:45.560 --> 01:40:46.560]   Le Bois.
[01:40:46.560 --> 01:40:47.560]   Le Bois.
[01:40:47.560 --> 01:40:48.560]   Le Bois.
[01:40:48.560 --> 01:40:49.560]   Le Bois.
[01:40:49.560 --> 01:40:50.560]   Le Bois.
[01:40:50.560 --> 01:40:51.560]   Le Bois.
[01:40:51.560 --> 01:40:52.560]   Le Bois.
[01:40:52.560 --> 01:40:53.560]   Le Bois.
[01:40:53.560 --> 01:40:54.560]   Le Bois.
[01:40:54.560 --> 01:40:55.560]   Le Bois.
[01:40:55.560 --> 01:40:56.560]   Le Bois.
[01:40:56.560 --> 01:40:57.560]   Le Bois.
[01:40:57.560 --> 01:40:58.560]   Le Bois.
[01:40:58.560 --> 01:40:59.560]   Le Bois.
[01:40:59.560 --> 01:41:00.560]   Le Bois.
[01:41:00.560 --> 01:41:01.560]   Le Bois.
[01:41:01.560 --> 01:41:02.560]   Le Bois.
[01:41:02.560 --> 01:41:03.560]   Le Bois.
[01:41:03.560 --> 01:41:04.560]   Le Bois.
[01:41:04.560 --> 01:41:05.560]   Le Bois.
[01:41:05.560 --> 01:41:06.560]   Le Bois.
[01:41:06.560 --> 01:41:07.560]   Le Bois.
[01:41:07.560 --> 01:41:08.560]   Le Bois.
[01:41:08.560 --> 01:41:09.560]   Le Bois.
[01:41:09.560 --> 01:41:10.560]   Le Bois.
[01:41:10.560 --> 01:41:11.560]   Le Bois.
[01:41:11.560 --> 01:41:12.560]   Le Bois.
[01:41:12.560 --> 01:41:13.560]   Le Bois.
[01:41:13.560 --> 01:41:14.560]   Le Bois.
[01:41:14.560 --> 01:41:15.560]   Le Bois.
[01:41:15.560 --> 01:41:16.560]   Le Bois.
[01:41:16.560 --> 01:41:17.560]   Le Bois.
[01:41:17.560 --> 01:41:18.560]   Le Bois.
[01:41:18.560 --> 01:41:19.560]   Le Bois.
[01:41:19.560 --> 01:41:20.560]   Le Bois.
[01:41:20.560 --> 01:41:21.560]   Le Bois.
[01:41:21.560 --> 01:41:22.560]   Le Bois.
[01:41:22.560 --> 01:41:23.560]   Le Bois.
[01:41:23.560 --> 01:41:24.560]   Le Bois.
[01:41:24.560 --> 01:41:25.560]   Le Bois.
[01:41:25.560 --> 01:41:26.560]   Le Bois.
[01:41:26.560 --> 01:41:27.560]   Le Bois.
[01:41:27.560 --> 01:41:28.560]   Le Bois.
[01:41:28.560 --> 01:41:29.560]   Le Bois.
[01:41:29.560 --> 01:41:30.560]   Le Bois.
[01:41:30.560 --> 01:41:31.560]   Le Bois.
[01:41:31.560 --> 01:41:32.560]   Le Bois.
[01:41:32.560 --> 01:41:33.560]   Le Bois.
[01:41:33.560 --> 01:41:34.560]   Le Bois.
[01:41:34.560 --> 01:41:34.560]   Le Bois.
[01:41:34.560 --> 01:41:35.560]   Le Bois.
[01:41:35.560 --> 01:41:36.560]   Le Bois.
[01:41:36.560 --> 01:41:37.560]   Le Bois.
[01:41:37.560 --> 01:41:38.560]   Le Bois.
[01:41:38.560 --> 01:41:39.560]   Le Bois.
[01:41:39.560 --> 01:41:40.560]   Le Bois.
[01:41:40.560 --> 01:41:41.560]   Le Bois.
[01:41:41.560 --> 01:41:42.560]   Le Bois.
[01:41:42.560 --> 01:41:43.560]   Le Bois.
[01:41:43.560 --> 01:41:44.560]   Le Bois.
[01:41:44.560 --> 01:41:45.560]   Le Bois.
[01:41:45.560 --> 01:41:46.560]   Le Bois.
[01:41:46.560 --> 01:41:47.560]   Le Bois.
[01:41:47.560 --> 01:41:48.560]   Le Bois.
[01:41:48.560 --> 01:41:49.560]   Le Bois.
[01:41:49.560 --> 01:41:50.560]   Le Bois.
[01:41:50.560 --> 01:41:51.560]   Le Bois.
[01:41:51.560 --> 01:41:52.560]   Le Bois.
[01:41:52.560 --> 01:41:53.560]   Le Bois.
[01:41:53.560 --> 01:41:54.560]   Le Bois.
[01:41:54.560 --> 01:41:55.560]   Le Bois.
[01:41:55.560 --> 01:41:56.560]   Le Bois.
[01:41:56.560 --> 01:41:57.560]   Le Bois.
[01:41:57.560 --> 01:41:58.560]   Le Bois.
[01:41:58.560 --> 01:41:59.560]   Le Bois.
[01:41:59.560 --> 01:42:00.560]   Le Bois.
[01:42:00.560 --> 01:42:01.560]   Le Bois.
[01:42:01.560 --> 01:42:02.560]   Le Bois.
[01:42:02.560 --> 01:42:03.560]   Le Bois.
[01:42:03.560 --> 01:42:04.560]   Le Bois.
[01:42:04.560 --> 01:42:05.560]   Le Bois.
[01:42:05.560 --> 01:42:06.560]   Le Bois.
[01:42:06.560 --> 01:42:07.560]   Le Bois.
[01:42:07.560 --> 01:42:08.560]   Le Bois.
[01:42:08.560 --> 01:42:09.560]   Le Bois.
[01:42:09.560 --> 01:42:10.560]   Le Bois.
[01:42:10.560 --> 01:42:11.560]   Le Bois.
[01:42:11.560 --> 01:42:12.560]   Le Bois.
[01:42:12.560 --> 01:42:13.560]   Le Bois.
[01:42:13.560 --> 01:42:14.560]   Le Bois.
[01:42:14.560 --> 01:42:15.560]   Le Bois.
[01:42:15.560 --> 01:42:16.560]   Le Bois.
[01:42:16.560 --> 01:42:17.560]   Le Bois.
[01:42:17.560 --> 01:42:18.560]   Le Bois.
[01:42:18.560 --> 01:42:19.560]   Le Bois.
[01:42:19.560 --> 01:42:20.560]   Le Bois.
[01:42:20.560 --> 01:42:21.560]   Le Bois.
[01:42:21.560 --> 01:42:22.560]   Le Bois.
[01:42:22.560 --> 01:42:23.560]   Le Bois.
[01:42:23.560 --> 01:42:24.560]   Le Bois.
[01:42:24.560 --> 01:42:25.560]   Le Bois.
[01:42:25.560 --> 01:42:26.560]   Le Bois.
[01:42:26.560 --> 01:42:27.560]   Le Bois.
[01:42:27.560 --> 01:42:28.560]   Le Bois.
[01:42:28.560 --> 01:42:29.560]   Le Bois.
[01:42:29.560 --> 01:42:30.560]   Le Bois.
[01:42:30.560 --> 01:42:31.560]   Le Bois.
[01:42:31.560 --> 01:42:32.560]   Le Bois.
[01:42:32.560 --> 01:42:33.560]   Le Bois.
[01:42:33.560 --> 01:42:34.560]   Le Bois.
[01:42:34.560 --> 01:42:35.560]   Le Bois.
[01:42:35.560 --> 01:42:36.560]   Le Bois.
[01:42:36.560 --> 01:42:37.560]   Le Bois.
[01:42:37.560 --> 01:42:38.560]   Le Bois.
[01:42:38.560 --> 01:42:39.560]   Le Bois.
[01:42:39.560 --> 01:42:40.560]   Le Bois.
[01:42:40.560 --> 01:42:41.560]   Le Bois.
[01:42:41.560 --> 01:42:42.560]   Le Bois.
[01:42:42.560 --> 01:42:43.560]   Le Bois.
[01:42:43.560 --> 01:42:44.560]   Le Bois.
[01:42:44.560 --> 01:42:45.560]   Le Bois.
[01:42:45.560 --> 01:42:46.560]   Le Bois.
[01:42:46.560 --> 01:42:47.560]   Le Bois.
[01:42:47.560 --> 01:42:48.560]   Le Bois.
[01:42:48.560 --> 01:42:49.560]   Le Bois.
[01:42:49.560 --> 01:42:50.560]   Le Bois.
[01:42:50.560 --> 01:42:51.560]   Le Bois.
[01:42:51.560 --> 01:42:52.560]   Le Bois.
[01:42:52.560 --> 01:42:53.560]   Le Bois.
[01:42:53.560 --> 01:42:54.560]   Le Bois.
[01:42:54.560 --> 01:42:55.560]   Le Bois.
[01:42:55.560 --> 01:42:56.560]   Le Bois.
[01:42:56.560 --> 01:42:57.560]   Le Bois.
[01:42:57.560 --> 01:42:58.560]   Le Bois.
[01:42:58.560 --> 01:42:59.560]   Le Bois.
[01:42:59.560 --> 01:43:00.560]   Le Bois.
[01:43:00.560 --> 01:43:01.560]   Le Bois.
[01:43:01.560 --> 01:43:02.560]   Le Bois.
[01:43:02.560 --> 01:43:03.560]   Le Bois.
[01:43:03.560 --> 01:43:04.560]   Le Bois.
[01:43:04.560 --> 01:43:05.560]   Le Bois.
[01:43:05.560 --> 01:43:06.560]   Le Bois.
[01:43:06.560 --> 01:43:07.560]   Le Bois.
[01:43:07.560 --> 01:43:08.560]   Le Bois.
[01:43:08.560 --> 01:43:09.560]   Le Bois.
[01:43:09.560 --> 01:43:10.560]   Le Bois.
[01:43:10.560 --> 01:43:11.560]   Le Bois.
[01:43:11.560 --> 01:43:12.560]   Le Bois.
[01:43:12.560 --> 01:43:13.560]   Le Bois.
[01:43:13.560 --> 01:43:14.560]   Le Bois.
[01:43:14.560 --> 01:43:15.560]   Le Bois.
[01:43:15.560 --> 01:43:16.560]   Le Bois.
[01:43:16.560 --> 01:43:17.560]   Le Bois.
[01:43:17.560 --> 01:43:18.560]   Le Bois.
[01:43:18.560 --> 01:43:19.560]   Le Bois.
[01:43:19.560 --> 01:43:20.560]   Le Bois.
[01:43:20.560 --> 01:43:21.560]   Le Bois.
[01:43:21.560 --> 01:43:22.560]   Le Bois.
[01:43:22.560 --> 01:43:23.560]   Le Bois.
[01:43:23.560 --> 01:43:24.560]   Le Bois.
[01:43:24.560 --> 01:43:25.560]   Le Bois.
[01:43:25.560 --> 01:43:26.560]   Le Bois.
[01:43:26.560 --> 01:43:27.560]   Le Bois.
[01:43:27.560 --> 01:43:28.560]   Le Bois.
[01:43:28.560 --> 01:43:29.560]   Le Bois.
[01:43:29.560 --> 01:43:30.560]   Le Bois.
[01:43:30.560 --> 01:43:31.560]   Le Bois.
[01:43:31.560 --> 01:43:32.560]   Le Bois.
[01:43:32.560 --> 01:43:33.560]   Le Bois.
[01:43:33.560 --> 01:43:34.560]   Le Bois.
[01:43:34.560 --> 01:43:35.560]   Le Bois.
[01:43:35.560 --> 01:43:36.560]   Le Bois.
[01:43:36.560 --> 01:43:37.560]   Le Bois.
[01:43:37.560 --> 01:43:38.560]   Le Bois.
[01:43:38.560 --> 01:43:39.560]   Le Bois.
[01:43:39.560 --> 01:43:40.560]   Le Bois.
[01:43:40.560 --> 01:43:41.560]   Le Bois.
[01:43:41.560 --> 01:43:42.560]   Le Bois.
[01:43:42.560 --> 01:43:43.560]   Le Bois.
[01:43:43.560 --> 01:43:44.560]   Le Bois.
[01:43:44.560 --> 01:43:45.560]   Le Bois.
[01:43:45.560 --> 01:43:46.560]   Le Bois.
[01:43:46.560 --> 01:43:47.560]   Le Bois.
[01:43:47.560 --> 01:43:48.560]   Le Bois.
[01:43:48.560 --> 01:43:49.560]   Le Bois.
[01:43:49.560 --> 01:43:50.560]   Le Bois.
[01:43:50.560 --> 01:43:51.560]   Le Bois.
[01:43:51.560 --> 01:43:52.560]   Le Bois.
[01:43:52.560 --> 01:43:53.560]   Le Bois.
[01:43:53.560 --> 01:43:54.560]   Le Bois.
[01:43:54.560 --> 01:43:55.560]   Le Bois.
[01:43:55.560 --> 01:43:56.560]   Le Bois.
[01:43:56.560 --> 01:43:57.560]   Le Bois.
[01:43:57.560 --> 01:43:58.560]   Le Bois.
[01:43:58.560 --> 01:43:59.560]   Le Bois.
[01:43:59.560 --> 01:44:00.560]   Le Bois.
[01:44:00.560 --> 01:44:01.560]   Le Bois.
[01:44:01.560 --> 01:44:02.560]   Le Bois.
[01:44:02.560 --> 01:44:03.560]   Le Bois.
[01:44:03.560 --> 01:44:04.560]   Le Bois.
[01:44:04.560 --> 01:44:05.560]   Le Bois.
[01:44:05.560 --> 01:44:06.560]   Le Bois.
[01:44:06.560 --> 01:44:07.560]   Le Bois.
[01:44:07.560 --> 01:44:08.560]   Le Bois.
[01:44:08.560 --> 01:44:09.560]   Le Bois.
[01:44:09.560 --> 01:44:10.560]   Le Bois.
[01:44:10.560 --> 01:44:11.560]   Le Bois.
[01:44:11.560 --> 01:44:12.560]   Le Bois.
[01:44:12.560 --> 01:44:13.560]   Le Bois.
[01:44:13.560 --> 01:44:14.560]   Le Bois.
[01:44:14.560 --> 01:44:15.560]   Le Bois.
[01:44:15.560 --> 01:44:16.560]   Le Bois.
[01:44:16.560 --> 01:44:17.560]   Le Bois.
[01:44:17.560 --> 01:44:18.560]   Le Bois.
[01:44:18.560 --> 01:44:19.560]   Le Bois.
[01:44:19.560 --> 01:44:20.560]   Le Bois.
[01:44:20.560 --> 01:44:21.560]   Le Bois.
[01:44:21.560 --> 01:44:22.560]   Le Bois.
[01:44:22.560 --> 01:44:23.560]   Le Bois.
[01:44:23.560 --> 01:44:24.560]   Le Bois.
[01:44:24.560 --> 01:44:25.560]   Le Bois.
[01:44:25.560 --> 01:44:26.560]   Le Bois.
[01:44:26.560 --> 01:44:27.560]   Le Bois.
[01:44:27.560 --> 01:44:28.560]   Le Bois.
[01:44:28.560 --> 01:44:29.560]   Le Bois.
[01:44:29.560 --> 01:44:30.560]   Le Bois.
[01:44:30.560 --> 01:44:31.560]   Le Bois.
[01:44:31.560 --> 01:44:32.560]   Le Bois.
[01:44:32.560 --> 01:44:33.560]   Le Bois.
[01:44:33.560 --> 01:44:34.560]   Le Bois.
[01:44:34.560 --> 01:44:35.560]   Le Bois.
[01:44:35.560 --> 01:44:36.560]   Le Bois.
[01:44:36.560 --> 01:44:37.560]   Le Bois.
[01:44:37.560 --> 01:44:38.560]   Le Bois.
[01:44:38.560 --> 01:44:39.560]   Le Bois.
[01:44:39.560 --> 01:44:40.560]   Le Bois.
[01:44:40.560 --> 01:44:41.560]   Le Bois.
[01:44:41.560 --> 01:44:42.560]   Le Bois.
[01:44:42.560 --> 01:44:43.560]   Le Bois.
[01:44:43.560 --> 01:44:44.560]   Le Bois.
[01:44:44.560 --> 01:44:45.560]   Le Bois.
[01:44:45.560 --> 01:44:46.560]   Le Bois.
[01:44:46.560 --> 01:44:47.560]   Le Bois.
[01:44:47.560 --> 01:44:48.560]   Le Bois.
[01:44:48.560 --> 01:44:49.560]   Le Bois.
[01:44:49.560 --> 01:44:50.560]   Le Bois.
[01:44:50.560 --> 01:44:51.560]   Le Bois.
[01:44:51.560 --> 01:44:52.560]   Le Bois.
[01:44:52.560 --> 01:44:53.560]   Le Bois.
[01:44:53.560 --> 01:44:54.560]   Le Bois.
[01:44:54.560 --> 01:44:55.560]   Le Bois.
[01:44:55.560 --> 01:44:56.560]   Le Bois.
[01:44:56.560 --> 01:44:57.560]   Le Bois.
[01:44:57.560 --> 01:44:58.560]   Le Bois.
[01:44:58.560 --> 01:44:59.560]   Le Bois.
[01:44:59.560 --> 01:45:00.560]   Le Bois.
[01:45:00.560 --> 01:45:01.560]   Le Bois.
[01:45:01.560 --> 01:45:02.560]   Le Bois.
[01:45:02.560 --> 01:45:03.560]   Le Bois.
[01:45:03.560 --> 01:45:04.560]   Le Bois.
[01:45:04.560 --> 01:45:05.560]   Le Bois.
[01:45:05.560 --> 01:45:06.560]   Le Bois.
[01:45:06.560 --> 01:45:07.560]   Le Bois.
[01:45:07.560 --> 01:45:08.560]   Le Bois.
[01:45:08.560 --> 01:45:09.560]   Le Bois.
