
[00:00:00.000 --> 00:00:06.200]   It's time for Dwight this weekend tech. Oh, this is gonna be a think he show some shows are drinky
[01:18:58.520 --> 01:19:01.080]   My sorry my dad is coming back
[01:19:01.080 --> 01:19:03.400]   That is a new puppy
[01:19:03.400 --> 01:19:08.680]   Um, it's the same puppy or well, it's a different puppy. You've known two puppies
[01:19:09.320 --> 01:19:11.320]   Wow, this one barks a lot and is annoying
[01:19:11.320 --> 01:19:14.840]   The other one just barked a lot. Yes, okay
[01:19:14.840 --> 01:19:21.880]   Also here oh malik these two used to work together as you probably figured this out at giga oh
[01:19:21.880 --> 01:19:24.360]   omas at om.co and his
[01:19:24.360 --> 01:19:29.320]   Interviews are at pico p i dot cio and he's on the twitter at all
[01:19:29.320 --> 01:19:36.280]   Did you get the ear pods yet? Oh, I see you're wearing the wired headphones. You want to have the i think i'm okay without
[01:19:37.400 --> 01:19:42.600]   The ear pods we had rene richy was it right? Well only reviewers rene was in studio
[01:19:42.600 --> 01:19:45.640]   He had them and I played with them, but but he those are the pre-release, right?
[01:19:45.640 --> 01:19:48.920]   I don't know if this is a true story or not
[01:19:48.920 --> 01:19:55.080]   But somebody emailed according to somebody and we and they can't really verify that this is a real email
[01:19:55.080 --> 01:20:00.520]   He passed along to nine to five mac or i'm sorry mac rumors. He sent an email to tim cook
[01:20:00.520 --> 01:20:06.360]   Saying give us a release date. I really bought into the wireless vision you painted tim
[01:20:06.440 --> 01:20:11.240]   Now i'm stuck waiting with my ear pods, but can't change charge my seven at the same time
[01:20:11.240 --> 01:20:12.520]   Which I need to do at work
[01:20:12.520 --> 01:20:16.680]   Let us know if it's a month or six months because if it is i'll just buy some other wireless headphones
[01:20:16.680 --> 01:20:22.120]   To which tim cook responded thanks for your note. Sorry for the delay
[01:20:22.120 --> 01:20:27.240]   We are finalizing them and I anticipate we'll begin to ship over the next few weeks
[01:20:27.240 --> 01:20:29.800]   This was November 30th
[01:20:29.800 --> 01:20:31.800]   It's such a great non-answer
[01:20:31.800 --> 01:20:34.360]   It could be so good. It could be a hundred weeks
[01:20:35.720 --> 01:20:41.000]   Right makes you feel so good that I got the email and it's coming but it's such a non-answer
[01:20:41.000 --> 01:20:47.800]   Yeah, but when I don't know but how nice that he emailed me. Yeah, well steve jones just like do that right
[01:20:47.800 --> 01:20:50.440]   middle of the night emails. Yeah
[01:20:50.440 --> 01:20:54.280]   I need a bot
[01:20:54.280 --> 01:20:56.280]   well
[01:20:56.280 --> 01:20:58.040]   Tim has a posse
[01:20:58.040 --> 01:21:03.400]   I mean every major executive these days has an office of the executive that includes a bunch of people
[01:21:03.800 --> 01:21:07.640]   whose sole job it is to send these canned responses to email, right
[01:21:07.640 --> 01:21:13.320]   I even have that I have about 15 people answer my email. Whoa, you must be
[01:21:13.320 --> 01:21:15.320]   really
[01:21:15.320 --> 01:21:17.800]   What
[01:21:17.800 --> 01:21:19.800]   Oh, you need to have a talk my friend
[01:21:19.800 --> 01:21:24.280]   No, in fact, I've got a new method. I ignore all emails
[01:21:24.280 --> 01:21:30.120]   It's true. He's never responded to what am I and I've only sent him to in the entire six months. I've known him
[01:21:31.800 --> 01:21:36.840]   I should respond. I'm sorry. I found yours the other day. I was searching for something and I saw one from you and I said, oh
[01:21:36.840 --> 01:21:43.400]   Stacey sent me an email four weeks ago. I told you that I said it was a very nice email
[01:21:43.400 --> 01:21:46.920]   I appreciate it wasn't I see no I will read pencil it and send it back to you
[01:21:46.920 --> 01:21:52.680]   See if you answered more emails you would not be sitting in the studio by itself who would have time no
[01:21:52.680 --> 01:21:57.480]   No, no, it's not it. I wouldn't have time to sit in the studio by myself. I'd be busy answering email
[01:21:57.480 --> 01:21:59.560]   What do you mean by myself? You're here?
[01:22:00.280 --> 01:22:06.760]   In virtual reality? No, can you smell my nice cologne? No, what kind of cologne are you wearing?
[01:22:06.760 --> 01:22:09.160]   That doesn't matter since you can't smell it
[01:22:09.160 --> 01:22:11.880]   frankly
[01:22:11.880 --> 01:22:14.760]   Mainly the reason we don't have people in studios. So I don't have to smell them
[01:22:14.760 --> 01:22:23.240]   I don't know what you are all the other way around like, you know, I have no I don't smell at all
[01:22:23.240 --> 01:22:26.760]   You must be sweating under that sweater. No smell
[01:22:27.720 --> 01:22:32.840]   I use products that have no smell you put the sweat in the sweater, man. Come on
[01:22:32.840 --> 01:22:37.400]   Are you wearing perfume stacey?
[01:22:37.400 --> 01:22:44.760]   No, no, but I cooked I spent three hours cooking a a beef kind of stew thing with bacon and wine and
[01:22:44.760 --> 01:22:47.000]   deglazing and onions
[01:22:47.000 --> 01:22:51.320]   So I smell like deliciousness, but probably not oh you don't smell like deliciousness
[01:22:51.320 --> 01:22:56.840]   You smell like old sofa cushions. You think you smell like deliciousness everything in my house smells like this right now
[01:22:57.800 --> 01:23:04.520]   When I we every time I barbecue my hair gets smoked and then I smell like that for a day. I hate it. Okay barbecue smoke
[01:23:04.520 --> 01:23:07.320]   Is totally different than bacon
[01:23:07.320 --> 01:23:10.520]   I smell like bacon
[01:23:10.520 --> 01:23:12.840]   Bacon's pretty good
[01:23:12.840 --> 01:23:16.840]   You stacey you and I are not getting invited back to the show. I love you guys
[01:23:16.840 --> 01:23:22.040]   No, if I could in fact, I would fire everybody else and it would just be these you two every week
[01:23:22.040 --> 01:23:24.520]   Talking about how you might get your wish
[01:23:26.440 --> 01:23:30.280]   You lost your audience right now. No, no, they love you
[01:23:30.280 --> 01:23:34.120]   Except for that one guy who says who is this ome guy? He seems to know nothing
[01:23:34.120 --> 01:23:37.080]   There's a lot of people like that
[01:23:37.080 --> 01:23:41.400]   They don't know how deep the ome river is
[01:23:41.400 --> 01:23:46.520]   Really is it yeah, you're the marionis trench of tech journalists
[01:23:46.520 --> 01:23:51.000]   Okay, let me talk about tag, please
[01:23:51.000 --> 01:23:54.040]   Hey, let's talk about net neutrality, please
[01:23:55.160 --> 01:23:57.800]   Yes, stacey wants to talk about net new i want to talk about
[01:23:57.800 --> 01:24:02.520]   All right, so this is a good one. I really enjoyed this article the fcc
[01:24:02.520 --> 01:24:05.400]   came up with the opinion that atnt
[01:24:05.400 --> 01:24:08.600]   and their new direct tv
[01:24:08.600 --> 01:24:10.360]   now
[01:24:10.360 --> 01:24:12.360]   violates net neutrality
[01:24:12.360 --> 01:24:16.120]   Uh because of course atnt says
[01:24:16.120 --> 01:24:20.840]   We're not going to charge you for bandwidth you use when you watch direct tv now
[01:24:21.480 --> 01:24:25.400]   on as an atnt customer zero rating, right
[01:24:25.400 --> 01:24:28.520]   But there's a little problem
[01:24:28.520 --> 01:24:29.720]   like
[01:24:29.720 --> 01:24:33.640]   The fcc is the ultimate lame duck agency at this point
[01:24:33.640 --> 01:24:36.600]   In uh in a few weeks january 20th
[01:24:36.600 --> 01:24:43.480]   The new president will get to nominate a new chairman of the fcc in fact congress has already said to the fcc
[01:24:43.480 --> 01:24:46.200]   Don't do anything
[01:24:46.200 --> 01:24:50.280]   Well, and the fcc is already yes, they stopped they stopped doing stuff
[01:24:50.280 --> 01:24:52.280]   So this must be like a leftover
[01:24:52.280 --> 01:24:59.640]   Well, yes, and this is something I mean tom wheeler is banking big on net neutrality being his
[01:24:59.640 --> 01:25:05.960]   Actually protecting consumers rights, which he's done a really good job of he is not the dingo that we thought he was
[01:25:05.960 --> 01:25:08.440]   He is he is not
[01:25:08.440 --> 01:25:15.240]   So yeah, this is so frustrating because this is what everyone said was going to happen when we allowed zero rating
[01:25:15.240 --> 01:25:17.880]   This is not a surprise to anyone. Yeah, and
[01:25:19.800 --> 01:25:21.800]   oh look it's happening and
[01:25:21.800 --> 01:25:25.160]   atnt and verizon by
[01:25:25.160 --> 01:25:32.360]   By ignoring t-mobile and not going after the the first mover the weakest one in that because t-mobile started this with their binge
[01:25:32.360 --> 01:25:38.280]   On program binge on and zero rating for spotify and some things whichever is like hey free spotify
[01:25:38.280 --> 01:25:43.880]   We're like no, this is like this is why it's so hard zero rating is so hard because customers love it
[01:25:44.680 --> 01:25:50.920]   Right what they don't understand and it's I feel like i'm preaching at them when I say this is
[01:25:50.920 --> 01:25:53.640]   You it's not good for you
[01:25:53.640 --> 01:25:58.920]   You shouldn't I know you're not paying anything for listening to spotify
[01:25:58.920 --> 01:26:04.040]   But the problem is the next hot new exciting music service
[01:26:04.040 --> 01:26:10.840]   Is disadvantaged you won't listen to them because they cost you bandwidth so in effect you're telling
[01:26:11.320 --> 01:26:16.200]   John ledger and and t-mobile you guys get to pick who the winners are
[01:26:16.200 --> 01:26:24.040]   And we don't want t-mobile to pick who the winners are we don't want 18 t to pick who the winners are we want the market
[01:26:24.040 --> 01:26:26.440]   And consumers to pick who the winners are
[01:26:26.440 --> 01:26:32.360]   Did I describe that accurately you were so good i'm so glad I didn't have to do that because I would have just got
[01:26:32.360 --> 01:26:35.640]   Part of the problem is the is the term net neutrality is terrible
[01:26:38.280 --> 01:26:44.200]   Yes, and I wish we could come up with a better name. I keep thinking maybe net discrimination or bandwidth discrimination
[01:26:44.200 --> 01:26:49.320]   Network freedom. Well, it's for freedom, but it's against discrimination
[01:26:49.320 --> 01:26:53.800]   It's yeah, but discrimination they the they got that
[01:26:53.800 --> 01:27:00.680]   They took advantage of that word because discrimination in the fcc since now means a lot of crazy things, but on this story
[01:27:00.680 --> 01:27:05.880]   So atnt with direct tv that's their own service
[01:27:06.600 --> 01:27:12.280]   So they're basically like oh you belong to us and that's why the fcc went after them
[01:27:12.280 --> 01:27:18.280]   So with t-mobile t-mobile wasn't being is egregious. Well, it is it's worse. It's worse today. It is way worse
[01:27:18.280 --> 01:27:23.080]   Yes, but it's not really worse because ultimately the whole problem is
[01:27:23.080 --> 01:27:26.520]   Picking winners whether it's you or somebody else
[01:27:26.520 --> 01:27:34.200]   And we don't know what deals t-mobiles making with these companies to get zero rated zero rating is it by the way another terrible phrase
[01:27:34.360 --> 01:27:37.080]   These phrases are chosen to obfuscate the problem
[01:27:37.080 --> 01:27:41.240]   Because the people in their marketing departments are great
[01:27:41.240 --> 01:27:44.040]   atnt sponsored data
[01:27:44.040 --> 01:27:46.520]   so with this
[01:27:46.520 --> 01:27:49.320]   I'm just i'm so sad because
[01:27:49.320 --> 01:27:55.640]   Atnt even if the fcc does go even if the fcc had the ability to go after them
[01:27:55.640 --> 01:27:59.720]   Which I don't think given the people who are in trumps transition team that's going to happen
[01:27:59.720 --> 01:28:03.880]   Atnt and Verizon will fight like hell to make sure this goes through
[01:28:04.360 --> 01:28:09.400]   And they fight the long game. I mean the fact that we're still talking about net neutrality
[01:28:09.400 --> 01:28:15.480]   How how long has it been since we've been doing net neutrality like 2008 2009?
[01:28:15.480 --> 01:28:19.320]   I mean before 2005 was the term was invented or
[01:28:19.320 --> 01:28:26.520]   I've been writing about this since day one and it's so nice to see two other people talk about
[01:28:26.520 --> 01:28:28.600]   stuff with
[01:28:28.600 --> 01:28:30.600]   you know made my head explode
[01:28:31.800 --> 01:28:34.920]   I just uh signed up for the free trial of direct tv now
[01:28:34.920 --> 01:28:38.760]   And it's supposed to be a free seven day trial
[01:28:38.760 --> 01:28:45.080]   But the the pro I wish I could show you I should I maybe I've hustled through this. Oh, yeah, here we go. So
[01:28:45.080 --> 01:28:51.240]   This is supposed to be free, but and it's very confusing lock it in pay 35 dollars every month
[01:28:51.240 --> 01:28:54.520]   Well, what no wait a minute. I don't should I place the continue button or no?
[01:28:54.520 --> 01:29:01.000]   What am I paying for add to plan? But I don't it's supposed to be free. Okay continue prepay will hook you up
[01:29:01.080 --> 01:29:07.800]   No, what I supposed to be free. Oh wait a minute. This is free prepay three months today. It's free right credit card
[01:29:07.800 --> 01:29:09.880]   I'm not giving you what the hell
[01:29:09.880 --> 01:29:12.840]   So this is by the way
[01:29:12.840 --> 01:29:17.880]   Just if case you think oh no 18 t's nice. They wouldn't screw anybody. No when thinks that oh
[01:29:17.880 --> 01:29:25.160]   I can't continue without giving him a credit card. Well, that's so that's pretty common on free total due to the wait wait wait wait
[01:29:25.160 --> 01:29:30.760]   Total due today a hundred five dollars. That's common on free trials. Oh, that is not that is not
[01:29:30.920 --> 01:29:34.840]   Total due today a hundred five dollars. That's wait a minute. This is time
[01:29:34.840 --> 01:29:39.880]   It's time for me to make this big and uh and to use my illustrator
[01:29:39.880 --> 01:29:45.960]   Total due today a hundred and five dollars due today. That's not free
[01:29:45.960 --> 01:29:52.440]   Scroll down. I want to see their t and c because a t and t has the best you are weird if you want to see that
[01:29:52.440 --> 01:29:55.960]   Okay. Well, all right. No, that's when they're going to tell you what you're paying for
[01:29:56.760 --> 01:30:00.120]   compatible device and browser required residential customers only available in the us
[01:30:00.120 --> 01:30:03.880]   So the free trial part free trial new subscribers only cancel before the end of trial
[01:30:03.880 --> 01:30:07.560]   So which is on a map you renews monthly at the right effective sign up minimum $35 a month
[01:30:07.560 --> 01:30:11.160]   This charge your payment method on file until you cancel if you modify our cancel at any time of direct
[01:30:11.160 --> 01:30:13.160]   TV now once cancel you can go directly
[01:30:13.160 --> 01:30:19.880]   But but okay, but wait wait wait wait wait wait wait total due today. This is not free
[01:30:21.480 --> 01:30:25.480]   hundred five dollars. How did it get to that? Yeah, where did that come from?
[01:30:25.480 --> 01:30:30.520]   Your seven free days we've added to the end of your free
[01:30:30.520 --> 01:30:32.520]   Wait a minute
[01:30:32.520 --> 01:30:36.280]   Your seven day will be added to the end of your prepaid period
[01:30:36.280 --> 01:30:39.000]   You'll be charged a hundred five dollars today
[01:30:39.000 --> 01:30:43.800]   And your regularly monthly payments of 35 dollars a month will start on march 11th
[01:30:43.800 --> 01:30:47.640]   That's not free
[01:30:47.640 --> 01:30:49.640]   That's what they found on that
[01:30:49.640 --> 01:30:54.280]   I love them. There you go. We just need your info
[01:30:54.280 --> 01:30:57.640]   Give us your info
[01:30:57.640 --> 01:31:00.920]   Info I want your info
[01:31:00.920 --> 01:31:04.840]   The same thing with adobe
[01:31:04.840 --> 01:31:10.360]   Creative suite subscription exactly the same thing
[01:31:10.360 --> 01:31:14.680]   I got so frustrated. I just canceled it. I'm gonna go with
[01:31:14.680 --> 01:31:17.480]   You know programs I can buy now
[01:31:18.120 --> 01:31:25.560]   Well, I wanted to try it for a week just so I could demonstrate it on tomorrow and iOS today and all of that
[01:31:25.560 --> 01:31:27.560]   But I guess not
[01:31:27.560 --> 01:31:33.640]   And how do you fight customers who say but wait a minute doesn't cost up against my bandwidth. Isn't that a good thing? What's wrong with that?
[01:31:33.640 --> 01:31:38.600]   You just have to explain. I mean, that's that's the thing. It's like
[01:31:38.600 --> 01:31:44.760]   It's like explaining that sugar is going to like rot your teeth. I mean, it's it's exactly it's like
[01:31:45.080 --> 01:31:50.280]   Yeah, but it's sugar, but it's sweet right. It's wonderful. You can eat that. I'll go to the dentist later
[01:31:50.280 --> 01:31:57.800]   By the way, by the way, somebody in the chatroom just got me. He said, but leo they're just optimizing for profit
[01:31:57.800 --> 01:32:02.680]   Whoever that okay
[01:32:02.680 --> 01:32:04.680]   All right. Yes, you win
[01:32:04.680 --> 01:32:10.280]   That's their job. They're just optimizing for profit
[01:32:11.560 --> 01:32:16.200]   Let's take this this is go ahead. We can tell a little break and but let's talk some more about this because I
[01:32:16.200 --> 01:32:18.440]   Have a feeling we're not done
[01:32:18.440 --> 01:32:22.440]   But I do want to talk about a free deal that really is a free deal and is really awesome
[01:32:22.440 --> 01:32:28.760]   It's from audible.com. We love audio books. I love audio books and I've been an audible subscriber
[01:32:28.760 --> 01:32:34.440]   Since the year 2000 that's when I first subscribed to audible because I had a commute from heck
[01:32:34.440 --> 01:32:37.160]   20 hour
[01:32:37.160 --> 01:32:41.560]   20 hours minimum of a week on the road which men I got to read a lot of books is awesome
[01:32:41.560 --> 01:32:46.120]   Is that right? No, no from 10 to 20 hours of the worst on the worst days
[01:32:46.120 --> 01:32:50.200]   It was a two-hour commute each way all the way to san francisco
[01:32:50.200 --> 01:32:54.360]   So here's the deal if you go to right now to audible.com/twit2
[01:32:54.360 --> 01:32:59.480]   You could try it free for 30 days get two books free and keep them even if you pay nothing
[01:32:59.480 --> 01:33:04.680]   You'll be signing up for the pla- now I want it. Here's the fine print you'll be signing up for the platinum account
[01:33:04.680 --> 01:33:06.920]   That's their subscription that gives you two books a month
[01:33:06.920 --> 01:33:11.880]   You also get the daily digest of the wall street journal or the new york times
[01:33:11.880 --> 01:33:16.920]   But if you cancel in the first 30 days you'll pay nothing and the books are yours forever
[01:33:16.920 --> 01:33:19.240]   So that's how this works with your two free books
[01:33:19.240 --> 01:33:20.600]   I
[01:33:20.600 --> 01:33:27.480]   I want you to go to audible.com and just check out all of this stuff so many great books trevrenoas newest
[01:33:27.480 --> 01:33:31.000]   Just came out of course the host of the daily show born a crime
[01:33:31.800 --> 01:33:35.640]   If you're a fan of science fiction the petyr petyr hamilton fallen dragon
[01:33:35.640 --> 01:33:40.520]   Which is the one we recommend you start with 26 hours you get that for free. I listen to a lot of
[01:33:40.520 --> 01:33:44.120]   Rock music like i've got bruce springsteen's book
[01:33:44.120 --> 01:33:47.880]   On pre-order that comes out in a week or two. You could get that for free
[01:33:47.880 --> 01:33:49.720]   um
[01:33:49.720 --> 01:33:52.120]   Just there's so much great stuff on here
[01:33:52.120 --> 01:33:55.480]   mr. robot
[01:33:55.480 --> 01:33:59.000]   This is the creator mr. ror. This is actually an interesting book
[01:33:59.560 --> 01:34:04.280]   It's um, it's a tie-in for mr. robot. It's alia's journal
[01:34:04.280 --> 01:34:10.680]   And it's and it's written by sam s me all who created the show and corny loney who helps write it
[01:34:10.680 --> 01:34:15.560]   So it's kind of the story behind season two
[01:34:15.560 --> 01:34:20.120]   And what's to come? I think this is an interesting way to do a tie-in. It's not a novelization
[01:34:20.120 --> 01:34:23.960]   It's the journal. You know who else's journal is on audible
[01:34:23.960 --> 01:34:29.000]   That is just it's it's going crazy princess lea
[01:34:29.880 --> 01:34:31.000]   her
[01:34:31.000 --> 01:34:34.280]   Fishers carry fishers journal people are going crazy because
[01:34:34.280 --> 01:34:36.840]   Carrie blows the lid
[01:34:36.840 --> 01:34:39.720]   Off her relationship
[01:34:39.720 --> 01:34:46.840]   With harris and ford back when they were making the movie these are her diaries from when she was making the first star wars movie
[01:34:46.840 --> 01:34:53.000]   And of course carry fisher is in it. I love her. I've been hearing interviews with her and she's just great
[01:34:53.000 --> 01:34:54.360]   So she is phenomenal
[01:34:54.360 --> 01:35:01.640]   Here's the chance to get two books free if you go to audible.com/twit and the number two audible.com/twit and the number two
[01:35:01.640 --> 01:35:06.120]   Lots of great books on here. That's the hardest part is to pick a book
[01:35:06.120 --> 01:35:12.520]   But once you do, oh, there's a new Neil game and oh, I love Neil game and oh and he reads it. Oh boy
[01:35:12.520 --> 01:35:16.520]   Actually, it's not new it came out in may the view from the cheap seats
[01:35:16.520 --> 01:35:19.560]   Oh, that's what that says. Yeah, it's nonfiction
[01:35:19.560 --> 01:35:22.600]   But he listened to his voice one
[01:35:23.080 --> 01:35:25.080]   Some things I believe
[01:35:25.080 --> 01:35:32.040]   I believe that in the battle between guns and ideas ideas will eventually win
[01:35:32.040 --> 01:35:38.600]   He is the best narrator for an author i've ever heard he's he's just he's it's a great performance
[01:35:38.600 --> 01:35:42.920]   In fact listen to his other books like he narrates never where which is it's just so beautiful
[01:35:42.920 --> 01:35:49.000]   Such an old john quincey annums. There's a new biography. I listened to a lot of biographies too. Anyway pick two books
[01:35:49.880 --> 01:35:53.080]   Uh and enjoy do travel writers go to hell?
[01:35:53.080 --> 01:35:55.480]   maybe
[01:35:55.480 --> 01:36:02.760]   Maybe this is the one i've got on my wishlist millennium from religion to revolution as civilization has changed over a thousand
[01:36:02.760 --> 01:36:05.800]   Years, Ian mortimer is a is a great
[01:36:05.800 --> 01:36:10.600]   Historian and popularizer of history and i'm very excited about this
[01:36:10.600 --> 01:36:15.640]   This is in my wish list for next when i next get credits, but you could get it right now
[01:36:15.640 --> 01:36:19.320]   Nice thing about audible is you download it and it's it's yours immediately
[01:36:20.120 --> 01:36:25.320]   You can even stream it on a chrome book they have apps for the uh, iphone for android for windows phone for windows
[01:36:25.320 --> 01:36:28.200]   Just fabulous audible.com/twit to
[01:36:28.200 --> 01:36:34.760]   We thank them for their support and by the way atnt if you want to advertise on twit i'll be much nicer to you
[01:36:34.760 --> 01:36:38.680]   No, no, I might not no I won't
[01:36:38.680 --> 01:36:41.800]   No
[01:36:41.800 --> 01:36:45.560]   I'm home the truth is we wouldn't accept the advertising what this happens a lot by the way
[01:36:45.560 --> 01:36:48.360]   uh people come and say we want to buy ads and and
[01:36:49.240 --> 01:36:53.160]   We'll say well did you hear what leo said about you three shows ago
[01:36:53.160 --> 01:36:57.080]   And then we never hear from that again
[01:36:57.080 --> 01:36:59.880]   Uh, let's see google google ai
[01:36:59.880 --> 01:37:04.040]   reads retinas to prevent blindness and diabetics
[01:37:04.040 --> 01:37:11.640]   I think google's starting to leak out on a like almost a weekly basis new information from its artificial intelligence research
[01:37:11.640 --> 01:37:14.520]   I just to kind of say see what we can do now
[01:37:14.520 --> 01:37:17.800]   so the latest is
[01:37:17.960 --> 01:37:19.960]   uh, an ai that can
[01:37:19.960 --> 01:37:24.920]   Detect and identify and diagnose diabetic retinopathy retinopathy
[01:37:24.920 --> 01:37:29.960]   Which is a big cause of blindness among adults using deep learning?
[01:37:29.960 --> 01:37:37.320]   So it looks at retinal photos normal and abnormal and learns what abnormal looks like and now can classify it
[01:37:37.320 --> 01:37:43.800]   Pretty cool
[01:37:43.800 --> 01:37:47.320]   We're gonna see a lot more of that. It's just the beginning I think isn't it?
[01:37:47.880 --> 01:37:51.720]   I mean you can there's the parkinson's test for how your voice sounds
[01:37:51.720 --> 01:37:57.880]   There's this there's I feel like there's one for macular degeneration or maybe it's cataracts cataracts for sure. Yeah
[01:37:57.880 --> 01:38:00.840]   Yeah, so I I love it. I I think
[01:38:00.840 --> 01:38:07.640]   It does bring up some interesting like how soon would you tell someone if you see that they're in this group
[01:38:07.640 --> 01:38:15.000]   It's kind of like the the b.r. The I don't know how to brc a testing. Oh, yeah. Yeah. Yeah the breast cancer gene
[01:38:16.280 --> 01:38:23.880]   So like we're not we're not there yet, but it brings up all these interesting like if the test is accurate or even
[01:38:23.880 --> 01:38:27.080]   90 accurate
[01:38:27.080 --> 01:38:29.000]   I think you have a respect you have to tell them
[01:38:29.000 --> 01:38:35.880]   So what if it's 90 accurate you tell them but like now this person has to go find a doctor
[01:38:35.880 --> 01:38:41.160]   They have like that if they want a double mastectomy because they're at high risk for breast cancer
[01:38:41.160 --> 01:38:44.600]   Oh, we're talking about breast cancer. Is that what is that the burka what is the burka gene?
[01:38:45.000 --> 01:38:48.120]   It is it is sorry. I thought I was thinking about something like uh
[01:38:48.120 --> 01:38:50.680]   retinal that I can
[01:38:50.680 --> 01:38:57.480]   I think like take a step back and just say what is how are we going to train people to think about?
[01:38:57.480 --> 01:39:01.320]   Uh medicine, which has been so far
[01:39:01.320 --> 01:39:08.920]   Prescriptive not preventative rights. I think that's the bigger challenge we have right from a social standpoint
[01:39:09.000 --> 01:39:14.200]   Like how do we make people health care system and all these other issues
[01:39:14.200 --> 01:39:18.760]   Including you know how we pay for medicine and medical care
[01:39:18.760 --> 01:39:24.440]   to come to terms with the predictive nature of the of our
[01:39:24.440 --> 01:39:31.320]   Of our you know technologies as they go forward and I think that is again part of my whole
[01:39:31.320 --> 01:39:33.960]   conversation about
[01:39:34.200 --> 01:39:41.960]   Technologies having empathy is understanding that aspect of it. Yeah, right like I mean it might be good for people
[01:39:41.960 --> 01:39:46.280]   Who can afford to go and get that you know treatment?
[01:39:46.280 --> 01:39:49.000]   And what if you don't have?
[01:39:49.000 --> 01:39:53.080]   Any uh any ability to you know pay for treatment?
[01:39:53.080 --> 01:39:58.440]   Are you sentenced to death in that sense and how do you live with something like that?
[01:39:58.440 --> 01:40:01.320]   And I think the ethics around these issues are pretty
[01:40:02.120 --> 01:40:08.680]   You know important to discuss and talk about and I I think most technology companies need to start doing that
[01:40:08.680 --> 01:40:14.200]   Especially the google you know in my opinion. They need to take some time along these issues
[01:40:14.200 --> 01:40:18.920]   Yes, even if it's not a death sentence per se
[01:40:18.920 --> 01:40:25.720]   If your phone says hey, you might have Parkinson's and you don't have insurance or you can't afford a doctor's appointment
[01:40:25.720 --> 01:40:27.080]   just
[01:40:27.080 --> 01:40:29.080]   even getting a sense like
[01:40:29.800 --> 01:40:31.800]   You know even getting an okay there
[01:40:31.800 --> 01:40:36.600]   Becomes like to see if you're okay is expensive and prohibitive or
[01:40:36.600 --> 01:40:39.560]   It usually take I mean I know to go into my doctor
[01:40:39.560 --> 01:40:44.040]   It takes me sometimes like my neurologist has like a six-week waiting list, right?
[01:40:44.040 --> 01:40:46.360]   and so
[01:40:46.360 --> 01:40:52.040]   Thinking about living with your phone saying you might have something wrong with you for a long period of time
[01:40:52.040 --> 01:40:56.120]   I mean even a doctor doesn't call you on the phone and tell you negative test results
[01:40:56.120 --> 01:41:01.000]   Usually they make you come in and they give you a lot of information. I don't know it just
[01:41:01.000 --> 01:41:07.080]   I can see this going very bad very poorly
[01:41:07.080 --> 01:41:11.080]   Leo, what do you think?
[01:41:11.080 --> 01:41:13.800]   Well, I think there's two different issues. There's the infra infra
[01:41:13.800 --> 01:41:17.960]   I love what you said, which is it is completely rethinking how we think about medicine
[01:41:17.960 --> 01:41:20.600]   Although there's always been preventative medicine
[01:41:20.600 --> 01:41:23.240]   um and the and the best
[01:41:23.240 --> 01:41:26.040]   medical
[01:41:26.280 --> 01:41:32.520]   Treatment is is kind of holistic and proactive as a as opposed to treating an illness, right?
[01:41:32.520 --> 01:41:38.360]   And I think many uh, you know even even some enlightened health insurers
[01:41:38.360 --> 01:41:41.960]   Particularly hmo's are starting to think that way
[01:41:41.960 --> 01:41:47.480]   Although the economics of health insurance it turns out discourage that
[01:41:47.480 --> 01:41:52.120]   uh paul crugman in his book the conscience of a liberal talks about
[01:41:52.680 --> 01:41:58.200]   the fact that uh health insurers don't think long-term because people move around a lot
[01:41:58.200 --> 01:42:00.840]   so they don't like to ensure
[01:42:00.840 --> 01:42:03.640]   proactive diagnostics
[01:42:03.640 --> 01:42:10.280]   Because you're going to find a problem that they're not going to have to pay for in many cases. So why pay for the
[01:42:10.280 --> 01:42:12.840]   proactive treatment
[01:42:12.840 --> 01:42:18.360]   If they're not going to have to pay for the reactive treatment when you get the heart attack
[01:42:19.720 --> 01:42:24.520]   Uh, and uh, so that's why modern health insurance isn't doing a very good job in terms of that
[01:42:24.520 --> 01:42:29.480]   But I think medicine in general and doctors understand the real value of kind of
[01:42:29.480 --> 01:42:32.440]   finding problems before they occur and
[01:42:32.440 --> 01:42:35.160]   And uh and treating for them
[01:42:35.160 --> 01:42:38.280]   That's not a there's no that's nothing new is it?
[01:42:38.280 --> 01:42:46.280]   Uh, on the other hand we do have and this is a boy. That's a really good example of we were talking about incoming inequality
[01:42:47.000 --> 01:42:51.560]   You could talk about that in many ways besides just money and that's a very good example of
[01:42:51.560 --> 01:42:56.200]   An inequality is created by information and then the ability to do something about it
[01:42:56.200 --> 01:43:00.280]   I think the information is a law like now the
[01:43:00.280 --> 01:43:02.120]   Inequality
[01:43:02.120 --> 01:43:05.480]   Is based on data and information and some some people
[01:43:05.480 --> 01:43:09.240]   Will have more information if you can afford it, right?
[01:43:09.240 --> 01:43:12.680]   You just like me. I'm asking you how to secure my
[01:43:12.680 --> 01:43:15.560]   My computer systems and my phones
[01:43:16.040 --> 01:43:19.320]   When there are poor poor people whose phones are being hijacked
[01:43:19.320 --> 01:43:22.520]   By malware. So I think the disparity
[01:43:22.520 --> 01:43:29.160]   In the society is also starting to reflect in our technology production that way as well
