
[00:00:00.000 --> 00:00:05.640]   It's time for Twit, this week in tech, our second episode of the brand new East Side Studios.
[01:43:52.400 --> 01:43:53.400]   I'm not sure.
[01:43:53.400 --> 01:43:54.400]   I'm not sure.
[01:43:54.400 --> 01:43:55.400]   I'm not sure.
[01:43:55.400 --> 01:43:56.400]   I'm not sure.
[01:43:56.400 --> 01:43:57.400]   I'm not sure.
[01:43:57.400 --> 01:43:58.400]   I'm not sure.
[01:43:58.400 --> 01:43:59.400]   I'm not sure.
[01:43:59.400 --> 01:44:00.400]   I'm not sure.
[01:44:00.400 --> 01:44:01.400]   I'm not sure.
[01:44:01.400 --> 01:44:02.400]   I'm not sure.
[01:44:02.400 --> 01:44:03.400]   I'm not sure.
[01:44:03.400 --> 01:44:04.400]   I'm not sure.
[01:44:04.400 --> 01:44:05.400]   I'm not sure.
[01:44:05.400 --> 01:44:06.400]   I'm not sure.
[01:44:06.400 --> 01:44:07.400]   I'm not sure.
[01:44:07.400 --> 01:44:08.400]   I'm not sure.
[01:44:08.400 --> 01:44:09.400]   I'm not sure.
[01:44:09.400 --> 01:44:10.400]   I'm not sure.
[01:44:10.400 --> 01:44:11.400]   I'm not sure.
[01:44:11.400 --> 01:44:12.400]   I'm not sure.
[01:44:12.400 --> 01:44:13.400]   I'm not sure.
[01:44:13.400 --> 01:44:14.400]   I'm not sure.
[01:44:14.400 --> 01:44:15.400]   I'm not sure.
[01:44:15.400 --> 01:44:16.400]   I'm not sure.
[01:44:16.400 --> 01:44:17.400]   I'm not sure.
[01:44:17.400 --> 01:44:18.400]   I'm not sure.
[01:44:18.400 --> 01:44:19.400]   I'm not sure.
[01:44:19.400 --> 01:44:20.400]   I'm not sure.
[01:44:20.400 --> 01:44:21.400]   I'm not sure.
[01:44:21.400 --> 01:44:22.400]   I'm not sure.
[01:44:22.400 --> 01:44:23.400]   I'm not sure.
[01:44:23.400 --> 01:44:24.400]   I'm not sure.
[01:44:24.400 --> 01:44:25.400]   I'm not sure.
[01:44:25.400 --> 01:44:26.400]   I'm not sure.
[01:44:26.400 --> 01:44:27.400]   I'm not sure.
[01:44:27.400 --> 01:44:28.400]   I'm not sure.
[01:44:28.400 --> 01:44:29.400]   I'm not sure.
[01:44:29.400 --> 01:44:30.400]   I'm not sure.
[01:44:30.400 --> 01:44:31.400]   I'm not sure.
[01:44:31.400 --> 01:44:32.400]   I'm not sure.
[01:44:32.400 --> 01:44:33.400]   I'm not sure.
[01:44:33.400 --> 01:44:34.400]   I'm not sure.
[01:44:34.400 --> 01:44:35.400]   I'm not sure.
[01:44:35.400 --> 01:44:36.400]   I'm not sure.
[01:44:36.400 --> 01:44:37.400]   I'm not sure.
[01:44:37.400 --> 01:44:38.400]   I'm not sure.
[01:44:38.400 --> 01:44:39.400]   I'm not sure.
[01:44:39.400 --> 01:44:40.400]   I'm not sure.
[01:44:40.400 --> 01:44:41.400]   I'm not sure.
[01:44:41.400 --> 01:44:42.400]   I'm not sure.
[01:44:42.400 --> 01:44:43.400]   I'm not sure.
[01:44:43.400 --> 01:44:44.400]   I'm not sure.
[01:44:44.400 --> 01:44:45.400]   I'm not sure.
[01:44:45.400 --> 01:44:46.400]   I'm not sure.
[01:44:46.400 --> 01:44:47.400]   I'm not sure.
[01:44:47.400 --> 01:44:48.400]   I'm not sure.
[01:44:48.400 --> 01:44:49.400]   I'm not sure.
[01:44:49.400 --> 01:44:50.400]   I'm not sure.
[01:44:50.400 --> 01:44:51.400]   I'm not sure.
[01:44:51.400 --> 01:44:52.400]   I'm not sure.
[01:44:52.400 --> 01:44:53.400]   I'm not sure.
[01:44:53.400 --> 01:44:54.400]   I'm not sure.
[01:44:54.400 --> 01:44:55.400]   I'm not sure.
[01:44:55.400 --> 01:44:56.400]   I'm not sure.
[01:44:56.400 --> 01:44:57.400]   I'm not sure.
[01:44:57.400 --> 01:44:58.400]   I'm not sure.
[01:44:58.400 --> 01:44:59.400]   I'm not sure.
[01:44:59.400 --> 01:45:00.400]   I'm not sure.
[01:45:00.400 --> 01:45:01.400]   I'm not sure.
[01:45:01.400 --> 01:45:02.400]   I'm not sure.
[01:45:02.400 --> 01:45:03.400]   I'm not sure.
[01:45:03.400 --> 01:45:04.400]   I'm not sure.
[01:45:04.400 --> 01:45:05.400]   I'm not sure.
[01:45:05.400 --> 01:45:06.400]   I'm not sure.
[01:45:06.400 --> 01:45:07.400]   I'm not sure.
[01:45:07.400 --> 01:45:08.400]   I'm not sure.
[01:45:08.400 --> 01:45:09.400]   I'm not sure.
[01:45:09.400 --> 01:45:10.400]   I'm not sure.
[01:45:10.400 --> 01:45:11.400]   I'm not sure.
[01:45:11.400 --> 01:45:12.400]   I'm not sure.
[01:45:12.400 --> 01:45:13.400]   I'm not sure.
[01:45:13.400 --> 01:45:14.400]   I'm not sure.
[01:45:14.400 --> 01:45:15.400]   I'm not sure.
[01:45:15.400 --> 01:45:16.400]   I'm not sure.
[01:45:16.400 --> 01:45:17.400]   I'm not sure.
[01:45:17.400 --> 01:45:18.400]   I'm not sure.
[01:45:18.400 --> 01:45:19.400]   I'm not sure.
[01:45:19.400 --> 01:45:20.400]   I'm not sure.
[01:45:20.400 --> 01:45:21.400]   I'm not sure.
[01:45:21.400 --> 01:45:22.400]   I'm not sure.
[01:45:22.400 --> 01:45:23.400]   I'm not sure.
[01:45:23.400 --> 01:45:24.400]   I'm not sure.
[01:45:24.400 --> 01:45:25.400]   I'm not sure.
[01:45:25.400 --> 01:45:26.400]   I'm not sure.
[01:45:26.400 --> 01:45:27.400]   I'm not sure.
[01:45:27.400 --> 01:45:28.400]   I'm not sure.
[01:45:28.400 --> 01:45:29.400]   I'm not sure.
[01:45:29.400 --> 01:45:30.400]   I'm not sure.
[01:45:30.400 --> 01:45:31.400]   I'm not sure.
[01:45:31.400 --> 01:45:32.400]   I'm not sure.
[01:45:32.400 --> 01:45:33.400]   I'm not sure.
[01:45:33.400 --> 01:45:34.400]   I'm not sure.
[01:45:34.400 --> 01:45:35.400]   I'm not sure.
[01:45:35.400 --> 01:45:36.400]   I'm not sure.
[01:45:36.400 --> 01:45:37.400]   I'm not sure.
[01:45:37.400 --> 01:45:38.400]   I'm not sure.
[01:45:38.400 --> 01:45:39.400]   I'm not sure.
[01:45:39.400 --> 01:45:40.400]   I'm not sure.
[01:45:40.400 --> 01:45:41.400]   I'm not sure.
[01:45:41.400 --> 01:45:42.400]   I'm not sure.
[01:45:42.400 --> 01:45:43.400]   I'm not sure.
[01:45:43.400 --> 01:45:44.400]   I'm not sure.
[01:45:44.400 --> 01:45:45.400]   I'm not sure.
[01:45:45.400 --> 01:45:46.400]   I'm not sure.
[01:45:46.400 --> 01:45:47.400]   I'm not sure.
[01:45:47.400 --> 01:45:48.400]   I'm not sure.
[01:45:48.400 --> 01:45:49.400]   I'm not sure.
[01:45:49.400 --> 01:45:50.400]   I'm not sure.
[01:45:50.400 --> 01:45:51.400]   I'm not sure.
[01:45:51.400 --> 01:45:52.400]   I'm not sure.
[01:45:52.400 --> 01:45:53.400]   I'm not sure.
[01:45:53.400 --> 01:45:54.400]   I'm not sure.
[01:45:54.400 --> 01:45:55.400]   I'm not sure.
[01:45:55.400 --> 01:45:56.400]   I'm not sure.
[01:45:56.400 --> 01:45:57.400]   I'm not sure.
[01:45:57.400 --> 01:45:58.400]   I'm not sure.
[01:45:58.400 --> 01:45:59.400]   I'm not sure.
[01:45:59.400 --> 01:46:00.400]   I'm not sure.
[01:46:00.400 --> 01:46:01.400]   I'm not sure.
[01:46:01.400 --> 01:46:02.400]   I'm not sure.
[01:46:02.400 --> 01:46:03.400]   I'm not sure.
[01:46:03.400 --> 01:46:04.400]   I'm not sure.
[01:46:04.400 --> 01:46:05.400]   I'm not sure.
[01:46:05.400 --> 01:46:06.400]   I'm not sure.
[01:46:06.400 --> 01:46:07.400]   I'm not sure.
[01:46:07.400 --> 01:46:08.400]   I'm not sure.
[01:46:08.400 --> 01:46:09.400]   I'm not sure.
[01:46:09.400 --> 01:46:10.400]   I'm not sure.
[01:46:10.400 --> 01:46:11.400]   I'm not sure.
[01:46:11.400 --> 01:46:12.400]   I'm not sure.
[01:46:12.400 --> 01:46:13.400]   I'm not sure.
[01:46:13.400 --> 01:46:14.400]   I'm not sure.
[01:46:14.400 --> 01:46:15.400]   I'm not sure.
[01:46:15.400 --> 01:46:16.400]   I'm not sure.
[01:46:16.400 --> 01:46:17.400]   I'm not sure.
[01:46:17.400 --> 01:46:18.400]   I'm not sure.
[01:46:18.400 --> 01:46:19.400]   I'm not sure.
[01:46:19.400 --> 01:46:20.400]   I'm not sure.
[01:46:20.400 --> 01:46:21.400]   I'm not sure.
[01:46:21.400 --> 01:46:22.400]   I'm not sure.
[01:46:22.400 --> 01:46:23.400]   I'm not sure.
[01:46:23.400 --> 01:46:24.400]   I'm not sure.
[01:46:24.400 --> 01:46:25.400]   I'm not sure.
[01:46:25.400 --> 01:46:26.400]   I'm not sure.
[01:46:26.400 --> 01:46:27.400]   I'm not sure.
[01:46:27.400 --> 01:46:28.400]   I'm not sure.
[01:46:28.400 --> 01:46:29.400]   I'm not sure.
[01:46:29.400 --> 01:46:30.400]   I'm not sure.
[01:46:30.400 --> 01:46:31.400]   I'm not sure.
[01:46:31.400 --> 01:46:32.400]   I'm not sure.
[01:46:32.400 --> 01:46:33.400]   I'm not sure.
[01:46:33.400 --> 01:46:34.400]   I'm not sure.
[01:46:34.400 --> 01:46:35.400]   I'm not sure.
[01:46:35.400 --> 01:46:36.400]   I'm not sure.
[01:46:36.400 --> 01:46:37.400]   I'm not sure.
[01:46:37.400 --> 01:46:38.400]   I'm not sure.
[01:46:38.400 --> 01:46:39.400]   I'm not sure.
[01:46:39.400 --> 01:46:40.400]   I'm not sure.
[01:46:40.400 --> 01:46:41.400]   I'm not sure.
[01:46:41.400 --> 01:46:42.400]   I'm not sure.
[01:46:42.400 --> 01:46:43.400]   I'm not sure.
[01:46:43.400 --> 01:46:44.400]   I'm not sure.
[01:46:44.400 --> 01:46:45.400]   I'm not sure.
[01:46:45.400 --> 01:46:46.400]   I'm not sure.
[01:46:46.400 --> 01:46:47.400]   I'm not sure.
[01:46:47.400 --> 01:46:48.400]   I'm not sure.
[01:46:48.400 --> 01:46:49.400]   I'm not sure.
[01:46:49.400 --> 01:46:50.400]   I'm not sure.
[01:46:50.400 --> 01:46:51.400]   I'm not sure.
[01:46:51.400 --> 01:46:52.400]   I'm not sure.
[01:46:52.400 --> 01:46:53.400]   I'm not sure.
[01:46:53.400 --> 01:46:54.400]   I'm not sure.
[01:46:54.400 --> 01:46:55.400]   I'm not sure.
[01:46:55.400 --> 01:46:56.400]   I'm not sure.
[01:46:56.400 --> 01:46:57.400]   I'm not sure.
[01:46:57.400 --> 01:46:58.400]   I'm not sure.
[01:46:58.400 --> 01:46:59.400]   I'm not sure.
[01:46:59.400 --> 01:47:00.400]   I'm not sure.
[01:47:00.400 --> 01:47:01.400]   I'm not sure.
[01:47:01.400 --> 01:47:02.400]   I'm not sure.
[01:47:02.400 --> 01:47:03.400]   I'm not sure.
[01:47:03.400 --> 01:47:04.400]   I'm not sure.
[01:47:04.400 --> 01:47:05.400]   I'm not sure.
[01:47:05.400 --> 01:47:06.400]   I'm not sure.
[01:47:06.400 --> 01:47:07.400]   I'm not sure.
[01:47:07.400 --> 01:47:08.400]   I'm not sure.
[01:47:08.400 --> 01:47:09.400]   I'm not sure.
[01:47:09.400 --> 01:47:10.400]   I'm not sure.
[01:47:10.400 --> 01:47:11.400]   I'm not sure.
[01:47:11.400 --> 01:47:12.400]   I'm not sure.
[01:47:12.400 --> 01:47:13.400]   I'm not sure.
[01:47:13.400 --> 01:47:14.400]   I'm not sure.
[01:47:14.400 --> 01:47:15.400]   I'm not sure.
[01:47:15.400 --> 01:47:16.400]   I'm not sure.
[01:47:16.400 --> 01:47:17.400]   I'm not sure.
[01:47:17.400 --> 01:47:18.400]   I'm not sure.
[01:47:18.400 --> 01:47:19.400]   I'm not sure.
[01:47:19.400 --> 01:47:20.400]   I'm not sure.
[01:47:20.400 --> 01:47:21.400]   I'm not sure.
[01:47:21.400 --> 01:47:22.400]   I'm not sure.
[01:47:22.400 --> 01:47:23.400]   I'm not sure.
[01:47:23.400 --> 01:47:24.400]   I'm not sure.
[01:47:24.400 --> 01:47:25.400]   I'm not sure.
[01:47:25.400 --> 01:47:26.400]   I'm not sure.
[01:47:26.400 --> 01:47:27.400]   I'm not sure.
[01:47:27.400 --> 01:47:28.400]   I'm not sure.
[01:47:28.400 --> 01:47:29.400]   I'm not sure.
[01:47:29.400 --> 01:47:30.400]   I'm not sure.
[01:47:30.400 --> 01:47:31.400]   I'm not sure.
[01:47:31.400 --> 01:47:32.400]   I'm not sure.
[01:47:32.400 --> 01:47:33.400]   I'm not sure.
[01:47:33.400 --> 01:47:34.400]   I'm not sure.
[01:47:34.400 --> 01:47:35.400]   I'm not sure.
[01:47:35.400 --> 01:47:36.400]   I'm not sure.
[01:47:36.400 --> 01:47:37.400]   I'm not sure.
[01:47:37.400 --> 01:47:38.400]   I'm not sure.
[01:47:38.400 --> 01:47:39.400]   I'm not sure.
[01:47:39.400 --> 01:47:40.400]   I'm not sure.
[01:47:40.400 --> 01:47:41.400]   I'm not sure.
[01:47:41.400 --> 01:47:42.400]   I'm not sure.
[01:47:42.400 --> 01:47:43.400]   I'm not sure.
[01:47:43.400 --> 01:47:44.400]   I'm not sure.
[01:47:44.400 --> 01:47:45.400]   I'm not sure.
[01:47:45.400 --> 01:47:46.400]   I'm not sure.
[01:47:46.400 --> 01:47:47.400]   I'm not sure.
[01:47:47.400 --> 01:47:48.400]   I'm not sure.
[01:47:48.400 --> 01:47:49.400]   I'm not sure.
[01:47:49.400 --> 01:47:50.400]   I'm not sure.
[01:47:50.400 --> 01:47:51.400]   I'm not sure.
[01:47:51.400 --> 01:47:52.400]   I'm not sure.
[01:47:52.400 --> 01:47:53.400]   I'm not sure.
[01:47:53.400 --> 01:47:54.400]   I'm not sure.
[01:47:54.400 --> 01:47:55.400]   I'm not sure.
[01:47:55.400 --> 01:47:56.400]   I'm not sure.
[01:47:56.400 --> 01:47:57.400]   I'm not sure.
[01:47:57.400 --> 01:47:58.400]   I'm not sure.
[01:47:58.400 --> 01:47:59.400]   I'm not sure.
[01:47:59.400 --> 01:48:00.400]   I'm not sure.
[01:48:00.400 --> 01:48:01.400]   I'm not sure.
[01:48:01.400 --> 01:48:02.400]   I'm not sure.
[01:48:02.400 --> 01:48:03.400]   I'm not sure.
[01:48:03.400 --> 01:48:04.400]   I'm not sure.
[01:48:04.400 --> 01:48:05.400]   I'm not sure.
[01:48:05.400 --> 01:48:06.400]   I'm not sure.
[01:48:06.400 --> 01:48:07.400]   I'm not sure.
[01:48:07.400 --> 01:48:08.400]   I'm not sure.
[01:48:08.400 --> 01:48:09.400]   I'm not sure.
[01:48:09.400 --> 01:48:10.400]   I'm not sure.
[01:48:10.400 --> 01:48:11.400]   I'm not sure.
[01:48:11.400 --> 01:48:12.400]   I'm not sure.
[01:48:12.400 --> 01:48:13.400]   I'm not sure.
[01:48:13.400 --> 01:48:14.400]   I'm not sure.
[01:48:14.400 --> 01:48:15.400]   I'm not sure.
[01:48:15.400 --> 01:48:16.400]   I'm not sure.
[01:48:16.400 --> 01:48:17.400]   I'm not sure.
[01:48:17.400 --> 01:48:18.400]   I'm not sure.
[01:48:18.400 --> 01:48:19.400]   I'm not sure.
[01:48:19.400 --> 01:48:20.400]   I'm not sure.
[01:48:20.400 --> 01:48:21.400]   I'm not sure.
[01:48:21.400 --> 01:48:22.400]   I'm not sure.
[01:48:22.400 --> 01:48:23.400]   I'm not sure.
[01:48:23.400 --> 01:48:24.400]   I'm not sure.
[01:48:24.400 --> 01:48:25.400]   I'm not sure.
[01:48:25.400 --> 01:48:26.400]   I'm not sure.
[01:48:26.400 --> 01:48:27.400]   I'm not sure.
[01:48:27.400 --> 01:48:28.400]   I'm not sure.
[01:48:28.400 --> 01:48:29.400]   I'm not sure.
[01:48:29.400 --> 01:48:30.400]   I'm not sure.
[01:48:30.400 --> 01:48:31.400]   I'm not sure.
[01:48:31.400 --> 01:48:32.400]   I'm not sure.
[01:48:32.400 --> 01:48:33.400]   I'm not sure.
[01:48:33.400 --> 01:48:34.400]   I'm not sure.
[01:48:34.400 --> 01:48:35.400]   I'm not sure.
[01:48:35.400 --> 01:48:36.400]   I'm not sure.
[01:48:36.400 --> 01:48:37.400]   I'm not sure.
[01:48:37.400 --> 01:48:38.400]   I'm not sure.
[01:48:38.400 --> 01:48:39.400]   I'm not sure.
[01:48:39.400 --> 01:48:40.400]   I'm not sure.
[01:48:40.400 --> 01:48:41.400]   I'm not sure.
[01:48:41.400 --> 01:48:42.400]   I'm not sure.
[01:48:42.400 --> 01:48:43.400]   I'm not sure.
[01:48:43.400 --> 01:48:44.400]   I'm not sure.
[01:48:44.400 --> 01:48:45.400]   I'm not sure.
[01:48:45.400 --> 01:48:46.400]   I'm not sure.
[01:48:46.400 --> 01:48:47.400]   I'm not sure.
[01:48:47.400 --> 01:48:48.400]   I'm not sure.
[01:48:48.400 --> 01:48:49.400]   I'm not sure.
[01:48:49.400 --> 01:48:50.400]   I'm not sure.
[01:48:50.400 --> 01:48:51.400]   I'm not sure.
[01:48:51.400 --> 01:48:52.400]   I'm not sure.
[01:48:52.400 --> 01:48:53.400]   I'm not sure.
[01:48:53.400 --> 01:48:54.400]   I'm not sure.
[01:48:54.400 --> 01:48:55.400]   I'm not sure.
[01:48:55.400 --> 01:48:56.400]   I'm not sure.
[01:48:56.400 --> 01:48:57.400]   I'm not sure.
[01:48:57.400 --> 01:48:58.400]   I'm not sure.
[01:48:58.400 --> 01:48:59.400]   I'm not sure.
[01:48:59.400 --> 01:49:00.400]   I'm not sure.
[01:49:00.400 --> 01:49:01.400]   I'm not sure.
[01:49:01.400 --> 01:49:02.400]   I'm not sure.
[01:49:02.400 --> 01:49:03.400]   I'm not sure.
[01:49:03.400 --> 01:49:04.400]   I'm not sure.
[01:49:04.400 --> 01:49:05.400]   I'm not sure.
[01:49:05.400 --> 01:49:06.400]   I'm not sure.
[01:49:06.400 --> 01:49:07.400]   I'm not sure.
[01:49:07.400 --> 01:49:08.400]   I'm not sure.
[01:49:08.400 --> 01:49:09.400]   I'm not sure.
[01:49:09.400 --> 01:49:10.400]   I'm not sure.
[01:49:10.400 --> 01:49:11.400]   I'm not sure.
[01:49:11.400 --> 01:49:12.400]   I'm not sure.
[01:49:12.400 --> 01:49:13.400]   I'm not sure.
[01:49:13.400 --> 01:49:14.400]   I'm not sure.
[01:49:14.400 --> 01:49:15.400]   I'm not sure.
[01:49:15.400 --> 01:49:16.400]   I'm not sure.
[01:49:16.400 --> 01:49:17.400]   I'm not sure.
[01:49:17.400 --> 01:49:18.400]   I'm not sure.
[01:49:18.400 --> 01:49:19.400]   I'm not sure.
[01:49:19.400 --> 01:49:20.400]   I'm not sure.
[01:49:20.400 --> 01:49:21.400]   I'm not sure.
[01:49:21.400 --> 01:49:22.400]   I'm not sure.
[01:49:22.400 --> 01:49:23.400]   I'm not sure.
[01:49:23.400 --> 01:49:24.400]   I'm not sure.
[01:49:24.400 --> 01:49:25.400]   I'm not sure.
[01:49:25.400 --> 01:49:26.400]   I'm not sure.
[01:49:26.400 --> 01:49:27.400]   I'm not sure.
[01:49:27.400 --> 01:49:28.400]   I'm not sure.
[01:49:28.400 --> 01:49:29.400]   I'm not sure.
[01:49:29.400 --> 01:49:30.400]   I'm not sure.
[01:49:30.400 --> 01:49:31.400]   I'm not sure.
[01:49:31.400 --> 01:49:32.400]   I'm not sure.
[01:49:32.400 --> 01:49:33.400]   I'm not sure.
[01:49:33.400 --> 01:49:34.400]   I'm not sure.
[01:49:34.400 --> 01:49:35.400]   I'm not sure.
[01:49:35.400 --> 01:49:36.400]   I'm not sure.
[01:49:36.400 --> 01:49:37.400]   I'm not sure.
[01:49:37.400 --> 01:49:38.400]   I'm not sure.
[01:49:38.400 --> 01:49:39.400]   I'm not sure.
[01:49:39.400 --> 01:49:40.400]   I'm not sure.
[01:49:40.400 --> 01:49:41.400]   I'm not sure.
[01:49:41.400 --> 01:49:42.400]   I'm not sure.
[01:49:42.400 --> 01:49:43.400]   I'm not sure.
[01:49:43.400 --> 01:49:44.400]   I'm not sure.
[01:49:44.400 --> 01:49:45.400]   I'm not sure.
[01:49:45.400 --> 01:49:46.400]   I'm not sure.
[01:49:46.400 --> 01:49:47.400]   I'm not sure.
[01:49:47.400 --> 01:49:48.400]   I'm not sure.
[01:49:48.400 --> 01:49:49.400]   I'm not sure.
[01:49:49.400 --> 01:49:50.400]   I'm not sure.
[01:49:50.400 --> 01:49:51.400]   I'm not sure.
[01:49:51.400 --> 01:49:52.400]   I'm not sure.
[01:49:52.400 --> 01:49:53.400]   I'm not sure.
[01:49:53.400 --> 01:49:54.400]   I'm not sure.
[01:49:54.400 --> 01:49:55.400]   I'm not sure.
[01:49:55.400 --> 01:49:56.400]   I'm not sure.
[01:49:56.400 --> 01:50:00.400]   I'm not sure if she's using Instagram stories yet because she's so comfortable using Snapchat
[01:50:00.400 --> 01:50:01.400]   stories.
[01:50:01.400 --> 01:50:02.400]   Snapchat is worse.
[01:50:02.400 --> 01:50:03.400]   But there's no reason to.
[01:50:03.400 --> 01:50:04.400]   Yeah.
[01:50:04.400 --> 01:50:06.640]   I think if you already are a power user of Snapchat though, there's no reason to use Instagram.
[01:50:06.640 --> 01:50:11.080]   I think the Instagram stuff is great for people like me who still kind of boggle when
[01:50:11.080 --> 01:50:13.160]   I try to use Snapchat.
[01:50:13.160 --> 01:50:15.200]   But I get how Instagram works.
[01:50:15.200 --> 01:50:18.960]   Do you do stories?
[01:50:18.960 --> 01:50:22.760]   You know, I haven't tried to make one, but I've started looking at them.
[01:50:22.760 --> 01:50:24.160]   So the next step is to try to make one.
[01:50:24.160 --> 01:50:26.600]   I thought about making one the other day.
[01:50:26.600 --> 01:50:30.400]   Next time I'm somewhere doing something that I feel like merits it, I'll probably give
[01:50:30.400 --> 01:50:31.400]   it a go.
[01:50:31.400 --> 01:50:35.840]   I'm not sure if anybody wants to see my like walk with a dog, but we'll see.
[01:50:35.840 --> 01:50:38.320]   I just don't want anything to disappear after 24 hours.
[01:50:38.320 --> 01:50:39.320]   I'm the exact opposite.
[01:50:39.320 --> 01:50:42.080]   I feel like if I'm going to put the energy into making something, I want people to see
[01:50:42.080 --> 01:50:43.080]   it later.
[01:50:43.080 --> 01:50:44.080]   Me, I want to see it later.
[01:50:44.080 --> 01:50:47.720]   I love my Instagram photos because I can go back through time and look at my history.
[01:50:47.720 --> 01:50:49.920]   And that's why we're old.
[01:50:49.920 --> 01:50:50.920]   Oh.
[01:50:50.920 --> 01:50:51.920]   Oh.
[01:50:51.920 --> 01:50:52.920]   Oh.
[01:50:52.920 --> 01:50:53.920]   Oh, my gosh.
[01:50:53.920 --> 01:50:54.920]   Oh, my gosh.
[01:50:54.920 --> 01:50:55.920]   Oh, my gosh.
[01:50:55.920 --> 01:50:56.920]   Oh, my gosh.
[01:50:56.920 --> 01:50:57.920]   Oh, my gosh.
[01:50:57.920 --> 01:50:58.920]   Oh, my gosh.
[01:50:58.920 --> 01:50:59.920]   Oh, my gosh.
[01:50:59.920 --> 01:51:00.920]   Oh, my gosh.
[01:51:00.920 --> 01:51:01.920]   Oh, my gosh.
[01:51:01.920 --> 01:51:02.920]   Oh, my gosh.
[01:51:02.920 --> 01:51:03.920]   Oh, my gosh.
[01:51:03.920 --> 01:51:04.920]   Oh, my gosh.
[01:51:04.920 --> 01:51:05.920]   Oh, my gosh.
[01:51:05.920 --> 01:51:06.920]   Oh, my gosh.
[01:51:06.920 --> 01:51:07.920]   Oh, my gosh.
[01:51:07.920 --> 01:51:08.920]   Oh, my gosh.
[01:51:08.920 --> 01:51:09.920]   Oh, my gosh.
[01:51:09.920 --> 01:51:10.920]   Oh, my gosh.
[01:51:10.920 --> 01:51:11.920]   Oh, my gosh.
[01:51:11.920 --> 01:51:12.920]   Oh, my gosh.
[01:51:12.920 --> 01:51:13.920]   Oh, my gosh.
[01:51:13.920 --> 01:51:14.920]   Oh, my gosh.
[01:51:14.920 --> 01:51:15.920]   Oh, my gosh.
[01:51:15.920 --> 01:51:16.920]   Oh, my gosh.
[01:51:16.920 --> 01:51:17.920]   Oh, my gosh.
[01:51:17.920 --> 01:51:18.920]   Oh, my gosh.
[01:51:18.920 --> 01:51:19.920]   Oh, my gosh.
[01:51:19.920 --> 01:51:24.920]   Oh, my gosh.
[01:51:24.920 --> 01:51:25.920]   Oh, my gosh.
[01:51:25.920 --> 01:51:26.920]   Oh, my gosh.
[01:51:26.920 --> 01:51:27.920]   Oh, my gosh.
[01:51:27.920 --> 01:51:28.920]   Oh, my gosh.
[01:51:28.920 --> 01:51:29.920]   Oh, my gosh.
[01:51:29.920 --> 01:51:30.920]   Oh, my gosh.
[01:51:30.920 --> 01:51:31.920]   Oh, my gosh.
[01:51:31.920 --> 01:51:32.920]   Oh, my gosh.
[01:51:32.920 --> 01:51:33.920]   Oh, my gosh.
[01:51:33.920 --> 01:51:34.920]   Oh, my gosh.
[01:51:34.920 --> 01:51:35.920]   Oh, my gosh.
[01:51:35.920 --> 01:51:36.920]   Oh, my gosh.
[01:51:36.920 --> 01:51:37.920]   Oh, my gosh.
[01:51:37.920 --> 01:51:38.920]   Oh, my gosh.
[01:51:38.920 --> 01:51:39.920]   Oh, my gosh.
[01:51:39.920 --> 01:51:40.920]   Oh, my gosh.
[01:51:40.920 --> 01:51:41.920]   Oh, my gosh.
[01:51:41.920 --> 01:51:42.920]   Oh, my gosh.
[01:51:42.920 --> 01:51:43.920]   Oh, my gosh.
[01:51:43.920 --> 01:51:44.920]   Oh, my gosh.
[01:51:44.920 --> 01:51:45.920]   Oh, my gosh.
[01:51:45.920 --> 01:51:46.920]   Oh, my gosh.
[01:51:46.920 --> 01:51:47.920]   Oh, my gosh.
[01:51:47.920 --> 01:51:48.920]   Oh, my gosh.
[01:51:48.920 --> 01:51:48.920]   Oh, my gosh.
[01:51:48.920 --> 01:51:49.920]   Oh, my gosh.
[01:51:49.920 --> 01:51:50.920]   Oh, my gosh.
[01:51:50.920 --> 01:51:51.920]   Oh, my gosh.
[01:51:51.920 --> 01:51:52.920]   Oh, my gosh.
[01:51:52.920 --> 01:51:53.920]   Oh, my gosh.
[01:51:53.920 --> 01:51:54.920]   Oh, my gosh.
[01:51:54.920 --> 01:51:55.920]   Oh, my gosh.
[01:51:55.920 --> 01:51:56.920]   Oh, my gosh.
[01:51:56.920 --> 01:51:57.920]   Oh, my gosh.
[01:51:57.920 --> 01:51:58.920]   Oh, my gosh.
[01:51:58.920 --> 01:51:59.920]   Oh, my gosh.
[01:51:59.920 --> 01:52:00.920]   Oh, my gosh.
[01:52:00.920 --> 01:52:01.920]   Oh, my gosh.
[01:52:01.920 --> 01:52:02.920]   Oh, my gosh.
[01:52:02.920 --> 01:52:03.920]   Oh, my gosh.
[01:52:03.920 --> 01:52:04.920]   Oh, my gosh.
[01:52:04.920 --> 01:52:05.920]   Oh, my gosh.
[01:52:05.920 --> 01:52:06.920]   Oh, my gosh.
[01:52:06.920 --> 01:52:07.920]   Oh, my gosh.
[01:52:07.920 --> 01:52:08.920]   Oh, my gosh.
[01:52:08.920 --> 01:52:09.920]   Oh, my gosh.
[01:52:09.920 --> 01:52:10.920]   Oh, my gosh.
[01:52:10.920 --> 01:52:11.920]   Oh, my gosh.
[01:52:11.920 --> 01:52:12.920]   Oh, my gosh.
[01:52:12.920 --> 01:52:13.920]   Oh, my gosh.
[01:52:13.920 --> 01:52:14.920]   Oh, my gosh.
