
[00:00:00.000 --> 00:00:05.280]   It's time for "Dwight" this weekend tech, Aaron Griffith from fortune.com is here along
[01:37:21.440 --> 01:37:25.480]   Basically, yeah, it does go to show that nerves will buy anything because as soon as we saw
[01:37:25.480 --> 01:37:31.240]   her Mike Stan, all three of us were like, Oh, she's trying to hide it.
[01:37:31.240 --> 01:37:33.040]   We're all like, no, bring it up.
[01:37:33.040 --> 01:37:34.040]   Bring it up.
[01:37:34.040 --> 01:37:35.440]   One of the asking questions.
[01:37:35.440 --> 01:37:36.440]   How was it made?
[01:37:36.440 --> 01:37:38.280]   When is it made as a vintage?
[01:37:38.280 --> 01:37:39.840]   Where did you get it?
[01:37:39.840 --> 01:37:42.720]   We're going to ride this podcasting wave all the way to the end.
[01:37:42.720 --> 01:37:45.000]   Oh, down to the bitter, bitter end.
[01:37:45.000 --> 01:37:49.120]   The drags are showed today brought to you by stamps.com.
[01:37:49.120 --> 01:37:50.120]   I love stamps.com.
[01:37:50.120 --> 01:37:51.640]   We use it here at the office.
[01:37:51.640 --> 01:37:56.760]   It's a way to make your mailing more professional every time I get a package for a lot.
[01:37:56.760 --> 01:37:57.960]   This happens a lot with Etsy.
[01:37:57.960 --> 01:38:00.840]   Uh, not, I guess not a surprise, but we get these packages.
[01:38:00.840 --> 01:38:01.840]   Speaking of artisanal.
[01:38:01.840 --> 01:38:06.920]   Yeah, from Etsy and Brooklyn has got stamps on it and it's got like all the scotch tape
[01:38:06.920 --> 01:38:09.920]   wrapped around it and they're odd shapes.
[01:38:09.920 --> 01:38:12.560]   And I'm thinking this is maybe, you know, it's Etsy.
[01:38:12.560 --> 01:38:17.440]   So maybe they're not trying to exude a professional look, but I got to tell you, your life would
[01:38:17.440 --> 01:38:19.000]   be so much better.
[01:38:19.000 --> 01:38:23.560]   If you just go to stamps.com, they will print beautiful mailing labels.
[01:38:23.560 --> 01:38:28.360]   They'll send out emails to your recipient saying, you know, if it's, if it's, you know,
[01:38:28.360 --> 01:38:32.920]   it's confirmation email or express and it will tell them it's on its way with this tracking
[01:38:32.920 --> 01:38:33.920]   number.
[01:38:33.920 --> 01:38:34.920]   It does this all automatically.
[01:38:34.920 --> 01:38:38.360]   Even fills in the address information from the website.
[01:38:38.360 --> 01:38:42.600]   In fact, if you're, if you're sending overseas, it'll fill out international customs forms,
[01:38:42.600 --> 01:38:46.520]   automatically certified mail return receipts all done automatically.
[01:38:46.520 --> 01:38:49.560]   Even get discounted package insurance with one click.
[01:38:49.560 --> 01:38:53.120]   And the best part about stamps.com, you don't have to go to the post office.
[01:38:53.120 --> 01:38:54.720]   You can do it all from your desk.
[01:38:54.720 --> 01:38:55.960]   You don't need a postage meter.
[01:38:55.960 --> 01:38:57.360]   You can use your printer.
[01:38:57.360 --> 01:38:59.680]   They'll even, I'll tell you how to get this.
[01:38:59.680 --> 01:39:02.560]   They'll send you a, by the way, that is an old iPhone on there.
[01:39:02.560 --> 01:39:04.320]   Wow, they're going to update that graphic.
[01:39:04.320 --> 01:39:05.320]   That's not an iPhone.
[01:39:05.320 --> 01:39:06.320]   Is it?
[01:39:06.320 --> 01:39:07.320]   Oh, it is an, it's an Android.
[01:39:07.320 --> 01:39:08.960]   Yeah, that's an old Android phone.
[01:39:08.960 --> 01:39:09.960]   Wow.
[01:39:09.960 --> 01:39:10.960]   Yeah, we'll get you a new way.
[01:39:10.960 --> 01:39:11.960]   Get you one of them.
[01:39:11.960 --> 01:39:14.480]   Note five's stamps.com.
[01:39:14.480 --> 01:39:15.480]   But look at that scale.
[01:39:15.480 --> 01:39:17.200]   That is state of the art USB scale.
[01:39:17.200 --> 01:39:18.200]   Very cool.
[01:39:18.200 --> 01:39:19.200]   We're going to get you that scale.
[01:39:19.200 --> 01:39:21.200]   I'll tell you how you can get it in a little bit.
[01:39:21.200 --> 01:39:22.960]   And then you always have the right posters.
[01:39:22.960 --> 01:39:23.960]   That's another thing people do.
[01:39:23.960 --> 01:39:25.720]   They put an extra stamp on there.
[01:39:25.720 --> 01:39:28.800]   Like they don't want it to be postage due.
[01:39:28.800 --> 01:39:30.120]   And I've had that happen.
[01:39:30.120 --> 01:39:32.640]   I've had PR people send me stuff postage due.
[01:39:32.640 --> 01:39:36.320]   It's like, dude, you're trying to promote your product and you're making me pay to look
[01:39:36.320 --> 01:39:37.320]   at it.
[01:39:37.320 --> 01:39:38.760]   No, I don't think so.
[01:39:38.760 --> 01:39:40.200]   It is such a great service.
[01:39:40.200 --> 01:39:45.040]   If they would only use stamps.com, no meter, no special inks, you don't have to go to the
[01:39:45.040 --> 01:39:46.040]   post office.
[01:39:46.040 --> 01:39:49.640]   In fact, there's a big button on stamps.com when you're all ready to go and you press the
[01:39:49.640 --> 01:39:54.200]   button, the mail carrier comes to you, picks it up, takes it to the post office.
[01:39:54.200 --> 01:39:56.120]   There are no limits, by the way.
[01:39:56.120 --> 01:40:03.160]   If you are going to a post, a mailbox with a package that's 16 ounces or more, they'll
[01:40:03.160 --> 01:40:04.160]   send it back to you.
[01:40:04.160 --> 01:40:08.720]   You have to bring it to the post office, not with stamps.com because of the way it works,
[01:40:08.720 --> 01:40:10.640]   they know who you are.
[01:40:10.640 --> 01:40:12.000]   They will take any size package.
[01:40:12.000 --> 01:40:16.000]   It's just, I mean, I got to say, so many great things about stamps.com.
[01:40:16.000 --> 01:40:17.760]   Find out for yourself.
[01:40:17.760 --> 01:40:18.760]   Four weeks free.
[01:40:18.760 --> 01:40:20.800]   All you got to do is go to stamps.com.
[01:40:20.800 --> 01:40:21.880]   Click the microphone though.
[01:40:21.880 --> 01:40:24.720]   Don't take that deal on the front page.
[01:40:24.720 --> 01:40:30.880]   Click the microphone and enter "Twit" and that $5 offer, whatever that was on the front
[01:40:30.880 --> 01:40:33.600]   page now turns into a $110 bonus offer.
[01:40:33.600 --> 01:40:35.760]   You get $55 in postage coupons.
[01:40:35.760 --> 01:40:38.800]   You can use over your first few months at stamps.com.
[01:40:38.800 --> 01:40:39.800]   You get that scale.
[01:40:39.800 --> 01:40:41.400]   That's worth $50.
[01:40:41.400 --> 01:40:45.440]   They do charge you $5 shipping and handling on the scale, but you also get a $5 supply
[01:40:45.440 --> 01:40:47.320]   kit so that makes up for that.
[01:40:47.320 --> 01:40:48.760]   Plus four weeks of stamps.com.
[01:40:48.760 --> 01:40:53.360]   This is a really good, the $110 offer.
[01:40:53.360 --> 01:40:57.000]   At stamps.com, just click the microphone in the upper right-hand corner.
[01:40:57.000 --> 01:40:59.200]   Use the offer code "TwitStamps".com.
[01:40:59.200 --> 01:41:03.440]   They've been sponsored.
[01:41:03.440 --> 01:41:04.440]   How long?
[01:41:04.440 --> 01:41:06.440]   I think for five or six years.
[01:41:06.440 --> 01:41:09.040]   When postage was 29 cents, I think, for a time.
[01:41:09.040 --> 01:41:10.040]   That's how long.
[01:41:10.040 --> 01:41:11.040]   I know.
[01:41:11.040 --> 01:41:14.920]   I shouldn't admit this, but I come to work if I need stamps at home.
[01:41:14.920 --> 01:41:18.600]   I go to the post office and I come here and said, "Debbie, print out some stamps for me."
[01:41:18.600 --> 01:41:19.880]   She prints the forever stamps.
[01:41:19.880 --> 01:41:20.880]   I can use those forever.
[01:41:20.880 --> 01:41:23.280]   You can print them forever, Stamps.
[01:41:23.280 --> 01:41:25.600]   Yes, I didn't know that, right?
[01:41:25.600 --> 01:41:26.760]   Isn't that cool?
[01:41:26.760 --> 01:41:28.520]   Do they do the one thing you get your picture?
[01:41:28.520 --> 01:41:31.720]   When my dad got married, they had stamps.
[01:41:31.720 --> 01:41:32.720]   Yes.
[01:41:32.720 --> 01:41:33.720]   You probably should have forced.
[01:41:33.720 --> 01:41:34.720]   That was the problem.
[01:41:34.720 --> 01:41:35.720]   No, I don't have a special stamp for that.
[01:41:35.720 --> 01:41:38.320]   I have some Leo stamps, but they're so old.
[01:41:38.320 --> 01:41:41.320]   It's like 22 cents stamps.
[01:41:41.320 --> 01:41:42.680]   I can't really use them.
[01:41:42.680 --> 01:41:48.400]   Plus my hair is not gray, but it's memories.
[01:41:48.400 --> 01:41:49.400]   Let's see.
[01:41:49.400 --> 01:41:51.200]   Moving right along.
[01:41:51.200 --> 01:41:53.560]   Actually, we're done.
[01:41:53.560 --> 01:41:54.560]   There's nothing more.
[01:41:54.560 --> 01:41:56.520]   No, I should find something else to talk about.
[01:41:56.520 --> 01:41:58.520]   Apple's going back to court with Samsung.
[01:41:58.520 --> 01:42:01.320]   They want Samsung to stop selling phones.
[01:42:01.320 --> 01:42:03.920]   They stopped selling years ago.
[01:42:03.920 --> 01:42:09.320]   They want a ruling that will force Samsung to eliminate the really stupidest patent I've
[01:42:09.320 --> 01:42:14.720]   ever heard, the Slide to Unlock patent.
[01:42:14.720 --> 01:42:21.760]   This might be useful for future phones, although a patent lawyer quoted in Bloomberg Business
[01:42:21.760 --> 01:42:24.360]   says the remaining litigation looks rather symbolic.
[01:42:24.360 --> 01:42:29.840]   I don't expect the court rulings in older models would have much impact.
[01:42:29.840 --> 01:42:30.840]   Who's talking?
[01:42:30.840 --> 01:42:32.840]   There's some noise coming out of the page.
[01:42:32.840 --> 01:42:34.840]   Audio on the page, I think.
[01:42:34.840 --> 01:42:36.720]   Bloomberg, you know better.
[01:42:36.720 --> 01:42:37.800]   That was an ad running.
[01:42:37.800 --> 01:42:40.080]   You think of the block?
[01:42:40.080 --> 01:42:41.920]   Well, no, was it?
[01:42:41.920 --> 01:42:42.920]   No, I'm no.
[01:42:42.920 --> 01:42:46.760]   It's actually the story, but it shouldn't have auto play video.
[01:42:46.760 --> 01:42:48.520]   That's just as bad as an ad.
[01:42:48.520 --> 01:42:50.640]   If I want to hear a story, I'll click on this story.
[01:42:50.640 --> 01:42:53.040]   I need to have a talk at me.
[01:42:53.040 --> 01:42:56.600]   When we first, our new website went up a couple of months ago, and we first we had
[01:42:56.600 --> 01:42:59.680]   an auto play because it was a big play button that took you to that page.
[01:42:59.680 --> 01:43:01.080]   But even with that, people said no.
[01:43:01.080 --> 01:43:02.080]   I said, of course not.
[01:43:02.080 --> 01:43:03.080]   Sorry, we turned it on.
[01:43:03.080 --> 01:43:04.440]   Hey, Leo, can I bring up a new topic?
[01:43:04.440 --> 01:43:05.440]   Yes.
[01:43:05.440 --> 01:43:09.000]   Yeah, bring out, if you don't mind, bring up Larry's World.com not to plug my site, but
[01:43:09.000 --> 01:43:14.600]   click on that lead story about local libraries offering digital content.
[01:43:14.600 --> 01:43:16.080]   I was blown away.
[01:43:16.080 --> 01:43:19.720]   I got pitched this week by a company called Hoopla.
[01:43:19.720 --> 01:43:24.280]   What they are is basically a free version of Netflix, and there's my phone ringing,
[01:43:24.280 --> 01:43:26.720]   that you get your library pays for it, right?
[01:43:26.720 --> 01:43:30.840]   There's a ton of that kind of, that's my Mercury News column, there's a ton of that
[01:43:30.840 --> 01:43:31.840]   kind of content.
[01:43:31.840 --> 01:43:32.840]   I was just blown away.
[01:43:32.840 --> 01:43:37.280]   So I went to my library and I checked out all the things that I can get for free.
[01:43:37.280 --> 01:43:42.040]   I happen to live in Palo Alto, but these things, every library has something, and it
[01:43:42.040 --> 01:43:46.360]   is amazing, not just in Cyclopedias, but what?
[01:43:46.360 --> 01:43:49.200]   Newspaper database is going back to 1851.
[01:43:49.200 --> 01:43:50.200]   Oh, nice.
[01:43:50.200 --> 01:43:52.200]   Indie flicks, independent movies.
[01:43:52.200 --> 01:43:53.200]   Okay.
[01:43:53.200 --> 01:43:54.200]   I can download audio to my phone.
[01:43:54.200 --> 01:43:55.800]   I feel like I'm doing an ad right now.
[01:43:55.800 --> 01:43:59.960]   This is cool, but do you have to, do you check it out and then you have to bring it back
[01:43:59.960 --> 01:44:01.360]   in two weeks?
[01:44:01.360 --> 01:44:02.720]   You don't have to physically return it.
[01:44:02.720 --> 01:44:03.720]   It does go away.
[01:44:03.720 --> 01:44:04.720]   So the Hoopla.
[01:44:04.720 --> 01:44:06.920]   This drives me freaking nuts.
[01:44:06.920 --> 01:44:11.720]   I understand it's a copyright thing or something in the library is allowed to have this stuff
[01:44:11.720 --> 01:44:12.720]   for free.
[01:44:12.720 --> 01:44:19.000]   I mean, by the way, good movies that you'd pay for to watch, but I don't remember, but
[01:44:19.000 --> 01:44:23.920]   it's so weird that they're trying to adapt the digital world to this old world of books
[01:44:23.920 --> 01:44:28.240]   that you check out, and then my brain stamps it on the card and you have to bring it back
[01:44:28.240 --> 01:44:31.480]   or you have a fee, obviously digital copies.
[01:44:31.480 --> 01:44:33.280]   No, but it's more about access.
[01:44:33.280 --> 01:44:35.760]   Like you can only access it for a certain amount of time.
[01:44:35.760 --> 01:44:37.760]   That's like the limited aspect of it.
[01:44:37.760 --> 01:44:40.160]   It's not like that they can't physically give it to you.
[01:44:40.160 --> 01:44:44.200]   Of course, digital copies are, copies are limitless, but like it's the idea of giving
[01:44:44.200 --> 01:44:45.200]   you access.
[01:44:45.200 --> 01:44:49.120]   It's the same way that when you subscribe to Netflix, when you stop subscribing, you
[01:44:49.120 --> 01:44:51.400]   don't have access to those streaming things anymore.
[01:44:51.400 --> 01:44:53.440]   The way it works is Hoopla is actually kind of interesting.
[01:44:53.440 --> 01:44:57.520]   The way it works is your library pays a fee every time you watch a movie.
[01:44:57.520 --> 01:44:58.520]   Oh.
[01:44:58.520 --> 01:45:02.040]   And so my library limits me to 10 movies a month, which is their way of making sure that they
[01:45:02.040 --> 01:45:03.320]   don't go broke.
[01:45:03.320 --> 01:45:06.720]   Others actually, some of these things actually have services where they have a limited number
[01:45:06.720 --> 01:45:07.720]   of copies.
[01:45:07.720 --> 01:45:13.240]   So if they have two audio books, let's say, and three people want them, you wait in line.
[01:45:13.240 --> 01:45:15.280]   But there are different models.
[01:45:15.280 --> 01:45:20.360]   I actually like the Hoopla model better, but sure, you don't want to compete with the
[01:45:20.360 --> 01:45:22.800]   Amazon's and the Audibles and all that.
[01:45:22.800 --> 01:45:23.800]   Why not?
[01:45:23.800 --> 01:45:24.800]   I thought that.
[01:45:24.800 --> 01:45:28.040]   Well, what are the socialists?
[01:45:28.040 --> 01:45:37.520]   I don't think a library is going to put Amazon or Netflix out of business.
[01:45:37.520 --> 01:45:39.400]   Well, it's not the library.
[01:45:39.400 --> 01:45:43.040]   There are still content that is being monetized by someone.
[01:45:43.040 --> 01:45:46.960]   Library is paying for this content in the same way they pay for physical books, and they
[01:45:46.960 --> 01:45:48.520]   have a limited amount of money.
[01:45:48.520 --> 01:45:51.760]   I'm sure if the library could afford it, they'd love to give me all the money.
[01:45:51.760 --> 01:45:53.560]   No, but really what's going on is the content.
[01:45:53.560 --> 01:46:00.400]   The rights holders are saying, you can't do this unless you have these restrictions on
[01:46:00.400 --> 01:46:01.400]   it.
[01:46:01.400 --> 01:46:02.400]   But I don't find it.
[01:46:02.400 --> 01:46:03.400]   All right, that's fine.
[01:46:03.400 --> 01:46:07.400]   Again, a lot of people that are using libraries are people who don't have access to libraries.
[01:46:07.400 --> 01:46:09.400]   That's why it should be free.
[01:46:09.400 --> 01:46:11.760]   Well, it is free for the people to get it.
[01:46:11.760 --> 01:46:14.720]   It should be free for the library, too, if you ask me.
[01:46:14.720 --> 01:46:15.720]   No, it's not.
[01:46:15.720 --> 01:46:16.720]   Okay.
[01:46:16.720 --> 01:46:18.040]   That's not how libraries work.
[01:46:18.040 --> 01:46:19.040]   We're not going to discuss that.
[01:46:19.040 --> 01:46:21.920]   Oh, I guess you have to buy the book, don't you, before you can rent it.
[01:46:21.920 --> 01:46:23.840]   Okay, so libraries do pay for the books, don't they?
[01:46:23.840 --> 01:46:24.840]   Yeah, all right.
[01:46:24.840 --> 01:46:25.840]   It's like that.
[01:46:25.840 --> 01:46:26.840]   It's like that.
[01:46:26.840 --> 01:46:27.840]   Yeah.
[01:46:27.840 --> 01:46:30.400]   I found out that libraries pay more for digital goods than consumers do.
[01:46:30.400 --> 01:46:31.400]   I was surprised about this.
[01:46:31.400 --> 01:46:36.000]   My librarian was telling me that when they buy an e-book, they pay a higher premium,
[01:46:36.000 --> 01:46:37.000]   a higher amount.
[01:46:37.000 --> 01:46:40.400]   And if you and I were to buy an e-book on the theory that they can now loan it out to
[01:46:40.400 --> 01:46:41.400]   more people.
[01:46:41.400 --> 01:46:42.400]   Yeah, commercial.
[01:46:42.400 --> 01:46:45.400]   Yeah, but, you know, your time is a lovely library.
[01:46:45.400 --> 01:46:47.200]   We did a great piece yesterday.
[01:46:47.200 --> 01:46:48.840]   Oh, man.
[01:46:48.840 --> 01:46:53.760]   On the library Freedom Project, this was on the new screen savers, they're doing some
[01:46:53.760 --> 01:46:55.120]   really interesting things.
[01:46:55.120 --> 01:47:01.280]   And one of them is they're putting Tor exit nodes in public libraries all over the country.
[01:47:01.280 --> 01:47:07.920]   The idea being what better place to put a Tor exit node than in a library, because at
[01:47:07.920 --> 01:47:11.240]   least you know the library is not spying on you.
[01:47:11.240 --> 01:47:16.040]   And then they also have the, they're doing a digital library literacy play.
[01:47:16.040 --> 01:47:18.200]   They're doing some really great stuff.
[01:47:18.200 --> 01:47:21.480]   This is a, yeah, another one you could write an article about.
[01:47:21.480 --> 01:47:24.320]   You could become the library guy for the Mercury News.
[01:47:24.320 --> 01:47:25.320]   I could.
[01:47:25.320 --> 01:47:26.320]   I could write a library library.
[01:47:26.320 --> 01:47:27.320]   Libraryfreedomproject.org.
[01:47:27.320 --> 01:47:34.000]   And they're encouraging libraries to set up GNU-Linux as their terminals and all of
[01:47:34.000 --> 01:47:36.400]   this and put into our exit relay.
[01:47:36.400 --> 01:47:39.360]   This is a really interesting folks.
[01:47:39.360 --> 01:47:43.000]   I really kind of liked them.
[01:47:43.000 --> 01:47:44.000]   Good.
[01:47:44.000 --> 01:47:45.000]   Well, good.
[01:47:45.000 --> 01:47:46.000]   Who below?
[01:47:46.000 --> 01:47:47.800]   I'd say that you'd be bad if you were a socialist.
[01:47:47.800 --> 01:47:49.200]   I mean, it would be okay.
[01:47:49.200 --> 01:47:50.200]   Oh, no, it's okay.
[01:47:50.200 --> 01:47:52.480]   I know in America, there are no socialists.
[01:47:52.480 --> 01:47:53.640]   It's not allowed.
[01:47:53.640 --> 01:47:54.640]   I would dislike that.
[01:47:54.640 --> 01:47:57.400]   I would post if I could.
[01:47:57.400 --> 01:47:59.200]   By the way, soon.
[01:47:59.200 --> 01:48:01.080]   No, it's not a dislike button.
[01:48:01.080 --> 01:48:02.080]   I know.
[01:48:02.080 --> 01:48:03.160]   It's an empathy button.
[01:48:03.160 --> 01:48:04.160]   An empathy button.
[01:48:04.160 --> 01:48:05.160]   Thank you, Aaron.
[01:48:05.160 --> 01:48:08.120]   It's a troll button is what it is.
[01:48:08.120 --> 01:48:09.680]   No, because the problem is.
[01:48:09.680 --> 01:48:10.680]   It's going to be like slack.
[01:48:10.680 --> 01:48:12.840]   Aaron's absolutely right.
[01:48:12.840 --> 01:48:13.840]   It's going to be like slack.
[01:48:13.840 --> 01:48:16.920]   It's going to be like you can react with a little emoji.
[01:48:16.920 --> 01:48:19.240]   There's probably going to be lots of different kinds.
[01:48:19.240 --> 01:48:20.240]   Can you don't...
[01:48:20.240 --> 01:48:22.320]   If somebody's gonna die, you want to like it.
[01:48:22.320 --> 01:48:23.600]   You want to acknowledge, I hear you.
[01:48:23.600 --> 01:48:24.600]   I feel happy.
[01:48:24.600 --> 01:48:25.600]   That happened to me recently.
[01:48:25.600 --> 01:48:31.440]   And I think that they probably think that because people don't feel awkward sharing uncomfortable
[01:48:31.440 --> 01:48:35.760]   or bad news on Facebook because they don't want people to like it, they don't want to
[01:48:35.760 --> 01:48:40.160]   think about how many likes it's going to get, I think that it's preventing people from
[01:48:40.160 --> 01:48:45.200]   sharing some of the more difficult or intimate things and Facebook wants to stop anything
[01:48:45.200 --> 01:48:46.800]   that could ever hinder sharing.
[01:48:46.800 --> 01:48:52.800]   So, ultimately, it's all about more engagement or whatever, but it's another mode of communication,
[01:48:52.800 --> 01:48:54.360]   a passive communication.
[01:48:54.360 --> 01:48:55.360]   What is it going to look like?
[01:48:55.360 --> 01:48:56.360]   Is it going to be like...
[01:48:56.360 --> 01:48:57.360]   A shrug.
[01:48:57.360 --> 01:48:58.360]   A shruggy.
[01:48:58.360 --> 01:48:59.360]   Exactly.
[01:48:59.360 --> 01:49:00.360]   It's working up from...
[01:49:00.360 --> 01:49:01.360]   It's been a long-term project.
[01:49:01.360 --> 01:49:02.360]   But they haven't...
[01:49:02.360 --> 01:49:09.760]   I think what's stopping them is what the hell is the icon going to look like?
[01:49:09.760 --> 01:49:11.760]   They're trying to figure it out.
[01:49:11.760 --> 01:49:12.760]   Right.
[01:49:12.760 --> 01:49:14.960]   I mean, how hard could it be to implement...
[01:49:14.960 --> 01:49:15.960]   They own the platform.
[01:49:15.960 --> 01:49:17.760]   All they have to do is turn it on.
[01:49:17.760 --> 01:49:20.560]   It could choose from any of the hundreds of emojis.
[01:49:20.560 --> 01:49:21.560]   There's the...
[01:49:21.560 --> 01:49:22.560]   The brain, the hands up...
[01:49:22.560 --> 01:49:24.660]   The hands up emoji is good.
[01:49:24.660 --> 01:49:25.660]   The handshake.
[01:49:25.660 --> 01:49:29.160]   What does that hands up emoji really mean, though?
[01:49:29.160 --> 01:49:31.160]   I don't know.
[01:49:31.160 --> 01:49:32.160]   There's...
[01:49:32.160 --> 01:49:33.960]   The official term for it is like...
[01:49:33.960 --> 01:49:35.260]   Actually, sorry.
[01:49:35.260 --> 01:49:36.460]   I can't even remember.
[01:49:36.460 --> 01:49:40.960]   There's been lots of articles exploring what those hands up mean and I think it's supposed
[01:49:40.960 --> 01:49:41.960]   to be like...
[01:49:41.960 --> 01:49:42.960]   Is it Japanese?
[01:49:42.960 --> 01:49:43.960]   It's celebration.
[01:49:43.960 --> 01:49:44.960]   It's celebration.
[01:49:44.960 --> 01:49:45.960]   It's excitement.
[01:49:45.960 --> 01:49:49.260]   But I just think sometimes I get people more credit than that.
[01:49:49.260 --> 01:49:51.360]   A friend of mine fell, broke her face open.
[01:49:51.360 --> 01:49:53.360]   She had a picture in the hospital and her face...
[01:49:53.360 --> 01:49:54.360]   She looked bad.
[01:49:54.360 --> 01:49:59.260]   There weren't any likes but she had like 130 comments people saying wish you well, all
[01:49:59.260 --> 01:50:00.260]   that kind of stuff.
[01:50:00.260 --> 01:50:03.220]   Like, I feel like how is it going to still promote something when it's diluted?
[01:50:03.220 --> 01:50:07.880]   Stuff like 30 people want to go and say it's funny or 30 people want to be angry at it
[01:50:07.880 --> 01:50:09.040]   and say, "Oh, this is...
[01:50:09.040 --> 01:50:10.040]   I'm against Donald Trump."
[01:50:10.040 --> 01:50:13.880]   Like, how is it going to get that congruency of either it's got a lot of comments or it's
[01:50:13.880 --> 01:50:14.880]   got a lot of likes?
[01:50:14.880 --> 01:50:15.880]   Like, is it also...
[01:50:15.880 --> 01:50:19.520]   And then the new one I think the idea would be that people wouldn't be commenting because
[01:50:19.520 --> 01:50:23.000]   they're commenting because they want to acknowledge it but they don't want to like it.
[01:50:23.000 --> 01:50:24.640]   And the new one, the idea would be...
[01:50:24.640 --> 01:50:29.960]   And this new iteration, the idea would be there wouldn't be so many comments but there
[01:50:29.960 --> 01:50:37.900]   would be reactions that were like condolences, feel better, we're sorry or a variety of
[01:50:37.900 --> 01:50:38.900]   reactions like that.
[01:50:38.900 --> 01:50:39.900]   And not only...
[01:50:39.900 --> 01:50:44.420]   You see it, if you use Slack, they're doing this now where you can react with lots of
[01:50:44.420 --> 01:50:45.420]   different emoji.
[01:50:45.420 --> 01:50:46.420]   But it doesn't...
[01:50:46.420 --> 01:50:49.740]   I like comments a lot more than I like likes.
[01:50:49.740 --> 01:50:54.100]   I mean, frankly, I'm feeling lazy and if I really care, I'll comment.
[01:50:54.100 --> 01:50:57.900]   And mostly what I do on Facebook, I'm not going to type anything.
[01:50:57.900 --> 01:51:00.640]   And I'm just going to go, "Hey, thumbs up!"
[01:51:00.640 --> 01:51:02.800]   But I like it when people take a moment to actually...
[01:51:02.800 --> 01:51:03.800]   I know.
[01:51:03.800 --> 01:51:04.800]   But I don't have time for that.
[01:51:04.800 --> 01:51:05.800]   I'm busy.
[01:51:05.800 --> 01:51:06.800]   We don't express ourselves anymore.
[01:51:06.800 --> 01:51:07.800]   Hey, how are you doing today?
[01:51:07.800 --> 01:51:10.080]   I get another cat video to look at.
[01:51:10.080 --> 01:51:11.640]   I don't have time to type a comment.
[01:51:11.640 --> 01:51:13.640]   No, it's the equivalent of a grunt.
[01:51:13.640 --> 01:51:16.440]   Oh, that's what we need.
[01:51:16.440 --> 01:51:19.840]   Actually, I was thinking we should have a...
[01:51:19.840 --> 01:51:20.840]   And...
[01:51:20.840 --> 01:51:22.000]   Oh!
[01:51:22.000 --> 01:51:23.000]   And...
[01:51:23.000 --> 01:51:24.000]   But see, emoji...
[01:51:24.000 --> 01:51:26.720]   Well, okay, by the way, I've learned something today.
[01:51:26.720 --> 01:51:29.420]   Emojipedia.
[01:51:29.420 --> 01:51:33.100]   Emojipedia.org is a wiki all about emojis.
[01:51:33.100 --> 01:51:40.540]   This is called the Hallelujah emoji, also known as the Magic Emoji, Praise Hands emoji,
[01:51:40.540 --> 01:51:46.120]   Festivus Miracle Emoji, or Two Hands emoji.
[01:51:46.120 --> 01:51:52.100]   And actually, depending on who's doing your emoji illustration, with Apple, it's just
[01:51:52.100 --> 01:51:56.560]   two hands and a bunch of confetti.
[01:51:56.560 --> 01:51:58.880]   Is that the Google one, the weird necklace one?
[01:51:58.880 --> 01:52:00.760]   The Google one is the one...
[01:52:00.760 --> 01:52:02.600]   Apple's the top one with the necklace.
[01:52:02.600 --> 01:52:03.600]   The Google one is the...
[01:52:03.600 --> 01:52:05.640]   No, that's like a person with no neck.
[01:52:05.640 --> 01:52:06.640]   No, necklace.
[01:52:06.640 --> 01:52:07.640]   Not necklace.
[01:52:07.640 --> 01:52:08.640]   I got it.
[01:52:08.640 --> 01:52:09.640]   On his neck.
[01:52:09.640 --> 01:52:12.040]   Yeah, no, the no neck guy is Android.
[01:52:12.040 --> 01:52:16.000]   Microsoft has a gray ghost, which is really weird.
[01:52:16.000 --> 01:52:19.800]   Uncle Leo, to make you happy, I'm going to tuck my mic off and start doing rest of the
[01:52:19.800 --> 01:52:20.800]   show like this.
[01:52:20.800 --> 01:52:21.800]   Sorry, that's...
[01:52:21.800 --> 01:52:22.800]   That's...
[01:52:22.800 --> 01:52:23.800]   Is that empathy?
[01:52:23.800 --> 01:52:24.800]   Is that...
[01:52:24.800 --> 01:52:25.800]   What is that?
[01:52:25.800 --> 01:52:28.040]   I can't explain myself because I can't be comments anymore.
[01:52:28.040 --> 01:52:29.840]   I have to make gestures.
[01:52:29.840 --> 01:52:31.720]   I don't know, and I don't care.
[01:52:31.720 --> 01:52:34.520]   I want to stop talking, and then we're just going to do this the whole time.
[01:52:34.520 --> 01:52:37.840]   And that's how we're going to talk to each other.
[01:52:37.840 --> 01:52:42.360]   I hadn't seen this emoji, this Hands up emoji, until I started using Telegram.
[01:52:42.360 --> 01:52:44.280]   And then it was one that's very common in the te...
[01:52:44.280 --> 01:52:51.280]   Telegram gives you stickers that reflect emojis, so you can add an extra something by having
[01:52:51.280 --> 01:52:53.080]   a sticker with that's like Hands up.
[01:52:53.080 --> 01:52:55.800]   But it could be Hitler doing it or something, which makes...
[01:52:55.800 --> 01:52:58.360]   I make mine brown and just do it as a Hands up, don't shoot.
[01:52:58.360 --> 01:53:00.040]   Yeah, well, that's what it was.
[01:53:00.040 --> 01:53:01.040]   You know, depending...
[01:53:01.040 --> 01:53:05.400]   Look, Facebook's really does look like a don't shoot.
[01:53:05.400 --> 01:53:08.960]   Emoji one, I don't know what emoji one is, but I really don't know what's going on there.
