
[00:00:00.000 --> 00:00:04.480]   It's time for Twi, before we get started, of course, it's Memorial Day weekend in the
[01:36:35.240 --> 01:36:36.240]   No.
[01:36:36.240 --> 01:36:37.240]   No.
[01:36:37.240 --> 01:36:38.240]   No.
[01:36:38.240 --> 01:36:39.240]   No.
[01:36:39.240 --> 01:36:40.240]   No.
[01:36:40.240 --> 01:36:41.240]   No.
[01:36:41.240 --> 01:36:42.240]   No.
[01:36:42.240 --> 01:36:43.240]   No.
[01:36:43.240 --> 01:36:44.240]   No.
[01:36:44.240 --> 01:36:45.240]   No.
[01:36:45.240 --> 01:36:46.240]   No.
[01:36:46.240 --> 01:36:47.240]   No.
[01:36:47.240 --> 01:36:48.240]   No.
[01:36:48.240 --> 01:36:49.240]   No.
[01:36:49.240 --> 01:36:50.240]   No.
[01:36:50.240 --> 01:36:51.240]   No.
[01:36:51.240 --> 01:36:52.240]   No.
[01:36:52.240 --> 01:36:53.240]   No.
[01:36:53.240 --> 01:36:54.240]   No.
[01:36:54.240 --> 01:36:55.240]   No.
[01:36:55.240 --> 01:36:56.240]   No.
[01:36:56.240 --> 01:36:57.240]   No.
[01:36:57.240 --> 01:36:58.240]   No.
[01:36:58.240 --> 01:36:59.240]   No.
[01:36:59.240 --> 01:37:00.240]   No.
[01:37:00.240 --> 01:37:01.240]   No.
[01:37:01.240 --> 01:37:02.240]   No.
[01:37:02.240 --> 01:37:03.240]   No.
[01:37:03.240 --> 01:37:04.240]   No.
[01:37:04.240 --> 01:37:05.240]   No.
[01:37:05.240 --> 01:37:06.240]   No.
[01:37:06.240 --> 01:37:07.240]   No.
[01:37:07.240 --> 01:37:08.240]   No.
[01:37:08.240 --> 01:37:09.240]   No.
[01:37:09.240 --> 01:37:10.240]   No.
[01:37:10.240 --> 01:37:11.240]   No.
[01:37:11.240 --> 01:37:12.240]   No.
[01:37:12.240 --> 01:37:13.240]   No.
[01:37:13.240 --> 01:37:14.240]   No.
[01:37:14.240 --> 01:37:15.240]   No.
[01:37:15.240 --> 01:37:16.240]   No.
[01:37:16.240 --> 01:37:17.240]   No.
[01:37:17.240 --> 01:37:18.240]   No.
[01:37:18.240 --> 01:37:19.240]   No.
[01:37:19.240 --> 01:37:20.240]   No.
[01:37:20.240 --> 01:37:21.240]   No.
[01:37:21.240 --> 01:37:22.240]   No.
[01:37:22.240 --> 01:37:23.240]   No.
[01:37:23.240 --> 01:37:24.240]   No.
[01:37:24.240 --> 01:37:25.240]   No.
[01:37:25.240 --> 01:37:26.240]   No.
[01:37:26.240 --> 01:37:27.240]   No.
[01:37:27.240 --> 01:37:28.240]   No.
[01:37:28.240 --> 01:37:29.240]   No.
[01:37:29.240 --> 01:37:30.240]   No.
[01:37:30.240 --> 01:37:31.240]   No.
[01:37:31.240 --> 01:37:32.240]   No.
[01:37:32.240 --> 01:37:33.240]   No.
[01:37:33.240 --> 01:37:34.240]   No.
[01:37:34.240 --> 01:37:35.240]   No.
[01:37:35.240 --> 01:37:36.240]   No.
[01:37:36.240 --> 01:37:37.240]   No.
[01:37:37.240 --> 01:37:38.240]   No.
[01:37:38.240 --> 01:37:39.240]   No.
[01:37:39.240 --> 01:37:40.240]   No.
[01:37:40.240 --> 01:37:41.240]   No.
[01:37:41.240 --> 01:37:42.240]   No.
[01:37:42.240 --> 01:37:43.240]   No.
[01:37:43.240 --> 01:37:44.240]   No.
[01:37:44.240 --> 01:37:45.240]   No.
[01:37:45.240 --> 01:37:46.240]   No.
[01:37:46.240 --> 01:37:47.240]   No.
[01:37:47.240 --> 01:37:48.240]   No.
[01:37:48.240 --> 01:37:49.240]   No.
[01:37:49.240 --> 01:37:50.240]   No.
[01:37:50.240 --> 01:37:51.240]   No.
[01:37:51.240 --> 01:37:52.240]   No.
[01:37:52.240 --> 01:37:53.240]   No.
[01:37:53.240 --> 01:37:54.240]   No.
[01:37:54.240 --> 01:37:55.240]   No.
[01:37:55.240 --> 01:37:56.240]   No.
[01:37:56.240 --> 01:37:57.240]   No.
[01:37:57.240 --> 01:37:58.240]   No.
[01:37:58.240 --> 01:37:59.240]   No.
[01:37:59.240 --> 01:38:00.240]   No.
[01:38:00.240 --> 01:38:01.240]   No.
[01:38:01.240 --> 01:38:02.240]   No.
[01:38:02.240 --> 01:38:03.240]   No.
[01:38:03.240 --> 01:38:04.240]   No.
[01:38:04.240 --> 01:38:05.240]   No.
[01:38:05.240 --> 01:38:06.240]   No.
[01:38:06.240 --> 01:38:07.240]   No.
[01:38:07.240 --> 01:38:08.240]   No.
[01:38:08.240 --> 01:38:09.240]   No.
[01:38:09.240 --> 01:38:10.240]   No.
[01:38:10.240 --> 01:38:11.240]   No.
[01:38:11.240 --> 01:38:12.240]   No.
[01:38:12.240 --> 01:38:13.240]   No.
[01:38:13.240 --> 01:38:14.240]   No.
[01:38:14.240 --> 01:38:15.240]   No.
[01:38:15.240 --> 01:38:16.240]   No.
[01:38:16.240 --> 01:38:17.240]   No.
[01:38:17.240 --> 01:38:18.240]   No.
[01:38:18.240 --> 01:38:19.240]   No.
[01:38:19.240 --> 01:38:20.240]   No.
[01:38:20.240 --> 01:38:21.240]   No.
[01:38:21.240 --> 01:38:22.240]   No.
[01:38:22.240 --> 01:38:23.240]   No.
[01:38:23.240 --> 01:38:24.240]   No.
[01:38:24.240 --> 01:38:25.240]   No.
[01:38:25.240 --> 01:38:26.240]   No.
[01:38:26.240 --> 01:38:27.240]   No.
[01:38:27.240 --> 01:38:28.240]   No.
[01:38:28.240 --> 01:38:29.240]   No.
[01:38:29.240 --> 01:38:30.240]   No.
[01:38:30.240 --> 01:38:31.240]   No.
[01:38:31.240 --> 01:38:32.240]   No.
[01:38:32.240 --> 01:38:33.240]   No.
[01:38:33.240 --> 01:38:34.240]   No.
[01:38:34.240 --> 01:38:35.240]   No.
[01:38:35.240 --> 01:38:36.240]   No.
[01:38:36.240 --> 01:38:37.240]   No.
[01:38:37.240 --> 01:38:38.240]   No.
[01:38:38.240 --> 01:38:39.240]   No.
[01:38:39.240 --> 01:38:40.240]   No.
[01:38:40.240 --> 01:38:41.240]   No.
[01:38:41.240 --> 01:38:42.240]   No.
[01:38:42.240 --> 01:38:43.240]   No.
[01:38:43.240 --> 01:38:44.240]   No.
[01:38:44.240 --> 01:38:45.240]   No.
[01:38:45.240 --> 01:38:46.240]   No.
[01:38:46.240 --> 01:38:47.240]   No.
[01:38:47.240 --> 01:38:48.240]   No.
[01:38:48.240 --> 01:38:49.240]   No.
[01:38:49.240 --> 01:38:50.240]   No.
[01:38:50.240 --> 01:38:51.240]   No.
[01:38:51.240 --> 01:38:52.240]   No.
[01:38:52.240 --> 01:38:53.240]   No.
[01:38:53.240 --> 01:38:54.240]   No.
[01:38:54.240 --> 01:38:55.240]   No.
[01:38:55.240 --> 01:38:56.240]   No.
[01:38:56.240 --> 01:38:57.240]   No.
[01:38:57.240 --> 01:38:58.240]   No.
[01:38:58.240 --> 01:38:59.240]   No.
[01:38:59.240 --> 01:39:00.240]   No.
[01:39:00.240 --> 01:39:01.240]   No.
[01:39:01.240 --> 01:39:02.240]   No.
[01:39:02.240 --> 01:39:03.240]   No.
[01:39:03.240 --> 01:39:04.240]   No.
[01:39:04.240 --> 01:39:05.240]   No.
[01:39:05.240 --> 01:39:06.240]   No.
[01:39:06.240 --> 01:39:07.240]   No.
[01:39:07.240 --> 01:39:08.240]   No.
[01:39:08.240 --> 01:39:09.240]   No.
[01:39:09.240 --> 01:39:10.240]   No.
[01:39:10.240 --> 01:39:11.240]   No.
[01:39:11.240 --> 01:39:12.240]   No.
[01:39:12.240 --> 01:39:13.240]   No.
[01:39:13.240 --> 01:39:14.240]   No.
[01:39:14.240 --> 01:39:15.240]   No.
[01:39:15.240 --> 01:39:16.240]   No.
[01:39:16.240 --> 01:39:17.240]   No.
[01:39:17.240 --> 01:39:18.240]   No.
[01:39:18.240 --> 01:39:19.240]   No.
[01:39:19.240 --> 01:39:20.240]   No.
[01:39:20.240 --> 01:39:21.240]   No.
[01:39:21.240 --> 01:39:22.240]   No.
[01:39:22.240 --> 01:39:23.240]   No.
[01:39:23.240 --> 01:39:24.240]   No.
[01:39:24.240 --> 01:39:25.240]   No.
[01:39:25.240 --> 01:39:26.240]   No.
[01:39:26.240 --> 01:39:27.240]   No.
[01:39:27.240 --> 01:39:28.240]   No.
[01:39:28.240 --> 01:39:29.240]   No.
[01:39:29.240 --> 01:39:30.240]   No.
[01:39:30.240 --> 01:39:31.240]   No.
[01:39:31.240 --> 01:39:32.240]   No.
[01:39:32.240 --> 01:39:33.240]   No.
[01:39:33.240 --> 01:39:34.240]   No.
[01:39:34.240 --> 01:39:35.240]   No.
[01:39:35.240 --> 01:39:36.240]   No.
[01:39:36.240 --> 01:39:37.240]   No.
[01:39:37.240 --> 01:39:38.240]   No.
[01:39:38.240 --> 01:39:39.240]   No.
[01:39:39.240 --> 01:39:40.240]   No.
[01:39:40.240 --> 01:39:41.240]   No.
[01:39:41.240 --> 01:39:42.240]   No.
[01:39:42.240 --> 01:39:43.240]   No.
[01:39:43.240 --> 01:39:44.240]   No.
[01:39:44.240 --> 01:39:45.240]   No.
[01:39:45.240 --> 01:39:46.240]   No.
[01:39:46.240 --> 01:39:47.240]   No.
[01:39:47.240 --> 01:39:48.240]   No.
[01:39:48.240 --> 01:39:49.240]   No.
[01:39:49.240 --> 01:39:50.240]   No.
[01:39:50.240 --> 01:39:51.240]   No.
[01:39:51.240 --> 01:39:52.240]   No.
[01:39:52.240 --> 01:39:53.240]   No.
[01:39:53.240 --> 01:39:54.240]   No.
[01:39:54.240 --> 01:39:55.240]   No.
[01:39:55.240 --> 01:39:56.240]   No.
[01:39:56.240 --> 01:39:57.240]   No.
[01:39:57.240 --> 01:39:58.240]   No.
[01:39:58.240 --> 01:39:59.240]   No.
[01:39:59.240 --> 01:40:00.240]   No.
[01:40:00.240 --> 01:40:01.240]   No.
[01:40:01.240 --> 01:40:02.240]   No.
[01:40:02.240 --> 01:40:03.240]   No.
[01:40:03.240 --> 01:40:04.240]   No.
[01:40:04.240 --> 01:40:05.240]   No.
[01:40:05.240 --> 01:40:06.240]   No.
[01:40:06.240 --> 01:40:07.240]   No.
[01:40:07.240 --> 01:40:08.240]   No.
[01:40:08.240 --> 01:40:09.240]   No.
[01:40:09.240 --> 01:40:10.240]   No.
[01:40:10.240 --> 01:40:11.240]   No.
[01:40:11.240 --> 01:40:12.240]   No.
[01:40:12.240 --> 01:40:13.240]   No.
[01:40:13.240 --> 01:40:14.240]   No.
[01:40:14.240 --> 01:40:15.240]   No.
[01:40:15.240 --> 01:40:16.240]   No.
[01:40:16.240 --> 01:40:17.240]   No.
[01:40:17.240 --> 01:40:18.240]   No.
[01:40:18.240 --> 01:40:19.240]   No.
[01:40:19.240 --> 01:40:20.240]   No.
[01:40:20.240 --> 01:40:21.240]   No.
[01:40:21.240 --> 01:40:22.240]   No.
[01:40:22.240 --> 01:40:23.240]   No.
[01:40:23.240 --> 01:40:24.240]   No.
[01:40:24.240 --> 01:40:25.240]   No.
[01:40:25.240 --> 01:40:26.240]   No.
[01:40:26.240 --> 01:40:27.240]   No.
[01:40:27.240 --> 01:40:28.240]   No.
[01:40:28.240 --> 01:40:29.240]   No.
[01:40:29.240 --> 01:40:30.240]   No.
[01:40:30.240 --> 01:40:31.240]   No.
[01:40:31.240 --> 01:40:32.240]   No.
[01:40:32.240 --> 01:40:33.240]   No.
[01:40:33.240 --> 01:40:34.240]   No.
[01:40:34.240 --> 01:40:35.240]   No.
[01:40:35.240 --> 01:40:36.240]   No.
[01:40:36.240 --> 01:40:37.240]   No.
[01:40:37.240 --> 01:40:38.240]   No.
[01:40:38.240 --> 01:40:39.240]   No.
[01:40:39.240 --> 01:40:40.240]   No.
[01:40:40.240 --> 01:40:41.240]   No.
[01:40:41.240 --> 01:40:42.240]   No.
[01:40:42.240 --> 01:40:43.240]   No.
[01:40:43.240 --> 01:40:44.240]   No.
[01:40:44.240 --> 01:40:45.240]   No.
[01:40:45.240 --> 01:40:46.240]   No.
[01:40:46.240 --> 01:40:47.240]   No.
[01:40:47.240 --> 01:40:48.240]   No.
[01:40:48.240 --> 01:40:49.240]   No.
[01:40:49.240 --> 01:40:50.240]   No.
[01:40:50.240 --> 01:40:51.240]   No.
[01:40:51.240 --> 01:40:52.240]   No.
[01:40:52.240 --> 01:40:53.240]   No.
[01:40:53.240 --> 01:40:54.240]   No.
[01:40:54.240 --> 01:40:55.240]   No.
[01:40:55.240 --> 01:40:56.240]   No.
[01:40:56.240 --> 01:40:57.240]   No.
[01:40:57.240 --> 01:40:58.240]   No.
[01:40:58.240 --> 01:40:59.240]   No.
[01:40:59.240 --> 01:41:00.240]   No.
[01:41:00.240 --> 01:41:01.240]   No.
[01:41:01.240 --> 01:41:02.240]   No.
[01:41:02.240 --> 01:41:03.240]   No.
[01:41:03.240 --> 01:41:04.240]   No.
[01:41:04.240 --> 01:41:05.240]   No.
[01:41:05.240 --> 01:41:06.240]   No.
[01:41:06.240 --> 01:41:07.240]   No.
[01:41:07.240 --> 01:41:08.240]   No.
[01:41:08.240 --> 01:41:09.240]   No.
[01:41:09.240 --> 01:41:10.240]   No.
[01:41:10.240 --> 01:41:11.240]   No.
[01:41:11.240 --> 01:41:12.240]   No.
[01:41:12.240 --> 01:41:13.240]   No.
[01:41:13.240 --> 01:41:14.240]   No.
[01:41:14.240 --> 01:41:15.240]   No.
[01:41:15.240 --> 01:41:16.240]   No.
[01:41:16.240 --> 01:41:17.240]   No.
[01:41:17.240 --> 01:41:18.240]   No.
[01:41:18.240 --> 01:41:19.240]   No.
[01:41:19.240 --> 01:41:20.240]   No.
[01:41:20.240 --> 01:41:21.240]   No.
[01:41:21.240 --> 01:41:22.240]   No.
[01:41:22.240 --> 01:41:23.240]   No.
[01:41:23.240 --> 01:41:24.240]   No.
[01:41:24.240 --> 01:41:25.240]   No.
[01:41:25.240 --> 01:41:26.240]   No.
[01:41:26.240 --> 01:41:27.240]   No.
[01:41:27.240 --> 01:41:28.240]   No.
[01:41:28.240 --> 01:41:29.240]   No.
[01:41:29.240 --> 01:41:30.240]   No.
[01:41:30.240 --> 01:41:31.240]   No.
[01:41:31.240 --> 01:41:32.240]   No.
[01:41:32.240 --> 01:41:33.240]   No.
[01:41:33.240 --> 01:41:34.240]   No.
[01:41:34.240 --> 01:41:35.240]   No.
[01:41:35.240 --> 01:41:36.240]   No.
[01:41:36.240 --> 01:41:37.240]   No.
[01:41:37.240 --> 01:41:38.240]   No.
[01:41:38.240 --> 01:41:39.240]   No.
[01:41:39.240 --> 01:41:40.240]   No.
[01:41:40.240 --> 01:41:41.240]   No.
[01:41:41.240 --> 01:41:42.240]   No.
[01:41:42.240 --> 01:41:43.240]   No.
[01:41:43.240 --> 01:41:44.240]   No.
[01:41:44.240 --> 01:41:45.240]   No.
[01:41:45.240 --> 01:41:46.240]   No.
[01:41:46.240 --> 01:41:47.240]   No.
[01:41:47.240 --> 01:41:48.240]   No.
[01:41:48.240 --> 01:41:49.240]   No.
[01:41:49.240 --> 01:41:50.240]   No.
[01:41:50.240 --> 01:41:51.240]   No.
[01:41:51.240 --> 01:41:52.240]   No.
[01:41:52.240 --> 01:41:53.240]   No.
[01:41:53.240 --> 01:41:54.240]   No.
[01:41:54.240 --> 01:41:55.240]   No.
[01:41:55.240 --> 01:41:56.240]   No.
[01:41:56.240 --> 01:41:57.240]   No.
[01:41:57.240 --> 01:41:58.240]   No.
[01:41:58.240 --> 01:41:59.240]   No.
[01:41:59.240 --> 01:42:00.240]   No.
[01:42:00.240 --> 01:42:01.240]   No.
[01:42:01.240 --> 01:42:02.240]   No.
[01:42:02.240 --> 01:42:03.240]   No.
[01:42:03.240 --> 01:42:04.240]   No.
[01:42:04.240 --> 01:42:05.240]   No.
[01:42:05.240 --> 01:42:06.240]   No.
[01:42:06.240 --> 01:42:07.240]   No.
[01:42:07.240 --> 01:42:08.240]   No.
[01:42:08.240 --> 01:42:09.240]   No.
[01:42:09.240 --> 01:42:10.240]   No.
[01:42:10.240 --> 01:42:11.240]   No.
[01:42:11.240 --> 01:42:12.240]   No.
[01:42:12.240 --> 01:42:13.240]   No.
[01:42:13.240 --> 01:42:14.240]   No.
[01:42:14.240 --> 01:42:15.240]   No.
[01:42:15.240 --> 01:42:16.240]   No.
[01:42:16.240 --> 01:42:17.240]   No.
[01:42:17.240 --> 01:42:18.240]   No.
[01:42:18.240 --> 01:42:19.240]   No.
[01:42:19.240 --> 01:42:20.240]   No.
[01:42:20.240 --> 01:42:21.240]   No.
[01:42:21.240 --> 01:42:22.240]   No.
[01:42:22.240 --> 01:42:23.240]   No.
[01:42:23.240 --> 01:42:24.240]   No.
[01:42:24.240 --> 01:42:25.240]   No.
[01:42:25.240 --> 01:42:26.240]   No.
[01:42:26.240 --> 01:42:27.240]   No.
[01:42:27.240 --> 01:42:28.240]   No.
[01:42:28.240 --> 01:42:29.240]   No.
[01:42:29.240 --> 01:42:30.240]   No.
[01:42:30.240 --> 01:42:31.240]   No.
[01:42:31.240 --> 01:42:32.240]   No.
[01:42:32.240 --> 01:42:33.240]   No.
[01:42:33.240 --> 01:42:34.240]   No.
[01:42:34.240 --> 01:42:35.240]   No.
[01:42:35.240 --> 01:42:36.240]   No.
[01:42:36.240 --> 01:42:37.240]   No.
[01:42:37.240 --> 01:42:38.240]   No.
[01:42:38.240 --> 01:42:39.240]   No.
[01:42:39.240 --> 01:42:40.240]   No.
[01:42:40.240 --> 01:42:41.240]   No.
[01:42:41.240 --> 01:42:42.240]   No.
[01:42:42.240 --> 01:42:43.240]   No.
[01:42:43.240 --> 01:42:44.240]   No.
[01:42:44.240 --> 01:42:45.240]   No.
[01:42:45.240 --> 01:42:46.240]   No.
[01:42:46.240 --> 01:42:47.240]   No.
[01:42:47.240 --> 01:42:48.240]   No.
[01:42:48.240 --> 01:42:49.240]   No.
[01:42:49.240 --> 01:42:50.240]   No.
[01:42:50.240 --> 01:42:51.240]   No.
[01:42:51.240 --> 01:42:52.240]   No.
[01:42:52.240 --> 01:42:53.240]   No.
[01:42:53.240 --> 01:42:54.240]   No.
[01:42:54.240 --> 01:42:55.240]   No.
[01:42:55.240 --> 01:42:56.240]   No.
[01:42:56.240 --> 01:42:57.240]   No.
[01:42:57.240 --> 01:42:58.240]   No.
[01:42:58.240 --> 01:42:59.240]   No.
[01:42:59.240 --> 01:43:00.240]   No.
[01:43:00.240 --> 01:43:01.240]   No.
[01:43:01.240 --> 01:43:02.240]   No.
[01:43:02.240 --> 01:43:03.240]   No.
[01:43:03.240 --> 01:43:04.240]   No.
[01:43:04.240 --> 01:43:05.240]   No.
[01:43:05.240 --> 01:43:06.240]   No.
[01:43:06.240 --> 01:43:07.240]   No.
[01:43:07.240 --> 01:43:08.240]   No.
[01:43:08.240 --> 01:43:09.240]   No.
[01:43:09.240 --> 01:43:10.240]   No.
[01:43:10.240 --> 01:43:11.240]   No.
[01:43:11.240 --> 01:43:12.240]   No.
[01:43:12.240 --> 01:43:13.240]   No.
[01:43:13.240 --> 01:43:14.240]   No.
[01:43:14.240 --> 01:43:15.240]   No.
[01:43:15.240 --> 01:43:16.240]   No.
[01:43:16.240 --> 01:43:17.240]   No.
[01:43:17.240 --> 01:43:18.240]   No.
[01:43:18.240 --> 01:43:19.240]   No.
[01:43:19.240 --> 01:43:20.240]   No.
[01:43:20.240 --> 01:43:21.240]   No.
[01:43:21.240 --> 01:43:22.240]   No.
[01:43:22.240 --> 01:43:23.240]   No.
[01:43:23.240 --> 01:43:24.240]   No.
[01:43:24.240 --> 01:43:25.240]   No.
[01:43:25.240 --> 01:43:26.240]   No.
[01:43:26.240 --> 01:43:27.240]   No.
[01:43:27.240 --> 01:43:28.240]   No.
[01:43:28.240 --> 01:43:29.240]   No.
[01:43:29.240 --> 01:43:30.240]   No.
[01:43:30.240 --> 01:43:31.240]   No.
[01:43:31.240 --> 01:43:32.240]   No.
[01:43:32.240 --> 01:43:33.240]   No.
[01:43:33.240 --> 01:43:34.240]   No.
[01:43:34.240 --> 01:43:35.240]   No.
[01:43:35.240 --> 01:43:36.240]   No.
[01:43:36.240 --> 01:43:37.240]   No.
[01:43:37.240 --> 01:43:38.240]   No.
[01:43:38.240 --> 01:43:39.240]   No.
[01:43:39.240 --> 01:43:40.240]   No.
[01:43:40.240 --> 01:43:41.240]   No.
[01:43:41.240 --> 01:43:42.240]   No.
[01:43:42.240 --> 01:43:43.240]   No.
[01:43:43.240 --> 01:43:44.240]   No.
[01:43:44.240 --> 01:43:45.240]   No.
[01:43:45.240 --> 01:43:46.240]   No.
[01:43:46.240 --> 01:43:47.240]   No.
[01:43:47.240 --> 01:43:48.240]   No.
[01:43:48.240 --> 01:43:49.240]   No.
[01:43:49.240 --> 01:43:50.240]   No.
[01:43:50.240 --> 01:43:51.240]   No.
[01:43:51.240 --> 01:43:52.240]   No.
[01:43:52.240 --> 01:43:53.240]   No.
[01:43:53.240 --> 01:43:54.240]   No.
[01:43:54.240 --> 01:43:55.240]   No.
[01:43:55.240 --> 01:43:56.240]   No.
[01:43:56.240 --> 01:43:57.240]   No.
[01:43:57.240 --> 01:43:58.240]   No.
[01:43:58.240 --> 01:43:59.240]   No.
[01:43:59.240 --> 01:44:00.240]   No.
[01:44:00.240 --> 01:44:01.240]   No.
[01:44:01.240 --> 01:44:02.240]   No.
[01:44:02.240 --> 01:44:03.240]   No.
[01:44:03.240 --> 01:44:04.240]   No.
[01:44:04.240 --> 01:44:05.240]   No.
[01:44:05.240 --> 01:44:06.240]   No.
[01:44:06.240 --> 01:44:07.240]   No.
[01:44:07.240 --> 01:44:08.240]   No.
[01:44:08.240 --> 01:44:09.240]   No.
[01:44:09.240 --> 01:44:10.240]   No.
[01:44:10.240 --> 01:44:11.240]   No.
[01:44:11.240 --> 01:44:12.240]   No.
[01:44:12.240 --> 01:44:13.240]   No.
[01:44:13.240 --> 01:44:14.240]   No.
[01:44:14.240 --> 01:44:15.240]   No.
[01:44:15.240 --> 01:44:16.240]   No.
[01:44:16.240 --> 01:44:17.240]   No.
[01:44:17.240 --> 01:44:18.240]   No.
[01:44:18.240 --> 01:44:19.240]   No.
[01:44:19.240 --> 01:44:20.240]   No.
[01:44:20.240 --> 01:44:21.240]   No.
[01:44:21.240 --> 01:44:22.240]   No.
[01:44:22.240 --> 01:44:23.240]   No.
[01:44:23.240 --> 01:44:24.240]   No.
[01:44:24.240 --> 01:44:25.240]   No.
[01:44:25.240 --> 01:44:26.240]   No.
[01:44:26.240 --> 01:44:27.240]   No.
[01:44:27.240 --> 01:44:28.240]   No.
[01:44:28.240 --> 01:44:29.240]   No.
[01:44:29.240 --> 01:44:30.240]   No.
[01:44:30.240 --> 01:44:31.240]   No.
[01:44:31.240 --> 01:44:32.240]   No.
[01:44:32.240 --> 01:44:33.240]   No.
[01:44:33.240 --> 01:44:34.240]   No.
[01:44:34.240 --> 01:44:35.240]   No.
[01:44:35.240 --> 01:44:36.240]   No.
[01:44:36.240 --> 01:44:37.240]   No.
[01:44:37.240 --> 01:44:38.240]   No.
[01:44:38.240 --> 01:44:39.240]   No.
[01:44:39.240 --> 01:44:40.240]   No.
[01:44:40.240 --> 01:44:41.240]   No.
[01:44:41.240 --> 01:44:42.240]   No.
[01:44:42.240 --> 01:44:43.240]   No.
[01:44:43.240 --> 01:44:44.240]   No.
[01:44:44.240 --> 01:44:45.240]   No.
[01:44:45.240 --> 01:44:46.240]   No.
[01:44:46.240 --> 01:44:47.240]   No.
[01:44:47.240 --> 01:44:48.240]   No.
[01:44:48.240 --> 01:44:49.240]   No.
[01:44:49.240 --> 01:44:50.240]   No.
[01:44:50.240 --> 01:44:51.240]   No.
[01:44:51.240 --> 01:44:52.240]   No.
[01:44:52.240 --> 01:44:53.240]   No.
[01:44:53.240 --> 01:44:54.240]   No.
[01:44:54.240 --> 01:44:55.240]   No.
[01:44:55.240 --> 01:44:56.240]   No.
[01:44:56.240 --> 01:44:57.240]   No.
[01:44:57.240 --> 01:44:58.240]   No.
[01:44:58.240 --> 01:44:59.240]   No.
[01:44:59.240 --> 01:45:00.240]   No.
[01:45:00.240 --> 01:45:01.240]   No.
[01:45:01.240 --> 01:45:02.240]   No.
[01:45:02.240 --> 01:45:03.240]   No.
[01:45:03.240 --> 01:45:04.240]   No.
[01:45:04.240 --> 01:45:05.240]   No.
[01:45:05.240 --> 01:45:06.240]   No.
[01:45:06.240 --> 01:45:07.240]   No.
[01:45:07.240 --> 01:45:08.240]   No.
[01:45:08.240 --> 01:45:09.240]   No.
[01:45:09.240 --> 01:45:10.240]   No.
[01:45:10.240 --> 01:45:11.240]   No.
[01:45:11.240 --> 01:45:12.240]   No.
[01:45:12.240 --> 01:45:13.240]   No.
[01:45:13.240 --> 01:45:14.240]   No.
[01:45:14.240 --> 01:45:15.240]   No.
[01:45:15.240 --> 01:45:16.240]   No.
[01:45:16.240 --> 01:45:17.240]   No.
[01:45:17.240 --> 01:45:18.240]   No.
[01:45:18.240 --> 01:45:19.240]   No.
[01:45:19.240 --> 01:45:20.240]   No.
[01:45:20.240 --> 01:45:21.240]   No.
[01:45:21.240 --> 01:45:22.240]   No.
[01:45:22.240 --> 01:45:23.240]   No.
[01:45:23.240 --> 01:45:24.240]   No.
[01:45:24.240 --> 01:45:25.240]   No.
[01:45:25.240 --> 01:45:26.240]   No.
[01:45:26.240 --> 01:45:27.240]   No.
[01:45:27.240 --> 01:45:28.240]   No.
[01:45:28.240 --> 01:45:29.240]   No.
[01:45:29.240 --> 01:45:30.240]   No.
[01:45:30.240 --> 01:45:31.240]   No.
[01:45:31.240 --> 01:45:32.240]   No.
[01:45:32.240 --> 01:45:33.240]   No.
[01:45:33.240 --> 01:45:34.240]   No.
[01:45:34.240 --> 01:45:35.240]   No.
[01:45:35.240 --> 01:45:36.240]   No.
[01:45:36.240 --> 01:45:37.240]   No.
[01:45:37.240 --> 01:45:38.240]   No.
[01:45:38.240 --> 01:45:39.240]   No.
[01:45:39.240 --> 01:45:40.240]   No.
[01:45:40.240 --> 01:45:41.240]   No.
[01:45:41.240 --> 01:45:42.240]   No.
[01:45:42.240 --> 01:45:43.240]   No.
[01:45:43.240 --> 01:45:44.240]   No.
[01:45:44.240 --> 01:45:45.240]   No.
[01:45:45.240 --> 01:45:46.240]   No.
[01:45:46.240 --> 01:45:47.240]   No.
[01:45:47.240 --> 01:45:48.240]   No.
[01:45:48.240 --> 01:45:49.240]   No.
[01:45:49.240 --> 01:45:50.240]   No.
[01:45:50.240 --> 01:45:51.240]   No.
[01:45:51.240 --> 01:45:52.240]   No.
[01:45:52.240 --> 01:45:53.240]   No.
[01:45:53.240 --> 01:45:54.240]   No.
[01:45:54.240 --> 01:45:55.240]   No.
[01:45:55.240 --> 01:45:56.240]   No.
[01:45:56.240 --> 01:45:57.240]   No.
[01:45:57.240 --> 01:45:58.240]   No.
[01:45:58.240 --> 01:45:59.240]   No.
[01:45:59.240 --> 01:46:00.240]   No.
[01:46:00.240 --> 01:46:01.240]   No.
[01:46:01.240 --> 01:46:02.240]   No.
[01:46:02.240 --> 01:46:03.240]   No.
[01:46:03.240 --> 01:46:04.240]   No.
[01:46:04.240 --> 01:46:05.240]   No.
[01:46:05.240 --> 01:46:06.240]   No.
[01:46:06.240 --> 01:46:07.240]   No.
[01:46:07.240 --> 01:46:08.240]   No.
[01:46:08.240 --> 01:46:09.240]   No.
[01:46:09.240 --> 01:46:10.240]   No.
[01:46:10.240 --> 01:46:11.240]   No.
[01:46:11.240 --> 01:46:12.240]   No.
[01:46:12.240 --> 01:46:13.240]   No.
[01:46:13.240 --> 01:46:14.240]   No.
[01:46:14.240 --> 01:46:15.240]   No.
[01:46:15.240 --> 01:46:16.240]   No.
