;FFMETADATA1
title=Nothing About Me Without Me
artist=Leo Laporte, Jeff Jarvis, Ant Pruitt, Cory Doctorow
album_artist=TWiT
publisher=TWiT
album=This Week in Google
TRDA=2021-10-14
track=633
language=English
genre=Podcast
comment=Federated Twitter, Section 230 reform, Instagram moral panic
encoded_by=Uniblab 5.3
date=2021
encoder=Lavf59.27.100

[00:00:00.000 --> 00:00:04.300]   It's time for Twig this week in Google Stacey's got the week off good news
[01:12:46.720 --> 01:12:51.360]   But I think that where I differ with china is how I think the state should be constituted
[01:12:51.360 --> 01:12:55.200]   Right, right. I just think I think that the state should be like democratically accountable
[01:12:55.200 --> 01:12:57.520]   But you know the idea that like
[01:12:57.520 --> 01:13:04.320]   In a democracy it's good to have firms that are so big that you can't regulate them
[01:13:04.960 --> 01:13:06.960]   Is not really coherent, you know
[01:13:06.960 --> 01:13:11.120]   That's that's that's not that that kind of says well, okay
[01:13:11.120 --> 01:13:14.480]   You've got democracy and everything except where these giant companies act on your life
[01:13:14.480 --> 01:13:18.320]   Which is everything and that's not really what we want, right?
[01:13:18.320 --> 01:13:24.800]   Let me see if I can uh pull up this protecting the hashtag open internet by the way
[01:13:24.800 --> 01:13:26.480]   uh
[01:13:26.480 --> 01:13:28.480]   There are two key areas
[01:13:28.480 --> 01:13:32.640]   avoid entrenching the dominance of the biggest players by protecting competition
[01:13:33.520 --> 01:13:36.640]   Says twitter easy enough if you're not one of the biggest players
[01:13:36.640 --> 01:13:42.880]   Focus on how content is discovered and amplified less on removal alone
[01:13:42.880 --> 01:13:45.920]   That's interesting questions
[01:13:45.920 --> 01:13:47.200]   Twitter
[01:13:47.200 --> 01:13:49.440]   Did remove a number of
[01:13:49.440 --> 01:13:55.440]   Controversial but then there's blue sky which might or might not bring it back. We'll see. I think this is blue sky
[01:13:55.440 --> 01:13:57.600]   I think that's what this is
[01:13:57.600 --> 01:14:00.720]   That's their uh, that's their version of a federated
[01:14:01.440 --> 01:14:05.520]   System does it yeah, does it satisfy your your requirements for I like the idea
[01:14:05.520 --> 01:14:10.880]   There's some weird blockchain nonsense around the parameters, which you know every time I see it
[01:14:10.880 --> 01:14:15.760]   It always turns out to be either a Ponzi scheme or buzzword compliance or both
[01:14:15.760 --> 01:14:20.800]   And i haven't figured out which one it is with twitter, but i'm sure it's one or one or one of the other both
[01:14:20.800 --> 01:14:21.840]   But um
[01:14:21.840 --> 01:14:24.160]   The actual idea of like an app store for moderation
[01:14:24.160 --> 01:14:28.160]   For for algorithmic sorting i'm 100 down for that
[01:14:28.240 --> 01:14:33.440]   That's that's kind of the model you're talking about that excites me too that the speaking level becomes the commodity
[01:14:33.440 --> 01:14:38.400]   The value add of of of what do you want to see and hear from that?
[01:14:38.400 --> 01:14:42.000]   Yeah, um becomes the value add so number three
[01:14:42.000 --> 01:14:43.760]   I would list yeah go ahead
[01:14:43.760 --> 01:14:49.840]   And I would say that like these principles will look really familiar to you if you've ever read the sanichlera principles
[01:14:49.840 --> 01:14:56.560]   Which are the content moderation principles that were really reified after or refined and finalized after the
[01:14:57.760 --> 01:14:59.760]   uh, New Zealand mosque shootings
[01:14:59.760 --> 01:15:06.880]   Uh, where there was this like moment where people took a pause and we're like well, we could we could go 9/11 after this
[01:15:06.880 --> 01:15:13.840]   Right, we could we could just have two lost decades of terrible rules driven by fear or we could actually try and figure out what
[01:15:13.840 --> 01:15:19.200]   If anything we can do to prevent this right not just say like something must be done there
[01:15:19.200 --> 01:15:21.040]   I've done something now something has been done
[01:15:21.040 --> 01:15:24.160]   But actually try and come up with something meaningful the balances that a lot of different
[01:15:24.720 --> 01:15:29.440]   Uh, and difficult to balance equities the sanichlera principles read a lot like this
[01:15:29.440 --> 01:15:34.240]   I have to say i'm impressed. I see like twitter of all of the social media companies has done the most
[01:15:34.240 --> 01:15:39.280]   Uh thinking about this and the most uh successful work in this direction
[01:15:39.280 --> 01:15:41.680]   Um, maybe they have less to lose than facebook
[01:15:41.680 --> 01:15:48.000]   Yeah, jeff jeff had it right, you know if you've got a hundred million users in your major competitors got three billion users
[01:15:48.000 --> 01:15:49.120]   Right
[01:15:49.120 --> 01:15:53.440]   You know when the joke that was going around and zak lost six billion dollars off the whistleblower news
[01:15:53.600 --> 01:15:55.600]   Was he lost one twitter
[01:15:55.600 --> 01:15:59.760]   Right
[01:15:59.760 --> 01:16:03.760]   So, you know, but that's but but that's the point right is that like
[01:16:03.760 --> 01:16:09.200]   giant firms that are like uh locked on rails because they're worth a trillion dollars
[01:16:09.200 --> 01:16:11.760]   and they their their
[01:16:11.760 --> 01:16:18.000]   Shareholders are not going to accept high risk bets that might compromise that trillion dollar valuation
[01:16:18.880 --> 01:16:23.920]   Really aren't going to be able to do the interesting thing. They're going to be stuck doing the safe thing
[01:16:23.920 --> 01:16:30.080]   And eventually the safe right that's how you get ibm right that's how you get that so you get cray
[01:16:30.080 --> 01:16:34.320]   That's how you get even sji right as they were all locked into their
[01:16:34.320 --> 01:16:40.000]   Their uh path and you know leo when you were saying we say microsoft with anti-trust
[01:16:40.000 --> 01:16:45.280]   That's the bit. I think that did save microsoft with anti-trust as they did have to rethink some of their fundamentals
[01:16:45.280 --> 01:16:47.600]   Which would have you know tapped out anyway?
[01:16:48.720 --> 01:16:57.520]   Interesting article in tech dirt about uh section 230 of course mike maznick and his crew always very much aggressively in defense
[01:16:57.520 --> 01:17:00.080]   Of a section 230 point out
[01:17:00.080 --> 01:17:08.080]   Uh in a recent uh case against wicki media that the judge was able to throw out the lawsuit against wicki pedia
[01:17:08.080 --> 01:17:13.520]   Saying nope section 230 says you can't sue them for this
[01:17:13.520 --> 01:17:17.440]   uh, and if you want to save wicki pedia basically the
[01:17:18.240 --> 01:17:22.960]   mike's contention or actually it was uh glen moody writing in the wicki pedia's contention
[01:17:22.960 --> 01:17:24.560]   uh
[01:17:24.560 --> 01:17:32.080]   Is that if if you want to if you want to know why section 230 matters without it there'd be no wicki pedia
[01:17:32.080 --> 01:17:34.640]   Yep, they're they're highly at risk
[01:17:34.640 --> 01:17:37.120]   And boy that that that brings it home
[01:17:37.120 --> 01:17:42.960]   And the case like all all of these cases that actually go to court. It's a terrible case
[01:17:42.960 --> 01:17:48.000]   Someone was misidentified as a killer. Yeah, they got the wrong guy right name wrong guy
[01:17:48.640 --> 01:17:52.240]   And it and it heard him a lot and uh
[01:17:52.240 --> 01:17:55.520]   wikipedia um
[01:17:55.520 --> 01:18:02.000]   Has a bunch of procedures for preventing that from happening, you know, um writing articles about living people
[01:18:02.000 --> 01:18:06.000]   Is a big deal on wicki pedia because it was so contentious early on
[01:18:06.000 --> 01:18:10.720]   Uh, and it was used to be you know horrible to people early on
[01:18:10.720 --> 01:18:15.360]   You know as part of personal vendettas and their procedures failed right they found a
[01:18:15.920 --> 01:18:19.840]   Of vulnerability and their procedures which they're going to improve which is really what we want
[01:18:19.840 --> 01:18:23.280]   Right, we want like them to be acting in good faith, which they do
[01:18:23.280 --> 01:18:25.680]   to prevent
[01:18:25.680 --> 01:18:30.960]   Nobody wants the wrong person to be identified as a killer like even the person who misidentified him
[01:18:30.960 --> 01:18:36.000]   Did not misidentify maliciously he misidentified or they misidentified him
[01:18:36.000 --> 01:18:38.560]   Uh out of error
[01:18:38.560 --> 01:18:43.040]   And so no nobody likes the outcome that that led to this lawsuit
[01:18:43.760 --> 01:18:46.880]   But nobody wants to get rid of wikipedia either and so you know
[01:18:46.880 --> 01:18:49.840]   like wikipedia
[01:18:49.840 --> 01:18:52.000]   Has a very strong normative ethic
[01:18:52.000 --> 01:19:00.000]   About how they approach this this problem right what their editorial rules are and it's enforced very vigorously by a community
[01:19:00.000 --> 01:19:07.920]   Sometimes too vigorously, you know, there's this criticism that wikipedia is is so arcane now to edit in meaningful ways that that it's hard to do
[01:19:07.920 --> 01:19:12.800]   But at the same time, you know, they are teaching us
[01:19:13.440 --> 01:19:15.440]   how to do
[01:19:15.440 --> 01:19:17.600]   crowdsource distributed
[01:19:17.600 --> 01:19:21.040]   News and information gathering in a responsible way
[01:19:21.040 --> 01:19:27.040]   And part of the way that they're doing that is by learning from their mistakes rather than being destroyed when they make a mistake
[01:19:27.040 --> 01:19:29.440]   Right and and to have
[01:19:29.440 --> 01:19:34.240]   That's that to me is the key here too is if it's all a game of gotcha
[01:19:34.240 --> 01:19:38.800]   We're not going to get anywhere if instead you're held to account
[01:19:39.280 --> 01:19:44.400]   For listening to what's going on for understanding the impact for improving what happens
[01:19:44.400 --> 01:19:49.920]   Because and it's all the points you made earlier quarry because you have a competitive threat and a regulatory threat and fine
[01:19:49.920 --> 01:19:55.200]   But but but playing gotcha and break them up doesn't doesn't do anything
[01:19:55.200 --> 01:20:02.240]   Uh, how do we create new competitors? How do we create a structure where you're held to account for having something that you say you're going to have
[01:20:02.240 --> 01:20:06.960]   That's what we're going to get better internet instead of playing gotcha. Go ahead. Go ahead, Corey
[01:20:06.960 --> 01:20:11.520]   They'll take record just to be on the record. I will say that I wouldn't be opposed to breaking up these big firms
[01:20:11.520 --> 01:20:14.640]   I think at the very least we should unwind the mergers that they undertook on false pretenses
[01:20:14.640 --> 01:20:20.160]   If facebook told a regulator it wouldn't merge what's happened instagrams back end and then it did we shouldn't make them
[01:20:20.160 --> 01:20:25.600]   Spinner what's happened instagram same with google and and it's merger on its back
[01:20:25.600 --> 01:20:28.480]   And as well cast and nbc same with it
[01:20:28.480 --> 01:20:34.400]   If you merge if you merge on false pretenses we should break you up at the very whole upset is that doesn't solve it
[01:20:35.120 --> 01:20:40.320]   It would do something and it would take up but the problem is it's slow
[01:20:40.320 --> 01:20:43.520]   Right so ibm was an antitrust health for 12 years
[01:20:43.520 --> 01:20:50.720]   They called it antitrust is vietnam and during those 12 years ibm spent more money on antitrust lawyers in the entire department of justice
[01:20:50.720 --> 01:20:55.680]   Every year for 12 years and in the end they got off the hook because ragan basically said well
[01:20:55.680 --> 01:20:58.000]   We're not gonna you know ronald ragan is not gonna break up
[01:20:58.000 --> 01:21:03.600]   ibm right and um and uh, it still was good
[01:21:03.920 --> 01:21:10.240]   Right like it was still worth doing that's as I said, that's how we got microsoft because not ibm really understood that
[01:21:10.240 --> 01:21:11.200]   um
[01:21:11.200 --> 01:21:17.040]   If we were gonna if if they were gonna keep tying hardware to software that the doj would be back at their door
[01:21:17.040 --> 01:21:20.560]   And you know what they did do was break up atnt they didn't they didn't
[01:21:20.560 --> 01:21:24.880]   Sit on them afterwards. They stopped enforcing antitrust law shortly thereafter
[01:21:24.880 --> 01:21:30.080]   So atnt was able to re-merge and become a giant firm by breaking up atnt is how we got like modems
[01:21:30.080 --> 01:21:32.240]   Right, right like it was worth doing
[01:21:32.240 --> 01:21:37.120]   And you know when we tried when we tried to break up atnt you know, they they um
[01:21:37.120 --> 01:21:40.480]   They said well look there's this like authoritarian
[01:21:40.480 --> 01:21:47.760]   asian threat to american business that uh across the ocean has been copying our intellectual property
[01:21:47.760 --> 01:21:52.880]   And entering the high tech sector and they're going to destroy it. It's not company with that country was called japan
[01:21:52.880 --> 01:21:54.960]   and uh
[01:21:54.960 --> 01:21:59.440]   We need our national champion atnt to defend us against this peril
[01:22:00.000 --> 01:22:06.800]   Right and it you know if atnt had been able to suppress modems for another 20 25 years
[01:22:06.800 --> 01:22:10.240]   the american soft power and
[01:22:10.240 --> 01:22:15.120]   industrial activity profits that were generated from the internet would have not
[01:22:15.120 --> 01:22:18.720]   Uh crude to the us they might have accrued to another country
[01:22:18.720 --> 01:22:20.960]   Uh, or they might not have appeared at all
[01:22:20.960 --> 01:22:28.160]   National champions. They don't the nation they represent as themselves right atnt was on atnt
[01:22:28.160 --> 01:22:33.920]   T side not america side bydo is on bydo side not china side. There's my leaf blower. I hear him
[01:22:33.920 --> 01:22:37.920]   and and uh, I call him leafy and uh
[01:22:37.920 --> 01:22:41.440]   and uh, you know that
[01:22:41.440 --> 01:22:44.080]   Like that's the thing that um, I think
[01:22:44.080 --> 01:22:48.640]   Sheeshin pig understands and that american uh, co-war two people don't
[01:22:48.640 --> 01:22:53.920]   Is that like bydo and tencent and and uh all these other big chinese companies
[01:22:54.880 --> 01:22:59.920]   They are not even if they like have state representation and they're under the state's thumb
[01:22:59.920 --> 01:23:03.120]   They are not prioritizing the interests of the chinese state
[01:23:03.120 --> 01:23:08.960]   They are or they're prioritizing their own interests their executives interests and their shareholders interests
[01:23:08.960 --> 01:23:14.320]   And the only time that the chinese state gets a look in is when they're afraid of the chinese state
[01:23:14.320 --> 01:23:16.560]   but not because they are like
[01:23:16.560 --> 01:23:18.640]   fronts for the chinese state
[01:23:18.640 --> 01:23:20.800]   And uh atnt was was
[01:23:21.600 --> 01:23:25.520]   Did america's bidding right they're really important to projecting american power around the world
[01:23:25.520 --> 01:23:30.960]   But atnt's loyalty was not to america atnt was for sale to the highest bidder
[01:23:30.960 --> 01:23:32.800]   They just did work for the pentagon
[01:23:32.800 --> 01:23:37.200]   Because the pentagon would rep would rep for them in the fifties when they tried to break up atnt
[01:23:37.200 --> 01:23:39.760]   Uh, the pentagon showed up and they said
[01:23:39.760 --> 01:23:46.240]   Will lose the war in korea if we don't have atnt like, you know, wamp wamp we lost the word korea anyway
[01:23:46.240 --> 01:23:47.520]   But
[01:23:47.520 --> 01:23:52.000]   You know, that's why they buttered up the pentagon not out of like a surplus of patriotism
[01:23:52.000 --> 01:23:56.480]   Uh before we lose kori because he's only going to be here for another five or ten minutes
[01:23:56.480 --> 01:24:01.360]   I want to get another commercial in and get get some final thoughts. We have a lot of other stories
[01:24:01.360 --> 01:24:03.360]   We didn't really mention which is fine
[01:24:03.360 --> 01:24:08.240]   Uh, we'll save them we'll save them for next week, but it's really a pleasure to have uh kori doctor. Oh, it's great
[01:24:08.240 --> 01:24:09.120]   I hear great
[01:24:09.120 --> 01:24:13.840]   There's a maxim in uh in chest that the threat is stronger than the execution
[01:24:13.920 --> 01:24:19.520]   I think that might also be the case in any trust law that the uh, the salutary effects of being under
[01:24:19.520 --> 01:24:23.600]   Investigation for anti trust often seems to be very valuable for both
[01:24:23.600 --> 01:24:28.480]   As kamoo said sometimes you have to execute an admiral to encourage the others
[01:24:28.480 --> 01:24:35.200]   Somehow I feel like kamoo probably never did any of that but okay, that's fine
[01:24:35.200 --> 01:24:41.440]   Yeah, I don't think he was ever the king of france now that you mentioned
[01:24:41.600 --> 01:24:48.160]   It was kind of theoretical, but okay, you know, I'll accept it on the lighter side. Did you see captain kirk boldly go where
[01:24:48.160 --> 01:24:53.760]   A few others have gone before but not not anybody over the age of say 88
[01:24:53.760 --> 01:24:59.040]   To watch this morning anybody anybody watch. Oh, yeah, it's kind of cool
[01:24:59.040 --> 01:25:04.080]   I have to say it really is an amusement park ride for billionaires, but oh, yeah
[01:25:04.080 --> 01:25:10.000]   Three minutes my my friend mitch my friend mitch wagner posted that he wondered if um
[01:25:10.640 --> 01:25:16.000]   Uh shatner was trying to do a dd harriman the hero of hindlines the the man who sold the moon who like
[01:25:16.000 --> 01:25:21.360]   Organizes the first mission to the moon and isn't allowed to go because his shareholders won't let him go because he's too old
[01:25:21.360 --> 01:25:24.400]   And finally gets aboard a rocket and he goes to the moon and dies
[01:25:24.400 --> 01:25:30.080]   You know because he really is too old and like if this was how this was how shatner wanted to go out
[01:25:30.080 --> 01:25:37.440]   I mean, you know that canadians are like criminally weird. So I have to say for 90 shatner is sharp
[01:25:38.080 --> 01:25:45.440]   Uh, he he sustained five g's on the way back and without any ill effects. He was it was actually very moving if you haven't seen the
[01:25:45.440 --> 01:25:48.320]   The video he's in tears
[01:25:48.320 --> 01:25:51.360]   On the on the rundown jeff bezos
[01:25:51.360 --> 01:25:55.680]   Interrupts him to say let's spray everybody with champagne
[01:25:55.680 --> 01:26:01.680]   But after a while bezos settles down. Do you think basis is going to kiss every single person who goes up in the
[01:26:01.680 --> 01:26:07.120]   In the shepherd from now on or is this pretty much it like from now on you're on your own
[01:26:07.520 --> 01:26:09.200]   How much does he signal? Yeah?
[01:26:09.200 --> 01:26:16.240]   Oh, I noticed his girlfriend was with him and made a made a point of hugging everybody who got off the crap
[01:26:16.240 --> 01:26:18.320]   But especially mr. Shatner
[01:26:18.320 --> 01:26:21.360]   How much to now build it and pay nor did the amazon
[01:26:21.360 --> 01:26:26.560]   Employ the blurge and employee who went up, but there were two paid astronauts. Do we know how much astronauts?
[01:26:26.560 --> 01:26:33.360]   You know what they got they see you did it. They got they said the word literally 400 times in the same
[01:26:33.360 --> 01:26:35.600]   They did every time i'm going they're no
[01:26:36.160 --> 01:26:38.160]   Astronauts
[01:26:38.160 --> 01:26:44.000]   Clear on this one. They are no astronauts. They are they're they're immune park riders. They're
[01:26:44.000 --> 01:26:47.280]   How much do you pay to be?
[01:26:47.280 --> 01:26:53.200]   Aviation enthusiast. Yeah, it's aviation. It's fine. Very nice. It's a nice one here important
[01:26:53.200 --> 01:26:55.680]   Uh, it's all been done before
[01:26:55.680 --> 01:26:59.200]   I think you save 100 box tops from an amazon delivery
[01:26:59.200 --> 01:27:02.160]   It's only if only
[01:27:02.720 --> 01:27:05.920]   If only uh, and you have to write it. You have to write a slogan
[01:27:05.920 --> 01:27:09.440]   You have to write a jingle about amazon space travel and how much fun it is
[01:27:09.440 --> 01:27:12.000]   And if you have the winning jingle and 100 box tops
[01:27:12.000 --> 01:27:14.720]   Jeff Bezos takes you up in the magic penis rocket
[01:27:14.720 --> 01:27:20.000]   At least there were no cowboy hats on the penises. Oh, thank god. I did like
[01:27:20.000 --> 01:27:23.920]   Uh, what a shatner said shatwars really kind of had a loss for words
[01:27:23.920 --> 01:27:29.200]   Uh when he came back he said uh, everyone in the world needs to do this
[01:27:29.200 --> 01:27:32.000]   By the way, that's the new slogan for blue origin
[01:27:32.400 --> 01:27:35.520]   Uh, it was so moving what you have given me is the most profound experience
[01:27:35.520 --> 01:27:39.920]   I'm so filled with the motion about what happened. He he said, I hope I never recover from this
[01:27:39.920 --> 01:27:41.920]   I hope I can maintain what I feel now
[01:27:41.920 --> 01:27:46.080]   He said the moment that you go out of the blue into the black
[01:27:46.080 --> 01:27:53.840]   Uh, is is really an important moment where you start to realize that that blue comforter surrounding the earth is so very thin
[01:27:53.840 --> 01:27:58.640]   Um, I I thought it was pretty cool. I thought it was pretty cool
[01:27:58.800 --> 01:28:03.840]   At for at least for that reason. I do think it's it's kind of a billion hours amusement park, but
[01:28:03.840 --> 01:28:06.160]   um
[01:28:06.160 --> 01:28:10.240]   Anyway, I mean he could he could have come off and went like good evening france
[01:28:10.240 --> 01:28:14.720]   Yeah
[01:28:14.720 --> 01:28:19.280]   Yeah, he's not he's not exactly an astronaut, but he's he's been up to the uh
[01:28:19.280 --> 01:28:24.880]   He's a passenger. He's a passenger. I think that's why he's a passenger. Yeah, I missed it
[01:28:24.880 --> 01:28:27.600]   My favorite team into the studio this morning mr
[01:28:27.600 --> 01:28:30.960]   Jammer b was talking about it and telling me about
[01:28:30.960 --> 01:28:36.160]   Shatner and what he described sound that just like a normal person
[01:28:36.160 --> 01:28:44.000]   Experience and something that they've never experienced before and it just sounded so real and so genuine and that was exactly right. Yes
[01:28:44.000 --> 01:28:49.600]   Yeah, it was nice. I mean he was shatner and everybody knows who he is
[01:28:49.600 --> 01:28:54.320]   He's bill or whatever, but at that moment we got to see a normal person say
[01:28:54.960 --> 01:28:59.920]   Holy crap. This was awesome. Yeah, I'm so grateful for this opportunity and I think that's cool. Yeah
[01:28:59.920 --> 01:29:05.920]   Yeah, my favorite tweet was that we should all dress up by like apes what he returns
[01:29:05.920 --> 01:29:09.040]   Oh
[01:29:09.040 --> 01:29:16.640]   Damn dirty eggs. Can we bury the statcher liberty? Is that that's the one thing she's done that too? Yeah, a quarter of a million dollars
[01:29:16.640 --> 01:29:22.560]   Each shatner was a guest. Uh, so was blue origins vp admission and flight operations, uh, adri powers
[01:29:22.880 --> 01:29:26.320]   Glend of rees co-founder of a medical research platform and chris
[01:29:26.320 --> 01:29:30.160]   Boschweezin a nasa researcher turned tech entrepreneur paid
[01:29:30.160 --> 01:29:36.240]   Reportedly repaid according to a I think writers a quarter of a million dollars each
[01:29:36.240 --> 01:29:41.680]   I don't know if I pay a quarter of a million dollars for that. So so if you had if you had 50 million dollars
[01:29:41.680 --> 01:29:45.360]   Would you pay quarter million? Oh, yeah, well then it's a buck 50. So sure. Yeah
[01:29:45.360 --> 01:29:48.240]   I guess I don't know
[01:29:48.240 --> 01:29:50.880]   Yeah, yeah, I guess I would
[01:29:50.880 --> 01:29:56.880]   If I could have plugged in there would do it. Yeah, put in a plug. There's uh, there's a young woman named, uh, penelope scott
[01:29:56.880 --> 01:29:58.720]   who um
[01:29:58.720 --> 01:30:02.480]   wrote a song about space travel and about like how
[01:30:02.480 --> 01:30:07.840]   Disappointing it is that there's space travel that is just uh, that it's just for rich people
[01:30:07.840 --> 01:30:12.640]   And it's specifically a kind of anti-love note to elan musk
[01:30:12.640 --> 01:30:14.800]   called
[01:30:14.800 --> 01:30:16.800]   rat with an oomlot over the a
[01:30:18.560 --> 01:30:22.240]   And uh, it's the chorus is it can I swear on this show? Yes
[01:30:22.240 --> 01:30:26.800]   The chorus is great. It goes your tunnels your cars your rockets your cars again
[01:30:26.800 --> 01:30:33.040]   You thought that you'd be tesla, but you're just another edison because tesla broke a patent all you ever broke was hearts
[01:30:33.040 --> 01:30:36.160]   Uh, who'd have thought that you'd tear humanity apart?
[01:30:36.160 --> 01:30:38.640]   And it's really good
[01:30:38.640 --> 01:30:39.440]   Wow
[01:30:39.440 --> 01:30:43.680]   She's a really great singer. She's really fun. It's all chiptunes. She just dropped a new album on ban camp
[01:30:44.080 --> 01:30:48.480]   Penelope scott young woman from michigan really terrific
[01:30:48.480 --> 01:30:53.360]   I maybe I should just play a little bit of it here. It's three minutes long, but I could
[01:30:53.360 --> 01:30:56.160]   Oh my goodness
[01:30:56.160 --> 01:30:58.160]   Your cars
[01:30:58.160 --> 01:31:00.160]   Your cars again
[01:31:00.160 --> 01:31:04.880]   But you're just another edison because tesla broke a patent all you ever broke were hearts
[01:31:04.880 --> 01:31:09.040]   I can't believe you tore humanity apart. Wow, that's good. Wow
[01:31:09.040 --> 01:31:12.320]   It's so good. She's so smart
[01:31:13.280 --> 01:31:15.280]   Yeah, she's right
[01:31:15.280 --> 01:31:17.440]   Broker hearts or better in making chiptunes
[01:31:17.440 --> 01:31:20.320]   With millions of views. It's awesome
[01:31:20.320 --> 01:31:25.280]   She's even bother doing a video. It's just like yeah, there's the song. It's all you need
[01:31:25.280 --> 01:31:30.720]   You don't even win. You don't even win that well if you started on tick-tock. So there's videos of her on tick-tock. Ah, okay
[01:31:30.720 --> 01:31:37.680]   All right, kori. We're gonna let you go because it's it's been 90 minutes and you're about to turn into a pumpkin
[01:31:38.080 --> 01:31:43.200]   It's always great. What are you gonna be for halloween this year real quick? Uh, we are going as dead
[01:31:43.200 --> 01:31:45.680]   Dead
[01:31:45.680 --> 01:31:49.040]   Sweeney Todd and dead misses. What's her name? So I'm Sweeney Todd
[01:31:49.040 --> 01:31:53.760]   I'm gonna have a cutthroat and a razor and my wife is gonna have burn skin and a pie
[01:31:53.760 --> 01:31:59.520]   All right, she's Angela Lansbury in this what's I suppose he she not is she too old to go out with you now
[01:31:59.520 --> 01:32:01.600]   No, she's she's making her own costume
[01:32:01.600 --> 01:32:04.720]   We're actually going home to England for Halloween. We're gonna see our family
[01:32:05.200 --> 01:32:11.440]   And there's a place that we rent out we rented at like 10 years ago now for our um our roommates
[01:32:11.440 --> 01:32:17.440]   40th birthday and it's a 16th century moted castle with 14 bedrooms
[01:32:17.440 --> 01:32:21.520]   Like 300 pounds a couple. That's Halloween itself
[01:32:21.520 --> 01:32:22.400]   That's perfect
[01:32:22.400 --> 01:32:26.160]   It'll be a little more expensive this year because we can't have as many people because of covid restrictions
[01:32:26.160 --> 01:32:31.760]   But we're having a giant halloween party there and they're all games people my wife worked in the games industry for years and years
[01:32:31.760 --> 01:32:34.480]   She was that she's a retired professional quake player
[01:32:35.040 --> 01:32:37.360]   uh, and uh, she excited about the
[01:32:37.360 --> 01:32:43.680]   The revised quake that just kind of she's she does she does uh technological storytelling for disney now
[01:32:43.680 --> 01:32:47.840]   She's so past she's tough, but but yeah, so we're gonna have like all these game people there
[01:32:47.840 --> 01:32:51.600]   We're gonna play where wolf we're gonna dress up. We have fireworks. We drink a lot. We eat a lot
[01:32:51.600 --> 01:32:55.600]   There's a couple of really good cooks who come so we're all gonna be dressed up in doing that
[01:32:55.600 --> 01:33:00.880]   And I I can't let you go without telling you that everybody in the world has been influenced by
[01:33:01.600 --> 01:33:05.600]   You and framework we've all gone out and bought frame with laptops. Thanks to you
[01:33:05.600 --> 01:33:08.800]   Framework just opened their marketplace. That'll be my pick of the week
[01:33:08.800 --> 01:33:12.720]   I'll show it in just a little bit, but you're right. This is a great laptop
[01:33:12.720 --> 01:33:19.120]   I'm streaming off of my framework right now. That's the computer I'm plugged into. Yeah, just awesome. Cori doctor
[01:33:19.120 --> 01:33:23.920]   Bless you. Everybody should run out of cori get the paper back. It's out now
[01:33:23.920 --> 01:33:28.000]   um of uh your latest volume which
[01:33:28.000 --> 01:33:31.200]   Is not the unravels. Oh, yeah, that's right
[01:33:31.760 --> 01:33:38.720]   Attach snuffus in zippepa box. Yeah, and that's the then there's the german edition which is called the flater mouse
[01:33:38.720 --> 01:33:42.000]   Thank you, kori
[01:33:42.000 --> 01:33:51.200]   Wow
[01:33:51.200 --> 01:33:54.800]   It's it's when cori is here. It's hard to get a word to edgewise but on the other hand
[01:33:54.800 --> 01:33:59.440]   That operates that speed who wants to get a word edgewise. I just want to listen. You know, you know
[01:33:59.440 --> 01:34:06.560]   You just sit back and listen and take it all let it roll. Yeah, wow just uh some really good powerful
[01:34:06.560 --> 01:34:08.720]   uh thoughts
[01:34:08.720 --> 01:34:10.560]   Uh, I should have brought to you by
[01:34:10.560 --> 01:34:13.200]   Nureva
[01:34:13.200 --> 01:34:18.960]   You know sometimes you need to get together in a large room with a lot of other people and you might be thinking
[01:34:18.960 --> 01:34:24.240]   Can I stand six feet away from that guy because he ain't wearing a mask nureva
[01:34:24.240 --> 01:34:27.600]   Is the solution as we get back to work
[01:34:28.160 --> 01:34:34.960]   For getting full room mic coverage in midsize a large meetings and learning spaces without
[01:34:34.960 --> 01:34:37.920]   kind of violating uh
[01:34:37.920 --> 01:34:43.520]   Health rules keeping people socially distancing allows you to move around like to face any way you want
[01:34:43.520 --> 01:34:47.600]   And yet you can be heard even in a giant room. Let me compare
[01:34:47.600 --> 01:34:51.600]   Let me compare the two different ways you might want to solve this problem
[01:34:51.600 --> 01:34:56.960]   There are lots of simple plug and play audio solutions for huddle rooms, but getting full room mic coverage
[01:34:57.760 --> 01:35:01.040]   In a midsize or a large meeting and learning spaces always meant
[01:35:01.040 --> 01:35:04.800]   In the past anyway making a leap into complexity
[01:35:04.800 --> 01:35:09.840]   The high cost of pro av av solutions nureva is changing all that
[01:35:09.840 --> 01:35:17.440]   Simplifying almost every aspect of audio conferencing. So if let's say you want to you and this is probably your initial instinct
[01:35:17.440 --> 01:35:20.400]   Well, we're gonna bring the pros in for this big room
[01:35:20.400 --> 01:35:21.760]   Uh
[01:35:21.760 --> 01:35:27.680]   You get a pro av system that means multiple components mics and speakers installed in the ceiling spread across
[01:35:27.680 --> 01:35:34.320]   The table a lot of cables. You got to get technicians in to determine the required components to install them to calibrate them
[01:35:34.320 --> 01:35:41.840]   You might even have to bring them back from time to time takes days for installation costs tens of thousands of dollars per room for purchase and installation
[01:35:41.840 --> 01:35:44.160]   Maybe your company's actually been through that process
[01:35:44.160 --> 01:35:51.600]   I've got a better way something called nureva. They actually have a patent on something they call microphone mist
