;FFMETADATA1
title=Give Peas a Chance
artist=TWiT
album_artist=TWiT
album=This Week in Google
track=307
genre=Podcast
comment=http://twit.tv/twig
copyright=These netcasts are released under a Creative Commons Attribution Non-Commercial Share-Alike license. TWiT and TWiT Logo are registered trademarks of Leo Laporte.
publisher=TWiT
date=2015
encoder=Lavf59.27.100

[00:00:00.000 --> 00:00:04.000]   It's time for Twig this week in Google.
[01:04:55.240 --> 01:05:00.680]   two men and one of them's on the phone talking to some unseen friend and he said no we're
[01:05:00.680 --> 01:05:02.520]   not going to the gay pride parade this year.
[01:05:02.520 --> 01:05:03.520]   We're here.
[01:05:03.520 --> 01:05:04.520]   We're queer.
[01:05:04.520 --> 01:05:05.520]   We used to it.
[01:05:05.520 --> 01:05:08.120]   That was like three or four years ago.
[01:05:08.120 --> 01:05:09.760]   Anyway, hilarious.
[01:05:09.760 --> 01:05:12.200]   But but you know you mentioned that this is because the Internet.
[01:05:12.200 --> 01:05:14.640]   I'm not so sure that that's actually true.
[01:05:14.640 --> 01:05:20.160]   I think that this is actually one of the longstanding characters of the American people
[01:05:20.160 --> 01:05:26.440]   which is that Americans are extreme in some negative way and then it almost overnight
[01:05:26.440 --> 01:05:28.640]   become extreme in the other way.
[01:05:28.640 --> 01:05:30.200]   And just let me give you a couple of examples.
[01:05:30.200 --> 01:05:32.160]   So that's maybe they're not related.
[01:05:32.160 --> 01:05:34.320]   Maybe marriage equality isn't related to these other things.
[01:05:34.320 --> 01:05:40.200]   But Americans used to be the biggest cigarette smokers in the world and just chain smoking.
[01:05:40.200 --> 01:05:45.000]   It was cigarette smoking was associated with Americans and it's something happened.
[01:05:45.000 --> 01:05:46.440]   When was it in the late 70s or something?
[01:05:46.440 --> 01:05:51.800]   I don't know when it happened where Americans suddenly became the most anti smoking country
[01:05:51.800 --> 01:05:54.160]   in the industrialized world.
[01:05:54.160 --> 01:05:55.920]   And same thing happened with littering.
[01:05:55.920 --> 01:05:57.520]   The same thing happened with a bunch of things.
[01:05:57.520 --> 01:06:02.880]   And I think this is something that happens with I think it's a it's a character is I
[01:06:02.880 --> 01:06:06.800]   think it's the most defining characteristic of of the United States is the ability to
[01:06:06.800 --> 01:06:11.800]   completely redefine yourself on something like this.
[01:06:11.800 --> 01:06:18.800]   And change so quickly so completely over something that normally in a regular country
[01:06:18.800 --> 01:06:23.360]   would be much more stable opinion over over the generations.
[01:06:23.360 --> 01:06:26.120]   And so anyway just just a thought that I have.
[01:06:26.120 --> 01:06:27.600]   Yeah, yeah, I think that's fair.
[01:06:27.600 --> 01:06:28.600]   I think that's fair.
[01:06:28.600 --> 01:06:31.480]   I think the internet had something to do with it because I mean I know that like internet
[01:06:31.480 --> 01:06:35.800]   access has has definitely been a factor in people's changing attitudes about religion
[01:06:35.800 --> 01:06:42.160]   which I actually think is tied to some of the attitudes around around marriage in a lot
[01:06:42.160 --> 01:06:47.600]   of ways just because when people have questions they can ask and get answers and do their
[01:06:47.600 --> 01:06:49.080]   own research kind of.
[01:06:49.080 --> 01:06:50.080]   But you're right.
[01:06:50.080 --> 01:06:53.640]   I mean that's what I mean I was probably love about about being here and living in
[01:06:53.640 --> 01:06:57.880]   this country and I have to say that this happened that decision last week happened a
[01:06:57.880 --> 01:06:58.880]   lot faster.
[01:06:58.880 --> 01:07:03.920]   I thought I thought we had you know back when I was a teenager and really scared I thought
[01:07:03.920 --> 01:07:08.040]   it was going to be a long time before you know my marriage saw this kind of recognition
[01:07:08.040 --> 01:07:12.240]   so I'm very I'm happy and I'm grateful and I'm glad we can change our minds this quickly.
[01:07:12.240 --> 01:07:17.120]   Yeah, when I was a little straight kid and we watched a video that was based on Alvin
[01:07:17.120 --> 01:07:21.520]   Toffler's Future Shock and they were showing all these scenarios from the book and I think
[01:07:21.520 --> 01:07:24.960]   I was probably in the fifth grade or something like that and they showed this movie about
[01:07:24.960 --> 01:07:28.280]   all this stuff that's going to happen in the year 2000 or whatever and one of them was
[01:07:28.280 --> 01:07:32.000]   they showed two men getting married I was like that is never going to happen.
[01:07:32.000 --> 01:07:33.520]   That is absolutely never going to happen.
[01:07:33.520 --> 01:07:37.600]   I remember distinctly thinking that and I thought that was really interesting and to
[01:07:37.600 --> 01:07:43.720]   your point Gina I thought Mexico was going to beat us to it a devoutly Catholic country
[01:07:43.720 --> 01:07:47.960]   I thought was going to get to nationwide marriage equality before the US.
[01:07:47.960 --> 01:07:51.840]   It was looking that way for right up until this is a great decision.
[01:07:51.840 --> 01:07:52.840]   Yep.
[01:07:52.840 --> 01:07:53.840]   Very interesting.
[01:07:53.840 --> 01:07:57.880]   All right well we got some more good goodness coming for you in just a sec but first let's
[01:07:57.880 --> 01:08:01.680]   take a break and talk about one of our sponsors which is LegalZoom.
[01:08:01.680 --> 01:08:06.280]   It's not a law firm it's a place where you can go to get very low cost legal related
[01:08:06.280 --> 01:08:11.280]   help and you can get all kinds of documents you can get all kinds of advice.
[01:08:11.280 --> 01:08:16.000]   There's so many resources there at LegalZoom and I want to encourage everybody out there
[01:08:16.000 --> 01:08:21.480]   who's thinking of being like Gina, Tripani and starting your own business.
[01:08:21.480 --> 01:08:23.800]   Lots of people dream of starting a business.
[01:08:23.800 --> 01:08:29.480]   Think someday I'd like to open some kind of business but it just sounds super scary and
[01:08:29.480 --> 01:08:33.160]   super complicated and what's involved and I don't know how to do this that or the other
[01:08:33.160 --> 01:08:34.560]   thing.
[01:08:34.560 --> 01:08:40.800]   Something you should try is go to LegalZoom and just browse and see what is involved in
[01:08:40.800 --> 01:08:44.000]   setting up the type of corporation you had.
[01:08:44.000 --> 01:08:46.360]   My wife and I set up a corporation a few years ago.
[01:08:46.360 --> 01:08:47.880]   We hadn't heard about LegalZoom yet.
[01:08:47.880 --> 01:08:51.120]   We spent a fortune.
[01:08:51.120 --> 01:08:55.800]   Nowadays completely unnecessarily because now we have LegalZoom.
[01:08:55.800 --> 01:08:58.240]   Just look at all the documents that you're going to require.
[01:08:58.240 --> 01:09:00.960]   Look at the regulations that you have to satisfy.
[01:09:00.960 --> 01:09:06.440]   Look at the issues around employment documentation and so on.
[01:09:06.440 --> 01:09:11.800]   What you'll discover is that there is actually a lot to it but that with LegalZoom's help
[01:09:11.800 --> 01:09:13.400]   you can actually do it.
[01:09:13.400 --> 01:09:19.040]   I think that LegalZoom if you spend some quality time there and let them help you think about
[01:09:19.040 --> 01:09:24.000]   the realities of starting a business, I think you'll be more likely to actually start that
[01:09:24.000 --> 01:09:29.600]   business because you'll see that it's affordable to get most of this stuff done and of course
[01:09:29.600 --> 01:09:36.520]   if you do need advice from an attorney they can point you in the right direction as well.
[01:09:36.520 --> 01:09:43.200]   LegalZoom is just a great resource that if you're going to start a business you've got
[01:09:43.200 --> 01:09:48.040]   to check out LegalZoom, see what everything that they have on offer and also let them
[01:09:48.040 --> 01:09:53.000]   help educate you about what running a business is really all about.
[01:09:53.000 --> 01:09:59.680]   They provide complete transparency with upfront pricing, customer reviews and a 100% satisfaction
[01:09:59.680 --> 01:10:01.240]   guarantee.
[01:10:01.240 --> 01:10:04.640]   Make the smart choice for your business at LegalZoom.com today and don't forget to
[01:10:04.640 --> 01:10:07.680]   enter Twig at checkout to save you even more.
[01:10:07.680 --> 01:10:14.280]   That's LegalZoom.com promo code Twig and remember that legal help is here as cheaper
[01:10:14.280 --> 01:10:15.640]   than you think.
[01:10:15.640 --> 01:10:19.440]   LegalZoom is not a law firm but can connect you with an independent attorney.
[01:10:19.440 --> 01:10:27.160]   All right well I have ordered but have not yet received an Amazon Echo and A) I'm really
[01:10:27.160 --> 01:10:32.760]   excited about getting it and B) believe that this is the future of every home that we're
[01:10:32.760 --> 01:10:36.960]   going to just be able to like on Star Trek just talk to the room and have it answer our
[01:10:36.960 --> 01:10:39.280]   questions and do things for us.
[01:10:39.280 --> 01:10:46.520]   Are either of you as excited about Echo or are either of you anti-Echoites?
[01:10:46.520 --> 01:10:49.520]   Really?
[01:10:49.520 --> 01:10:51.520]   Really?
[01:10:51.520 --> 01:10:57.880]   Now before we wake up Jeff, Gina we should point out that we shouldn't actually say
[01:10:57.880 --> 01:11:01.960]   the A word, the name of the virtual assistant.
[01:11:01.960 --> 01:11:07.200]   I got some nasty, not nasty, some humorous emails from people that when I've said this
[01:11:07.200 --> 01:11:12.360]   on Tech News today I woke up asking questions across the nation.
[01:11:12.360 --> 01:11:14.640]   What is he supposed to say?
[01:11:14.640 --> 01:11:16.640]   It's Alexa.
[01:11:16.640 --> 01:11:19.400]   Alexa, how old is Mike Elgin?
[01:11:19.400 --> 01:11:24.200]   All across America for the all the three people who are using Alexa they're now going
[01:11:24.200 --> 01:11:26.000]   to know.
[01:11:26.000 --> 01:11:29.480]   I don't remember myself so this is why I need Alexa.
[01:11:29.480 --> 01:11:36.120]   I have not tried the Echo but my co-founder has an Echo at home and he loves it which
[01:11:36.120 --> 01:11:38.560]   surprises me because he's kind of skeptical.
[01:11:38.560 --> 01:11:41.960]   My co-founder, Neil, you should have him on the show actually when you get it.
[01:11:41.960 --> 01:11:45.840]   He absolutely loves it, he lives in a small apartment in Manhattan so Alexa is sort of
[01:11:45.840 --> 01:11:51.240]   always around in the kind of the main room but he uses it to ask for the weather and play
[01:11:51.240 --> 01:11:52.240]   music.
[01:11:52.240 --> 01:11:57.080]   Personally, I talk to this thing on my wrist, I've got this thing on my wrist all the time
[01:11:57.080 --> 01:11:59.440]   and I've got two floors in my house and a backyard.
[01:11:59.440 --> 01:12:07.360]   I need the Echo, sorry, in a couple of different rooms and I don't, this is probably a little
[01:12:07.360 --> 01:12:13.640]   fashion of me but I don't love the idea of an always listening thing kind of in my midst
[01:12:13.640 --> 01:12:17.680]   although I guess I've already got that with my phone and I mean, you know, the connect
[01:12:17.680 --> 01:12:20.160]   although I have an older version of the connect.
[01:12:20.160 --> 01:12:25.400]   I just, I don't know, I have doubts about whether or not I would use it a lot particularly
[01:12:25.400 --> 01:12:30.120]   with my watch and my phone kind of always on me but there are folks out there who love
[01:12:30.120 --> 01:12:34.320]   the Echo, my co-founder included so I'll be interested to see what you think.
[01:12:34.320 --> 01:12:40.120]   Yeah, one little tidbit that, a little trivia point for Twit fans is that Alexa actually
[01:12:40.120 --> 01:12:45.560]   has ties to TuneIn radio so you can say, and I'm going to make this happen for those
[01:12:45.560 --> 01:12:49.760]   of you who have this, Alexa, play this week in Google on TuneIn.
[01:12:49.760 --> 01:12:50.760]   Well done.
[01:12:50.760 --> 01:12:51.760]   Okay.
[01:12:51.760 --> 01:12:53.080]   Well, there you go.
[01:12:53.080 --> 01:12:57.160]   The other thing is that it will play the live Twit feed, it's one of the few of the services
[01:12:57.160 --> 01:13:00.360]   that will actually play you, the TuneIn is one of the things that will play the live
[01:13:00.360 --> 01:13:04.800]   feed so you can actually tell Alexa to play Twit live, whatever's happening on the live
[01:13:04.800 --> 01:13:05.800]   stream.
[01:13:05.800 --> 01:13:09.080]   The other thing that's interesting about this to me is that I did a review on this and I
[01:13:09.080 --> 01:13:14.880]   loved it and then based on my review, my son Kevin ordered it, he had to wait many months,
[01:13:14.880 --> 01:13:18.640]   he finally got it and he loves it so much, he ordered a second one so that there's no
[01:13:18.640 --> 01:13:22.120]   corner of his house where he can't talk to this thing.
[01:13:22.120 --> 01:13:25.280]   What's the primary use case for him?
[01:13:25.280 --> 01:13:32.400]   He just gets arbitrary information, just trivia, who is that person in the movie or what the
[01:13:32.400 --> 01:13:37.080]   weather is, what's the traffic like, just miscellaneous information but the thing that
[01:13:37.080 --> 01:13:42.320]   he likes about it is he has a theory which is that the combination of the fact that it's
[01:13:42.320 --> 01:13:45.960]   just in the room, it's not something in your pocket or it's not something on your wrist
[01:13:45.960 --> 01:13:52.160]   and he does have an Apple watch but it's just there within earshot.
[01:13:52.160 --> 01:13:57.560]   It has a physical body and a human name and so you psychologically start to think of it
[01:13:57.560 --> 01:14:02.600]   as kind of a virtual person more than say Google now which doesn't have a human name
[01:14:02.600 --> 01:14:08.400]   and it doesn't have a physical body and is kind of less accessible really to get at no
[01:14:08.400 --> 01:14:09.920]   matter how you slice it.
[01:14:09.920 --> 01:14:12.920]   So the accessibility of Alexa is very interesting.
[01:14:12.920 --> 01:14:17.720]   The other use case that he used it for is he's got it tied into his home automation so
[01:14:17.720 --> 01:14:21.760]   he never touches a light switch anymore, he just tells Alexa to turn on the lights and
[01:14:21.760 --> 01:14:23.720]   to do all that kind of stuff.
[01:14:23.720 --> 01:14:25.720]   Oh, you're lazy son.
[01:14:25.720 --> 01:14:26.720]   Geez.
[01:14:26.720 --> 01:14:27.720]   Yeah, yeah.
[01:14:27.720 --> 01:14:32.440]   He's lazy in that it probably took him three hours to set it all up and all that kind of
[01:14:32.440 --> 01:14:33.440]   stuff.
[01:14:33.440 --> 01:14:40.560]   But this is about necessity, this is about psychology, this is about human psychology
[01:14:40.560 --> 01:14:44.240]   and just the fact that you know it's there.
[01:14:44.240 --> 01:14:47.840]   The other thing that he loves about it and he made a big point about this is that this
[01:14:47.840 --> 01:14:54.680]   is a very unusual bit of kit because it's a super high quality speaker with a microphone
[01:14:54.680 --> 01:14:56.360]   and a Wi-Fi connection and all that stuff.
[01:14:56.360 --> 01:14:58.200]   That's essentially all it is.
[01:14:58.200 --> 01:15:04.760]   Alexa is in the cloud, Alexa is on remote servers and so this is a rare example of a
[01:15:04.760 --> 01:15:08.840]   consumer electronics device that never needs to be replaced.
[01:15:08.840 --> 01:15:10.560]   It will always be a great speaker.
[01:15:10.560 --> 01:15:17.280]   It will always be a great microphone and they will update it in the cloud for decades presumably.
[01:15:17.280 --> 01:15:19.480]   So here's a question.
[01:15:19.480 --> 01:15:21.800]   I'm curious what your answer to this two genie.
[01:15:21.800 --> 01:15:26.600]   Alexa has a female name but it's this 2001 monolith looking thing.
[01:15:26.600 --> 01:15:28.600]   What if Alexa looked human?
[01:15:28.600 --> 01:15:29.600]   Yeah.
[01:15:29.600 --> 01:15:34.160]   What if, I mean cartoonish a little bit, you know, on the Howard Stern show they had the
[01:15:34.160 --> 01:15:38.600]   three years they had the Gary puppet where they'd make it sound like Gary Delabate,
[01:15:38.600 --> 01:15:39.520]   Baba Bui.
[01:15:39.520 --> 01:15:42.680]   You know, what if what if it were the Alexa puppet?
[01:15:42.680 --> 01:15:44.200]   What would your daughter's reaction be to it?
[01:15:44.200 --> 01:15:46.120]   Would it be more cute and cuddly?
[01:15:46.120 --> 01:15:51.040]   Would it be a little less ominous to have this obelisk listening to you?
[01:15:51.040 --> 01:15:55.040]   Well, there's a product in Japan called the Pepper Robot and they went on sale.
[01:15:55.040 --> 01:16:00.960]   They had a thousand for sale and this is from Softbank and Aldebaran, I think is how you
[01:16:00.960 --> 01:16:03.280]   say it and they sold out within one minute.
[01:16:03.280 --> 01:16:04.280]   Now that's Japan.
[01:16:04.280 --> 01:16:09.360]   That's a country where people have funerals for their I-bow dogs but this is the Pepper
[01:16:09.360 --> 01:16:10.360]   Robot here.
[01:16:10.360 --> 01:16:13.120]   Oh, interesting.
[01:16:13.120 --> 01:16:19.720]   It does hand gestures and it's sole purpose at this point is to be emotionally responsive
[01:16:19.720 --> 01:16:20.720]   and to introduce-
[01:16:20.720 --> 01:16:21.720]   It looks like a small child.
[01:16:21.720 --> 01:16:22.720]   Yeah.
[01:16:22.720 --> 01:16:27.160]   It reads human emotion and then it expresses human emotion.
[01:16:27.160 --> 01:16:29.160]   And it speaks Japanese.
[01:16:29.160 --> 01:16:54.440]   I do not want this.
[01:16:54.440 --> 01:17:00.960]   I have a small child who I need to care for that those like big eyes and the looking up
[01:17:00.960 --> 01:17:01.960]   at you.
[01:17:01.960 --> 01:17:03.960]   No, no, no, I want the monolith.
[01:17:03.960 --> 01:17:04.960]   I don't know.
[01:17:04.960 --> 01:17:06.440]   This freaks me out.
[01:17:06.440 --> 01:17:09.880]   He looks like Wally or the robot for Rocky 4.
[01:17:09.880 --> 01:17:14.000]   No, I don't need another human or like thing in my life.
[01:17:14.000 --> 01:17:18.920]   I mean, it's really cute and I would play with it for a little bit but then I'd want
[01:17:18.920 --> 01:17:20.520]   the monolith back.
[01:17:20.520 --> 01:17:21.520]   Yeah.
[01:17:21.520 --> 01:17:26.280]   Well, you know, this is an- I mentioned that people having funerals for their I-bow robot
[01:17:26.280 --> 01:17:29.640]   dogs and this is actually happening in Japan.
[01:17:29.640 --> 01:17:34.160]   This product that was discontinued a few years ago is reaching the end of life and people
[01:17:34.160 --> 01:17:35.960]   have grown attached to it.
[01:17:35.960 --> 01:17:41.960]   But the reality is that people in fact do ascribe human characteristics to inanimate
[01:17:41.960 --> 01:17:43.640]   objects like cars, for example.
[01:17:43.640 --> 01:17:45.840]   They give names to their cars.
[01:17:45.840 --> 01:17:49.480]   They think the car is either with them or against them based on whether it starts or
[01:17:49.480 --> 01:17:50.480]   whatever.
[01:17:50.480 --> 01:17:58.240]   And so I think it's a- you know, I wrote a column about this recently talking about the
[01:17:58.240 --> 01:18:04.120]   declining significance of the Turing test.
[01:18:04.120 --> 01:18:08.280]   Turing test essentially a test to determine if something can fool a human into thinking
[01:18:08.280 --> 01:18:12.200]   artificial intelligence can fool a human into thinking that it's a person.
[01:18:12.200 --> 01:18:19.560]   So you have a real person and an AI software answering questions and then if the person
[01:18:19.560 --> 01:18:22.880]   can't tell or just says, yeah, that's a person and it turns out to be AI.
[01:18:22.880 --> 01:18:28.160]   Okay, they pass the Turing test and that's this kind of singularity that we've been thinking
[01:18:28.160 --> 01:18:29.680]   about for decades.
[01:18:29.680 --> 01:18:35.320]   But I think that that is less relevant because essentially your emotional state, your heart,
[01:18:35.320 --> 01:18:41.640]   if you will, is going to accept these types of artificial intelligence agents or virtual
[01:18:41.640 --> 01:18:45.400]   assistants or pepper robots or whatever they are long before your brain will.
[01:18:45.400 --> 01:18:52.240]   So even if you know, even if it's not fooling you into thinking it's human, you will, because
[01:18:52.240 --> 01:18:57.960]   we're human beings, we are hardwired to interact in a human world where we interact with other
[01:18:57.960 --> 01:18:59.320]   people.
[01:18:59.320 --> 01:19:04.040]   We want our machines and our virtual assistants to be more human-like.
[01:19:04.040 --> 01:19:05.480]   That's what Google now is all about.
[01:19:05.480 --> 01:19:09.240]   That's what Siri is all about, Cortana and Alexa.
[01:19:09.240 --> 01:19:16.440]   And Siri, if you search Siri, if you ask Siri, what's zero divided by zero?
[01:19:16.440 --> 01:19:17.800]   In fact, let's do that.
[01:19:17.800 --> 01:19:22.920]   I happen to have an iPhone right here.
[01:19:22.920 --> 01:19:27.360]   What's zero divided by zero?
[01:19:27.360 --> 01:19:31.280]   Imagine that you have zero cookies and you split them evenly among zero friends.
[01:19:31.280 --> 01:19:33.560]   How many cookies does each person get?
[01:19:33.560 --> 01:19:35.400]   See, it doesn't make sense.
[01:19:35.400 --> 01:19:38.280]   And cookie monster is sad that there are no cookies.
[01:19:38.280 --> 01:19:43.240]   And you are sad that you have no friends.
[01:19:43.240 --> 01:19:45.040]   So this is where they're going.
[01:19:45.040 --> 01:19:51.040]   I mean, that's these virtual assistants becoming one of your own.
[01:19:51.040 --> 01:19:53.480]   Yeah, lose or you have no friends.
[01:19:53.480 --> 01:19:55.520]   But it's a human-like response.
[01:19:55.520 --> 01:20:01.240]   And if you go forward in five years in time and have the advanced future version of Siri,
[01:20:01.240 --> 01:20:07.520]   Cortana and Google now, it's going to be an increased customization, an increased agency,
[01:20:07.520 --> 01:20:15.560]   an increased Google now like preemptive action, which is now being introduced to iOS 9 in
[01:20:15.560 --> 01:20:17.360]   the future.
[01:20:17.360 --> 01:20:21.160]   It's going to seem like people to us.
[01:20:21.160 --> 01:20:25.160]   We know they're not, but we're going to interact with them like there are people who are looking
[01:20:25.160 --> 01:20:26.160]   out for us.
[01:20:26.160 --> 01:20:27.720]   We'll have affection for them.
[01:20:27.720 --> 01:20:28.720]   It's coming.
[01:20:28.720 --> 01:20:29.720]   That's all I'm saying.
[01:20:29.720 --> 01:20:30.720]   It's her.
[01:20:30.720 --> 01:20:31.720]   Her is going to happen.
[01:20:31.720 --> 01:20:32.720]   Yes.
[01:20:32.720 --> 01:20:33.720]   Her is going to happen.
[01:20:33.720 --> 01:20:34.720]   Yes.
[01:20:34.720 --> 01:20:35.720]   Yes.
[01:20:35.720 --> 01:20:39.920]   And then the distance from the machines and the object, like the objectiveness I have about
[01:20:39.920 --> 01:20:43.200]   the machines, like very comforting and like good for my mental health.
[01:20:43.200 --> 01:20:48.120]   I mean, I say things to Siri that I wouldn't ever say to a human being because I know it's
[01:20:48.120 --> 01:20:49.280]   a machine, right?
[01:20:49.280 --> 01:20:54.200]   Or Google now or I look at Google now and most of the time I spend thinking, hmm, why
[01:20:54.200 --> 01:20:55.200]   did it show me this?
[01:20:55.200 --> 01:20:56.200]   Oh, right.
[01:20:56.200 --> 01:20:57.200]   I searched that thing that one time.
[01:20:57.200 --> 01:21:00.080]   Like these are all the ways that Google could make this better, right?
[01:21:00.080 --> 01:21:03.360]   Like I'm very hyper aware that it's a machine.
[01:21:03.360 --> 01:21:06.920]   I hear what you're saying and that we are getting to that place, right?
[01:21:06.920 --> 01:21:11.120]   In an ideal world for Google and Apple and Amazon, there isn't that divide.
[01:21:11.120 --> 01:21:12.280]   There isn't that distance.
[01:21:12.280 --> 01:21:17.080]   People are interacting with machines as if they're friends and humans and aren't, don't
[01:21:17.080 --> 01:21:21.360]   have that distance of this is a machine trying to serve me in a certain way.
[01:21:21.360 --> 01:21:27.240]   But I think that really serves society in a good way too, that distance and that knowing.
[01:21:27.240 --> 01:21:29.120]   Do you know what?
[01:21:29.120 --> 01:21:33.320]   Resuming is not a computer bad voice, presuming that these things start to sound more human.
[01:21:33.320 --> 01:21:41.320]   What if Edda or Edda's child, for that far in advance, likes books read by Alexa more
[01:21:41.320 --> 01:21:42.920]   than by mom?
[01:21:42.920 --> 01:21:47.080]   I mean, it would mean a lot less reading for me.
[01:21:47.080 --> 01:21:54.400]   I mean, there's definitely going to be a time in her life and it's probably very close
[01:21:54.400 --> 01:21:59.240]   that she's going to prefer the company of her video games or, or, or, you know, friends,
[01:21:59.240 --> 01:22:02.520]   whether they're bots or not, you know, to chat with or text with, right?
[01:22:02.520 --> 01:22:05.840]   I mean, that that happens now that then spend time with me.
[01:22:05.840 --> 01:22:09.320]   And I don't necessarily think that's always a bad thing.
[01:22:09.320 --> 01:22:12.920]   But yeah, I've actually kind of, I've been thinking about getting her into audiobooks.
[01:22:12.920 --> 01:22:14.840]   It's really hard to read this.
[01:22:14.840 --> 01:22:18.200]   You know, Jeff, I don't know if you're referring to actual news, but in fact, Alexa does read
[01:22:18.200 --> 01:22:19.200]   books to you.
[01:22:19.200 --> 01:22:21.000]   And if you want to start a new book, it's one command.
[01:22:21.000 --> 01:22:22.800]   If you want to pick up where you left off.
[01:22:22.800 --> 01:22:27.400]   So if you're reading with it, Amazon Kindle and you're at certain point and then you put
[01:22:27.400 --> 01:22:31.600]   it aside in three days later, you come back, you can tell Alexa to, to read you that book
[01:22:31.600 --> 01:22:35.000]   and it'll pick up where you stop reading.
[01:22:35.000 --> 01:22:36.600]   It's pretty cool, actually.
[01:22:36.600 --> 01:22:42.560]   But the reason it's on the rundown today, we sort of like went down a rabbit hole there,
[01:22:42.560 --> 01:22:48.640]   is because one of the ways that Alexa and, and Echo is ahead of Cortana and Siri and
[01:22:48.640 --> 01:22:54.080]   all the rest is that they just open it up to third party developers.
[01:22:54.080 --> 01:22:58.840]   And you know, both Google and Apple are kind of grudgingly working with partners to kind
[01:22:58.840 --> 01:23:03.080]   of bring certain third party things into their virtual assistants.
[01:23:03.080 --> 01:23:06.400]   But Amazon is like, it's open, come and get it.
[01:23:06.400 --> 01:23:07.960]   And that is really interesting.
[01:23:07.960 --> 01:23:13.880]   And I think we'll result in some interesting applications.
[01:23:13.880 --> 01:23:16.840]   As with all things Amazon, we don't know what the numbers are on this.
[01:23:16.840 --> 01:23:19.880]   We don't know how many people are actually using Echo.
[01:23:19.880 --> 01:23:20.880]   No idea.
[01:23:20.880 --> 01:23:21.880]   Yeah.
[01:23:21.880 --> 01:23:27.000]   But Alexa could run on the device, say an Amazon branded Android device using like their
[01:23:27.000 --> 01:23:28.640]   assistant API or something.
[01:23:28.640 --> 01:23:31.600]   We can have Alexa running on my watch or phone.
[01:23:31.600 --> 01:23:32.600]   Yes.
[01:23:32.600 --> 01:23:33.600]   Yep.
[01:23:33.600 --> 01:23:35.680]   Yeah, it could be everywhere, which is pretty cool.
[01:23:35.680 --> 01:23:36.760]   Yeah, that is cool.
[01:23:36.760 --> 01:23:40.120]   So more breaking news.
[01:23:40.120 --> 01:23:44.440]   Under Facebook, Facebook just announced a way for publishers to make money on video
[01:23:44.440 --> 01:23:47.200]   heading to our earlier discussion.
[01:23:47.200 --> 01:23:53.200]   So it's an ad age story that that Facebook will put ads in the middle of streams and
[01:23:53.200 --> 01:23:58.920]   the publishers can get, I think it's 45% of the revenue based on the ads that appear
[01:23:58.920 --> 01:24:01.320]   next to their content.
[01:24:01.320 --> 01:24:02.320]   Very interesting.
[01:24:02.320 --> 01:24:07.840]   You know, just as an example of how devoted Facebook is to video, actually to promote
[01:24:07.840 --> 01:24:17.040]   tech news today, which is five times a week, I actually upload the entire HD file to Facebook,
[01:24:17.040 --> 01:24:18.040]   not just a link.
[01:24:18.040 --> 01:24:21.280]   But let me see how big this is here.
[01:24:21.280 --> 01:24:23.040]   I mean, this is a huge file.
[01:24:23.040 --> 01:24:27.720]   411 megabytes is the most recent episode.
[01:24:27.720 --> 01:24:32.520]   And it will accept that entire upload and then play it in a version of HD.
[01:24:32.520 --> 01:24:35.040]   It's a slightly reduced version.
[01:24:35.040 --> 01:24:40.880]   But man, to allow that, I think the cap is based on time.
[01:24:40.880 --> 01:24:47.680]   They'll let you upload a video of almost any resolution as long as it's not more than
[01:24:47.680 --> 01:24:49.200]   45 minutes, I believe.
[01:24:49.200 --> 01:24:51.600]   Well, that kills Twigby up there.
[01:24:51.600 --> 01:24:54.120]   Yeah, that's right.
[01:24:54.120 --> 01:24:55.640]   Uploaded into sections.
[01:24:55.640 --> 01:24:58.800]   And speaking of sections, why don't we take a break?
[01:24:58.800 --> 01:25:04.200]   And when we come back, we can do the number thing and toy of the week.
[01:25:04.200 --> 01:25:08.240]   But first, let's talk about speaking of developers, brain tree.
[01:25:08.240 --> 01:25:13.240]   Brain tree is a great way for you to add payments to your mobile app or to your website.
[01:25:13.240 --> 01:25:18.200]   And of course, if you are unless you're new to the planet, you have used brain tree before
[01:25:18.200 --> 01:25:24.240]   in apps like Uber, Airbnb, hotel tonight, living social and munchery.
[01:25:24.240 --> 01:25:30.080]   And one of the reasons these sites are successful is that they're so easy to use, especially
[01:25:30.080 --> 01:25:31.960]   from a payments perspective.
[01:25:31.960 --> 01:25:37.280]   I mean, with Uber, that's really the whole model is that you just plug in your basic financial
[01:25:37.280 --> 01:25:39.360]   information and then you stop worrying about payments.
[01:25:39.360 --> 01:25:44.200]   You just jump in a car, you get out, and then the payment, it informs you about the payment
[01:25:44.200 --> 01:25:46.040]   it is, and it's seamless.
[01:25:46.040 --> 01:25:52.320]   And one of the great things about brain tree is that it will accept just about everything.
[01:25:52.320 --> 01:25:58.880]   It will accept PayPal, Apple Pay, Venmo, credit cards, lots of different payment types, including
[01:25:58.880 --> 01:25:59.880]   Bitcoin.
[01:25:59.880 --> 01:26:00.880]   That's right.
[01:26:00.880 --> 01:26:05.800]   You can actually accept Bitcoin for your app, for your service, for your company.
[01:26:05.800 --> 01:26:09.120]   And it's just fantastic and super easy for the developers too.
[01:26:09.120 --> 01:26:13.040]   Sometimes you can plug this in depending on your experience in more or less 30 minutes
[01:26:13.040 --> 01:26:14.040]   or so.
[01:26:14.040 --> 01:26:15.040]   And you're up and running.
