
[00:00:00.000 --> 00:00:04.160]   It's time for Mac break weekly. We're getting closer and closer to the iPhone launch
[01:08:49.200 --> 01:08:53.680]   And that's when I that's what makes me not want to call the surface a silly idea
[01:08:53.680 --> 01:08:55.840]   Not that not that anybody has called that to you today
[01:08:55.840 --> 01:08:58.880]   But it's that's when I start to think I really wonder if
[01:08:58.880 --> 01:09:06.080]   The I think that I think that two devices is just as clumsy as surface is in its current form
[01:09:06.080 --> 01:09:11.920]   And that would be very surprised if five years from now someone hasn't tried to really solve that problem and simply say
[01:09:11.920 --> 01:09:18.400]   If you're gonna we will take $1,000 off of you and we will give you this one thing that will be good for pretty much everything
[01:09:18.720 --> 01:09:21.360]   How we defined computing here in the 21st century
[01:09:21.360 --> 01:09:27.120]   I think to Alex's point earlier why there's no touchscreen mac is that apple has a very successful plane and people are like
[01:09:27.120 --> 01:09:29.440]   Please put wings on the car and they're no no
[01:09:29.440 --> 01:09:31.920]   No, we're not going to do that meanwhile. They're working on a helicopter
[01:09:31.920 --> 01:09:34.000]   And if you look five years or 10 years down
[01:09:34.000 --> 01:09:37.760]   I don't think it will be far ahead of the devices that we have now
[01:09:37.760 --> 01:09:39.520]   And also to microsoft credit
[01:09:39.520 --> 01:09:42.560]   I mean one of the reasons the surface doesn't appeal to me is that windows eight doesn't appeal to me
[01:09:42.560 --> 01:09:46.400]   But maybe windows nine will and then the surface might be more interesting device
[01:09:46.880 --> 01:09:52.000]   One and I think that I mean for me the limitations I always I think about this every time I travel which is often
[01:09:52.000 --> 01:09:56.560]   Why i'm still using a laptop, you know because today I was in like economy and I'm like this little
[01:09:56.560 --> 01:10:00.240]   Like the back of the plane and I can't open my laptop and i'm just
[01:10:00.240 --> 01:10:02.080]   And I was like, why am I still doing this?
[01:10:02.080 --> 01:10:03.040]   Why am I not using the iPad?
[01:10:03.040 --> 01:10:07.920]   Well, the first reason is is because I can't type fast enough and I don't like any of the keyboards that I've gotten from my iPad
[01:10:07.920 --> 01:10:11.760]   And number two is is that it doesn't it's not a good male client
[01:10:11.760 --> 01:10:15.440]   You know, that's the number one number one problem that I have with an iPad and the number one reason it doesn't go out
[01:10:15.440 --> 01:10:19.520]   Is this it doesn't manage if you're getting 400 emails a day it does not you can't use it
[01:10:19.520 --> 01:10:24.320]   Like it just it goes into like it doesn't cash enough of them. I just want to say here's the deal
[01:10:24.320 --> 01:10:26.400]   I'll give you 10 gigs on my on my iPad
[01:10:26.400 --> 01:10:30.560]   Just don't keep it on the you download it all like my computer
[01:10:30.560 --> 01:10:34.400]   Like like just just give it just just you know, stop doing that because it doesn't search well
[01:10:34.400 --> 01:10:39.520]   I get this so i'm trying to find my my i'm trying to find my ticket for united and I and now I have to try to go
[01:10:39.520 --> 01:10:44.240]   And I don't have any wifi and I don't have a copy mail soon, you know eight two t isn't working
[01:10:44.880 --> 01:10:47.120]   So it's only things i'm sorry go ahead. That's it
[01:10:47.120 --> 01:10:52.880]   I just that those are the two things like if I had a good keyboard and I had a and it just would download my frickin mail
[01:10:52.880 --> 01:10:57.520]   All of it you tried any third party mail apps because they download do they download all of it?
[01:10:57.520 --> 01:10:59.920]   Nobody downloads your mailers i'm at
[01:10:59.920 --> 01:11:04.800]   No, I don't want i'm at I want it to be on my computer so I can search pop Alex, but it's a what is there?
[01:11:04.800 --> 01:11:08.640]   I don't want no, I want i'm at but I want it on my can I want it
[01:11:08.640 --> 01:11:13.360]   I'm at it is this is my computer now is i'm at but it downloaded at all. It's not pop
[01:11:14.240 --> 01:11:18.960]   But it's I want to be able to you know because the thing is is the problem is is and the search engine is you know
[01:11:18.960 --> 01:11:24.480]   You're using a gmail, right? Yeah, that's part of the problem because that's not really i-map either
[01:11:24.480 --> 01:11:28.400]   But it worked i mean here's the deal it works on my computer right like my computer works fine
[01:11:28.400 --> 01:11:30.800]   Like I can find everything that i'm that i'm looking for
[01:11:30.800 --> 01:11:33.360]   um, I just can't find it on uh
[01:11:33.360 --> 01:11:38.080]   What do you use on your mac Alex free mail what he's exactly what up apple mail?
[01:11:38.080 --> 01:11:40.320]   I use both well here's what happens is I use apple
[01:11:40.320 --> 01:11:44.960]   I don't use mail on i'm on my phone or my ipad. I just tell everyone you got to text me or use hangouts
[01:11:44.960 --> 01:11:48.240]   You know like like you know like if you want me to look at something just text me and don't forget it
[01:11:48.240 --> 01:11:52.240]   Just like if i'm not if my computer's not open. You just got it text me. I'm done with email. I hate email
[01:11:52.240 --> 01:11:56.720]   So anyway, but that I thought I was gonna I was just gonna say that I think that points out that
[01:11:56.720 --> 01:11:59.280]   As much as I love the ipad
[01:11:59.280 --> 01:12:05.600]   I still have to acknowledge that it's very clumsy at so many different things like just to I was moderating a panel
[01:12:06.000 --> 01:12:10.560]   On friday all I had and i was having just basically a slide deck behind me
[01:12:10.560 --> 01:12:15.760]   But for the big screen so while people on the panel were talking about things I could call up images so that they could
[01:12:15.760 --> 01:12:22.640]   I could have it was the audience could see what they're talking about and all I had to do and this is you're you're you're listening to what i'm
[01:12:22.640 --> 01:12:26.720]   What i'm saying and increasingly angry tones to my ipad
[01:12:26.720 --> 01:12:33.920]   All I want to do is take 11 j pegs from here and have them on here
[01:12:34.400 --> 01:12:37.040]   Can when they're connected to a wire like this
[01:12:37.040 --> 01:12:43.040]   I should not have been spending more than 38 minutes trying to make that damn thing happen
[01:12:43.040 --> 01:12:48.320]   And think about if I if I had my if I had an android tablet, I could just copy them over
[01:12:48.320 --> 01:12:53.360]   If I had a surface tablet, I could just copy it over because it would be a real computer with them with a file system
[01:12:53.360 --> 01:12:57.520]   So this is the sort of thing that I think that we're going to be confronting as the years go by
[01:12:57.520 --> 01:13:00.320]   We love our ipads. We love our notebooks
[01:13:00.320 --> 01:13:03.760]   We keep we want our notebooks to be more like tablets and our tablets to be more like notebooks
[01:13:03.920 --> 01:13:08.160]   And I do think we're coming to an age where it's going to start to be silly to have
[01:13:08.160 --> 01:13:11.760]   To be for me to be traveling with three different multi-touch devices
[01:13:11.760 --> 01:13:16.240]   I'm going to be expected. I'm going to have one device that works really great for everything
[01:13:16.240 --> 01:13:21.760]   And it's not because it's a fridge toaster. It's because it's really the the direction that that computing should be headed
[01:13:21.760 --> 01:13:24.480]   Did you guys see the new ipad commercials yesterday?
[01:13:24.480 --> 01:13:27.920]   The new ones. Yeah, yeah, we could play those
[01:13:27.920 --> 01:13:30.720]   They had right
[01:13:30.720 --> 01:13:35.520]   Slow ride and uh that was a music one from china come on and take a slow ride
[01:13:35.520 --> 01:13:41.840]   Part of the you yeah your verse campaign. Uh, yeah, do you want the uh, Detroit cyclists first?
[01:13:41.840 --> 01:13:46.400]   Yeah, the slow ride. I think that was more interesting. All right, because it's more productivity. The other one was more artistry
[01:13:46.400 --> 01:13:53.040]   Hold on. We'll start over
[01:13:53.040 --> 01:13:58.160]   What are you doing? Are you still looking for grute? No, I'm playing it over my side. Okay. Let's play one more time
[01:13:58.160 --> 01:14:00.160]   Oh, you're playing it over there. Don't worry about it
[01:14:00.960 --> 01:14:04.640]   Well, I kind of worry about it. Let me let's start over
[01:14:04.640 --> 01:14:13.920]   Hey apple mail
[01:14:13.920 --> 01:14:17.920]   They put that in just for you
[01:14:28.880 --> 01:14:30.880]   So if you're watching
[01:14:30.880 --> 01:14:39.520]   This is uh, if you're not watching this is something to do with Detroit and bicycles
[01:14:39.520 --> 01:14:42.720]   Yeah, if you go to apple.com/ipad
[01:14:42.720 --> 01:14:47.040]   They have an actual page that up for all this and they have a longer video where he explains
[01:14:47.040 --> 01:14:54.560]   What the slow ride is but also how he uses his ipad for social networking for communication for sketching for planning for weather prediction for all
[01:14:54.560 --> 01:14:56.640]   Is this a particular person?
[01:14:56.880 --> 01:14:59.760]   Or it's a group slow ride group person who started the group
[01:14:59.760 --> 01:15:03.520]   But the interesting thing is there's he's the just connected people talk about ipad and productivity
[01:15:03.520 --> 01:15:06.160]   Is that some people believe productivity is only enterprise?
[01:15:06.160 --> 01:15:09.360]   It's only using a computer with oracle or with microsoft or with
[01:15:09.360 --> 01:15:15.040]   You know one of those sorts of systems and other people believe that there's a whole new generation of productivity that don't use
[01:15:15.040 --> 01:15:18.240]   You know might not use office might not use oracle might not use sales force
[01:15:18.240 --> 01:15:24.240]   But they're doing things like this or they're running a startup out of a coffee shop or they're providing that's productivity. Yeah, yeah
[01:15:24.240 --> 01:15:30.720]   Yeah, absolutely and it's mobile and it's accessible because these you can't strap a beige box computer on your back and run to top of a mountain or
[01:15:30.720 --> 01:15:33.920]   Not exactly on a ideal on a bicycle either
[01:15:33.920 --> 01:15:38.880]   Well, it's you can you can put it in a backpack very easily and take it with you and have these meetings and it again
[01:15:38.880 --> 01:15:44.160]   It just intermediates the whole keyboard and mouse and the computing things so it's it's it's like it's not a hammer
[01:15:44.160 --> 01:15:45.040]   It's a screwdriver
[01:15:45.040 --> 01:15:48.880]   So you don't want to knock nails with it, but you do want to turn screws with it and in that context
[01:15:48.880 --> 01:15:51.360]   I think that's if we try to use it for traditional computing task
[01:15:51.360 --> 01:15:57.760]   It's still not there yet, but it does things that traditional computer either can't go to or makes it easy enough that people who found traditional computers
[01:15:57.760 --> 01:16:03.840]   Unapproachable can finally get benefit from computing. That is by the way, Jason Hall. He's the co-founder of the slow roll
[01:16:03.840 --> 01:16:10.960]   city bike ride in Detroit to kind of promote the rebirth of Detroit and the this is the apple page
[01:16:10.960 --> 01:16:16.880]   Um that I like it that they do these pages at the apple site gorgeous. Yeah, because it really
[01:16:16.880 --> 01:16:20.000]   It may I mean the ad itself is a little cryptic and quick
[01:16:20.640 --> 01:16:25.680]   Um and if you scroll down they have layer like that image of parallaxes. So the guy in his bike
[01:16:25.680 --> 01:16:27.760]   Go look at that. It's kind of weird. Yeah
[01:16:27.760 --> 01:16:29.680]   Wow
[01:16:29.680 --> 01:16:32.080]   This is the they call this parallaxes new style
[01:16:32.080 --> 01:16:37.200]   I was asking our web designers way, you know that thing where you have a big picture and then you scroll down
[01:16:37.200 --> 01:16:40.960]   What's that call these help parallax and that's probably because of effects like this
[01:16:40.960 --> 01:16:44.240]   Like all my old amiga games use that to try to do my old Nintendo games
[01:16:44.240 --> 01:16:48.320]   What do you have a it's a css thing you have four grand a background one moving slower
[01:16:49.040 --> 01:16:52.000]   It's interesting. I like it. I like it
[01:16:52.000 --> 01:16:58.960]   Is it is it happening here too? No, can't tell all the pictures. Yeah, that one's not
[01:16:58.960 --> 01:17:02.320]   So, okay, so that's one and then here's the one from
[01:17:02.320 --> 01:17:05.680]   China. This is Yao band
[01:17:05.680 --> 01:17:09.760]   Uh, a Chinese musical group, I guess
[01:17:09.760 --> 01:17:16.080]   Yao band musicians, maybe they're not Chinese. Oh, yeah, they are. Okay. Yeah
[01:17:16.800 --> 01:17:19.440]   Show them using a Chinese email Chinese maps
[01:17:19.440 --> 01:17:22.800]   Playing Chinese pool
[01:17:22.800 --> 01:17:26.480]   Taking international is a big part of apple store. Oh, he's recording. I get it. He's sampling
[01:17:26.480 --> 01:17:29.680]   That's cool. Although I would always
[01:17:29.680 --> 01:17:32.240]   He's sampling with his iPad. You'd probably want a real mic, right?
[01:17:32.240 --> 01:17:34.320]   I never real mic. They make those and then
[01:17:34.320 --> 01:17:36.800]   I just think I don't want to show you that because of course it's not apple
[01:17:36.800 --> 01:17:39.360]   That would be complicated. It would be simple, right?
[01:17:39.360 --> 01:17:43.360]   He's got everything he needs to report samples
[01:17:43.360 --> 01:17:48.880]   And he's got a little NPC on the iPad. That's cool
[01:17:48.880 --> 01:17:54.480]   Yes, exactly. Hi, fatality
[01:17:54.480 --> 01:17:55.760]   New
[01:17:55.760 --> 01:17:59.520]   But what I will say is that well, and for this kind of mix, you may not need it. Right, you know
[01:17:59.520 --> 01:18:06.880]   Yeah, I'll band
[01:18:06.880 --> 01:18:10.960]   But what I will say that the creative apps that are being created for the iPad are
[01:18:11.600 --> 01:18:12.720]   stunning
[01:18:12.720 --> 01:18:16.880]   Like I mean, especially music. I mean, the music the music apps are I mean
[01:18:16.880 --> 01:18:22.720]   It is like that is an area where I don't know if I would use my computer anymore for a lot of those things
[01:18:22.720 --> 01:18:25.600]   Especially when you're interacting with things live and you want to have it right in front of you
[01:18:25.600 --> 01:18:29.040]   Um, you know, I think those are those are great. I mean even
[01:18:29.040 --> 01:18:35.360]   The mackey one that you do mackey has the one with it's got a little shell that you pop the iPad into we have we have one and it's
[01:18:35.360 --> 01:18:37.760]   It's a little simple. It's a g is relies
[01:18:37.760 --> 01:18:39.360]   Which is a
[01:18:39.360 --> 01:18:45.200]   Digital mic you plug into the lightning port. It doesn't good. I just got the new mickey from blue microphone that has a lightning in for
[01:18:45.200 --> 01:18:51.600]   Right review. That would be the ideal way to record right is something with digital record, you know interface capability
[01:18:51.600 --> 01:18:56.320]   Yeah, I mean you you really want a great preamp and I mean because it doesn't matter once it's digital
[01:18:56.320 --> 01:19:00.080]   But what you do is good what's analogs digital converter. So you get a really good
[01:19:00.080 --> 01:19:01.680]   You know
[01:19:01.680 --> 01:19:06.400]   Really good preamp and a really good ad and you could hook into an iPad and you get the same thing you get on your computer
[01:19:07.280 --> 01:19:11.200]   It does say that yau band captures audio samples with the iPad doesn't say
[01:19:11.200 --> 01:19:13.760]   With the iPad mic though just in the tv
[01:19:13.760 --> 01:19:15.600]   Yeah, you watch the longer video on the site
[01:19:15.600 --> 01:19:20.640]   They show you actually him doing it and him doing jams later with other street musicians using the city sounds, you know
[01:19:20.640 --> 01:19:24.160]   Yeah, looks like he may also be using an iphone in some cases too
[01:19:24.160 --> 01:19:26.880]   And that video this is cool
[01:19:26.880 --> 01:19:29.360]   Creating a vikorn baseline with i-machine
[01:19:29.360 --> 01:19:34.400]   Turning billiard balls into beats with i-machine i-machine is a third-party iPad app
[01:19:35.280 --> 01:19:37.280]   I
[01:19:37.280 --> 01:19:42.080]   I was I'm sure that we all know this but I was talking to developer about what happens when you end up in one of these ads
[01:19:42.080 --> 01:19:47.040]   Yeah, and he said it's you know you sell a lot of copies of the uh, he said it was a quarter million dollars in a week
[01:19:47.040 --> 01:19:50.320]   Wow, like you know, he had a little ad and ad for your products
[01:19:50.320 --> 01:19:52.880]   I know he was just like he just it just it just flowed right here
[01:19:52.880 --> 01:19:55.200]   He was and that was the first week but he goes basically I don't need to
[01:19:55.200 --> 01:19:59.920]   I went from being this struggling little guy that was making some money on it and to not happy to work time
[01:19:59.920 --> 01:20:04.160]   I'm working on other apps now. It's not like so you can write a letter to apples that could you please feature my
[01:20:04.160 --> 01:20:08.400]   I was actually startled a friend of mine wrote me and he said i'm in the new apple ad and I said what are you talking about?
[01:20:08.400 --> 01:20:11.120]   And it turned out that he had and I didn't know but I didn't really know about this
[01:20:11.120 --> 01:20:13.280]   He had made a water pH meter
[01:20:13.280 --> 01:20:17.920]   So they could measure pH and water and they showed it off in the last iphone ad and he'd made an app that went with it
[01:20:17.920 --> 01:20:20.320]   This is the guy I've known you know 12 years and suddenly
[01:20:20.320 --> 01:20:25.920]   The something he made in his out of his home and started building is in an apple ad and then on the web page
[01:20:25.920 --> 01:20:29.200]   They do highlight the apps that's actually using and they didn't do this at first
[01:20:29.200 --> 01:20:31.520]   But then it became this big deal because people I mean like me
[01:20:31.520 --> 01:20:35.760]   I mean I would see stuff in the ad and oh I want to I want to find that and it was hard to find the apps and
[01:20:35.760 --> 01:20:38.400]   They've obviously made it a lot better
[01:20:38.400 --> 01:20:40.480]   It's cool
[01:20:40.480 --> 01:20:41.680]   Very neat
[01:20:41.680 --> 01:20:45.280]   Apple has now in you know when you first get an iPad and you plug it in
[01:20:45.280 --> 01:20:52.000]   They suggest to get the most out of your iPad here are some great free apps to get you started and of course pages numbers keynote
[01:20:52.000 --> 01:20:55.280]   They've added beats music which is not free, but
[01:20:55.280 --> 01:20:58.560]   Can you use it for free in any way or I guess two weeks free?
[01:20:59.520 --> 01:21:04.400]   But you have to buy a subscription to use beats music, right? Is there an ad model on that as well? I don't know
[01:21:04.400 --> 01:21:07.120]   Still us only I can't test it
[01:21:07.120 --> 01:21:12.800]   So on Spotify might play with certain you know we played with it yesterday on iPad today and actually kind of
[01:21:12.800 --> 01:21:18.000]   Like the the idea and Jimmy Iaveen said is right when they started beats music
[01:21:18.000 --> 01:21:23.280]   We don't we think human curation is still the best way to figure out what you want to listen to
[01:21:23.280 --> 01:21:26.960]   So they do some really interesting things for instance you make a sentence
[01:21:28.080 --> 01:21:32.240]   Uh that will be the songs that you will get to create your radio station
[01:21:32.240 --> 01:21:37.600]   So you you have words it's like refrigerator magnets that you can pull into a sentence like I want to boogie down
[01:21:37.600 --> 01:21:41.440]   With my pants off on the beach late at night. It makes that sense
[01:21:41.440 --> 01:21:44.320]   I'm not kidding like one of them is that and then it makes that
[01:21:44.320 --> 01:21:46.560]   Station for you
[01:21:46.560 --> 01:21:48.240]   And uh, so that's one way they do it
[01:21:48.240 --> 01:21:52.960]   The other one is but when you first sign up for beats music you they ask you for a number of different categories that you like
[01:21:52.960 --> 01:21:56.720]   So it's very visual. It's nicely done for the iPad and
[01:21:57.680 --> 01:22:00.560]   They really do focus on curation on human curation
[01:22:00.560 --> 01:22:05.200]   So I think that there's you know, it's not been taking off because frankly they were late to the party
[01:22:05.200 --> 01:22:07.840]   Everybody's got Spotify and rdo and everything else
[01:22:07.840 --> 01:22:10.560]   Google or songs and no
[01:22:10.560 --> 01:22:12.240]   But uh, this one
[01:22:12.240 --> 01:22:14.240]   You know, I was pretty impressed by it
[01:22:14.240 --> 01:22:16.640]   Not enough to go out and buy it, but that's the problem
[01:22:16.640 --> 01:22:19.200]   But apple could fix that. I mean they've got a lot of yeah
[01:22:19.200 --> 01:22:23.120]   They could build it into iTunes radio and solve the whole problem right there
[01:22:23.120 --> 01:22:26.800]   Everyone in american, australia can enjoy it. Yeah
[01:22:27.600 --> 01:22:29.360]   But that's that's why we're not the good better part of the
[01:22:29.360 --> 01:22:33.840]   That's why we're seeing as part of the uh, they suggested apps part of this campaign is going to have to be to
[01:22:33.840 --> 01:22:36.880]   Make sure that people are linking beats with apple and the public eye
[01:22:36.880 --> 01:22:41.600]   To make it think that this is part of your apple experience the fact you'd have this really cool beats logo
[01:22:41.600 --> 01:22:46.560]   The event and sticking on your skateboard for a couple of years. Yeah, here's the here's the ipad interface
[01:22:46.560 --> 01:22:48.960]   Uh, i'm at a party
[01:22:48.960 --> 01:22:52.480]   And feel like celebrating with my bff to hip hop
[01:22:53.040 --> 01:22:57.760]   And then you play the sentence and it's going to be a radio station based on the sentence podcast and i books are going to be
[01:22:57.760 --> 01:23:01.360]   Default apps and you maybe one day beats will be a default app too. Yeah
[01:23:01.360 --> 01:23:04.320]   Well, it kind of is when you put it in that list
[01:23:04.320 --> 01:23:10.640]   That's if you know the big button on this says download all it doesn't say download that one that one and that one
[01:23:10.640 --> 01:23:12.960]   It says download all or not now
[01:23:12.960 --> 01:23:17.520]   So the the you know most people who get a new iphone or ipad
[01:23:17.520 --> 01:23:22.640]   Will press the download all button and get those all yes, please press. Yeah, what else you're going to do
[01:23:23.520 --> 01:23:28.080]   It's going to be fascinating to see in a year's time what happens to that interface too. Yeah
[01:23:28.080 --> 01:23:32.640]   It does it looks it looks great. It just doesn't look very apple like so i'm right
[01:23:32.640 --> 01:23:36.720]   It's curious to see if they're going to allow it be allowed to have retained their own design aesthetic
[01:23:36.720 --> 01:23:41.520]   Especially because it's cross-platform is and it's apparently going to stay on android and windows phone right so the interface
[01:23:41.520 --> 01:23:43.680]   Made maybe can't be too apple right?
[01:23:43.680 --> 01:23:49.520]   iOS drops to 67 percent enterprise share in the second quarter
[01:23:50.160 --> 01:23:55.280]   According to good technology. This is their second. I'm sorry semiannual mobility index report
[01:23:55.280 --> 01:23:56.880]   uh
[01:23:56.880 --> 01:23:58.640]   activations by platform
[01:23:58.640 --> 01:24:03.200]   android up to 32 percent to 32 fix that and
[01:24:03.200 --> 01:24:06.240]   And windows phone flat at 1 percent
[01:24:06.240 --> 01:24:09.760]   Yikes ibm won't fix that no
[01:24:09.760 --> 01:24:16.240]   That's got a that's got a gripe microsoft because microsoft actually has a pretty good story with windows phone in the enterprise
[01:24:17.040 --> 01:24:21.920]   But nobody wants to win this phone and they spent so much money to get nokia that it's
[01:24:21.920 --> 01:24:25.360]   So you got you got to imagine that
[01:24:25.360 --> 01:24:27.760]   in their in no case defense
[01:24:27.760 --> 01:24:29.760]   windows phone is
[01:24:29.760 --> 01:24:33.040]   Has been not quite finished for a couple of years and
[01:24:33.040 --> 01:24:37.840]   Especially in 2014 we're seeing a couple more of those puzzle pieces click into place
[01:24:37.840 --> 01:24:44.320]   And by 2015 it could be definitely something that is a painless alternative to android and ios
[01:24:44.320 --> 01:24:46.320]   But is anybody could care kind of care at that point?
[01:24:46.320 --> 01:24:50.720]   I saw the very first one other than like in here in the twit
[01:24:50.720 --> 01:24:56.160]   Brick house i saw my first windows phone in the wild, you know in dc and i walked out
[01:24:56.160 --> 01:24:58.240]   I walked over the guy was like, so what do you think? What do you think of it?
[01:24:58.240 --> 01:25:01.120]   Noticable, isn't it like he was working on i was like, what are you thinking he goes?
[01:25:01.120 --> 01:25:03.760]   Because i'm getting an iPhone this fall
[01:25:03.760 --> 01:25:09.760]   I was waiting for some guy to give me a recommendation and show me like why it was so great and he was just like
[01:25:09.760 --> 01:25:11.760]   You bought my 1520 play with it
[01:25:11.760 --> 01:25:13.760]   But i got it yeah
[01:25:13.760 --> 01:25:16.800]   Our windows phone community love i mean they are so engaged they are so happy with it
[01:25:16.800 --> 01:25:22.320]   I think it looks cool inside the us but they are everybody everybody i know everybody i know who has a windows phone
[01:25:22.320 --> 01:25:26.080]   They don't use it just because it was assigned to them or because oh well i fell for the hype and it's okay
[01:25:26.080 --> 01:25:28.480]   But i'm not gonna buy another one they absolutely love it
[01:25:28.480 --> 01:25:34.320]   So it's definitely fighting its audience i also should say that the third third plug for boston comacom from last weekend
[01:25:34.320 --> 01:25:41.280]   It's another one of those events where my eyes are really peeled for what kind of technology other people are using because everybody's taking pictures with their cameras
[01:25:41.680 --> 01:25:46.560]   And i would almost say that the iPhone was a minority device at this at this function
[01:25:46.560 --> 01:25:51.520]   And we're talking about thousands and thousands and thousands of people almost everything i saw was a samsung phone
[01:25:51.520 --> 01:25:55.200]   Or and i actually saw a great many nokia phones out there
[01:25:55.200 --> 01:26:02.800]   So it's if if we really can't we really can't ignore the fact that there are a lot of phones out there and a lot of them are making very
[01:26:02.800 --> 01:26:06.640]   Telling very compelling stories for certain types of consumers and so that
[01:26:07.760 --> 01:26:11.280]   iOS 8 is going to be a big deal because this is going to be the first time that apple can say
[01:26:11.280 --> 01:26:16.560]   We didn't just make it thinner this time. We actually made it do cool and interesting new things that you might dig
[01:26:16.560 --> 01:26:22.800]   If you worked at apple and your name was sam sam song
[01:26:22.800 --> 01:26:31.200]   You might feel a little bit left out in the cold sam left apple. He was a apple specialist at the at the apple store
[01:26:31.920 --> 01:26:38.240]   Uh left apple has decided to sell his last remaining business card with the name sam song on it
[01:26:38.240 --> 01:26:41.520]   His apple employee ID and his t-shirt autographed
[01:26:41.520 --> 01:26:46.720]   Here's the good news. He's he's a selling it for charity child's wish
[01:26:46.720 --> 01:26:51.440]   Already 80 thousand dollars
[01:26:51.440 --> 01:26:58.000]   bid for this super important to say he's selling the card and giving you the lanyard and the t-shirt for free
[01:26:58.240 --> 01:27:06.480]   Oh, he can't he can't oh, that's interesting. Yeah, he was uh at the apple store in vancouver actually the pacific center store
[01:27:06.480 --> 01:27:10.400]   You know, I think people must be doing this for charity, you know, and by the way
[01:27:10.400 --> 01:27:14.800]   Sometimes you see these things we sold stuff at the screensavers for charity most of the bidders
[01:27:14.800 --> 01:27:19.120]   weren't real and we ended up not raising much money because they were lying
[01:27:19.120 --> 01:27:23.280]   But what ebay does now is they restricted to pre-approved buyers so
[01:27:24.160 --> 01:27:30.400]   The seller gets to say whether you can bid or not and you have to kind of I presume demonstrate that you have the ability and intention to pay
[01:27:30.400 --> 01:27:35.680]   So I I'm guessing that that is a real 80 thousand dollars and that's great
[01:27:35.680 --> 01:27:41.920]   Hopefully the sam's like an apple executives will get in on the bidding. It'd be funny. Wouldn't it? Yeah, it hangs in the sam's on corporate lobby
[01:27:41.920 --> 01:27:48.720]   It'd be it'd be night. Well, I would love to think that at some point there was the the lawyers came in and had to talk to a senior
[01:27:48.960 --> 01:27:54.160]   Apple executive and say we have to shut this down because we can't let this logo merchandise and there was and that went
[01:27:54.160 --> 01:27:57.840]   Bup up up to the top level and put back on to the bottom level
[01:27:57.840 --> 01:28:03.600]   It said okay, we've decided we're going to address this by being the top bidder on this and that's how we'll make sure that does another guy
[01:28:03.600 --> 01:28:08.880]   So we got a quarter minutes. It's for a good charity. It's good. We just got we just got the checkbook open. I love it
[01:28:08.880 --> 01:28:11.360]   They're gonna snipe it at the last minute. Yeah
[01:28:11.360 --> 01:28:13.280]   boom
[01:28:13.280 --> 01:28:18.400]   Uh, it's on the same same idea and we're going for 80 million dollars. So awesome
[01:28:19.120 --> 01:28:22.000]   JK shin and Tim cook it down to the wire. Oh, that'd be great
[01:28:22.000 --> 01:28:28.000]   Should I press the button now? No wait wait Tim now. Can I press it now? No wait Tim have a clover relax
[01:28:28.000 --> 01:28:32.000]   I want to press it no Tim
[01:28:32.000 --> 01:28:34.720]   All right, uh hold
[01:28:34.720 --> 01:28:36.720]   Hold
[01:28:36.720 --> 01:28:42.160]   Now we're gonna uh take a break come back with your picks of the week gentlemen get ready
[01:28:42.160 --> 01:28:44.320]   But first a word from audible
[01:28:45.760 --> 01:28:50.000]   Audible calm the 150,000 books strive at it's more than that now
[01:28:50.000 --> 01:28:52.880]   I should do another count
[01:28:52.880 --> 01:28:58.160]   If you do an empty search you can see how many titles they have at audible dot com more than 150,000. That's for sure
[01:28:58.160 --> 01:29:02.720]   Uh great books to all the new stuff comes out on audible.com everybody's realized
[01:29:02.720 --> 01:29:07.200]   In fact, we were just talking yesterday. What a great interview on triangulation with the author of the martian
[01:29:07.200 --> 01:29:11.200]   Andy we're and I highly recommend if you didn't hear that if you ever read the book
[01:29:11.360 --> 01:29:16.800]   You must read it. But what was interesting to me is that when Andy sold the rights he sold the audio rights first
[01:29:16.800 --> 01:29:20.160]   And then sold the book rights
[01:29:20.160 --> 01:29:24.640]   Uh, and I think that nowadays that's not unusual that the audio rights are important
[01:29:24.640 --> 01:29:29.120]   And that's why it's everything including Andy wears the martian highly recommended
[01:29:29.120 --> 01:29:32.000]   It's going to be a movie with matt daman riddley scott directing next year
[01:29:32.000 --> 01:29:34.960]   But you'll see the movie in your head because when you listen audio books
[01:29:34.960 --> 01:29:40.480]   There's no budget that could build a set as good as the set you build in your mind
[01:29:40.800 --> 01:29:43.040]   That could build the uh the whole story
[01:29:43.040 --> 01:29:49.760]   I just I love listening to audio books when I drive when i'm at the gym when I when i'm cooking clean and walking the dog
[01:29:49.760 --> 01:29:52.480]   audible.com if you go to audible.com
[01:29:52.480 --> 01:29:55.840]   Slash mac break right now
[01:29:55.840 --> 01:30:01.040]   You can get a free book you'll be signing up for the gold account. That's a book a month plus the daily edition
[01:30:01.040 --> 01:30:05.360]   Of the new york times of daily digest in the new york times of wall street journal your choice
[01:30:06.720 --> 01:30:13.200]   Um, and uh, you don't pay anything for that first 30 days if you cancel before the next month you pay nothing
[01:30:13.200 --> 01:30:14.640]   however
[01:30:14.640 --> 01:30:17.920]   Your book is yours to keep forever. So pick wisely
[01:30:17.920 --> 01:30:20.560]   grasshopper
[01:30:20.560 --> 01:30:25.920]   There's so much good stuff here, you know, they also have and I got I have to remember mention this the great courses
[01:30:25.920 --> 01:30:28.320]   All of them now are unawnable
[01:30:28.320 --> 01:30:32.960]   Uh, for instance, when you love professor niel de grass tyson teaching you
