
[00:00:00.000 --> 00:00:08.000]   Bandwidth for Mac Break Weekly is provided by cashfly@cacagfly.com
[01:15:45.000 --> 01:15:50.000]   We're going to see whether I can get up at like 3 o'clock in the morning for me, but probably not.
[01:15:50.000 --> 01:15:52.000]   I'm going to be in Zimbabwe.
[01:15:52.000 --> 01:15:55.000]   I'll be in Zimbabwe for the next two weeks.
[01:15:55.000 --> 01:16:00.000]   That's why we'll have Scott running the show here while I'm gone.
[01:16:00.000 --> 01:16:03.000]   I think Leo is on a cruise this week.
[01:16:03.000 --> 01:16:08.000]   Then next week I think he's at the following week.
[01:16:08.000 --> 01:16:12.000]   He's in Toronto doing call for help.
[01:16:12.000 --> 01:16:19.000]   I'm going to be down there hanging out with filmmakers, so I'll probably come back with lots of stories of stone sculptors using mac and tushes.
[01:16:19.000 --> 01:16:22.000]   That's the hip thing now.
[01:16:22.000 --> 01:16:27.000]   So anyway, thank you all and thank you to all the listeners.
[01:16:27.000 --> 01:16:28.000]   This is Alex Lindsey.
[01:16:28.000 --> 01:16:31.000]   This is Mac Break Weekly.
[01:16:31.000 --> 01:16:33.000]   I'm doing too many of these podcasts.
[01:16:33.000 --> 01:16:35.000]   I'm trying to remember which one is which.
[01:16:35.000 --> 01:16:40.000]   I don't have any good clothes, so I'm just going to say we're done.
[01:16:40.000 --> 01:16:50.000]   [Music]

