;FFMETADATA1
title=Schmigadoon
artist=TWiT
album_artist=TWiT
album=MacBreak Weekly
track=734
genre=Podcast
comment=https://twit.tv/mbw
copyright=These podcasts are released under a Creative Commons License - Attribution-NonCommercial-NoDerivatives 4.0 International. TWiT and TWiT Logo are registered trademarks of Leo Laporte.
publisher=TWiT
date=2020
encoder=Lavf59.27.100

[00:00:00.000 --> 00:00:06.900]   It's time for Mac break weekly and he's here Renee's here. Lori's here and we all got invitations
[01:35:37.980 --> 01:35:41.580]   Deadline has a story. What am I the only one that doesn't want
[01:35:41.580 --> 01:35:47.340]   Covid in my stories? I want to I want to forget about that when i'm watching shows
[01:35:47.340 --> 01:35:49.740]   I don't want it to be like mixed in with it
[01:35:49.740 --> 01:35:53.820]   And I know like that's that's just not realistic. This is the way the world is right now
[01:35:53.820 --> 01:36:00.140]   But I don't want you to address covid in your tv shows. I just want to forget about it
[01:36:00.140 --> 01:36:06.060]   Although remember that's that when the morning show before it came out they rewrote a lot of it to
[01:36:06.620 --> 01:36:08.620]   add the me to
[01:36:08.620 --> 01:36:11.340]   Movement to it. So maybe that's what they're saying. Well, that's what we do
[01:36:11.340 --> 01:36:15.340]   Uh in the morning, it's sort of like the newsroom when they started pulling
[01:36:15.340 --> 01:36:22.780]   Yeah, into it. Yeah, you're right. I'm a little bit behind watching last week tonight because john alver is incredibly funny
[01:36:22.780 --> 01:36:28.460]   But I sometimes I know a couple weeks. I'm not in the mood to be told about how totally screwed
[01:36:28.460 --> 01:36:34.300]   We are by by this creep court pick. Yeah, I don't I don't murder horn. It's handy
[01:36:36.060 --> 01:36:38.060]   No, and I love
[01:36:38.060 --> 01:36:42.780]   Look that turned out to be not really not really a real thing. Yay. I ignored it and it worked out. Okay
[01:36:42.780 --> 01:36:49.420]   And john alvers turned out to be more homework than they then entertainment because yeah, it's like I know I need to know all this stuff
[01:36:49.420 --> 01:36:55.660]   I don't know. I don't know if I want apparently apple tv is has purchased a new musical comedy series
[01:36:55.660 --> 01:36:57.660]   Which will be aired next year
[01:36:57.660 --> 01:37:01.020]   About a couple that gets lost in a magical town
[01:37:01.020 --> 01:37:04.380]   That acts like they're in a 1940s musical
[01:37:04.940 --> 01:37:08.140]   I love the cast kegan michael key
[01:37:08.140 --> 01:37:13.580]   Alan coming fred armisen and christen china with if you're going to do a musical
[01:37:13.580 --> 01:37:17.020]   That's a good bunch to have in there. Yeah. Yeah
[01:37:17.020 --> 01:37:23.180]   Was initially called the code name of it and you'll get this and he was schmigga dune
[01:37:23.180 --> 01:37:32.780]   But uh, they've uh, they've changed uh, apparently there's a new they're not going to use that. Although I wish they would
[01:37:33.580 --> 01:37:37.180]   um, so uh kegan michael key and
[01:37:37.180 --> 01:37:43.420]   Uh an actress named uh, sesally strong. Oh, she's regular on
[01:37:43.420 --> 01:37:49.020]   All right. Yeah, we'll we'll be on a backpacking trip designed to reinfigurate their relationship
[01:37:49.020 --> 01:37:55.420]   Which like pregadoon they discover a magical town in which everyone acts as if they're in a musical from the 40s
[01:37:55.420 --> 01:37:58.780]   And then they discover they can't leave until they find true love
[01:37:58.780 --> 01:38:02.620]   It's kind of like ted lasso meets pregadoon, I guess
[01:38:03.580 --> 01:38:05.900]   Um, I'll watch it. I'll watch it
[01:38:05.900 --> 01:38:11.660]   I will I guess that's that is that is such a strong like bench. They've got there. Yeah, okay
[01:38:11.660 --> 01:38:17.020]   We got alan comings and christen china with we're not talking about people who oh we dabble
[01:38:17.020 --> 01:38:21.580]   I took some I took I've always been a singer and I've always I took singing lessons when I was in college
[01:38:21.580 --> 01:38:23.580]   This is you're in high school if you were
[01:38:23.580 --> 01:38:26.140]   Yeah, these so commies is the mayor of the town
[01:38:26.780 --> 01:38:34.540]   Fred armisen is married to christen china with he's a minister and christen china with I know is his morally superior wife
[01:38:34.540 --> 01:38:37.580]   Um, it sounds really good
[01:38:37.580 --> 01:38:39.820]   And you know, I think it kind of comes from this notion
[01:38:39.820 --> 01:38:46.860]   Probably because of glee and then lala land the people are ready for for tv shows where people burst
[01:38:46.860 --> 01:38:49.260]   Cop rock didn't really get that
[01:38:49.260 --> 01:38:51.740]   Nothing started
[01:38:51.740 --> 01:38:56.220]   Dr. Horrible. Dr. Horrible was cool. Yeah, and I think glee really had a
[01:38:56.780 --> 01:38:59.900]   Strong falling the all the all the all musical
[01:38:59.900 --> 01:39:02.620]   episode of scrubs that was written by
[01:39:02.620 --> 01:39:05.420]   Of oscar and tony winning
[01:39:05.420 --> 01:39:13.260]   Well and an apple tv zone central park, right? So yeah, maybe there is a there is a market for it
[01:39:13.260 --> 01:39:16.700]   I wish they'd probably make it do I think that's a good name
[01:39:16.700 --> 01:39:24.380]   Well, this is this is this is why streaming services are wonderful because they don't necessarily it's on a network. It would be okay
[01:39:24.860 --> 01:39:30.220]   First it's not the number one in a slot after three episodes. I don't care that we've filmed 22
[01:39:30.220 --> 01:39:31.900]   We're canceling it. You know, we're gonna see it again
[01:39:31.900 --> 01:39:35.820]   It's like if the worst thing that could happen is that it doesn't get renewed for another season
[01:39:35.820 --> 01:39:38.620]   But we get a full season and it's there available forever
[01:39:38.620 --> 01:39:43.020]   It's like like one day at a time. That was one of the best one the greatest reboots
[01:39:43.020 --> 01:39:46.140]   I've ever seen it by one of those because I have a
[01:39:46.140 --> 01:39:48.940]   me and bonnie franklin, you know
[01:39:48.940 --> 01:39:51.340]   team
[01:39:51.340 --> 01:39:53.340]   team bonnie franklin, but
[01:39:54.460 --> 01:40:01.900]   I did enjoy the show so it's worth watching the remake. Oh, I I have to say it's one of the best
[01:40:01.900 --> 01:40:08.300]   Every every positive thing that you could possibly say about a norm and leer style sitcom
[01:40:08.300 --> 01:40:16.060]   Is absolutely true here where the acting is great the scripts are the the dialogue is is is crisp and wonderful
[01:40:16.060 --> 01:40:19.340]   When yes, it is it does get kind of heavy
[01:40:19.340 --> 01:40:21.580]   Because they do want to talk about issues
[01:40:21.580 --> 01:40:27.500]   But the great thing is is that they don't do it in the format of like a very special episode in which we talk about
[01:40:27.500 --> 01:40:31.340]   We talk about racism in america. It's like no
[01:40:31.340 --> 01:40:36.380]   These people are not white people and they deal with racism as an ongoing concern
[01:40:36.380 --> 01:40:43.100]   Throughout their entire lives in this country. There was a one of the best of the one of the favorite episodes is
[01:40:43.100 --> 01:40:45.500]   the
[01:40:45.500 --> 01:40:47.340]   In the first season
[01:40:47.340 --> 01:40:54.380]   One of the sort of building storylines is that the mother does not know that her teenage daughter is I don't know if she's
[01:40:54.380 --> 01:40:56.380]   lesbian or bi
[01:40:56.380 --> 01:40:58.700]   But she's not she's not heterosexual
[01:40:58.700 --> 01:41:03.260]   And so they're building the she's really kind of terrified about the kinesan era
[01:41:03.260 --> 01:41:05.820]   I can't pronounce it, but this the 16th birthday
[01:41:05.820 --> 01:41:11.740]   New year a celebration is right because of course like she and her grandmother read a morinna as the grandmother as the most
[01:41:12.300 --> 01:41:17.900]   Broadway read a morinna you've ever seen in her life wants to but wants to make her like this huge wonderful dress
[01:41:17.900 --> 01:41:24.140]   Because you know this is my responsibility as a grandmother that if if I make you the dress and you see it and you don't burst into tears
[01:41:24.140 --> 01:41:26.380]   I have failed and I have to start all over again
[01:41:26.380 --> 01:41:35.180]   And the the reveal episode was done in such a way where like it's such a beautiful thing because she wanted to like take her partner with her
[01:41:35.180 --> 01:41:39.100]   To the party and not like and that's there's no way around it
[01:41:39.420 --> 01:41:44.620]   And the the payoff for all this was that the grandmother who stereotypically, but oh my god
[01:41:44.620 --> 01:41:48.460]   I can't I can't deal with this. It's like she gets she gives her the first dress
[01:41:48.460 --> 01:41:51.180]   Didn't I did not get the reaction that she wants like I have failed
[01:41:51.180 --> 01:41:54.380]   I'm gonna start all over again and then like the end of the episode like she
[01:41:54.380 --> 01:42:00.780]   They she opens up like the second dress that the grandmother made and it's this beautiful tailored like armani
[01:42:00.780 --> 01:42:08.700]   Suit that's more like in like in lining with like what her tastes are and she bursts into tears for a million reasons like oh my god
[01:42:09.020 --> 01:42:11.900]   I'm sorry. I'm babbling, but that's how that's how much I enjoyed that series
[01:42:11.900 --> 01:42:18.620]   It was just so well done on every level and it's the sort of thing where it probably would not have it needed to have full at full seasons
[01:42:18.620 --> 01:42:23.660]   Prepared definitely gonna be there. You're definitely gonna be streaming and have had it been
[01:42:23.660 --> 01:42:31.420]   Prepared for CBS or NBC. We would have not seen anything apart. Yeah, it's kind of interesting how online has changed television
[01:42:31.420 --> 01:42:33.420]   dramatically
[01:42:33.420 --> 01:42:35.420]   um, somebody in the chat room mentioned another
[01:42:36.060 --> 01:42:39.100]   musical tv show zoey's extraordinary playlist
[01:42:39.100 --> 01:42:45.420]   Which was kind of a flop initially and then became a huge hit streaming and online
[01:42:45.420 --> 01:42:48.140]   And it was renewed because of that
[01:42:48.140 --> 01:42:57.820]   Um, and uh, so that's it's interesting. Yeah. Yeah, I think oh remember we're gonna see more variety in our tv programming. Thank goodness
[01:42:57.820 --> 01:43:04.700]   This i'll mention this because it's it's wonderful and also because it's totally aligned with what we're talking about hu lafman
[01:43:04.860 --> 01:43:09.020]   Hu jackman was in a series for the network uh for network called viva laflin
[01:43:09.020 --> 01:43:16.220]   Which was like on that same level where it was all it was all thought like a low right like casino district and in in laflin, navada
[01:43:16.220 --> 01:43:21.820]   But you have hu jackman wolverine but also like one of the best like broadway stars like
[01:43:21.820 --> 01:43:29.340]   You've signed up this you signed up this crew so that hu that the hu jackman will do like a broadway custom broadway number like once a week
[01:43:29.340 --> 01:43:32.700]   And you cancel it after like three episodes. What is wrong with you?
[01:43:33.340 --> 01:43:39.180]   At least at least we can bring this back here's a here's a little bit uh from you can uh turn up the sound
[01:43:39.180 --> 01:43:45.900]   Huge jackman doing sympathy for the devil
[01:43:45.900 --> 01:43:48.940]   Now this was 2007
[01:43:48.940 --> 01:43:54.780]   Now that i see this i say i want to see the rest
[01:43:54.780 --> 01:43:59.580]   I love you jackman
[01:44:00.940 --> 01:44:02.940]   So this is a musical
[01:44:02.940 --> 01:44:11.580]   It's it's not a full musical it was like a a drama an evening drama in which but they would do musical number nine people bursting in the song
[01:44:11.580 --> 01:44:14.780]   I kind of wish they would do it in real life, especially jim jackman forgot
[01:44:14.780 --> 01:44:20.220]   Yeah, he's a great performer. Wow. So that just tanked. They did one season
[01:44:20.220 --> 01:44:23.100]   That's two episodes five unaired
[01:44:23.100 --> 01:44:25.260]   Yeah, that's sad
[01:44:25.420 --> 01:44:29.180]   It exists. There are probably more huge acumen musical numbers out there
[01:44:29.180 --> 01:44:36.780]   That are just like like the like the arc of the coverment covenant like nailed inside a crate and in some warehouse where we'll never be seen again
[01:44:36.780 --> 01:44:39.260]   That's just shameful
[01:44:39.260 --> 01:44:43.980]   Wow, let's uh, let's take a tiny teeny weenie
[01:44:43.980 --> 01:44:52.540]   Uh break a little timeout and uh continue on with the show with your picks of the week boy and girl
[01:44:53.180 --> 01:44:55.500]   time for picks
[01:44:55.500 --> 01:44:59.500]   And i'm gonna go with lorry because i already have it
[01:44:59.500 --> 01:45:06.140]   So we have good taste in blood oximeters. Yes, we do
[01:45:06.140 --> 01:45:10.700]   So yeah, uh when um the series six came out
[01:45:10.700 --> 01:45:18.460]   Um, of course i'm reviewing i've reviewed the series six and one, you know, obviously you want to review the um blood oxygen monitor
[01:45:18.460 --> 01:45:20.460]   I just did it. I'm 99 percent
[01:45:20.460 --> 01:45:22.380]   99 percent
[01:45:22.380 --> 01:45:24.380]   You're good. I hope it's accurate
[01:45:24.380 --> 01:45:31.740]   Well, so the so i had to go buy an fda approved blood oximeter so that i couldn't make the comparison because there were
[01:45:31.740 --> 01:45:38.860]   Some people in the world who made these really ridiculous claims that it's not accurate and it's worthless and pointless
[01:45:38.860 --> 01:45:45.420]   Which i completely disagree with so i bought an fda approved one to find out the differences between the two and
[01:45:45.420 --> 01:45:51.660]   Yes, it's less accurate than the blood oximeter that i bought that's finger that you put on your finger
[01:45:52.140 --> 01:45:53.260]   But
[01:45:53.260 --> 01:45:57.420]   It's only during circumstances under which i'm moving around a whole bunch
[01:45:57.420 --> 01:46:05.420]   A finger a fingertip blood oximeter works even when you've you've been exercising or you're currently exercising like that's where it wins
[01:46:05.420 --> 01:46:10.460]   But you also don't wear it while you sleep all night long and it doesn't track your blood oxygen while you sleep
[01:46:10.460 --> 01:46:17.420]   So i'm just saying but here we go. So, um, if you want to get yourself a blood um blood oxygen monitor
[01:46:17.420 --> 01:46:21.180]   Um, the peak life 360 is an fda approved
[01:46:21.980 --> 01:46:24.540]   Pulse oximeter blood oxygen monitor
[01:46:24.540 --> 01:46:32.060]   Um, and it's relatively inexpensive and it works really great it checks your pulse and it checks your blood oxygen level
[01:46:32.060 --> 01:46:34.860]   It works in just a few seconds. I think maybe
[01:46:34.860 --> 01:46:40.700]   Five seconds is is about what it is you can walk around with it right on your finger if you want
[01:46:40.700 --> 01:46:43.740]   You know, it's it's real easy to use it simple
[01:46:43.740 --> 01:46:46.700]   You don't do anything you literally like you press the little
[01:46:47.420 --> 01:46:51.740]   Icon the first time just to turn it on and then every time after that it just
[01:46:51.740 --> 01:46:56.940]   It just happens it just does it on it on its own and it starts to track your stuff. So, um
[01:46:56.940 --> 01:47:02.300]   Like yeah right now. It's taking a couple of the apple watch pretty closely. I'm curious
[01:47:02.300 --> 01:47:08.620]   Yeah, so they were always off a couple of degree a couple of percentage points
[01:47:08.620 --> 01:47:14.540]   So one might be 98 while one was 99 one might be 100 while the other was 97
[01:47:15.020 --> 01:47:21.580]   But they were always within a four point range and I haven't spoken to any doctors to find out how relevant a 4%
[01:47:21.580 --> 01:47:24.300]   changes, but I would say
[01:47:24.300 --> 01:47:31.020]   That's pretty much as as close to accurate on both sides as you can get this fda approved
[01:47:31.020 --> 01:47:36.460]   Blood oxygen m- oxygen monitor versus apples non fda approved blood oxygen monitor
[01:47:36.460 --> 01:47:39.260]   They were always within four points of each other. Okay
[01:47:39.260 --> 01:47:42.460]   And the only time that that there was any kind of discrepancy
[01:47:43.100 --> 01:47:49.980]   Was when I I was in the middle of exercising and I would stop exercising specifically so that I could try it on my apple watch
[01:47:49.980 --> 01:47:51.980]   And it just wouldn't work. It just wouldn't read it
[01:47:51.980 --> 01:47:56.060]   And I think that has to do with like the fact that you had been moving around a whole bunch
[01:47:56.060 --> 01:47:58.780]   So I was doing pilates the other day and I thought well
[01:47:58.780 --> 01:48:05.100]   I wonder if I have better oxygen saturation or worse when I'm exercising and I was pleased to see it was 99
[01:48:05.100 --> 01:48:07.740]   So I guess because you're huffing and puffing
[01:48:07.740 --> 01:48:11.260]   And especially with pilates where it's all about breathing
[01:48:11.660 --> 01:48:15.980]   Um, yeah, maybe maybe that was your when you exercise. Oh, you didn't get a reading
[01:48:15.980 --> 01:48:17.020]   That's right
[01:48:17.020 --> 01:48:22.460]   Not on my watch, but I did on my on my on the on the the peak through peak life 360
[01:48:22.460 --> 01:48:25.900]   And it was always at a high percentage was always good. Yeah, yeah
[01:48:25.900 --> 01:48:32.620]   Very interesting. Yeah, if so I did buy a blood oximeter, you know an fda approved one
[01:48:32.620 --> 01:48:36.700]   Early on during the covid crisis because I
[01:48:37.340 --> 01:48:42.380]   Had been told and I think it's still the case that when your blood oxygen drops precipitously
[01:48:42.380 --> 01:48:44.300]   That's the time to rush to the hospital
[01:48:44.300 --> 01:48:48.540]   In fact, that's what happened with the president when he got down to 93 percent, which
[01:48:48.540 --> 01:48:52.060]   I kind of seem didn't seem like it was that low, but he was down at 93
[01:48:52.060 --> 01:48:55.500]   I guess in a as they keep using this phrase abundance of caution
[01:48:55.500 --> 01:49:00.940]   Uh, they started giving him oxygen. So, uh, you know clearly you want to pay attention to that
[01:49:00.940 --> 01:49:02.220]   especially
[01:49:02.220 --> 01:49:03.740]   if you if you're
[01:49:03.740 --> 01:49:09.340]   Diagnosed with covid because then you want to you know, you could stay at home and and get better at home
[01:49:09.340 --> 01:49:14.140]   But if your blood oxygen drops, you really want to keep an eye on that because that's when you want to seek
[01:49:14.140 --> 01:49:17.260]   Assistance, so I bought that proactively
[01:49:17.260 --> 01:49:21.820]   But it's nice to have it on the watch. I yeah worries me though four points is a lot
[01:49:21.820 --> 01:49:25.100]   Um, and that could you know if you were 93
[01:49:25.100 --> 01:49:30.220]   Uh and needing medical versus 97 and not
[01:49:30.940 --> 01:49:36.620]   But the the the I think the thing to keep in mind and I don't know a lot about the signs behind it
[01:49:36.620 --> 01:49:43.980]   But I I tried to research as much as I possibly could so that I can be as like accurate with my understanding of it as I could be
[01:49:43.980 --> 01:49:48.140]   so, um, even a fingertip blood oxygen monitor is gonna have
[01:49:48.140 --> 01:49:50.700]   It's not going to be 100 accurate
[01:49:50.700 --> 01:49:55.100]   Just because of things in the world. So nail polish could affect it
[01:49:55.420 --> 01:50:01.260]   The ambient lighting in the room could affect it your movement could affect it. So I think four four percent
[01:50:01.260 --> 01:50:08.380]   because like sometimes the the apple watch was showing, you know 100 while the
[01:50:08.380 --> 01:50:14.380]   The fd approved finger one was showing 97 and sometimes it was the exact reverse
[01:50:14.380 --> 01:50:16.860]   So I think that like if you consider
[01:50:16.860 --> 01:50:23.500]   All of the things that could negatively affect an accurate reading. I think 4% is really good between them and
[01:50:24.460 --> 01:50:26.460]   One time having
[01:50:26.460 --> 01:50:28.460]   Something drop a little bit
[01:50:28.460 --> 01:50:33.420]   Is I don't think anything to be concerned with it's when you test it multiple times
[01:50:33.420 --> 01:50:37.820]   And you see that your blood oxygen level has gone down and it stays down
[01:50:37.820 --> 01:50:41.980]   So if it goes down to 90 and it stays at 90 or 93 or something like that
[01:50:41.980 --> 01:50:46.780]   That's when you know that there's a problem and that you need to go see your doctor. Yes. Yes. Yes
[01:50:46.780 --> 01:50:49.580]   Uh a useful thing to have
[01:50:49.580 --> 01:50:53.020]   And I think maybe if you're worried or you're some a six and sick in your family
[01:50:53.260 --> 01:50:58.700]   Probably good to have an FDA approved blood oximeter. Yeah, and it's that that was not very expensive
[01:50:58.700 --> 01:51:03.020]   Yeah, well, I got mine. I think there was a lot of scalping going on because it was a lot more expensive
[01:51:03.020 --> 01:51:06.540]   Yeah, yeah, that's a little frustrating
[01:51:06.540 --> 01:51:09.020]   Andy and I go pick of the week
[01:51:09.020 --> 01:51:15.020]   Just quickly I'm gonna underscore how valuable having a real FDA approved oximeter is
[01:51:15.020 --> 01:51:19.340]   For for me the the reason why I bought one early in the pandemic was
[01:51:19.820 --> 01:51:23.260]   after the first reports from people who had like
[01:51:23.260 --> 01:51:31.500]   Overcome it. I was as well as possible to overcome it saying that this is this is like nothing. No other like no flu
[01:51:31.500 --> 01:51:35.740]   It's like nothing. I've ever gotten I've had such pain and such like disorientation
[01:51:35.740 --> 01:51:42.540]   That I realized that the it was going to be important to figure out the difference if I got sick to figure out the difference between
[01:51:42.540 --> 01:51:48.460]   Uh, I'm really really scared that I should go to the hospital right now because I actually am having a
[01:51:48.860 --> 01:51:51.420]   Price a health crisis or it's just that
[01:51:51.420 --> 01:51:58.220]   This is the the covet symptoms are so intense that I've never I've never felt them before and I'm feeling very very scared
[01:51:58.220 --> 01:52:04.860]   And the aximital is like, okay, you put this on your fingers like well, you're still you're still at 98 percent and your oxygen level has always been 98
[01:52:04.860 --> 01:52:06.460]   It's not declining
[01:52:06.460 --> 01:52:12.940]   So you probably need to ride this out and not not a expose yourself to more illness at the hospital and also
[01:52:12.940 --> 01:52:17.820]   Take more resources away from an already very very overstrapped medical community
[01:52:17.980 --> 01:52:24.540]   So I want to that's that's such a great recommendation. I want to underscore that. I have two and two recommendations
[01:52:24.540 --> 01:52:32.060]   Uh, since we're talking about tv shows that turn into musicals. I have to recommend like the season three episode of documentary now
[01:52:32.060 --> 01:52:38.460]   Uh available on netflix. It's that series that that is like fake documentaries that are usually inspired by real ones
[01:52:38.460 --> 01:52:42.620]   So in season three they did a documentary a fake mockumentary called co-op
[01:52:42.620 --> 01:52:47.580]   Which is a parody of this super super famous documentary about the recording of the cast
[01:52:47.980 --> 01:52:52.380]   album for uh, steven sondheim's company like back in 1972 1973
[01:52:52.380 --> 01:52:54.300]   So they wrote a brand new muse
[01:52:54.300 --> 01:52:59.180]   So it's the recording of this cast album. Of course they had to write brand new songs
[01:52:59.180 --> 01:53:06.780]   They're not they're not song lyric parodies. They're like you can sort of see where maybe they got influence from this musical here this musical there
[01:53:06.780 --> 01:53:12.300]   brilliantly done and post partly because they got these amazing performers
[01:53:12.300 --> 01:53:16.620]   Uh, they got uh john malani is like the is like the steven sondheim guy
[01:53:16.780 --> 01:53:21.500]   But they got richard richard richard kind who i didn't know before actually
[01:53:21.500 --> 01:53:28.700]   Uh originated a character in the sondheim musical uh rene alise goldberg who was uh gold berry who was uh, uh, who
[01:53:28.700 --> 01:53:30.780]   cast a hamilton
[01:53:30.780 --> 01:53:33.340]   Alex brightman who was the original cast of
[01:53:33.340 --> 01:53:36.140]   Of of school a rock
[01:53:36.140 --> 01:53:39.740]   Uh, paula pelle who i knew as a comedy writer she you can see you're like in the video right now
[01:53:39.740 --> 01:53:44.540]   She's playing like the array the elaine stritsch scene where she's the she's like the the
[01:53:45.180 --> 01:53:49.020]   sauce and saucy veteran like performer who's great
[01:53:49.020 --> 01:53:51.740]   Who's who's who's a brilliant performer?
[01:53:51.740 --> 01:53:57.500]   But she just is not getting the song right and she knows she's frustrated by that she knows she's not getting it
[01:53:57.500 --> 01:54:01.820]   And her voice is amazing and I just loved it from start to finish
[01:54:01.820 --> 01:54:06.380]   It was just so beautifully done. Uh, like I said you can get it not only can you get it on netflix
[01:54:06.380 --> 01:54:08.940]   But you can also buy the cast album that they recorded
[01:54:08.940 --> 01:54:14.060]   On uh on uh any streaming service. So it's really really great stuff
[01:54:14.460 --> 01:54:18.860]   Uh, my original pick of the week was actually to understood link to an underscore
[01:54:18.860 --> 01:54:21.820]   An article that just appeared on cnn.com
[01:54:21.820 --> 01:54:27.820]   Uh to the other day, which is a very comprehensive list of here is uh, here are links for every single state
[01:54:27.820 --> 01:54:31.500]   To get to the page for uh mail-in ballot tracking
[01:54:31.500 --> 01:54:37.180]   So after you mail in your ballot, it will tell you what but it's it really is like an amazon delivery where it will show you at
[01:54:37.180 --> 01:54:43.260]   At every stage like it's been it's been put into the mail system. It's been accepted by the balloting
[01:54:43.980 --> 01:54:50.860]   Site, but it hasn't been processed yet. It's been opened and processed and now you're and finally your your vote has been processed and counted
[01:54:50.860 --> 01:54:53.180]   So it's really really important number one to
[01:54:53.180 --> 01:54:56.460]   To make sure that you know that your vote was counted number one
[01:54:56.460 --> 01:55:01.340]   But also I think the articles like this and resources like this are important because they
[01:55:01.340 --> 01:55:03.820]   Absolutely put to bed
[01:55:03.820 --> 01:55:08.300]   Any argument about oh, well, there's so much room for fraud and mail-in balloting
[01:55:08.300 --> 01:55:13.020]   We're going to see people voting two three four times and ballots that get thrown out and stuff like that
[01:55:13.580 --> 01:55:15.580]   That's it's nonsense
[01:55:15.580 --> 01:55:18.700]   I think most people listening to the show know that mail-in ballot
[01:55:18.700 --> 01:55:23.100]   Balloting has been done for decades without widespread fraud
[01:55:23.100 --> 01:55:29.100]   But also if you need to convince yourself or help other people to understand that this is not
[01:55:29.100 --> 01:55:31.580]   This is a very very secure form of voting
[01:55:31.580 --> 01:55:35.980]   It's been done for so long that it's not something they're just trying off the top of their heads
[01:55:35.980 --> 01:55:40.380]   And that your ballot gets tracked at every single point of a point of
[01:55:41.020 --> 01:55:46.780]   Processing not only to make sure that if you voted that your vote was processed and vote and accurately tallied
[01:55:46.780 --> 01:55:51.180]   But also that it's not going to be possible for you to vote twice or three times or four times
[01:55:51.180 --> 01:55:56.060]   Uh, so very very the link is in the show notes really really important stuff
[01:55:56.060 --> 01:55:59.900]   Again, not only for yourself, but also to help other people feel
[01:55:59.900 --> 01:56:06.860]   Make sure that they maintain confidence in a voting system that they should feel every confidence and despite other individuals who
[01:56:07.420 --> 01:56:12.060]   Have it in their personal best interest to make you think that it's a vector for fraud. Yes
[01:56:12.060 --> 01:56:16.380]   It's kind of if you think you might lose kind of a good
[01:56:16.380 --> 01:56:20.380]   Preliminary plan to just cast doubt in the whole process
[01:56:20.380 --> 01:56:22.940]   Yeah, uh, unfortunately
[01:56:22.940 --> 01:56:28.860]   Uh, especially I did I did see last week tonight this week and he made a very very one of the most important points
[01:56:28.860 --> 01:56:33.820]   He made was that every single election an election day result is not a result
[01:56:33.900 --> 01:56:38.300]   It's simply a prediction of a result because we're always in any normal election
[01:56:38.300 --> 01:56:42.140]   It takes days or weeks for final tallies to actually be counted
[01:56:42.140 --> 01:56:49.660]   And so the one of the one of the things that cut me a weekly thing to get afraid of from from last week tonight is
[01:56:49.660 --> 01:56:56.620]   A projection that people don't accept is simply a projection to think oh well gee if if this candidate was declared the winner in
[01:56:56.620 --> 01:56:58.700]   Pennsylvania, but no then a month later
[01:56:58.700 --> 01:57:04.060]   Oh suddenly they found all these magical ballots that mean that my candidate lost in Pennsylvania
[01:57:04.060 --> 01:57:10.140]   I think we say that's why I don't trust this election. That's why we need to get these militias in place like oh god
[01:57:10.140 --> 01:57:12.860]   It's gonna happen. Isn't it? It's gonna happen. Isn't it?
[01:57:12.860 --> 01:57:14.860]   Is a terrifying
[01:57:14.860 --> 01:57:16.860]   Thought rene richy
[01:57:16.860 --> 01:57:19.020]   your pick of the week
[01:57:19.020 --> 01:57:25.180]   So I chose something that would bring just a little bit of fun back into our lives because like I said with baby yoda and an apple event
[01:57:25.180 --> 01:57:28.940]   I'm collecting I'm collecting what I can for us to hold on to in these dark times
[01:57:28.940 --> 01:57:31.980]   And this is if you're not familiar with can casienda
[01:57:31.980 --> 01:57:34.860]   He is a alcala me legendary developer
[01:57:34.860 --> 01:57:39.740]   He had a bunch of accomplishments before he was the third person drafted to the safari team
[01:57:39.740 --> 01:57:44.940]   At apple before it was called safari back in the alexander days with don melton and you know
[01:57:44.940 --> 01:57:50.620]   I think he was the second person actually right after don and he helped create web kit and safari
[01:57:50.620 --> 01:57:53.900]   He created the iphone keyboard the original iphone keyboard
[01:57:54.220 --> 01:57:57.100]   He created my favorite apple watch faces the solar face
[01:57:57.100 --> 01:57:58.300]   He's just
[01:57:58.300 --> 01:58:04.060]   legendary career and he left apple a few years ago and he's done his first india app and it's called up spell
[01:58:04.060 --> 01:58:06.940]   and it's just a casual casual little game where
[01:58:06.940 --> 01:58:10.940]   You're giving a bunch of letters and you have to try to make a word out of them
[01:58:10.940 --> 01:58:14.700]   And the faster and better word you can make out of them the more points you score
[01:58:14.700 --> 01:58:19.260]   And he even you know sent me a snide message going look how I youtube
[01:58:19.260 --> 01:58:21.900]   You know, he got himself a thumbnail and he got himself
[01:58:22.460 --> 01:58:24.700]   You know a youtube account and he put up a video
[01:58:24.700 --> 01:58:28.620]   Where he's just you know having a super amount of fun
[01:58:28.620 --> 01:58:31.820]   There's can right there, you know just a super amount of fun
[01:58:31.820 --> 01:58:37.020]   Making this app and and sending it out and if you go through his twitter account
[01:58:37.020 --> 01:58:41.180]   There's just so many good causes that he's involved with going along with this
[01:58:41.180 --> 01:58:46.220]   That it's not just you know a fun app, but it's uh, it's not just good
[01:58:46.220 --> 01:58:47.580]   It does good
[01:58:47.580 --> 01:58:52.300]   And I was I was really happy to see I can always use some you know something fun on my iphone to
[01:58:52.620 --> 01:58:56.140]   Take me away from doom scrolling twitter or or things like that
[01:58:56.140 --> 01:58:59.980]   Yeah, any predictions from anybody when we're going to see big sir
[01:58:59.980 --> 01:59:05.740]   It won't be next version in tell her or or apple final release version
[01:59:05.740 --> 01:59:09.340]   Not a baby. Well, I guess i'll probably soon really
[01:59:09.340 --> 01:59:14.300]   Well, I think rinde was pointing out to us that um
[01:59:14.300 --> 01:59:17.500]   That like that it might come
